gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Fielder_tgt_chr	Fielder_tgt_start	Fielder_tgt_end	Fielder_tgt_strand	Fielder_tgt_midpoint	Fielder_coverage	Fielder_identity
gene:TraesCS3B03G1072300	Chr3B	687747282	687752894	+	687750088	Chr3B	689736487	689742099	+	689739293	1.0	1.0
gene:TraesCS3B03G1072500	Chr3B	687753007	687756504	-	687754755	Chr3B	689742212	689745709	-	689743960	1.0	1.0
gene:TraesCS3B03G1073200	Chr3B	687843257	687844970	+	687844113	Chr3B	689831925	689833638	+	689832781	1.0	1.0
gene:TraesCS3B03G1073500	Chr3B	687949450	687950962	+	687950206	Chr3B	689884147	689885493	+	689884820	0.999	0.999
gene:TraesCS3B03G1073600	Chr3B	687983390	687986994	-	687985192	Chr3B	689918246	689921844	-	689920045	0.994	0.993
gene:TraesCS3B03G1074200	Chr3B	688028869	688030879	-	688029874	Chr3B	689962818	689964828	-	689963823	1.0	1.0
gene:TraesCS3B03G1074300	Chr3B	688058044	688061180	-	688059612	Chr3B	689992045	689995181	-	689993613	1.0	1.0
gene:TraesCS3B03G1074800	Chr3B	688490899	688491447	-	688491173	Chr3B	690424636	690425184	-	690424910	1.0	1.0
gene:TraesCS3B03G1074900	Chr3B	688678116	688679570	+	688678843	Chr3B	690611843	690613297	+	690612570	1.0	1.0
gene:TraesCS3B03G1075300	Chr3B	688729304	688730740	-	688730022	Chr3B	690662856	690664277	-	690663566	0.988	0.988
gene:TraesCS3B03G1075400	Chr3B	688733143	688737377	+	688735260	Chr3B	690666680	690670914	+	690668797	1.0	1.0
gene:TraesCS3B03G1075500	Chr3B	688944599	688947525	-	688946062	Chr3B	690875885	690878813	-	690877349	1.0	0.998
gene:TraesCS3B03G1075600	Chr3B	689278860	689280795	+	689279827	Chr3B	691205518	691207453	+	691206485	1.0	1.0
gene:TraesCS3B03G1075800	Chr3B	689305116	689307975	+	689306545	Chr3B	691230722	691233581	+	691232151	1.0	1.0
gene:TraesCS3B03G1075900	Chr3B	689308469	689315629	-	689312049	Chr3B	691234075	691240464	-	691237269	0.943	0.943
gene:TraesCS3B03G1076400	Chr3B	689361590	689362700	-	689362145	Chr3B	691286656	691287766	-	691287211	1.0	1.0
gene:TraesCS3B03G1076600	Chr3B	689545536	689546185	+	689545860	Chr3B	691467780	691468429	+	691468104	1.0	1.0
gene:TraesCS3B03G1076700	Chr3B	689556222	689556611	+	689556416	Chr3B	691478468	691478857	+	691478662	1.0	1.0
gene:TraesCS3B03G1076900	Chr3B	689913560	689916559	+	689915059	Chr3B	691835873	691838872	+	691837372	1.0	1.0
gene:TraesCS3B03G1077000	Chr3B	689916581	689920875	-	689918728	Chr3B	691838894	691843188	-	691841041	1.0	1.0
gene:TraesCS3B03G1077200	Chr3B	690026125	690026478	+	690026301	Chr3B	691948411	691948764	+	691948587	1.0	1.0
gene:TraesCS3B03G1077400	Chr3B	690153602	690155726	-	690154664	Chr3B	692075902	692078026	-	692076964	1.0	1.0
gene:TraesCS3B03G1077600	Chr3B	690432642	690434225	+	690433433	Chr3B	692354312	692355895	+	692355103	1.0	1.0
gene:TraesCS3B03G1079200	Chr3B	691076210	691081238	+	691078724	Chr3B	692999022	693003958	+	693001490	1.0	0.998
gene:TraesCS3B03G1079300	Chr3B	691081591	691084222	+	691082906	Chr3B	693004311	693006939	+	693005625	1.0	0.998
gene:TraesCS3B03G1079400	Chr3B	691084304	691087372	-	691085838	Chr3B	693007021	693010089	-	693008555	1.0	1.0
gene:TraesCS3B03G1079600	Chr3B	691141029	691145091	-	691143060	Chr3B	693063752	693067813	-	693065782	0.999	0.998
gene:TraesCS3B03G1079700	Chr3B	691490486	691495734	+	691493110	Chr3B	693398625	693403876	+	693401250	1.0	0.993
gene:TraesCS3B03G1079900	Chr3B	691496239	691498739	+	691497489	Chr3B	693404383	693406883	+	693405633	1.0	0.997
gene:TraesCS3B03G1080200	Chr3B	691506392	691511343	-	691508867	Chr3B	693414511	693419464	-	693416987	1.0	0.998
gene:TraesCS3B03G1080300	Chr3B	691772180	691775117	+	691773648	Chr3B	693720759	693723697	+	693722228	1.0	0.996
gene:TraesCS3B03G1080400	Chr3B	691822814	691823562	-	691823188	Chr3B	693780676	693781424	-	693781050	1.0	0.998
gene:TraesCS3B03G1080500	Chr3B	691826109	691831596	-	691828852	Chr3B	693783970	693789456	-	693786713	1.0	1.0
gene:TraesCS3B03G1080700	Chr3B	691844307	691848758	-	691846532	Chr3B	693802190	693806641	-	693804415	1.0	0.999
gene:TraesCS3B03G1082200	Chr3B	692488272	692493844	+	692491058	Chr3B	694407535	694413106	+	694410320	1.0	1.0
gene:TraesCS3B03G1083300	Chr3B	692614714	692617323	+	692616018	Chr3B	694532889	694535498	+	694534193	1.0	1.0
gene:TraesCS3B03G1083400	Chr3B	692843564	692844151	-	692843857	Chr3B	694761570	694762157	-	694761863	1.0	1.0
gene:TraesCS3B03G1083500	Chr3B	692866793	692869537	+	692868165	Chr3B	694784814	694787558	+	694786186	1.0	1.0
gene:TraesCS3B03G1083600	Chr3B	692871387	692872822	+	692872104	Chr3B	694789408	694790843	+	694790125	1.0	1.0
gene:TraesCS3B03G1084200	Chr3B	692890092	692894893	+	692892492	Chr3B	694808110	694812933	+	694810521	1.0	0.988
gene:TraesCS3B03G1085000	Chr3B	693017848	693020784	+	693019316	Chr3B	694935959	694938895	+	694937427	1.0	1.0
gene:TraesCS3B03G1085100	Chr3B	693041601	693043580	-	693042590	Chr3B	694959720	694961699	-	694960709	1.0	1.0
gene:TraesCS3B03G1085200	Chr3B	693043811	693047721	-	693045766	Chr3B	694961930	694965840	-	694963885	1.0	1.0
gene:TraesCS3B03G1085300	Chr3B	693082011	693090740	+	693086375	Chr3B	694999795	695008524	+	695004159	1.0	0.998
gene:TraesCS3B03G1085600	Chr3B	693295572	693297372	+	693296472	Chr3B	695227141	695228941	+	695228041	1.0	1.0
gene:TraesCS3B03G1085700	Chr3B	693306683	693318059	+	693312371	Chr3B	695238252	695249642	+	695243947	1.0	1.0
gene:TraesCS3B03G1086000	Chr3B	693414636	693416886	+	693415761	Chr3B	695346267	695348517	+	695347392	1.0	1.0
gene:TraesCS3B03G1086900	Chr3B	694055988	694061294	+	694058641	Chr3B	695987393	695992699	+	695990046	1.0	1.0
gene:TraesCS3B03G1087000	Chr3B	694062885	694066085	-	694064485	Chr3B	695994290	695997481	-	695995885	0.994	0.994
gene:TraesCS3B03G1087300	Chr3B	694506557	694514661	-	694510609	Chr3B	696436038	696444279	-	696440158	1.0	0.998
gene:TraesCS3B03G1087500	Chr3B	694521425	694523614	+	694522519	Chr3B	696451059	696453248	+	696452153	1.0	1.0
gene:TraesCS3B03G1087600	Chr3B	694524012	694526162	-	694525087	Chr3B	696453646	696455796	-	696454721	1.0	1.0
gene:TraesCS3B03G1087900	Chr3B	694851503	694858426	-	694854964	Chr3B	696781175	696788098	-	696784636	1.0	1.0
gene:TraesCS3B03G1088500	Chr3B	695112454	695113984	+	695113219	Chr3B	697040928	697042458	+	697041693	1.0	1.0
gene:TraesCS3B03G1088600	Chr3B	695129198	695132798	-	695130998	Chr3B	697057676	697061276	-	697059476	1.0	1.0
gene:TraesCS3B03G1088900	Chr3B	695207429	695211649	-	695209539	Chr3B	697135408	697139628	-	697137518	1.0	1.0
gene:TraesCS3B03G1089300	Chr3B	695293946	695298877	+	695296411	Chr3B	697221747	697226666	+	697224206	1.0	1.0
gene:TraesCS3B03G1089500	Chr3B	695299115	695299783	+	695299449	Chr3B	697226904	697227572	+	697227238	1.0	0.998
gene:TraesCS3B03G1089400	Chr3B	695299017	695301060	-	695300038	Chr3B	697226806	697228849	-	697227827	1.0	0.999
gene:TraesCS3B03G1089700	Chr3B	695349718	695351372	-	695350545	Chr3B	697277510	697279164	-	697278337	1.0	1.0
gene:TraesCS3B03G1089800	Chr3B	695547867	695549525	-	695548696	Chr3B	697475672	697477330	-	697476501	1.0	1.0
gene:TraesCS3B03G1089900	Chr3B	695603248	695604898	-	695604073	Chr3B	697531117	697532767	-	697531942	1.0	1.0
gene:TraesCS3B03G1090000	Chr3B	695620772	695623052	+	695621912	Chr3B	697548638	697550918	+	697549778	1.0	1.0
gene:TraesCS3B03G1090500	Chr3B	695872290	695875071	+	695873680	Chr3B	697800203	697802984	+	697801593	1.0	1.0
gene:TraesCS3B03G1090700	Chr3B	695962614	695966041	+	695964327	Chr3B	697890242	697893669	+	697891955	1.0	1.0
gene:TraesCS3B03G1090800	Chr3B	695966059	695970549	-	695968304	Chr3B	697893687	697898176	-	697895931	1.0	1.0
gene:TraesCS3B03G1091200	Chr3B	696039534	696042059	-	696040796	Chr3B	697967152	697969677	-	697968414	1.0	1.0
gene:TraesCS3B03G1091400	Chr3B	696065072	696065698	-	696065385	Chr3B	697992698	697993324	-	697993011	1.0	1.0
gene:TraesCS3B03G1091500	Chr3B	696068807	696072609	-	696070708	Chr3B	697996433	698000205	-	697998319	1.0	0.999
gene:TraesCS3B03G1091600	Chr3B	696074472	696076010	+	696075241	Chr3B	698002072	698003610	+	698002841	1.0	1.0
gene:TraesCS3B03G1092100	Chr3B	696430931	696433150	-	696432040	Chr3B	698355503	698357722	-	698356612	1.0	1.0
gene:TraesCS3B03G1092200	Chr3B	696812704	696817525	+	696815114	Chr3B	698744414	698749235	+	698746824	1.0	1.0
gene:TraesCS3B03G1092300	Chr3B	696874726	696875175	-	696874950	Chr3B	698806428	698806877	-	698806652	1.0	1.0
gene:TraesCS3B03G1092500	Chr3B	696980962	696983290	-	696982126	Chr3B	698912663	698915013	-	698913838	1.0	0.99
gene:TraesCS3B03G1092700	Chr3B	697642752	697648765	-	697645758	Chr3B	699564293	699570306	-	699567299	1.0	0.999
gene:TraesCS3B03G1093400	Chr3B	697960466	697962264	-	697961365	Chr3B	699882040	699883817	-	699882928	1.0	0.997
gene:TraesCS3B03G1093800	Chr3B	698195837	698198379	+	698197108	Chr3B	700117358	700119900	+	700118629	1.0	0.999
gene:TraesCS3B03G1094500	Chr3B	698280881	698284015	-	698282448	Chr3B	700202433	700205567	-	700204000	1.0	1.0
gene:TraesCS3B03G1095000	Chr3B	698531074	698533224	+	698532149	Chr3B	700444556	700446706	+	700445631	1.0	1.0
gene:TraesCS3B03G1095300	Chr3B	698612592	698613440	+	698613016	Chr3B	700526048	700526896	+	700526472	1.0	1.0
gene:TraesCS3B03G1095500	Chr3B	698639854	698642376	-	698641115	Chr3B	700553414	700555936	-	700554675	1.0	1.0
gene:TraesCS3B03G1095700	Chr3B	698682169	698682552	+	698682360	Chr3B	700595727	700596110	+	700595918	1.0	1.0
gene:TraesCS3B03G1096000	Chr3B	698946230	698948565	+	698947397	Chr3B	700858083	700860418	+	700859250	1.0	0.999
gene:TraesCS3B03G1096100	Chr3B	698960210	698962858	-	698961534	Chr3B	700872063	700874711	-	700873387	1.0	1.0
gene:TraesCS3B03G1096200	Chr3B	698984806	698987470	-	698986138	Chr3B	700896677	700899341	-	700898009	1.0	1.0
gene:TraesCS3B03G1096500	Chr3B	699098569	699101508	+	699100038	Chr3B	701010397	701013336	+	701011866	1.0	1.0
gene:TraesCS3B03G1096600	Chr3B	699105131	699107925	+	699106528	Chr3B	701016959	701019753	+	701018356	1.0	1.0
gene:TraesCS3B03G1096700	Chr3B	699115139	699117831	+	699116485	Chr3B	701026969	701029661	+	701028315	1.0	1.0
gene:TraesCS3B03G1096800	Chr3B	699118369	699119001	-	699118685	Chr3B	701030199	701030831	-	701030515	1.0	1.0
gene:TraesCS3B03G1097100	Chr3B	699171770	699177759	-	699174764	Chr3B	701083599	701089588	-	701086593	1.0	0.998
gene:TraesCS3B03G1097300	Chr3B	699259370	699261573	-	699260471	Chr3B	701184459	701186662	-	701185560	1.0	1.0
gene:TraesCS3B03G1097900	Chr3B	699360727	699362070	-	699361398	Chr3B	701285801	701287144	-	701286472	1.0	1.0
gene:TraesCS3B03G1098400	Chr3B	699464497	699465903	+	699465200	Chr3B	701388972	701390378	+	701389675	1.0	1.0
gene:TraesCS3B03G1098600	Chr3B	699485840	699488307	-	699487073	Chr3B	701410334	701412801	-	701411567	1.0	1.0
gene:TraesCS3B03G1098700	Chr3B	699491322	699492935	-	699492128	Chr3B	701415623	701417236	-	701416429	1.0	1.0
gene:TraesCS3B03G1099100	Chr3B	699596097	699611318	+	699603707	Chr3B	701519878	701534734	+	701527306	1.0	1.0
gene:TraesCS3B03G1099200	Chr3B	699615309	699616748	+	699616028	Chr3B	701538725	701540164	+	701539444	1.0	0.999
gene:TraesCS3B03G1099300	Chr3B	699617724	699619399	+	699618561	Chr3B	701541139	701542812	+	701541975	1.0	0.993
gene:TraesCS3B03G1099600	Chr3B	699893299	699894549	-	699893924	Chr3B	701814277	701815527	-	701814902	1.0	0.998
gene:TraesCS3B03G1099700	Chr3B	699916288	699918939	-	699917613	Chr3B	701836118	701838770	-	701837444	1.0	0.994
gene:TraesCS3B03G1099900	Chr3B	699931235	699933282	-	699932258	Chr3B	701845615	701847620	-	701846617	1.0	0.998
gene:TraesCS3B03G1100600	Chr3B	700081160	700081699	+	700081429	Chr3B	702036400	702036928	+	702036664	0.979	0.974
gene:TraesCS3B03G1101500	Chr3B	700240851	700242509	+	700241680	Chr3B	702208272	702209930	+	702209101	1.0	0.996
gene:TraesCS3B03G1101600	Chr3B	700245019	700246143	+	700245581	Chr3B	702212518	702213642	+	702213080	1.0	0.999
gene:TraesCS3B03G1101700	Chr3B	700321920	700323326	+	700322623	Chr3B	702268042	702269448	+	702268745	1.0	0.999
gene:TraesCS3B03G1102300	Chr3B	700488195	700489238	-	700488716	Chr3B	702413907	702414950	-	702414428	1.0	0.997
gene:TraesCS3B03G1102600	Chr3B	700547997	700548767	-	700548382	Chr3B	702523580	702524331	-	702523955	0.973	0.956
gene:TraesCS3B03G1102700	Chr3B	700611604	700612685	-	700612144	Chr3B	702583539	702584620	-	702584079	1.0	0.996
gene:TraesCS3B03G1102900	Chr3B	700722946	700724161	-	700723553	Chr3B	702692710	702693924	-	702693317	0.999	0.995
gene:TraesCS3B03G1103300	Chr3B	700757001	700758280	-	700757640	Chr3B	702720135	702721415	-	702720775	1.0	0.994
gene:TraesCS3B03G1103400	Chr3B	700787989	700789326	-	700788657	Chr3B	702743966	702745303	-	702744634	1.0	0.991
gene:TraesCS3B03G1104100	Chr3B	700868198	700869163	-	700868680	Chr3B	702826681	702827646	-	702827163	1.0	0.987
gene:TraesCS3B03G1104200	Chr3B	700890749	700891867	-	700891308	Chr3B	702849325	702850443	-	702849884	1.0	0.993
gene:TraesCS3B03G1104400	Chr3B	700973121	700974317	-	700973719	Chr3B	702956240	702957436	-	702956838	1.0	0.996
gene:TraesCS3B03G1104700	Chr3B	701183276	701188131	+	701185703	Chr3B	703186427	703191283	+	703188855	1.0	0.997
gene:TraesCS3B03G1104800	Chr3B	701188640	701194912	+	701191776	Chr3B	703191791	703198035	+	703194913	0.993	0.991
gene:TraesCS3B03G1104900	Chr3B	701222329	701226324	+	701224326	Chr3B	703236856	703240850	+	703238853	1.0	0.999
gene:TraesCS3B03G1105000	Chr3B	701230255	701232212	-	701231233	Chr3B	703244808	703246765	-	703245786	1.0	0.996
gene:TraesCS3B03G1105100	Chr3B	701337599	701339049	+	701338324	Chr3B	703363169	703364619	+	703363894	1.0	0.999
gene:TraesCS3B03G1105200	Chr3B	701369662	701371144	+	701370403	Chr3B	703411833	703413315	+	703412574	1.0	0.996
gene:TraesCS3B03G1105300	Chr3B	701572962	701575754	+	701574358	Chr3B	703633657	703636450	+	703635053	1.0	0.997
gene:TraesCS3B03G1105400	Chr3B	701868574	701883788	+	701876181	Chr3B	703922952	703937910	+	703930431	1.0	0.985
gene:TraesCS3B03G1105600	Chr3B	701905438	701909456	+	701907447	Chr3B	703959558	703963561	+	703961559	0.999	0.996
gene:TraesCS3B03G1106500	Chr3B	702579749	702580093	-	702579921	Chr3B	704609022	704609366	-	704609194	1.0	0.982
gene:TraesCS3B03G1106600	Chr3B	702595745	702599153	+	702597449	Chr3B	704624854	704628545	+	704626699	1.0	0.997
gene:TraesCS3B03G1106800	Chr3B	702920921	702924733	-	702922827	Chr3B	704946039	704949842	-	704947940	0.996	0.987
gene:TraesCS3B03G1107500	Chr3B	703835168	703837399	-	703836283	Chr3B	705937729	705939955	-	705938842	0.999	0.998
gene:TraesCS3B03G1108500	Chr3B	703991870	703997046	+	703994458	Chr3B	706084255	706089426	+	706086840	1.0	0.998
gene:TraesCS3B03G1109300	Chr3B	704245481	704247914	-	704246697	Chr3B	706344966	706347399	-	706346182	1.0	0.998
gene:TraesCS3B03G1109400	Chr3B	704250533	704254822	-	704252677	Chr3B	706350000	706354295	-	706352147	1.0	0.996
gene:TraesCS3B03G1109500	Chr3B	704334984	704341576	+	704338280	Chr3B	706429330	706435961	+	706432645	1.0	0.998
gene:TraesCS3B03G1109700	Chr3B	704342071	704348509	+	704345290	Chr3B	706436454	706442892	+	706439673	1.0	0.997
gene:TraesCS3B03G1109900	Chr3B	704508495	704510507	+	704509501	Chr3B	706575859	706577871	+	706576865	1.0	1.0
gene:TraesCS3B03G1110000	Chr3B	704510677	704515243	-	704512960	Chr3B	706578041	706582607	-	706580324	1.0	1.0
gene:TraesCS3B03G1110300	Chr3B	704807040	704807488	-	704807264	Chr3B	706862416	706862864	-	706862640	1.0	1.0
gene:TraesCS3B03G1110200	Chr3B	704806022	704813162	-	704809592	Chr3B	706861433	706868569	-	706865001	1.0	1.0
gene:TraesCS3B03G1110500	Chr3B	704924367	704926762	-	704925564	Chr3B	706979780	706982169	-	706980974	1.0	1.0
gene:TraesCS3B03G1110600	Chr3B	704932658	704935560	-	704934109	Chr3B	706988065	706990967	-	706989516	1.0	1.0
gene:TraesCS3B03G1110800	Chr3B	705176564	705178852	-	705177708	Chr3B	707231607	707233895	-	707232751	1.0	1.0
gene:TraesCS3B03G1110900	Chr3B	705182864	705188120	+	705185492	Chr3B	707237530	707242786	+	707240158	1.0	1.0
gene:TraesCS3B03G1111500	Chr3B	705233630	705237188	+	705235409	Chr3B	707287907	707291494	+	707289700	1.0	0.992
gene:TraesCS3B03G1111800	Chr3B	705278650	705282463	+	705280556	Chr3B	707333208	707337019	+	707335113	0.999	0.999
gene:TraesCS3B03G1112200	Chr3B	705384103	705384743	+	705384423	Chr3B	707438472	707439112	+	707438792	1.0	1.0
gene:TraesCS3B03G1112400	Chr3B	705536947	705538137	-	705537542	Chr3B	707590859	707592049	-	707591454	1.0	1.0
gene:TraesCS3B03G1112500	Chr3B	705673547	705677133	+	705675340	Chr3B	707727446	707731042	+	707729244	1.0	0.994
gene:TraesCS3B03G1112600	Chr3B	705677907	705680912	-	705679409	Chr3B	707731816	707734821	-	707733318	1.0	0.999
gene:TraesCS3B03G1112700	Chr3B	705694621	705697318	-	705695969	Chr3B	707748532	707751229	-	707749880	1.0	1.0
gene:TraesCS3B03G1112800	Chr3B	706085345	706095261	-	706090303	Chr3B	708132441	708142357	-	708137399	1.0	1.0
gene:TraesCS3B03G1112900	Chr3B	706106401	706107092	-	706106746	Chr3B	708153128	708153800	-	708153464	0.939	0.939
gene:TraesCS3B03G1113100	Chr3B	706162217	706162558	+	706162387	Chr3B	708208921	708209262	+	708209091	1.0	1.0
gene:TraesCS3B03G1113200	Chr3B	706271042	706275734	+	706273388	Chr3B	708317267	708321959	+	708319613	1.0	1.0
gene:TraesCS3B03G1113300	Chr3B	706276799	706277761	-	706277280	Chr3B	708323024	708323986	-	708323505	1.0	1.0
gene:TraesCS3B03G1114100	Chr3B	706562465	706565705	+	706564085	Chr3B	708606734	708609974	+	708608354	1.0	1.0
gene:TraesCS3B03G1114200	Chr3B	706565591	706567954	-	706566772	Chr3B	708609860	708612223	-	708611041	1.0	1.0
gene:TraesCS3B03G1114400	Chr3B	706737289	706739213	-	706738251	Chr3B	708781567	708783542	-	708782554	1.0	0.973
gene:TraesCS3B03G1114500	Chr3B	706960705	706970192	+	706965448	Chr3B	708976403	708985662	+	708981032	1.0	1.0
gene:TraesCS3B03G1114800	Chr3B	707040531	707041906	+	707041218	Chr3B	709056001	709057376	+	709056688	1.0	1.0
gene:TraesCS3B03G1114900	Chr3B	707042398	707053012	+	707047705	Chr3B	709057868	709068483	+	709063175	1.0	1.0
gene:TraesCS3B03G1115100	Chr3B	707053929	707054463	-	707054196	Chr3B	709069400	709069934	-	709069667	1.0	1.0
gene:TraesCS3B03G1115200	Chr3B	707146196	707150877	-	707148536	Chr3B	709164618	709169345	-	709166981	1.0	1.0
gene:TraesCS3B03G1115500	Chr3B	707766608	707771566	-	707769087	Chr3B	709784561	709789519	-	709787040	1.0	1.0
gene:TraesCS3B03G1115600	Chr3B	707996745	708001422	+	707999083	Chr3B	710014451	710019128	+	710016789	1.0	0.999
gene:TraesCS3B03G1115700	Chr3B	708262531	708266982	-	708264756	Chr3B	710278684	710282942	-	710280813	1.0	1.0
gene:TraesCS3B03G1115800	Chr3B	708384738	708387906	-	708386322	Chr3B	710399316	710402484	-	710400900	1.0	1.0
gene:TraesCS3B03G1116000	Chr3B	708514280	708518677	-	708516478	Chr3B	710524692	710529089	-	710526890	1.0	1.0
gene:TraesCS3B03G1116100	Chr3B	708561043	708565993	-	708563518	Chr3B	710570680	710575630	-	710573155	1.0	1.0
gene:TraesCS3B03G1116300	Chr3B	708642288	708652189	-	708647238	Chr3B	710651906	710661803	-	710656854	1.0	1.0
gene:TraesCS3B03G1116400	Chr3B	708652226	708653482	-	708652854	Chr3B	710661840	710663096	-	710662468	1.0	1.0
gene:TraesCS3B03G1116700	Chr3B	708932419	708939076	+	708935747	Chr3B	710942092	710948944	+	710945518	1.0	0.999
gene:TraesCS3B03G1116800	Chr3B	708939347	708948542	-	708943944	Chr3B	710949215	710958443	-	710953829	1.0	1.0
gene:TraesCS3B03G1116900	Chr3B	708948566	708949962	+	708949264	Chr3B	710958467	710959863	+	710959165	1.0	1.0
gene:TraesCS3B03G1117100	Chr3B	709079099	709085129	+	709082114	Chr3B	711088715	711094745	+	711091730	1.0	0.999
gene:TraesCS3B03G1117200	Chr3B	709086811	709088650	-	709087730	Chr3B	711096427	711098266	-	711097346	1.0	1.0
gene:TraesCS3B03G1117300	Chr3B	709175635	709176948	+	709176291	Chr3B	711183894	711185207	+	711184550	1.0	1.0
gene:TraesCS3B03G1117400	Chr3B	709226695	709228243	-	709227469	Chr3B	711234959	711236508	-	711235733	1.0	0.999
gene:TraesCS3B03G1117500	Chr3B	709231956	709235200	+	709233578	Chr3B	711240221	711243466	+	711241843	1.0	1.0
gene:TraesCS3B03G1117700	Chr3B	709236248	709237495	+	709236871	Chr3B	711244514	711245761	+	711245137	1.0	1.0
gene:TraesCS3B03G1117600	Chr3B	709235858	709239814	-	709237836	Chr3B	711244124	711248080	-	711246102	1.0	1.0
gene:TraesCS3B03G1117900	Chr3B	709694041	709695114	-	709694577	Chr3B	711698332	711699405	-	711698868	1.0	1.0
gene:TraesCS3B03G1118500	Chr3B	710409265	710418387	+	710413826	Chr3B	712412208	712421333	+	712416770	1.0	1.0
gene:TraesCS3B03G1118600	Chr3B	710457144	710461377	+	710459260	Chr3B	712460093	712464327	+	712462210	1.0	1.0
gene:TraesCS3B03G1118700	Chr3B	710458518	710466015	-	710462266	Chr3B	712461468	712468965	-	712465216	1.0	1.0
gene:TraesCS3B03G1118800	Chr3B	710463723	710465489	-	710464606	Chr3B	712466673	712468439	-	712467556	1.0	0.997
gene:TraesCS3B03G1119000	Chr3B	710683974	710690274	+	710687124	Chr3B	712686125	712692425	+	712689275	1.0	0.999
gene:TraesCS3B03G1119100	Chr3B	710692002	710698298	+	710695150	Chr3B	712694314	712700709	+	712697511	0.996	0.981
gene:TraesCS3B03G1119500	Chr3B	711226720	711228770	-	711227745	Chr3B	713225552	713227602	-	713226577	1.0	0.999
gene:TraesCS3B03G1119600	Chr3B	711229065	711230549	+	711229807	Chr3B	713227897	713229381	+	713228639	1.0	1.0
gene:TraesCS3B03G1119800	Chr3B	711232838	711234186	-	711233512	Chr3B	713231670	713233018	-	713232344	1.0	0.999
gene:TraesCS3B03G1120200	Chr3B	711485726	711487456	-	711486591	Chr3B	713484602	713486332	-	713485467	1.0	1.0
gene:TraesCS3B03G1120300	Chr3B	711570627	711570959	+	711570793	Chr3B	713569873	713570205	+	713570039	1.0	1.0
gene:TraesCS3B03G1121200	Chr3B	711629727	711637528	+	711633627	Chr3B	713622130	713629934	+	713626032	1.0	0.997
gene:TraesCS3B03G1121400	Chr3B	711674329	711674646	+	711674487	Chr3B	713666845	713667162	+	713667003	1.0	0.987
gene:TraesCS3B03G1121500	Chr3B	711684290	711684604	-	711684447	Chr3B	713678290	713678604	-	713678447	1.0	0.996
gene:TraesCS3B03G1121800	Chr3B	711871433	711874980	+	711873206	Chr3B	713856649	713860204	+	713858426	0.998	0.977
gene:TraesCS3B03G1121900	Chr3B	711875907	711877655	-	711876781	Chr3B	713861130	713862878	-	713862004	1.0	0.992
gene:TraesCS3B03G1122000	Chr3B	711963415	711967070	-	711965242	Chr3B	713956804	713960487	-	713958645	0.999	0.997
gene:TraesCS3B03G1122600	Chr3B	712361710	712366339	+	712364024	Chr3B	714418462	714423077	+	714420769	0.991	0.971
gene:TraesCS3B03G1122700	Chr3B	712365095	712366432	-	712365763	Chr3B	714421833	714423170	-	714422501	1.0	0.97
gene:TraesCS3B03G1122900	Chr3B	712456800	712459317	-	712458058	Chr3B	717068139	717070852	+	717069495	0.987	0.911
gene:TraesCS3B03G1123800	Chr3B	712788775	712792827	+	712790801	Chr3B	719039987	719044079	+	719042033	0.996	0.973
gene:TraesCS3B03G1124000	Chr3B	712799803	712801004	-	712800403	Chr3B	719051066	719052267	-	719051666	1.0	0.998
gene:TraesCS3B03G1124100	Chr3B	712873062	712873523	+	712873292	Chr3B	719124036	719124497	+	719124266	1.0	1.0
gene:TraesCS3B03G1124200	Chr3B	712889997	712890440	+	712890218	Chr3B	719140951	719141394	+	719141172	1.0	0.992
gene:TraesCS3B03G1124400	Chr3B	713011887	713012345	+	713012116	Chr3B	719280923	719281381	+	719281152	1.0	0.995
gene:TraesCS3B03G1124600	Chr3B	713084262	713084699	+	713084480	Chr3B	719369646	719370095	+	719369870	1.0	0.973
gene:TraesCS3B03G1124700	Chr3B	713121682	713122305	+	713121993	Chr3B	719394807	719395430	+	719395118	1.0	0.998
gene:TraesCS3B03G1126600	Chr3B	713310333	713318367	-	713314350	Chr3B	719599740	719606939	-	719603339	1.0	0.992
gene:TraesCS3B03G1126700	Chr3B	713495946	713502727	+	713499336	Chr3B	719834707	719841489	+	719838098	1.0	0.998
gene:TraesCS3B03G1126800	Chr3B	713503449	713510845	+	713507147	Chr3B	719842209	719849584	+	719845896	1.0	0.998
gene:TraesCS3B03G1127100	Chr3B	713990074	713993766	-	713991920	Chr3B	720350809	720354334	-	720352571	0.948	0.947
gene:TraesCS3B03G1128300	Chr3B	714597961	714600950	-	714599455	Chr3B	720876223	720879212	-	720877717	1.0	0.997
gene:TraesCS3B03G1129100	Chr3B	714968904	714973271	+	714971087	Chr3B	721249751	721254169	+	721251960	1.0	0.999
gene:TraesCS3B03G1129200	Chr3B	714973302	714974628	-	714973965	Chr3B	721254200	721255526	-	721254863	1.0	0.998
gene:TraesCS3B03G1129400	Chr3B	715135620	715136302	+	715135961	Chr3B	721436283	721436965	+	721436624	1.0	1.0
gene:TraesCS3B03G1129700	Chr3B	715256322	715258306	+	715257314	Chr3B	721573494	721575478	+	721574486	1.0	0.997
gene:TraesCS3B03G1129800	Chr3B	715259854	715260875	+	715260364	Chr3B	721577028	721578049	+	721577538	1.0	0.997
gene:TraesCS3B03G1130000	Chr3B	715263389	715289083	-	715276236	Chr3B	721580563	721605846	-	721593204	1.0	0.999
