gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Norin61_tgt_chr	Norin61_tgt_start	Norin61_tgt_end	Norin61_tgt_strand	Norin61_tgt_midpoint	Norin61_coverage	Norin61_identity
gene:TraesCS3B03G1100600	Chr3B	700081160	700081699	+	700081429	Chr3B	700676083	700676622	+	700676352	1.0	1.0
gene:TraesCS3B03G1101500	Chr3B	700240851	700242509	+	700241680	Chr3B	700827467	700829125	+	700828296	1.0	1.0
gene:TraesCS3B03G1101600	Chr3B	700245019	700246143	+	700245581	Chr3B	700831635	700832759	+	700832197	1.0	1.0
gene:TraesCS3B03G1101700	Chr3B	700321920	700323326	+	700322623	Chr3B	700908741	700910147	+	700909444	1.0	1.0
gene:TraesCS3B03G1102300	Chr3B	700488195	700489238	-	700488716	Chr3B	701075139	701076182	-	701075660	1.0	1.0
gene:TraesCS3B03G1102600	Chr3B	700547997	700548767	-	700548382	Chr3B	701134972	701135742	-	701135357	1.0	1.0
gene:TraesCS3B03G1102700	Chr3B	700611604	700612685	-	700612144	Chr3B	701198464	701199545	-	701199004	1.0	1.0
gene:TraesCS3B03G1102900	Chr3B	700722946	700724161	-	700723553	Chr3B	701310140	701311355	-	701310747	1.0	0.998
gene:TraesCS3B03G1103300	Chr3B	700757001	700758280	-	700757640	Chr3B	701344402	701345681	-	701345041	1.0	1.0
gene:TraesCS3B03G1103400	Chr3B	700787989	700789326	-	700788657	Chr3B	701375443	701376780	-	701376111	1.0	1.0
gene:TraesCS3B03G1104100	Chr3B	700868198	700869163	-	700868680	Chr3B	701454494	701455459	-	701454976	1.0	0.998
gene:TraesCS3B03G1104200	Chr3B	700890749	700891867	-	700891308	Chr3B	701477046	701478164	-	701477605	1.0	1.0
gene:TraesCS3B03G1104400	Chr3B	700973121	700974317	-	700973719	Chr3B	701559428	701560624	-	701560026	1.0	1.0
gene:TraesCS3B03G1104700	Chr3B	701183276	701188131	+	701185703	Chr3B	701769030	701773885	+	701771457	1.0	1.0
gene:TraesCS3B03G1104800	Chr3B	701188640	701194912	+	701191776	Chr3B	701774394	701780666	+	701777530	1.0	1.0
gene:TraesCS3B03G1104900	Chr3B	701222329	701226324	+	701224326	Chr3B	701808179	701812174	+	701810176	1.0	1.0
gene:TraesCS3B03G1105000	Chr3B	701230255	701232212	-	701231233	Chr3B	701816105	701818062	-	701817083	1.0	1.0
gene:TraesCS3B03G1105100	Chr3B	701337599	701339049	+	701338324	Chr3B	701923476	701924926	+	701924201	1.0	1.0
gene:TraesCS3B03G1105200	Chr3B	701369662	701371144	+	701370403	Chr3B	701955926	701957408	+	701956667	1.0	1.0
gene:TraesCS3B03G1105300	Chr3B	701572962	701575754	+	701574358	Chr3B	702158953	702161745	+	702160349	1.0	1.0
gene:TraesCS3B03G1105400	Chr3B	701868574	701883788	+	701876181	Chr3B	702453353	702468566	+	702460959	1.0	1.0
gene:TraesCS3B03G1105600	Chr3B	701905438	701909456	+	701907447	Chr3B	702490015	702494033	+	702492024	1.0	1.0
gene:TraesCS3B03G1106500	Chr3B	702579749	702580093	-	702579921	Chr3B	703164132	703164476	-	703164304	1.0	1.0
gene:TraesCS3B03G1106600	Chr3B	702595745	702599153	+	702597449	Chr3B	703180156	703183564	+	703181860	1.0	1.0
gene:TraesCS3B03G1106800	Chr3B	702920921	702924733	-	702922827	Chr3B	703507159	703510971	-	703509065	1.0	1.0
gene:TraesCS3B03G1107300	Chr3B	703227795	703230260	-	703229027	Chr3B	703813716	703816180	-	703814948	1.0	1.0
gene:TraesCS3B03G1107400	Chr3B	703230991	703233215	-	703232103	Chr3B	703816911	703819135	-	703818023	1.0	1.0
gene:TraesCS3B03G1107500	Chr3B	703835168	703837399	-	703836283	Chr3B	704418848	704421075	-	704419961	1.0	1.0
gene:TraesCS3B03G1107600	Chr3B	703839777	703847737	-	703843757	Chr3B	704423453	704431413	-	704427433	1.0	1.0
gene:TraesCS3B03G1108500	Chr3B	703991870	703997046	+	703994458	Chr3B	704574948	704580124	+	704577536	1.0	1.0
gene:TraesCS3B03G1109300	Chr3B	704245481	704247914	-	704246697	Chr3B	704828477	704830910	-	704829693	1.0	0.999
gene:TraesCS3B03G1109400	Chr3B	704250533	704254822	-	704252677	Chr3B	704833638	704837927	-	704835782	1.0	1.0
gene:TraesCS3B03G1109500	Chr3B	704334984	704341576	+	704338280	Chr3B	704918592	704925163	+	704921877	1.0	0.999
gene:TraesCS3B03G1109700	Chr3B	704342071	704348509	+	704345290	Chr3B	704925658	704932096	+	704928877	1.0	1.0
gene:TraesCS3B03G1109900	Chr3B	704508495	704510507	+	704509501	Chr3B	705091421	705093433	+	705092427	1.0	0.999
gene:TraesCS3B03G1110000	Chr3B	704510677	704515243	-	704512960	Chr3B	705093603	705098169	-	705095886	1.0	1.0
gene:TraesCS3B03G1110300	Chr3B	704807040	704807488	-	704807264	Chr3B	705378109	705378557	-	705378333	1.0	1.0
gene:TraesCS3B03G1110200	Chr3B	704806022	704813162	-	704809592	Chr3B	705377096	705384261	-	705380678	1.0	1.0
gene:TraesCS3B03G1110500	Chr3B	704924367	704926762	-	704925564	Chr3B	705494235	705496626	-	705495430	1.0	1.0
gene:TraesCS3B03G1110600	Chr3B	704932658	704935560	-	704934109	Chr3B	705502522	705505424	-	705503973	1.0	1.0
gene:TraesCS3B03G1110800	Chr3B	705176564	705178852	-	705177708	Chr3B	705746014	705748300	-	705747157	1.0	0.998
gene:TraesCS3B03G1110900	Chr3B	705182864	705188120	+	705185492	Chr3B	705751997	705757253	+	705754625	1.0	1.0
gene:TraesCS3B03G1111500	Chr3B	705233630	705237188	+	705235409	Chr3B	705802430	705806017	+	705804223	1.0	0.992
gene:TraesCS3B03G1111800	Chr3B	705278650	705282463	+	705280556	Chr3B	705846740	705850551	+	705848645	0.999	0.999
gene:TraesCS3B03G1112200	Chr3B	705384103	705384743	+	705384423	Chr3B	705952069	705952709	+	705952389	1.0	1.0
gene:TraesCS3B03G1112400	Chr3B	705536947	705538137	-	705537542	Chr3B	706104502	706105692	-	706105097	1.0	1.0
gene:TraesCS3B03G1112500	Chr3B	705673547	705677133	+	705675340	Chr3B	706224480	706228066	+	706226273	1.0	0.999
gene:TraesCS3B03G1112600	Chr3B	705677907	705680912	-	705679409	Chr3B	706228840	706231855	-	706230347	1.0	1.0
gene:TraesCS3B03G1112700	Chr3B	705694621	705697318	-	705695969	Chr3B	706245482	706248179	-	706246830	1.0	1.0
gene:TraesCS3B03G1112800	Chr3B	706085345	706095261	-	706090303	Chr3B	706631494	706641410	-	706636452	1.0	1.0
gene:TraesCS3B03G1112900	Chr3B	706106401	706107092	-	706106746	Chr3B	706652239	706652930	-	706652584	1.0	1.0
gene:TraesCS3B03G1113100	Chr3B	706162217	706162558	+	706162387	Chr3B	706708054	706708395	+	706708224	1.0	1.0
gene:TraesCS3B03G1113200	Chr3B	706271042	706275734	+	706273388	Chr3B	706816477	706821169	+	706818823	1.0	1.0
gene:TraesCS3B03G1113300	Chr3B	706276799	706277761	-	706277280	Chr3B	706822234	706823196	-	706822715	1.0	1.0
gene:TraesCS3B03G1114100	Chr3B	706562465	706565705	+	706564085	Chr3B	707106381	707109621	+	707108001	1.0	1.0
gene:TraesCS3B03G1114200	Chr3B	706565591	706567954	-	706566772	Chr3B	707109507	707111825	-	707110666	0.98	0.98
gene:TraesCS3B03G1114400	Chr3B	706737289	706739213	-	706738251	Chr3B	707281319	707283243	-	707282281	1.0	1.0
gene:TraesCS3B03G1114500	Chr3B	706960705	706970192	+	706965448	Chr3B	707450450	707459734	+	707455092	0.986	0.986
gene:TraesCS3B03G1114800	Chr3B	707040531	707041906	+	707041218	Chr3B	707530259	707531634	+	707530946	1.0	1.0
gene:TraesCS3B03G1114900	Chr3B	707042398	707053012	+	707047705	Chr3B	707532126	707542785	+	707537455	1.0	1.0
gene:TraesCS3B03G1115100	Chr3B	707053929	707054463	-	707054196	Chr3B	707543702	707544236	-	707543969	1.0	1.0
gene:TraesCS3B03G1115200	Chr3B	707146196	707150877	-	707148536	Chr3B	707640917	707645644	-	707643280	1.0	0.999
gene:TraesCS3B03G1115500	Chr3B	707766608	707771566	-	707769087	Chr3B	708261495	708266453	-	708263974	1.0	1.0
gene:TraesCS3B03G1115600	Chr3B	707996745	708001422	+	707999083	Chr3B	708491656	708496333	+	708493994	1.0	1.0
gene:TraesCS3B03G1115700	Chr3B	708262531	708266982	-	708264756	Chr3B	708757183	708761441	-	708759312	1.0	1.0
gene:TraesCS3B03G1115800	Chr3B	708384738	708387906	-	708386322	Chr3B	708877705	708880873	-	708879289	1.0	1.0
gene:TraesCS3B03G1116000	Chr3B	708514280	708518677	-	708516478	Chr3B	709006918	709011315	-	709009116	1.0	1.0
gene:TraesCS3B03G1116100	Chr3B	708561043	708565993	-	708563518	Chr3B	709052906	709057856	-	709055381	1.0	0.999
gene:TraesCS3B03G1116300	Chr3B	708642288	708652189	-	708647238	Chr3B	709134137	709144098	-	709139117	1.0	1.0
gene:TraesCS3B03G1116400	Chr3B	708652226	708653482	-	708652854	Chr3B	709144135	709145391	-	709144763	1.0	1.0
gene:TraesCS3B03G1116700	Chr3B	708932419	708939076	+	708935747	Chr3B	709424500	709431352	+	709427926	1.0	0.999
gene:TraesCS3B03G1116800	Chr3B	708939347	708948542	-	708943944	Chr3B	709431623	709440851	-	709436237	1.0	1.0
gene:TraesCS3B03G1116900	Chr3B	708948566	708949962	+	708949264	Chr3B	709440875	709442271	+	709441573	1.0	1.0
gene:TraesCS3B03G1117100	Chr3B	709079099	709085129	+	709082114	Chr3B	709571456	709577486	+	709574471	1.0	0.999
gene:TraesCS3B03G1117200	Chr3B	709086811	709088650	-	709087730	Chr3B	709579168	709581007	-	709580087	1.0	0.999
gene:TraesCS3B03G1117300	Chr3B	709175635	709176948	+	709176291	Chr3B	709666739	709668052	+	709667395	1.0	1.0
gene:TraesCS3B03G1117400	Chr3B	709226695	709228243	-	709227469	Chr3B	709717817	709719366	-	709718591	1.0	0.999
gene:TraesCS3B03G1117500	Chr3B	709231956	709235200	+	709233578	Chr3B	709722958	709726203	+	709724580	1.0	1.0
gene:TraesCS3B03G1117700	Chr3B	709236248	709237495	+	709236871	Chr3B	709727251	709728498	+	709727874	1.0	1.0
gene:TraesCS3B03G1117600	Chr3B	709235858	709239814	-	709237836	Chr3B	709726861	709730817	-	709728839	1.0	1.0
gene:TraesCS3B03G1117900	Chr3B	709694041	709695114	-	709694577	Chr3B	710185147	710186220	-	710185683	1.0	1.0
gene:TraesCS3B03G1118500	Chr3B	710409265	710418387	+	710413826	Chr3B	710899763	710908891	+	710904327	1.0	1.0
gene:TraesCS3B03G1118600	Chr3B	710457144	710461377	+	710459260	Chr3B	710947494	710951728	+	710949611	1.0	1.0
gene:TraesCS3B03G1118700	Chr3B	710458518	710466015	-	710462266	Chr3B	710948869	710956366	-	710952617	1.0	1.0
gene:TraesCS3B03G1118800	Chr3B	710463723	710465489	-	710464606	Chr3B	710954074	710955840	-	710954957	1.0	0.997
gene:TraesCS3B03G1119000	Chr3B	710683974	710690274	+	710687124	Chr3B	711172284	711178584	+	711175434	1.0	1.0
gene:TraesCS3B03G1119100	Chr3B	710692002	710698298	+	710695150	Chr3B	711180564	711186959	+	711183761	0.996	0.981
gene:TraesCS3B03G1119500	Chr3B	711226720	711228770	-	711227745	Chr3B	711711272	711713322	-	711712297	1.0	0.999
gene:TraesCS3B03G1119600	Chr3B	711229065	711230549	+	711229807	Chr3B	711713617	711715101	+	711714359	1.0	1.0
gene:TraesCS3B03G1119800	Chr3B	711232838	711234186	-	711233512	Chr3B	711717390	711718738	-	711718064	1.0	0.999
gene:TraesCS3B03G1120200	Chr3B	711485726	711487456	-	711486591	Chr3B	711970594	711972324	-	711971459	1.0	1.0
gene:TraesCS3B03G1120300	Chr3B	711570627	711570959	+	711570793	Chr3B	712055579	712055911	+	712055745	1.0	1.0
gene:TraesCS3B03G1121200	Chr3B	711629727	711637528	+	711633627	Chr3B	712114574	712122375	+	712118474	1.0	1.0
gene:TraesCS3B03G1121400	Chr3B	711674329	711674646	+	711674487	Chr3B	712159249	712159566	+	712159407	1.0	1.0
gene:TraesCS3B03G1121500	Chr3B	711684290	711684604	-	711684447	Chr3B	712169155	712169469	-	712169312	1.0	1.0
gene:TraesCS3B03G1121800	Chr3B	711871433	711874980	+	711873206	Chr3B	712356972	712360527	+	712358749	0.998	0.977
gene:TraesCS3B03G1121900	Chr3B	711875907	711877655	-	711876781	Chr3B	712361453	712363201	-	712362327	1.0	0.992
gene:TraesCS3B03G1122000	Chr3B	711963415	711967070	-	711965242	Chr3B	712448929	712452583	-	712450756	1.0	1.0
gene:TraesCS3B03G1122200	Chr3B	712044521	712049287	+	712046904	Chr3B	712529174	712533940	+	712531557	1.0	1.0
gene:TraesCS3B03G1122300	Chr3B	712056938	712059913	-	712058425	Chr3B	712541589	712544564	-	712543076	1.0	1.0
gene:TraesCS3B03G1122600	Chr3B	712361710	712366339	+	712364024	Chr3B	712826321	712830936	+	712828628	0.991	0.971
gene:TraesCS3B03G1122700	Chr3B	712365095	712366432	-	712365763	Chr3B	712829692	712831029	-	712830360	1.0	0.97
gene:TraesCS3B03G1122900	Chr3B	712456800	712459317	-	712458058	Chr3B	715473738	715476451	+	715475094	0.987	0.911
gene:TraesCS3B03G1123800	Chr3B	712788775	712792827	+	712790801	Chr3B	717451580	717455672	+	717453626	0.996	0.973
gene:TraesCS3B03G1124000	Chr3B	712799803	712801004	-	712800403	Chr3B	717462659	717463812	-	717463235	0.96	0.959
gene:TraesCS3B03G1124100	Chr3B	712873062	712873523	+	712873292	Chr3B	717535493	717535954	+	717535723	1.0	1.0
gene:TraesCS3B03G1124200	Chr3B	712889997	712890440	+	712890218	Chr3B	717552410	717552853	+	717552631	1.0	0.992
gene:TraesCS3B03G1124400	Chr3B	713011887	713012345	+	713012116	Chr3B	717692480	717692938	+	717692709	1.0	0.995
gene:TraesCS3B03G1124600	Chr3B	713084262	713084699	+	713084480	Chr3B	717781354	717781803	+	717781578	1.0	0.973
gene:TraesCS3B03G1124700	Chr3B	713121682	713122305	+	713121993	Chr3B	717806522	717807145	+	717806833	1.0	0.998
gene:TraesCS3B03G1126600	Chr3B	713310333	713318367	-	713314350	Chr3B	718012964	718020163	-	718016563	1.0	0.992
gene:TraesCS3B03G1126700	Chr3B	713495946	713502727	+	713499336	Chr3B	718248827	718255608	+	718252217	1.0	0.998
gene:TraesCS3B03G1126800	Chr3B	713503449	713510845	+	713507147	Chr3B	718256328	718263703	+	718260015	1.0	0.998
gene:TraesCS3B03G1127100	Chr3B	713990074	713993766	-	713991920	Chr3B	718702867	718706384	-	718704625	0.948	0.947
gene:TraesCS3B03G1128300	Chr3B	714597961	714600950	-	714599455	Chr3B	719230435	719233424	-	719231929	1.0	0.997
gene:TraesCS3B03G1129100	Chr3B	714968904	714973271	+	714971087	Chr3B	719604202	719608620	+	719606411	1.0	0.999
gene:TraesCS3B03G1129200	Chr3B	714973302	714974628	-	714973965	Chr3B	719608651	719609977	-	719609314	1.0	0.998
gene:TraesCS3B03G1129400	Chr3B	715135620	715136302	+	715135961	Chr3B	719779579	719780261	+	719779920	1.0	1.0
gene:TraesCS3B03G1129700	Chr3B	715256322	715258306	+	715257314	Chr3B	719908657	719910641	+	719909649	1.0	0.997
gene:TraesCS3B03G1129800	Chr3B	715259854	715260875	+	715260364	Chr3B	719912191	719913212	+	719912701	1.0	0.998
gene:TraesCS3B03G1130000	Chr3B	715263389	715289083	-	715276236	Chr3B	719915726	719941059	-	719928392	1.0	0.999
gene:TraesCS3B03G1130400	Chr3B	715681688	715681828	-	715681758	Chr3B	720328964	720329104	-	720329034	1.0	1.0
gene:TraesCS3B03G1130800	Chr3B	715695237	715695967	+	715695602	Chr3B	720342098	720342828	+	720342463	1.0	0.996
gene:TraesCS3B03G1131000	Chr3B	715706570	715706850	+	715706710	Chr3B	720353419	720353699	+	720353559	1.0	1.0
gene:TraesCS3B03G1131400	Chr3B	715850925	715856026	+	715853475	Chr3B	720466368	720471177	+	720468772	1.0	0.997
gene:TraesCS3B03G1131800	Chr3B	716328162	716331394	+	716329778	Chr3B	720989861	720993093	+	720991477	1.0	0.998
gene:TraesCS3B03G1131900	Chr3B	716334893	716336066	-	716335479	Chr3B	720996593	720997766	-	720997179	1.0	0.996
gene:TraesCS3B03G1132000	Chr3B	716336746	716342131	-	716339438	Chr3B	720998450	721003666	-	721001058	0.99	0.988
gene:TraesCS3B03G1132300	Chr3B	717600631	717607682	+	717604156	Chr3B	722235368	722242405	+	722238886	0.988	0.973
gene:TraesCS3B03G1132500	Chr3B	717611037	717613520	-	717612278	Chr3B	722257657	722260140	-	722258898	1.0	0.988
gene:TraesCS3B03G1132600	Chr3B	717619419	717622015	-	717620717	Chr3B	722265946	722268576	-	722267261	1.0	0.998
gene:TraesCS3B03G1132900	Chr3B	717766160	717779272	-	717772716	Chr3B	722415621	722420859	-	722418240	1.0	0.996
gene:TraesCS3B03G1133500	Chr3B	717927506	717927811	-	717927658	Chr3B	722558636	722558941	-	722558788	1.0	0.983
gene:TraesCS3B03G1133600	Chr3B	717927872	717928084	-	717927978	Chr3B	722559002	722559214	-	722559108	1.0	0.995
gene:TraesCS3B03G1133700	Chr3B	718035725	718037142	-	718036433	Chr3B	722698484	722699907	-	722699195	1.0	0.994
gene:TraesCS3B03G1134200	Chr3B	718215326	718216618	-	718215972	Chr3B	722877490	722878782	-	722878136	1.0	0.998
gene:TraesCS3B03G1134300	Chr3B	718221526	718225112	-	718223319	Chr3B	722892219	722895807	-	722894013	1.0	0.997
gene:TraesCS3B03G1134400	Chr3B	718249575	718252569	-	718251072	Chr3B	722929018	722931919	-	722930468	1.0	0.998
gene:TraesCS3B03G1134600	Chr3B	718511418	718512904	-	718512161	Chr3B	723185540	723187013	-	723186276	0.983	0.98
gene:TraesCS3B03G1134700	Chr3B	718764840	718765552	+	718765196	Chr3B	723415802	723416514	+	723416158	1.0	0.99
gene:TraesCS3B03G1134800	Chr3B	718771523	718772545	+	718772034	Chr3B	723422486	723423508	+	723422997	0.999	0.993
gene:TraesCS3B03G1135100	Chr3B	718939247	718940513	+	718939880	Chr3B	723616892	723618158	+	723617525	1.0	0.998
gene:TraesCS3B03G1135200	Chr3B	718941576	718945258	-	718943417	Chr3B	723619221	723622898	-	723621059	1.0	0.994
gene:TraesCS3B03G1135300	Chr3B	718954420	718957302	+	718955861	Chr3B	723635436	723638271	+	723636853	1.0	0.991
gene:TraesCS3B03G1135800	Chr3B	719174360	719176198	-	719175279	Chr3B	724131115	724132953	-	724132034	1.0	0.995
gene:TraesCS3B03G1136100	Chr3B	719236165	719236727	-	719236446	Chr3B	724190003	724190565	-	724190284	1.0	0.998
gene:TraesCS3B03G1136200	Chr3B	719237304	719238963	+	719238133	Chr3B	724191141	724192800	+	724191970	1.0	1.0
gene:TraesCS3B03G1136300	Chr3B	719239705	719242879	-	719241292	Chr3B	724193542	724196716	-	724195129	1.0	1.0
gene:TraesCS3B03G1136500	Chr3B	719319453	719322119	-	719320786	Chr3B	724270587	724273252	-	724271919	1.0	1.0
gene:TraesCS3B03G1136800	Chr3B	719390959	719391995	-	719391477	Chr3B	724341100	724342136	-	724341618	1.0	0.998
gene:TraesCS3B03G1137000	Chr3B	719485093	719485955	-	719485524	Chr3B	724434945	724435807	-	724435376	1.0	1.0
gene:TraesCS3B03G1137100	Chr3B	719490037	719490273	-	719490155	Chr3B	724439733	724439969	-	724439851	1.0	1.0
gene:TraesCS3B03G1137200	Chr3B	719565996	719566229	-	719566112	Chr3B	724515739	724515972	-	724515855	1.0	1.0
gene:TraesCS3B03G1137300	Chr3B	719617821	719623768	-	719620794	Chr3B	724568082	724574030	-	724571056	1.0	0.998
gene:TraesCS3B03G1137500	Chr3B	719916104	719920015	+	719918059	Chr3B	724857307	724861218	+	724859262	1.0	1.0
gene:TraesCS3B03G1137600	Chr3B	720047288	720051507	+	720049397	Chr3B	724989075	724993294	+	724991184	1.0	1.0
gene:TraesCS3B03G1137800	Chr3B	720058115	720061444	+	720059779	Chr3B	724999882	725003211	+	725001546	1.0	1.0
gene:TraesCS3B03G1137900	Chr3B	720064926	720066105	+	720065515	Chr3B	725006776	725007955	+	725007365	1.0	1.0
gene:TraesCS3B03G1138000	Chr3B	720095491	720097820	+	720096655	Chr3B	725037196	725039525	+	725038360	1.0	1.0
gene:TraesCS3B03G1138400	Chr3B	720360658	720362561	+	720361609	Chr3B	725302197	725304100	+	725303148	1.0	1.0
gene:TraesCS3B03G1138700	Chr3B	720452917	720455473	+	720454195	Chr3B	725394791	725397347	+	725396069	1.0	1.0
gene:TraesCS3B03G1138800	Chr3B	720472919	720475401	+	720474160	Chr3B	725414779	725417261	+	725416020	1.0	1.0
gene:TraesCS3B03G1138900	Chr3B	720493959	720496953	+	720495456	Chr3B	725435936	725438930	+	725437433	1.0	1.0
gene:TraesCS3B03G1139000	Chr3B	720605069	720610217	+	720607643	Chr3B	725548425	725553573	+	725550999	1.0	0.999
gene:TraesCS3B03G1139100	Chr3B	720608423	720613159	-	720610791	Chr3B	725551779	725556515	-	725554147	1.0	1.0
gene:TraesCS3B03G1139300	Chr3B	720722632	720727194	-	720724913	Chr3B	725666087	725670649	-	725668368	1.0	1.0
gene:TraesCS3B03G1139600	Chr3B	720897260	720901255	+	720899257	Chr3B	725841314	725845309	+	725843311	1.0	1.0
gene:TraesCS3B03G1139800	Chr3B	720929874	720932007	-	720930940	Chr3B	725873930	725876063	-	725874996	1.0	1.0
gene:TraesCS3B03G1140000	Chr3B	721084558	721087439	+	721085998	Chr3B	726028128	726031009	+	726029568	1.0	1.0
gene:TraesCS3B03G1140200	Chr3B	721091101	721094242	-	721092671	Chr3B	726034671	726037812	-	726036241	1.0	1.0
gene:TraesCS3B03G1141200	Chr3B	721249053	721249551	+	721249302	Chr3B	726192657	726193155	+	726192906	1.0	1.0
gene:TraesCS3B03G1141400	Chr3B	721428673	721430455	-	721429564	Chr3B	726372163	726373945	-	726373054	1.0	0.998
gene:TraesCS3B03G1141700	Chr3B	721663853	721665785	+	721664819	Chr3B	726606240	726608172	+	726607206	1.0	0.999
gene:TraesCS3B03G1141800	Chr3B	721666411	721669713	-	721668062	Chr3B	726608822	726612124	-	726610473	1.0	0.999
gene:TraesCS3B03G1142200	Chr3B	721828862	721829365	-	721829113	Chr3B	726770106	726770609	-	726770357	1.0	1.0
gene:TraesCS3B03G1142500	Chr3B	721951668	721961947	-	721956807	Chr3B	726892443	726902721	-	726897582	1.0	1.0
gene:TraesCS3B03G1142700	Chr3B	722031123	722032917	-	722032020	Chr3B	726971523	726973317	-	726972420	1.0	1.0
gene:TraesCS3B03G1142800	Chr3B	722037058	722038683	-	722037870	Chr3B	726977217	726978842	-	726978029	1.0	1.0
gene:TraesCS3B03G1143100	Chr3B	722062149	722071359	+	722066754	Chr3B	727002303	727011513	+	727006908	1.0	1.0
gene:TraesCS3B03G1143600	Chr3B	722149809	722151397	-	722150603	Chr3B	727089687	727091275	-	727090481	1.0	1.0
gene:TraesCS3B03G1143700	Chr3B	722156281	722161438	-	722158859	Chr3B	727096159	727101316	-	727098737	1.0	1.0
gene:TraesCS3B03G1143900	Chr3B	722320949	722323826	+	722322387	Chr3B	727260629	727263506	+	727262067	1.0	1.0
gene:TraesCS3B03G1144100	Chr3B	722324521	722327069	-	722325795	Chr3B	727264199	727266747	-	727265473	1.0	1.0
gene:TraesCS3B03G1144400	Chr3B	722480123	722481502	+	722480812	Chr3B	727419467	727420846	+	727420156	1.0	1.0
gene:TraesCS3B03G1145300	Chr3B	722926542	722929607	-	722928074	Chr3B	727862982	727866047	-	727864514	1.0	0.998
gene:TraesCS3B03G1146000	Chr3B	723079511	723082727	-	723081119	Chr3B	728016831	728020047	-	728018439	1.0	1.0
gene:TraesCS3B03G1146100	Chr3B	723143107	723150183	-	723146645	Chr3B	728079693	728086769	-	728083231	1.0	1.0
gene:TraesCS3B03G1146200	Chr3B	723211443	723212824	-	723212133	Chr3B	728148449	728149830	-	728149139	1.0	1.0
gene:TraesCS3B03G1146300	Chr3B	723261976	723264800	-	723263388	Chr3B	728198115	728200939	-	728199527	1.0	1.0
gene:TraesCS3B03G1146400	Chr3B	723266962	723268935	-	723267948	Chr3B	728203101	728205074	-	728204087	1.0	1.0
gene:TraesCS3B03G1146500	Chr3B	723310079	723317002	+	723313540	Chr3B	728246321	728253243	+	728249782	1.0	1.0
gene:TraesCS3B03G1146700	Chr3B	723376579	723377642	+	723377110	Chr3B	728312738	728313801	+	728313269	1.0	1.0
gene:TraesCS3B03G1146800	Chr3B	723385512	723389448	+	723387480	Chr3B	728321699	728325706	+	728323702	1.0	0.922
gene:TraesCS3B03G1146900	Chr3B	723389909	723392417	-	723391163	Chr3B	728326167	728328675	-	728327421	1.0	1.0
gene:TraesCS3B03G1147100	Chr3B	723400888	723402535	+	723401711	Chr3B	728337147	728338794	+	728337970	1.0	0.999
gene:TraesCS3B03G1147200	Chr3B	723414119	723418286	-	723416202	Chr3B	728350478	728354722	-	728352600	1.0	1.0
gene:TraesCS3B03G1147400	Chr3B	723613889	723614686	+	723614287	Chr3B	728549717	728550514	+	728550115	1.0	1.0
gene:TraesCS3B03G1147600	Chr3B	723693642	723696128	+	723694885	Chr3B	728629531	728632017	+	728630774	1.0	1.0
gene:TraesCS3B03G1147700	Chr3B	723806955	723808736	-	723807845	Chr3B	728741226	728743007	-	728742116	1.0	1.0
gene:TraesCS3B03G1147900	Chr3B	723834355	723843695	+	723839025	Chr3B	728768353	728777694	+	728773023	1.0	1.0
gene:TraesCS3B03G1148000	Chr3B	723847287	723850561	+	723848924	Chr3B	728781286	728784560	+	728782923	1.0	0.999
gene:TraesCS3B03G1148100	Chr3B	723851456	723851566	+	723851511	Chr3B	728785455	728785565	+	728785510	1.0	1.0
gene:TraesCS3B03G1148400	Chr3B	724166343	724166453	+	724166398	Chr3B	729102361	729102471	+	729102416	1.0	1.0
gene:TraesCS3B03G1148500	Chr3B	724169345	724170397	-	724169871	Chr3B	729105122	729106174	-	729105648	1.0	1.0
gene:TraesCS3B03G1148700	Chr3B	724183934	724184242	+	724184088	Chr3B	729119651	729119959	+	729119805	1.0	1.0
gene:TraesCS3B03G1149000	Chr3B	724347088	724347732	+	724347410	Chr3B	729282439	729283083	+	729282761	1.0	1.0
gene:TraesCS3B03G1149400	Chr3B	724412537	724413175	+	724412856	Chr3B	729347429	729348067	+	729347748	1.0	1.0
gene:TraesCS3B03G1150100	Chr3B	725063200	725064356	+	725063778	Chr3B	729998942	730000099	+	729999520	1.0	0.999
gene:TraesCS3B03G1150800	Chr3B	725280081	725284255	+	725282168	Chr3B	730216528	730220599	+	730218563	1.0	1.0
gene:TraesCS3B03G1151200	Chr3B	725472797	725477605	+	725475201	Chr3B	730403240	730408048	+	730405644	1.0	1.0
gene:TraesCS3B03G1151300	Chr3B	725478217	725479867	-	725479042	Chr3B	730408660	730410310	-	730409485	1.0	1.0
gene:TraesCS3B03G1151500	Chr3B	725480354	725485027	+	725482690	Chr3B	730410797	730415470	+	730413133	1.0	1.0
gene:TraesCS3B03G1152900	Chr3B	726529754	726531645	-	726530699	Chr3B	731447326	731449217	-	731448271	1.0	1.0
gene:TraesCS3B03G1153500	Chr3B	726772983	726774597	-	726773790	Chr3B	731680599	731682213	-	731681406	1.0	1.0
gene:TraesCS3B03G1154000	Chr3B	727448782	727452356	-	727450569	Chr3B	732355793	732359367	-	732357580	1.0	1.0
gene:TraesCS3B03G1154100	Chr3B	727453228	727458319	-	727455773	Chr3B	732360239	732365330	-	732362784	1.0	0.999
gene:TraesCS3B03G1154600	Chr3B	727637335	727638962	-	727638148	Chr3B	732544401	732546028	-	732545214	1.0	1.0
