gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Norin61_tgt_chr	Norin61_tgt_start	Norin61_tgt_end	Norin61_tgt_strand	Norin61_tgt_midpoint	Norin61_coverage	Norin61_identity
gene:TraesCS2A03G1141000	Chr2A	726600431	726602785	-	726601608	Chr2A	721571851	721574205	-	721573028	1.0	1.0
gene:TraesCS2A03G1141100	Chr2A	726645563	726648164	-	726646863	Chr2A	721616907	721619508	-	721618207	1.0	0.999
gene:TraesCS2A03G1141300	Chr2A	726659222	726660765	+	726659993	Chr2A	721630591	721632134	+	721631362	1.0	1.0
gene:TraesCS2A03G1141400	Chr2A	726669109	726671552	-	726670330	Chr2A	721640478	721642921	-	721641699	1.0	1.0
gene:TraesCS2A03G1141500	Chr2A	726673195	726684414	+	726678804	Chr2A	721644564	721655600	+	721650082	1.0	1.0
gene:TraesCS2A03G1141800	Chr2A	726903086	726905542	+	726904314	Chr2A	721873391	721875847	+	721874619	1.0	1.0
gene:TraesCS2A03G1141900	Chr2A	726908058	726910619	+	726909338	Chr2A	721878363	721880924	+	721879643	1.0	1.0
gene:TraesCS2A03G1142200	Chr2A	726944562	726945125	+	726944843	Chr2A	721901502	721902065	+	721901783	1.0	1.0
gene:TraesCS2A03G1143200	Chr2A	727067618	727068415	+	727068016	Chr2A	722024671	722025468	+	722025069	1.0	1.0
gene:TraesCS2A03G1143300	Chr2A	727078634	727079695	+	727079164	Chr2A	722035685	722036746	+	722036215	1.0	0.999
gene:TraesCS2A03G1143500	Chr2A	727199298	727200976	-	727200137	Chr2A	722156624	722158302	-	722157463	1.0	1.0
gene:TraesCS2A03G1143600	Chr2A	727358970	727361982	+	727360476	Chr2A	722316481	722319493	+	722317987	1.0	0.999
gene:TraesCS2A03G1143700	Chr2A	727363813	727367404	-	727365608	Chr2A	722321323	722324914	-	722323118	1.0	1.0
gene:TraesCS2A03G1143800	Chr2A	727379323	727382724	+	727381023	Chr2A	722336833	722340269	+	722338551	1.0	1.0
gene:TraesCS2A03G1144500	Chr2A	727428106	727429590	-	727428848	Chr2A	722371060	722372544	-	722371802	1.0	1.0
gene:TraesCS2A03G1144800	Chr2A	727475204	727476703	+	727475953	Chr2A	722418267	722419766	+	722419016	1.0	1.0
gene:TraesCS2A03G1145400	Chr2A	727499174	727502138	-	727500656	Chr2A	722442285	722445250	-	722443767	1.0	0.999
gene:TraesCS2A03G1145500	Chr2A	727672289	727674538	+	727673413	Chr2A	722614737	722616986	+	722615861	1.0	0.999
gene:TraesCS2A03G1145700	Chr2A	727676848	727678253	-	727677550	Chr2A	722619405	722620810	-	722620107	1.0	1.0
gene:TraesCS2A03G1145600	Chr2A	727674914	727680725	+	727677819	Chr2A	722617471	722623282	+	722620376	1.0	1.0
gene:TraesCS2A03G1146000	Chr2A	727835396	727837201	+	727836298	Chr2A	722778020	722779825	+	722778922	1.0	1.0
gene:TraesCS2A03G1146100	Chr2A	727850723	727852256	+	727851489	Chr2A	722793351	722794884	+	722794117	1.0	1.0
gene:TraesCS2A03G1146300	Chr2A	727865673	727867352	-	727866512	Chr2A	722808301	722809980	-	722809140	1.0	1.0
gene:TraesCS2A03G1146500	Chr2A	727956563	727958477	-	727957520	Chr2A	722899006	722900919	-	722899962	0.999	0.999
gene:TraesCS2A03G1147100	Chr2A	728120339	728120659	+	728120499	Chr2A	723062117	723062437	+	723062277	1.0	1.0
gene:TraesCS2A03G1147400	Chr2A	728144887	728151021	+	728147954	Chr2A	723086216	723092542	+	723089379	1.0	1.0
gene:TraesCS2A03G1148000	Chr2A	728198662	728201788	+	728200225	Chr2A	723139906	723143032	+	723141469	1.0	1.0
gene:TraesCS2A03G1148100	Chr2A	728209162	728209578	-	728209370	Chr2A	723150451	723150867	-	723150659	1.0	1.0
gene:TraesCS2A03G1148200	Chr2A	728215818	728220296	+	728218057	Chr2A	723157131	723161609	+	723159370	1.0	0.999
gene:TraesCS2A03G1148300	Chr2A	728220744	728225682	+	728223213	Chr2A	723162046	723166984	+	723164515	1.0	1.0
gene:TraesCS2A03G1148600	Chr2A	728228593	728229828	+	728229210	Chr2A	723169895	723171130	+	723170512	1.0	1.0
gene:TraesCS2A03G1148800	Chr2A	728245921	728247004	+	728246462	Chr2A	723187222	723188305	+	723187763	1.0	0.999
gene:TraesCS2A03G1149100	Chr2A	728264466	728265886	-	728265176	Chr2A	723205761	723207181	-	723206471	1.0	1.0
gene:TraesCS2A03G1149200	Chr2A	728272484	728273671	-	728273077	Chr2A	723213779	723214966	-	723214372	1.0	1.0
gene:TraesCS2A03G1149400	Chr2A	728361298	728362487	+	728361892	Chr2A	723302275	723303464	+	723302869	1.0	1.0
gene:TraesCS2A03G1149500	Chr2A	728363707	728368632	-	728366169	Chr2A	723304684	723309609	-	723307146	1.0	1.0
gene:TraesCS2A03G1149600	Chr2A	728368819	728371349	+	728370084	Chr2A	723309796	723312326	+	723311061	1.0	1.0
gene:TraesCS2A03G1149700	Chr2A	728372313	728377734	+	728375023	Chr2A	723313290	723318734	+	723316012	1.0	1.0
gene:TraesCS2A03G1149800	Chr2A	728466331	728471741	-	728469036	Chr2A	723400849	723406259	-	723403554	1.0	0.998
gene:TraesCS2A03G1149900	Chr2A	728578975	728586752	-	728582863	Chr2A	723513584	723521361	-	723517472	1.0	1.0
gene:TraesCS2A03G1150000	Chr2A	728592075	728593525	+	728592800	Chr2A	723526685	723528135	+	723527410	1.0	1.0
gene:TraesCS2A03G1150100	Chr2A	728594231	728599216	-	728596723	Chr2A	723529495	723534480	-	723531987	1.0	1.0
gene:TraesCS2A03G1150300	Chr2A	728807999	728808931	-	728808465	Chr2A	723743136	723744068	-	723743602	1.0	1.0
gene:TraesCS2A03G1150700	Chr2A	729093817	729103000	-	729098408	Chr2A	724028985	724038168	-	724033576	1.0	0.999
gene:TraesCS2A03G1150900	Chr2A	729185452	729189973	+	729187712	Chr2A	724119390	724123911	+	724121650	1.0	0.999
gene:TraesCS2A03G1151000	Chr2A	729257492	729258811	-	729258151	Chr2A	724191436	724192755	-	724192095	1.0	1.0
gene:TraesCS2A03G1151200	Chr2A	729260909	729262804	-	729261856	Chr2A	724194853	724196748	-	724195800	1.0	1.0
gene:TraesCS2A03G1151400	Chr2A	729383942	729384730	-	729384336	Chr2A	724316805	724317593	-	724317199	1.0	1.0
gene:TraesCS2A03G1151500	Chr2A	729437521	729438309	-	729437915	Chr2A	724369183	724369971	-	724369577	1.0	1.0
gene:TraesCS2A03G1151600	Chr2A	729502832	729503930	-	729503381	Chr2A	724434065	724435163	-	724434614	1.0	0.998
gene:TraesCS2A03G1151700	Chr2A	729753907	729756180	+	729755043	Chr2A	724682642	724684915	+	724683778	1.0	1.0
gene:TraesCS2A03G1151900	Chr2A	729833653	729836348	-	729835000	Chr2A	724761830	724764527	-	724763178	1.0	0.996
gene:TraesCS2A03G1152000	Chr2A	729864770	729868465	+	729866617	Chr2A	724794094	724797859	+	724795976	1.0	0.998
gene:TraesCS2A03G1152100	Chr2A	729871888	729876116	+	729874002	Chr2A	724801294	724805436	+	724803365	0.969	0.967
gene:TraesCS2A03G1152200	Chr2A	729927814	729928487	+	729928150	Chr2A	724854029	724854702	+	724854365	1.0	0.995
gene:TraesCS2A03G1152300	Chr2A	729942429	729942866	+	729942647	Chr2A	724871784	724872221	+	724872002	1.0	1.0
gene:TraesCS2A03G1152800	Chr2A	730001488	730001937	+	730001712	Chr2A	724966798	724967247	+	724967022	1.0	0.997
gene:TraesCS2A03G1153100	Chr2A	730275049	730275753	+	730275401	Chr2A	725071327	725072031	+	725071679	1.0	1.0
gene:TraesCS2A03G1153500	Chr2A	730297846	730298680	+	730298263	Chr2A	725094195	725095029	+	725094612	1.0	1.0
gene:TraesCS2A03G1153800	Chr2A	730324277	730324684	+	730324480	Chr2A	725120775	725121182	+	725120978	1.0	1.0
gene:TraesCS2A03G1154000	Chr2A	730389306	730389704	+	730389505	Chr2A	725184327	725184725	+	725184526	1.0	1.0
gene:TraesCS2A03G1154200	Chr2A	730415258	730417317	+	730416287	Chr2A	725210443	725212502	+	725211472	1.0	1.0
gene:TraesCS2A03G1154300	Chr2A	730423199	730439854	-	730431526	Chr2A	725218199	725234854	-	725226526	1.0	1.0
gene:TraesCS2A03G1154600	Chr2A	730550798	730554987	-	730552892	Chr2A	725345803	725349992	-	725347897	1.0	1.0
gene:TraesCS2A03G1154700	Chr2A	730562629	730563042	+	730562835	Chr2A	725357598	725358011	+	725357804	1.0	1.0
gene:TraesCS2A03G1155000	Chr2A	730594572	730594976	+	730594774	Chr2A	725389611	725390015	+	725389813	1.0	1.0
gene:TraesCS2A03G1155100	Chr2A	730756081	730756536	+	730756308	Chr2A	725558317	725558772	+	725558544	1.0	1.0
gene:TraesCS2A03G1155300	Chr2A	730761876	730766142	+	730764009	Chr2A	725564114	725568376	+	725566245	0.999	0.997
gene:TraesCS2A03G1156300	Chr2A	730961751	730962104	-	730961927	Chr2A	725733850	725734203	-	725734026	1.0	1.0
gene:TraesCS2A03G1156400	Chr2A	730993052	730993896	+	730993474	Chr2A	725765663	725766507	+	725766085	1.0	0.998
gene:TraesCS2A03G1156500	Chr2A	731170450	731177642	+	731174046	Chr2A	726014780	726021969	+	726018374	1.0	0.997
gene:TraesCS2A03G1156600	Chr2A	731178442	731186740	-	731182591	Chr2A	726022769	726029126	-	726025947	1.0	0.997
gene:TraesCS2A03G1156900	Chr2A	731187513	731190041	-	731188777	Chr2A	726029900	726032452	-	726031176	1.0	0.974
gene:TraesCS2A03G1157000	Chr2A	731190672	731195002	-	731192837	Chr2A	726033157	726037616	-	726035386	1.0	0.999
gene:TraesCS2A03G1157200	Chr2A	731195220	731197507	+	731196363	Chr2A	726037834	726040123	+	726038978	1.0	0.997
gene:TraesCS2A03G1157300	Chr2A	731198301	731202314	-	731200307	Chr2A	726040916	726044929	-	726042922	1.0	0.993
gene:TraesCS2A03G1157400	Chr2A	731241595	731249460	+	731245527	Chr2A	726077605	726084821	+	726081213	0.988	0.985
gene:TraesCS2A03G1157500	Chr2A	731249854	731251549	-	731250701	Chr2A	726085215	726086951	-	726086083	1.0	0.966
gene:TraesCS2A03G1157600	Chr2A	731310575	731312030	+	731311302	Chr2A	726410807	726412266	+	726411536	1.0	0.993
gene:TraesCS2A03G1157800	Chr2A	731442267	731443317	+	731442792	Chr2A	726439780	726440825	+	726440302	0.991	0.962
gene:TraesCS2A03G1157900	Chr2A	731448905	731449934	+	731449419	Chr2A	726467542	726468574	+	726468058	1.0	0.987
gene:TraesCS2A03G1158100	Chr2A	731613364	731619673	+	731616518	Chr2A	726634214	726640522	+	726637368	1.0	0.998
gene:TraesCS2A03G1159700	Chr2A	731915636	731920076	-	731917856	Chr2A	726955047	726958905	-	726956976	0.999	0.996
gene:TraesCS2A03G1160000	Chr2A	731949874	731951784	+	731950829	Chr2A	726979944	726981854	+	726980899	1.0	0.998
gene:TraesCS2A03G1160100	Chr2A	731954463	731957555	+	731956009	Chr2A	726984533	726987625	+	726986079	1.0	0.997
gene:TraesCS2A03G1160200	Chr2A	731957716	731959938	+	731958827	Chr2A	726987786	726990008	+	726988897	1.0	0.999
gene:TraesCS2A03G1160400	Chr2A	732019770	732027097	+	732023433	Chr2A	727033655	727040979	+	727037317	1.0	0.999
gene:TraesCS2A03G1160500	Chr2A	732064756	732069608	-	732067182	Chr2A	727087102	727091957	-	727089529	1.0	0.996
gene:TraesCS2A03G1160600	Chr2A	732071545	732076349	-	732073947	Chr2A	727093895	727098699	-	727096297	1.0	0.999
gene:TraesCS2A03G1160900	Chr2A	732224930	732227672	-	732226301	Chr2A	727246804	727249548	-	727248176	1.0	0.999
gene:TraesCS2A03G1161200	Chr2A	732352792	732355854	-	732354323	Chr2A	727367564	727370626	-	727369095	1.0	1.0
gene:TraesCS2A03G1161300	Chr2A	732393750	732400183	+	732396966	Chr2A	727408525	727414958	+	727411741	1.0	1.0
gene:TraesCS2A03G1161400	Chr2A	732400657	732405216	+	732402936	Chr2A	727415432	727419990	+	727417711	1.0	0.999
gene:TraesCS2A03G1161600	Chr2A	732408926	732409656	+	732409291	Chr2A	727423699	727424429	+	727424064	1.0	1.0
gene:TraesCS2A03G1161800	Chr2A	732540181	732552346	+	732546263	Chr2A	727555541	727567770	+	727561655	1.0	0.999
gene:TraesCS2A03G1162100	Chr2A	732591909	732599754	+	732595831	Chr2A	727605164	727613020	+	727609092	1.0	0.999
gene:TraesCS2A03G1162200	Chr2A	732610711	732612031	+	732611371	Chr2A	727623972	727625284	+	727624628	0.993	0.986
gene:TraesCS2A03G1162300	Chr2A	732642024	732643169	+	732642596	Chr2A	727655092	727656237	+	727655664	1.0	0.996
gene:TraesCS2A03G1162400	Chr2A	732719957	732721252	-	732720604	Chr2A	727733030	727734325	-	727733677	1.0	0.995
gene:TraesCS2A03G1162700	Chr2A	732745139	732746389	-	732745764	Chr2A	727758207	727759457	-	727758832	1.0	0.997
gene:TraesCS2A03G1162800	Chr2A	732750561	732751699	-	732751130	Chr2A	727763291	727764429	-	727763860	1.0	1.0
gene:TraesCS2A03G1163000	Chr2A	732751738	732752878	-	732752308	Chr2A	727764468	727765608	-	727765038	1.0	1.0
gene:TraesCS2A03G1163100	Chr2A	732764803	732770103	+	732767453	Chr2A	727777440	727782722	+	727780081	0.988	0.983
gene:TraesCS2A03G1163800	Chr2A	732922484	732927016	+	732924750	Chr2A	727931771	727936303	+	727934037	1.0	0.998
gene:TraesCS2A03G1164100	Chr2A	732933020	732933625	+	732933322	Chr2A	727942306	727942911	+	727942608	1.0	1.0
gene:TraesCS2A03G1164300	Chr2A	733051192	733051491	-	733051341	Chr2A	728060542	728060841	-	728060691	1.0	1.0
gene:TraesCS2A03G1164500	Chr2A	733119256	733123512	-	733121384	Chr2A	728128629	728132885	-	728130757	1.0	1.0
gene:TraesCS2A03G1164600	Chr2A	733125800	733127483	-	733126641	Chr2A	728135173	728136856	-	728136014	1.0	1.0
gene:TraesCS2A03G1164700	Chr2A	733149572	733156580	-	733153076	Chr2A	728158981	728166056	-	728162518	1.0	1.0
gene:TraesCS2A03G1164800	Chr2A	733156743	733159812	+	733158277	Chr2A	728166219	728169288	+	728167753	1.0	1.0
gene:TraesCS2A03G1165000	Chr2A	733160081	733164648	-	733162364	Chr2A	728169557	728174124	-	728171840	1.0	1.0
gene:TraesCS2A03G1165100	Chr2A	733164912	733167278	-	733166095	Chr2A	728174388	728176754	-	728175571	1.0	1.0
gene:TraesCS2A03G1165300	Chr2A	733178584	733180219	-	733179401	Chr2A	728195671	728197306	-	728196488	1.0	0.997
gene:TraesCS2A03G1165400	Chr2A	733183374	733191128	-	733187251	Chr2A	728200460	728208804	-	728204632	1.0	0.998
gene:TraesCS2A03G1165500	Chr2A	733196488	733197895	-	733197191	Chr2A	728214192	728215600	-	728214896	1.0	0.996
gene:TraesCS2A03G1165700	Chr2A	733217995	733218312	+	733218153	Chr2A	728285272	728285589	+	728285430	1.0	0.99
gene:TraesCS2A03G1166000	Chr2A	733272686	733276914	+	733274800	Chr2A	728343391	728347585	+	728345488	0.988	0.987
gene:TraesCS2A03G1166200	Chr2A	733279254	733282207	+	733280730	Chr2A	728349871	728352814	+	728351342	0.996	0.991
gene:TraesCS2A03G1166300	Chr2A	733283292	733286946	+	733285119	Chr2A	728353909	728357805	+	728355857	1.0	0.998
gene:TraesCS2A03G1166400	Chr2A	733288367	733288944	-	733288655	Chr2A	728358668	728359245	-	728358956	1.0	0.995
gene:TraesCS2A03G1166500	Chr2A	733336084	733337095	+	733336589	Chr2A	728415693	728416701	+	728416197	0.997	0.997
gene:TraesCS2A03G1166700	Chr2A	733489175	733490866	-	733490020	Chr2A	728586411	728588102	-	728587256	1.0	0.999
gene:TraesCS2A03G1166900	Chr2A	733540738	733546724	-	733543731	Chr2A	728622701	728628655	-	728625678	1.0	0.998
gene:TraesCS2A03G1167000	Chr2A	733558861	733563790	+	733561325	Chr2A	728640810	728645739	+	728643274	1.0	0.998
gene:TraesCS2A03G1167100	Chr2A	733576121	733579403	+	733577762	Chr2A	728658123	728661550	+	728659836	1.0	1.0
gene:TraesCS2A03G1167200	Chr2A	733580802	733581395	+	733581098	Chr2A	728662949	728663542	+	728663245	1.0	1.0
gene:TraesCS2A03G1167400	Chr2A	733668375	733674180	+	733671277	Chr2A	728750659	728756464	+	728753561	1.0	1.0
gene:TraesCS2A03G1167500	Chr2A	733687102	733688878	+	733687990	Chr2A	728769387	728771163	+	728770275	1.0	1.0
gene:TraesCS2A03G1167700	Chr2A	733770731	733772760	+	733771745	Chr2A	728853228	728855257	+	728854242	1.0	1.0
gene:TraesCS2A03G1167800	Chr2A	733774405	733776749	-	733775577	Chr2A	728856902	728859246	-	728858074	1.0	1.0
gene:TraesCS2A03G1167900	Chr2A	733815890	733821340	-	733818615	Chr2A	728898652	728904103	-	728901377	1.0	1.0
gene:TraesCS2A03G1168000	Chr2A	733831338	733831624	-	733831481	Chr2A	728914117	728914403	-	728914260	1.0	1.0
gene:TraesCS2A03G1168100	Chr2A	733831987	733834330	-	733833158	Chr2A	728914766	728917109	-	728915937	1.0	1.0
gene:TraesCS2A03G1168200	Chr2A	733850459	733856702	+	733853580	Chr2A	728933007	728938495	+	728935751	1.0	1.0
gene:TraesCS2A03G1168300	Chr2A	733868135	733869277	-	733868706	Chr2A	728949825	728950967	-	728950396	1.0	1.0
gene:TraesCS2A03G1168600	Chr2A	733976402	733980056	+	733978229	Chr2A	729058368	729062022	+	729060195	1.0	1.0
gene:TraesCS2A03G1168700	Chr2A	733980232	733982383	-	733981307	Chr2A	729062198	729064349	-	729063273	1.0	1.0
gene:TraesCS2A03G1169200	Chr2A	734607087	734611321	-	734609204	Chr2A	729687947	729692105	-	729690026	1.0	1.0
gene:TraesCS2A03G1169300	Chr2A	735137339	735144132	-	735140735	Chr2A	730216561	730223363	-	730219962	1.0	0.998
gene:TraesCS2A03G1169500	Chr2A	735351936	735353348	+	735352642	Chr2A	730431384	730432795	+	730432089	0.999	0.999
gene:TraesCS2A03G1169900	Chr2A	735960362	735961173	+	735960767	Chr2A	731039146	731039957	+	731039551	1.0	1.0
gene:TraesCS2A03G1170200	Chr2A	736255317	736258265	-	736256791	Chr2A	731329918	731332866	-	731331392	1.0	1.0
gene:TraesCS2A03G1170300	Chr2A	736519908	736521993	+	736520950	Chr2A	731592310	731594395	+	731593352	1.0	1.0
gene:TraesCS2A03G1170400	Chr2A	736543656	736545465	-	736544560	Chr2A	731616058	731617809	-	731616933	0.954	0.954
gene:TraesCS2A03G1170600	Chr2A	736554818	736555711	+	736555264	Chr2A	731627159	731628052	+	731627605	1.0	1.0
gene:TraesCS2A03G1170700	Chr2A	736556424	736563042	-	736559733	Chr2A	731628765	731635079	-	731631922	1.0	1.0
gene:TraesCS2A03G1170800	Chr2A	736573819	736575570	+	736574694	Chr2A	731645894	731647645	+	731646769	1.0	1.0
gene:TraesCS2A03G1170900	Chr2A	736824603	736826194	-	736825398	Chr2A	731896912	731898503	-	731897707	1.0	1.0
gene:TraesCS2A03G1171600	Chr2A	736958314	736959823	-	736959068	Chr2A	732028427	732029936	-	732029181	1.0	0.999
gene:TraesCS2A03G1171700	Chr2A	736998035	737002511	-	737000273	Chr2A	732117975	732122372	-	732120173	1.0	0.994
gene:TraesCS2A03G1171800	Chr2A	737009061	737011888	-	737010474	Chr2A	732129213	732132039	-	732130626	1.0	0.994
gene:TraesCS2A03G1172300	Chr2A	737057203	737060636	+	737058919	Chr2A	732176916	732180356	+	732178636	1.0	0.998
gene:TraesCS2A03G1172600	Chr2A	737100541	737101404	-	737100972	Chr2A	732229375	732230238	-	732229806	1.0	0.996
gene:TraesCS2A03G1173100	Chr2A	737119088	737119531	+	737119309	Chr2A	732247931	732248374	+	732248152	1.0	0.997
gene:TraesCS2A03G1173300	Chr2A	737130513	737130971	+	737130742	Chr2A	732259082	732259540	+	732259311	1.0	0.989
gene:TraesCS2A03G1173500	Chr2A	737184984	737186609	-	737185796	Chr2A	732308929	732310553	-	732309741	0.999	0.992
gene:TraesCS2A03G1173700	Chr2A	737256286	737258529	-	737257407	Chr2A	732379999	732382242	-	732381120	1.0	0.998
gene:TraesCS2A03G1174000	Chr2A	737310411	737317099	-	737313755	Chr2A	732433138	732438580	-	732435859	1.0	0.996
gene:TraesCS2A03G1174300	Chr2A	737362391	737366658	-	737364524	Chr2A	732492356	732496624	-	732494490	1.0	0.998
gene:TraesCS2A03G1175100	Chr2A	737479127	737483430	-	737481278	Chr2A	732623582	732627885	-	732625733	1.0	1.0
gene:TraesCS2A03G1175300	Chr2A	737494773	737495102	+	737494937	Chr2A	732639233	732639562	+	732639397	1.0	1.0
gene:TraesCS2A03G1175400	Chr2A	737505133	737508278	+	737506705	Chr2A	732648712	732651844	+	732650278	0.993	0.993
gene:TraesCS2A03G1175500	Chr2A	737525429	737528045	+	737526737	Chr2A	732668965	732671581	+	732670273	1.0	1.0
gene:TraesCS2A03G1175600	Chr2A	737544066	737544299	+	737544182	Chr2A	732687617	732687850	+	732687733	1.0	1.0
gene:TraesCS2A03G1175800	Chr2A	737593306	737596114	+	737594710	Chr2A	732736146	732738954	+	732737550	1.0	1.0
gene:TraesCS2A03G1176300	Chr2A	737678833	737681397	+	737680115	Chr2A	732821849	732824413	+	732823131	1.0	1.0
gene:TraesCS2A03G1176400	Chr2A	737684458	737684667	+	737684562	Chr2A	732827474	732827683	+	732827578	1.0	1.0
gene:TraesCS2A03G1176600	Chr2A	737757040	737759863	-	737758451	Chr2A	732899959	732902782	-	732901370	1.0	1.0
gene:TraesCS2A03G1176800	Chr2A	737816222	737820626	-	737818424	Chr2A	732964307	732968711	-	732966509	1.0	1.0
gene:TraesCS2A03G1176900	Chr2A	737825484	737826066	+	737825775	Chr2A	732973728	732974310	+	732974019	1.0	1.0
gene:TraesCS2A03G1177100	Chr2A	737883176	737890466	-	737886821	Chr2A	733031768	733039071	-	733035419	1.0	1.0
gene:TraesCS2A03G1177200	Chr2A	738048021	738051341	+	738049681	Chr2A	733195642	733198962	+	733197302	1.0	1.0
gene:TraesCS2A03G1177300	Chr2A	738051395	738056043	-	738053719	Chr2A	733199016	733203664	-	733201340	1.0	0.999
gene:TraesCS2A03G1177400	Chr2A	738062508	738063400	-	738062954	Chr2A	733210129	733211021	-	733210575	1.0	1.0
gene:TraesCS2A03G1177500	Chr2A	738108965	738113618	-	738111291	Chr2A	733256425	733261078	-	733258751	1.0	1.0
gene:TraesCS2A03G1177600	Chr2A	738214915	738218494	+	738216704	Chr2A	733362013	733365778	+	733363895	1.0	0.999
gene:TraesCS2A03G1177800	Chr2A	738304193	738307062	+	738305627	Chr2A	733451046	733453915	+	733452480	1.0	1.0
gene:TraesCS2A03G1177900	Chr2A	738307697	738312664	-	738310180	Chr2A	733454550	733459517	-	733457033	1.0	1.0
gene:TraesCS2A03G1178300	Chr2A	738465164	738466771	+	738465967	Chr2A	733580993	733582600	+	733581796	1.0	1.0
gene:TraesCS2A03G1178700	Chr2A	738479715	738483456	-	738481585	Chr2A	733595544	733599285	-	733597414	1.0	1.0
gene:TraesCS2A03G1178900	Chr2A	738484586	738489669	-	738487127	Chr2A	733600416	733605417	-	733602916	1.0	0.99
gene:TraesCS2A03G1179100	Chr2A	738546173	738548142	+	738547157	Chr2A	733660959	733662925	+	733661942	1.0	1.0
gene:TraesCS2A03G1179300	Chr2A	738553889	738557288	+	738555588	Chr2A	733668672	733672071	+	733670371	1.0	1.0
gene:TraesCS2A03G1179600	Chr2A	738581567	738583594	+	738582580	Chr2A	733696379	733698406	+	733697392	1.0	1.0
gene:TraesCS2A03G1179700	Chr2A	738584871	738589375	+	738587123	Chr2A	733699683	733704187	+	733701935	1.0	1.0
gene:TraesCS2A03G1180200	Chr2A	738594067	738599348	-	738596707	Chr2A	733708604	733713464	-	733711034	1.0	0.985
gene:TraesCS2A03G1180300	Chr2A	738603026	738606092	-	738604559	Chr2A	733717031	733719791	-	733718411	0.999	0.998
gene:TraesCS2A03G1180400	Chr2A	738607399	738609579	-	738608489	Chr2A	733721096	733723289	-	733722192	1.0	0.996
gene:TraesCS2A03G1180500	Chr2A	738613124	738614500	-	738613812	Chr2A	733726823	733728199	-	733727511	1.0	0.994
gene:TraesCS2A03G1180700	Chr2A	738699264	738701700	-	738700482	Chr2A	733810972	733813407	-	733812189	0.998	0.996
gene:TraesCS2A03G1180900	Chr2A	738722973	738728319	+	738725646	Chr2A	733836658	733842003	+	733839330	1.0	0.997
gene:TraesCS2A03G1181000	Chr2A	738759245	738761246	+	738760245	Chr2A	733872323	733874363	+	733873343	1.0	0.99
gene:TraesCS2A03G1181100	Chr2A	738760255	738760770	+	738760512	Chr2A	733873372	733873887	+	733873629	1.0	0.986
gene:TraesCS2A03G1181400	Chr2A	738847005	738853006	+	738850005	Chr2A	733943578	733949126	+	733946352	0.989	0.984
gene:TraesCS2A03G1181600	Chr2A	738852968	738856745	-	738854856	Chr2A	733949088	733952869	-	733950978	1.0	0.986
gene:TraesCS2A03G1181800	Chr2A	738869794	738870596	-	738870195	Chr2A	733980973	733981765	-	733981369	0.987	0.985
gene:TraesCS2A03G1182300	Chr2A	739050605	739052383	-	739051494	Chr2A	734067466	734069244	-	734068355	1.0	0.992
gene:TraesCS2A03G1182400	Chr2A	739060067	739069782	+	739064924	Chr2A	734076980	734086597	+	734081788	1.0	0.995
gene:TraesCS2A03G1182500	Chr2A	739070317	739073526	-	739071921	Chr2A	734087017	734089687	-	734088352	0.91	0.906
gene:TraesCS2A03G1185500	Chr2A	739307724	739309556	+	739308640	Chr2A	734205939	734207771	+	734206855	1.0	0.996
gene:TraesCS2A03G1186000	Chr2A	739392679	739406518	+	739399598	Chr2A	734283632	734299354	+	734291493	1.0	0.995
gene:TraesCS2A03G1186400	Chr2A	739412714	739414097	-	739413405	Chr2A	734300896	734302279	-	734301587	1.0	1.0
gene:TraesCS2A03G1187000	Chr2A	739450980	739460593	+	739455786	Chr2A	734328829	734348491	+	734338660	1.0	0.99
gene:TraesCS2A03G1187500	Chr2A	739625042	739629618	-	739627330	Chr2A	734350419	734354938	-	734352678	1.0	0.994
gene:TraesCS2A03G1187800	Chr2A	739659863	739662848	-	739661355	Chr2A	734378576	734381575	-	734380075	1.0	0.988
gene:TraesCS2A03G1188100	Chr2A	739758441	739758725	-	739758583	Chr2A	734451381	734451680	-	734451530	1.0	0.95
gene:TraesCS2A03G1188200	Chr2A	739760234	739762929	-	739761581	Chr2A	734453209	734455902	-	734454555	1.0	0.975
gene:TraesCS2A03G1188300	Chr2A	739820634	739823323	+	739821978	Chr2A	734516261	734519037	+	734517649	1.0	0.994
gene:TraesCS2A03G1188400	Chr2A	739834804	739838389	+	739836596	Chr2A	734530141	734533726	+	734531933	1.0	1.0
gene:TraesCS2A03G1188500	Chr2A	739846665	739847280	-	739846972	Chr2A	734542002	734542617	-	734542309	1.0	1.0
gene:TraesCS2A03G1188600	Chr2A	739880905	739881618	-	739881261	Chr2A	734576313	734577026	-	734576669	1.0	1.0
gene:TraesCS2A03G1188700	Chr2A	739915428	739918239	-	739916833	Chr2A	734610836	734613647	-	734612241	1.0	1.0
gene:TraesCS2A03G1188800	Chr2A	739920617	739922270	+	739921443	Chr2A	734615726	734617379	+	734616552	1.0	1.0
gene:TraesCS2A03G1188900	Chr2A	739924564	739928923	-	739926743	Chr2A	734619500	734623859	-	734621679	1.0	1.0
gene:TraesCS2A03G1189200	Chr2A	740095133	740098822	+	740096977	Chr2A	734794948	734798637	+	734796792	1.0	1.0
gene:TraesCS2A03G1189500	Chr2A	740346546	740349220	-	740347883	Chr2A	735039936	735042610	-	735041273	1.0	1.0
gene:TraesCS2A03G1189900	Chr2A	740425716	740432701	-	740429208	Chr2A	735109883	735116644	-	735113263	1.0	1.0
