gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Jagger_tgt_chr	Jagger_tgt_start	Jagger_tgt_end	Jagger_tgt_strand	Jagger_tgt_midpoint	Jagger_coverage	Jagger_identity
gene:TraesCS2D03G1167300	Chr2D	615365335	615368999	-	615367167	Chr2D	635661603	635665309	-	635663456	0.991	0.921
gene:TraesCS2D03G1169600	Chr2D	615927614	615928102	-	615927858	Chr2D	635775813	635776304	+	635776058	1.0	0.922
gene:TraesCS2D03G1170100	Chr2D	616046466	616047569	-	616047017	Chr2D	636284950	636286053	-	636285501	1.0	0.966
gene:TraesCS2D03G1170400	Chr2D	616156716	616157888	-	616157302	Chr2D	636468182	636469359	-	636468770	0.999	0.953
gene:TraesCS2D03G1170600	Chr2D	616243744	616243875	+	616243809	Chr2D	636499242	636499373	+	636499307	1.0	0.984
gene:TraesCS2D03G1170800	Chr2D	616246328	616247518	+	616246923	Chr2D	636501845	636503041	+	636502443	1.0	0.978
gene:TraesCS2D03G1170900	Chr2D	616252195	616255089	-	616253642	Chr2D	636507718	636510612	-	636509165	1.0	1.0
gene:TraesCS2D03G1171100	Chr2D	616263400	616270481	+	616266940	Chr2D	636519006	636526087	+	636522546	1.0	1.0
gene:TraesCS2D03G1171200	Chr2D	616341698	616342672	+	616342185	Chr2D	636604264	636605238	+	636604751	1.0	0.998
gene:TraesCS2D03G1171600	Chr2D	616353541	616357529	+	616355535	Chr2D	636616037	636620025	+	636618031	1.0	1.0
gene:TraesCS2D03G1171700	Chr2D	616356778	616367215	-	616361996	Chr2D	636619274	636629711	-	636624492	1.0	1.0
gene:TraesCS2D03G1171800	Chr2D	616367393	616369909	+	616368651	Chr2D	636629889	636632405	+	636631147	1.0	1.0
gene:TraesCS2D03G1172100	Chr2D	616735706	616737115	-	616736410	Chr2D	637003702	637005111	-	637004406	1.0	1.0
gene:TraesCS2D03G1173100	Chr2D	617577413	617578794	-	617578103	Chr2D	637839143	637840524	-	637839833	1.0	1.0
gene:TraesCS2D03G1173200	Chr2D	617581833	617583109	-	617582471	Chr2D	637843563	637844839	-	637844201	1.0	1.0
gene:TraesCS2D03G1173300	Chr2D	617667910	617668698	-	617668304	Chr2D	637929917	637930705	-	637930311	1.0	1.0
gene:TraesCS2D03G1173400	Chr2D	617684262	617684969	-	617684615	Chr2D	637946269	637946976	-	637946622	1.0	1.0
gene:TraesCS2D03G1173500	Chr2D	617737249	617737555	-	617737402	Chr2D	637999885	638000191	-	638000038	1.0	1.0
gene:TraesCS2D03G1173800	Chr2D	617742743	617743635	-	617743189	Chr2D	638005379	638006271	-	638005825	1.0	1.0
gene:TraesCS2D03G1173900	Chr2D	617743979	617744658	-	617744318	Chr2D	638006615	638007294	-	638006954	1.0	1.0
gene:TraesCS2D03G1174000	Chr2D	617751908	617752217	-	617752062	Chr2D	638014545	638014854	-	638014699	1.0	1.0
gene:TraesCS2D03G1174200	Chr2D	617776294	617777597	+	617776945	Chr2D	638038977	638040280	+	638039628	1.0	1.0
gene:TraesCS2D03G1174300	Chr2D	617779831	617783233	+	617781532	Chr2D	638042425	638045791	+	638044108	0.969	0.969
gene:TraesCS2D03G1174400	Chr2D	617785265	617787001	-	617786133	Chr2D	638047823	638049553	-	638048688	0.996	0.996
gene:TraesCS2D03G1174500	Chr2D	617801250	617807867	+	617804558	Chr2D	638063802	638070419	+	638067110	1.0	0.999
gene:TraesCS2D03G1174700	Chr2D	617953622	617953964	-	617953793	Chr2D	638216034	638216376	-	638216205	1.0	1.0
gene:TraesCS2D03G1174800	Chr2D	617986199	617986777	-	617986488	Chr2D	638248737	638249315	-	638249026	1.0	1.0
gene:TraesCS2D03G1175000	Chr2D	618049185	618049893	-	618049539	Chr2D	638310036	638310724	-	638310380	0.966	0.966
gene:TraesCS2D03G1175200	Chr2D	618078393	618079671	-	618079032	Chr2D	638339261	638340539	-	638339900	1.0	1.0
gene:TraesCS2D03G1175300	Chr2D	618309125	618311917	+	618310521	Chr2D	638572102	638574894	+	638573498	1.0	0.998
gene:TraesCS2D03G1175400	Chr2D	618327891	618329288	+	618328589	Chr2D	638590889	638592286	+	638591587	1.0	1.0
gene:TraesCS2D03G1175600	Chr2D	618394298	618399389	+	618396843	Chr2D	638656992	638662083	+	638659537	1.0	1.0
gene:TraesCS2D03G1175700	Chr2D	618430507	618432185	+	618431346	Chr2D	638693570	638695248	+	638694409	1.0	1.0
gene:TraesCS2D03G1175800	Chr2D	618437552	618438941	+	618438246	Chr2D	638700715	638702104	+	638701409	1.0	1.0
gene:TraesCS2D03G1176000	Chr2D	618499159	618501688	+	618500423	Chr2D	638762332	638764861	+	638763596	1.0	1.0
gene:TraesCS2D03G1176400	Chr2D	618517886	618520644	+	618519265	Chr2D	638781102	638783860	+	638782481	1.0	1.0
gene:TraesCS2D03G1176800	Chr2D	618640789	618644974	+	618642881	Chr2D	638904527	638908712	+	638906619	1.0	0.999
gene:TraesCS2D03G1177600	Chr2D	618981913	618997092	-	618989502	Chr2D	639239571	639254564	-	639247067	1.0	1.0
gene:TraesCS2D03G1177900	Chr2D	619071622	619076419	-	619074020	Chr2D	639330001	639334785	-	639332393	1.0	1.0
gene:TraesCS2D03G1178800	Chr2D	619393323	619393665	-	619393494	Chr2D	639634835	639635177	-	639635006	1.0	1.0
gene:TraesCS2D03G1179200	Chr2D	619439871	619443254	+	619441562	Chr2D	639681382	639684765	+	639683073	1.0	0.999
gene:TraesCS2D03G1179300	Chr2D	619441356	619449440	-	619445398	Chr2D	639682867	639690922	-	639686894	0.992	0.992
gene:TraesCS2D03G1179400	Chr2D	619453015	619453619	-	619453317	Chr2D	639694435	639695039	-	639694737	1.0	1.0
gene:TraesCS2D03G1179500	Chr2D	619463074	619468645	-	619465859	Chr2D	639704797	639710368	-	639707582	1.0	1.0
gene:TraesCS2D03G1179600	Chr2D	619507147	619512530	+	619509838	Chr2D	639745960	639751343	+	639748651	1.0	1.0
gene:TraesCS2D03G1179800	Chr2D	619514248	619517181	+	619515714	Chr2D	639753061	639755994	+	639754527	1.0	1.0
gene:TraesCS2D03G1179900	Chr2D	619536757	619538128	+	619537442	Chr2D	639775572	639776943	+	639776257	1.0	1.0
gene:TraesCS2D03G1180000	Chr2D	619540065	619547305	+	619543685	Chr2D	639778880	639786120	+	639782500	1.0	1.0
gene:TraesCS2D03G1180100	Chr2D	619563117	619565547	-	619564332	Chr2D	639802249	639804679	-	639803464	1.0	1.0
gene:TraesCS2D03G1180300	Chr2D	619571681	619574793	-	619573237	Chr2D	639811043	639814155	-	639812599	1.0	1.0
gene:TraesCS2D03G1180500	Chr2D	619692059	619692558	-	619692308	Chr2D	639931197	639931696	-	639931446	1.0	1.0
gene:TraesCS2D03G1180600	Chr2D	619860270	619861315	-	619860792	Chr2D	640103186	640104231	-	640103708	1.0	1.0
gene:TraesCS2D03G1180700	Chr2D	619864545	619865497	-	619865021	Chr2D	640107590	640108542	-	640108066	1.0	1.0
gene:TraesCS2D03G1181000	Chr2D	619872934	619874899	-	619873916	Chr2D	640115983	640117948	-	640116965	1.0	1.0
gene:TraesCS2D03G1181100	Chr2D	619875303	619878610	+	619876956	Chr2D	640118352	640121451	+	640119901	0.968	0.968
gene:TraesCS2D03G1181200	Chr2D	619879543	619883635	+	619881589	Chr2D	640122384	640126476	+	640124430	1.0	0.999
gene:TraesCS2D03G1181400	Chr2D	619889555	619892328	-	619890941	Chr2D	640132804	640135577	-	640134190	1.0	1.0
gene:TraesCS2D03G1182700	Chr2D	619987313	619990229	+	619988771	Chr2D	640231990	640234906	+	640233448	1.0	1.0
gene:TraesCS2D03G1182900	Chr2D	620007529	620009671	-	620008600	Chr2D	640252042	640254184	-	640253113	1.0	1.0
gene:TraesCS2D03G1183000	Chr2D	620010010	620010432	-	620010221	Chr2D	640254523	640254945	-	640254734	1.0	1.0
gene:TraesCS2D03G1183100	Chr2D	620010197	620013957	+	620012077	Chr2D	640254710	640258470	+	640256590	1.0	1.0
gene:TraesCS2D03G1183200	Chr2D	620016511	620025071	+	620020791	Chr2D	640261092	640269652	+	640265372	1.0	1.0
gene:TraesCS2D03G1183600	Chr2D	620028229	620028906	+	620028567	Chr2D	640272810	640273487	+	640273148	1.0	1.0
gene:TraesCS2D03G1184100	Chr2D	620068766	620069576	-	620069171	Chr2D	640313593	640314403	-	640313998	1.0	1.0
gene:TraesCS2D03G1184600	Chr2D	620142922	620145768	+	620144345	Chr2D	640387705	640390551	+	640389128	1.0	1.0
gene:TraesCS2D03G1184700	Chr2D	620145834	620155138	-	620150486	Chr2D	640390617	640399922	-	640395269	1.0	1.0
gene:TraesCS2D03G1185200	Chr2D	620314754	620322349	+	620318551	Chr2D	640564890	640572485	+	640568687	1.0	1.0
gene:TraesCS2D03G1185400	Chr2D	620317544	620323367	-	620320455	Chr2D	640567680	640573503	-	640570591	1.0	1.0
gene:TraesCS2D03G1185600	Chr2D	620323543	620325653	+	620324598	Chr2D	640573679	640575789	+	640574734	1.0	1.0
gene:TraesCS2D03G1185700	Chr2D	620332075	620336157	+	620334116	Chr2D	640582352	640586434	+	640584393	1.0	1.0
gene:TraesCS2D03G1186000	Chr2D	620340910	620344138	-	620342524	Chr2D	640591186	640594414	-	640592800	1.0	1.0
gene:TraesCS2D03G1186200	Chr2D	620390271	620390831	+	620390551	Chr2D	640640810	640641370	+	640641090	1.0	1.0
gene:TraesCS2D03G1186500	Chr2D	620448777	620462041	+	620455409	Chr2D	640699275	640713151	+	640706213	1.0	1.0
gene:TraesCS2D03G1186700	Chr2D	620464539	620466854	+	620465696	Chr2D	640715649	640717964	+	640716806	1.0	1.0
gene:TraesCS2D03G1186800	Chr2D	620471740	620473230	+	620472485	Chr2D	640723297	640724787	+	640724042	1.0	1.0
gene:TraesCS2D03G1186900	Chr2D	620473589	620474470	+	620474029	Chr2D	640725146	640726027	+	640725586	1.0	1.0
gene:TraesCS2D03G1187000	Chr2D	620558982	620562044	+	620560513	Chr2D	640810654	640813716	+	640812185	1.0	0.999
gene:TraesCS2D03G1187100	Chr2D	620655478	620657437	+	620656457	Chr2D	640907388	640909347	+	640908367	1.0	1.0
gene:TraesCS2D03G1187200	Chr2D	620684614	620687058	+	620685836	Chr2D	640936524	640938968	+	640937746	1.0	1.0
gene:TraesCS2D03G1187300	Chr2D	620807195	620810523	+	620808859	Chr2D	641059639	641062967	+	641061303	1.0	0.998
gene:TraesCS2D03G1187500	Chr2D	620814608	620817355	-	620815981	Chr2D	641067308	641070055	-	641068681	1.0	1.0
gene:TraesCS2D03G1187800	Chr2D	620827242	620829918	-	620828580	Chr2D	641079942	641082618	-	641081280	1.0	1.0
gene:TraesCS2D03G1188100	Chr2D	620861265	620861540	+	620861402	Chr2D	641114441	641114716	+	641114578	1.0	1.0
gene:TraesCS2D03G1188200	Chr2D	620876540	620877235	+	620876887	Chr2D	641129903	641130597	+	641130250	0.998	0.998
gene:TraesCS2D03G1188600	Chr2D	620892033	620892305	+	620892169	Chr2D	641143368	641143640	+	641143504	1.0	1.0
gene:TraesCS2D03G1188800	Chr2D	620911138	620911407	+	620911272	Chr2D	641162502	641162771	+	641162636	1.0	1.0
gene:TraesCS2D03G1188900	Chr2D	620914056	620914662	+	620914359	Chr2D	641165420	641166026	+	641165723	1.0	1.0
gene:TraesCS2D03G1189000	Chr2D	620922929	620923499	+	620923214	Chr2D	641174299	641174869	+	641174584	1.0	1.0
gene:TraesCS2D03G1189100	Chr2D	620979563	620980107	+	620979835	Chr2D	641234146	641234690	+	641234418	1.0	1.0
gene:TraesCS2D03G1189200	Chr2D	620981025	620981270	+	620981147	Chr2D	641235608	641235853	+	641235730	1.0	1.0
gene:TraesCS2D03G1189300	Chr2D	621002411	621003787	+	621003099	Chr2D	641256903	641258279	+	641257591	1.0	1.0
gene:TraesCS2D03G1189600	Chr2D	621047979	621048266	+	621048122	Chr2D	641302549	641302836	+	641302692	1.0	1.0
gene:TraesCS2D03G1189700	Chr2D	621051220	621051492	+	621051356	Chr2D	641305784	641306056	+	641305920	1.0	1.0
gene:TraesCS2D03G1189900	Chr2D	621055270	621055581	+	621055425	Chr2D	641309834	641310145	+	641309989	1.0	1.0
gene:TraesCS2D03G1190100	Chr2D	621057171	621061899	-	621059535	Chr2D	641311735	641316463	-	641314099	1.0	1.0
gene:TraesCS2D03G1190200	Chr2D	621066161	621066706	-	621066433	Chr2D	641320814	641321359	-	641321086	1.0	1.0
gene:TraesCS2D03G1190300	Chr2D	621067671	621073073	-	621070372	Chr2D	641322324	641327726	-	641325025	1.0	1.0
gene:TraesCS2D03G1190500	Chr2D	621121001	621121945	+	621121473	Chr2D	641376770	641377714	+	641377242	1.0	1.0
gene:TraesCS2D03G1190600	Chr2D	621164482	621166662	+	621165572	Chr2D	641420694	641422874	+	641421784	1.0	0.999
gene:TraesCS2D03G1190700	Chr2D	621167500	621168039	-	621167769	Chr2D	641423712	641424251	-	641423981	1.0	1.0
gene:TraesCS2D03G1190800	Chr2D	621168252	621170110	-	621169181	Chr2D	641424464	641426322	-	641425393	1.0	1.0
gene:TraesCS2D03G1190900	Chr2D	621204517	621206096	-	621205306	Chr2D	641460729	641462308	-	641461518	1.0	0.998
gene:TraesCS2D03G1191000	Chr2D	621205118	621205555	+	621205336	Chr2D	641461330	641461767	+	641461548	1.0	1.0
gene:TraesCS2D03G1191100	Chr2D	621213100	621213387	+	621213243	Chr2D	641469705	641469992	+	641469848	1.0	1.0
gene:TraesCS2D03G1191200	Chr2D	621218617	621219954	-	621219285	Chr2D	641475419	641476756	-	641476087	1.0	1.0
gene:TraesCS2D03G1191500	Chr2D	621250010	621254433	+	621252221	Chr2D	641507132	641511558	+	641509345	1.0	1.0
gene:TraesCS2D03G1192000	Chr2D	621443797	621445624	-	621444710	Chr2D	641703377	641705204	-	641704290	1.0	1.0
gene:TraesCS2D03G1192100	Chr2D	621556879	621558108	+	621557493	Chr2D	641816548	641817777	+	641817162	1.0	1.0
gene:TraesCS2D03G1192200	Chr2D	621567872	621570702	-	621569287	Chr2D	641827544	641830374	-	641828959	1.0	1.0
gene:TraesCS2D03G1192300	Chr2D	621604678	621604965	-	621604821	Chr2D	641864924	641865211	-	641865067	1.0	1.0
gene:TraesCS2D03G1192400	Chr2D	621606812	621608610	-	621607711	Chr2D	641867058	641868856	-	641867957	1.0	1.0
gene:TraesCS2D03G1192500	Chr2D	621611427	621612257	+	621611842	Chr2D	641871796	641872626	+	641872211	1.0	1.0
gene:TraesCS2D03G1192700	Chr2D	621759726	621764802	+	621762264	Chr2D	641975930	641981009	+	641978469	1.0	1.0
gene:TraesCS2D03G1193000	Chr2D	621804281	621804595	-	621804438	Chr2D	642020688	642021002	-	642020845	1.0	1.0
gene:TraesCS2D03G1193100	Chr2D	621811770	621815828	+	621813799	Chr2D	642028343	642032401	+	642030372	1.0	1.0
gene:TraesCS2D03G1193200	Chr2D	621820067	621820888	+	621820477	Chr2D	642036639	642037460	+	642037049	1.0	1.0
gene:TraesCS2D03G1193400	Chr2D	621837537	621841511	+	621839524	Chr2D	642054103	642058077	+	642056090	1.0	1.0
gene:TraesCS2D03G1193500	Chr2D	621978629	621979751	-	621979190	Chr2D	642195558	642196680	-	642196119	1.0	1.0
gene:TraesCS2D03G1193600	Chr2D	621990518	621991257	-	621990887	Chr2D	642207693	642208432	-	642208062	1.0	1.0
gene:TraesCS2D03G1193700	Chr2D	622021869	622025197	+	622023533	Chr2D	642239574	642242902	+	642241238	1.0	1.0
gene:TraesCS2D03G1193800	Chr2D	622025098	622030288	-	622027693	Chr2D	642242803	642247983	-	642245393	1.0	1.0
gene:TraesCS2D03G1193900	Chr2D	622076409	622080220	+	622078314	Chr2D	642301324	642305135	+	642303229	1.0	1.0
gene:TraesCS2D03G1194100	Chr2D	622174475	622182611	+	622178543	Chr2D	642399744	642407950	+	642403847	1.0	1.0
gene:TraesCS2D03G1194300	Chr2D	622184877	622185308	-	622185092	Chr2D	642410216	642410647	-	642410431	1.0	1.0
gene:TraesCS2D03G1194400	Chr2D	622195159	622195401	-	622195280	Chr2D	642420498	642420740	-	642420619	1.0	1.0
gene:TraesCS2D03G1194800	Chr2D	622261210	622267214	+	622264212	Chr2D	642487600	642493604	+	642490602	1.0	1.0
gene:TraesCS2D03G1195100	Chr2D	622300708	622300953	-	622300830	Chr2D	642527182	642527427	-	642527304	1.0	1.0
gene:TraesCS2D03G1195300	Chr2D	622321184	622322566	-	622321875	Chr2D	642547656	642549038	-	642548347	1.0	0.999
gene:TraesCS2D03G1195400	Chr2D	622326801	622327770	-	622327285	Chr2D	642553273	642554242	-	642553757	1.0	1.0
gene:TraesCS2D03G1195500	Chr2D	622359436	622361080	-	622360258	Chr2D	642586147	642587791	-	642586969	1.0	1.0
gene:TraesCS2D03G1195700	Chr2D	622389572	622394883	+	622392227	Chr2D	642616445	642621785	+	642619115	0.999	0.998
gene:TraesCS2D03G1195800	Chr2D	622396264	622399616	+	622397940	Chr2D	642623170	642626521	+	642624845	1.0	0.99
gene:TraesCS2D03G1195900	Chr2D	622399694	622404281	+	622401987	Chr2D	642626599	642631356	+	642628977	1.0	1.0
gene:TraesCS2D03G1196100	Chr2D	622414172	622415120	-	622414646	Chr2D	642641652	642642600	-	642642126	1.0	1.0
gene:TraesCS2D03G1196200	Chr2D	622423823	622424959	-	622424391	Chr2D	642651960	642653096	-	642652528	1.0	1.0
gene:TraesCS2D03G1196300	Chr2D	622480755	622486954	-	622483854	Chr2D	642709279	642715478	-	642712378	1.0	0.999
gene:TraesCS2D03G1196600	Chr2D	622541948	622546884	-	622544416	Chr2D	642771547	642776483	-	642774015	1.0	1.0
gene:TraesCS2D03G1196700	Chr2D	622549544	622553339	+	622551441	Chr2D	642779143	642782938	+	642781040	1.0	0.999
gene:TraesCS2D03G1196800	Chr2D	622555664	622560749	+	622558206	Chr2D	642785263	642790348	+	642787805	1.0	1.0
gene:TraesCS2D03G1196900	Chr2D	622581747	622582967	+	622582357	Chr2D	642811515	642812735	+	642812125	1.0	1.0
gene:TraesCS2D03G1197100	Chr2D	622587894	622589373	-	622588633	Chr2D	642817663	642819031	-	642818347	0.925	0.925
gene:TraesCS2D03G1197200	Chr2D	622624474	622625088	-	622624781	Chr2D	642854180	642854794	-	642854487	1.0	1.0
gene:TraesCS2D03G1197300	Chr2D	622646375	622649046	+	622647710	Chr2D	642876359	642879030	+	642877694	1.0	1.0
gene:TraesCS2D03G1197400	Chr2D	622650264	622651085	-	622650674	Chr2D	642880248	642881069	-	642880658	1.0	1.0
gene:TraesCS2D03G1197500	Chr2D	622689409	622693400	+	622691404	Chr2D	642919741	642923732	+	642921736	1.0	1.0
gene:TraesCS2D03G1197600	Chr2D	622695037	622696484	+	622695760	Chr2D	642925369	642926816	+	642926092	1.0	1.0
gene:TraesCS2D03G1197700	Chr2D	622697818	622700924	-	622699371	Chr2D	642928149	642931255	-	642929702	1.0	1.0
gene:TraesCS2D03G1197800	Chr2D	622721310	622723947	+	622722628	Chr2D	642951288	642953925	+	642952606	1.0	1.0
gene:TraesCS2D03G1198800	Chr2D	622843187	622843450	+	622843318	Chr2D	643080508	643080771	+	643080639	1.0	0.996
gene:TraesCS2D03G1199100	Chr2D	622857669	622859035	-	622858352	Chr2D	643095272	643096638	-	643095955	1.0	1.0
gene:TraesCS2D03G1199300	Chr2D	622941781	622945109	-	622943445	Chr2D	643179967	643183295	-	643181631	1.0	1.0
gene:TraesCS2D03G1199400	Chr2D	622949600	622950585	+	622950092	Chr2D	643188069	643189054	+	643188561	1.0	1.0
gene:TraesCS2D03G1199600	Chr2D	622992757	622993711	+	622993234	Chr2D	643231375	643232333	+	643231854	1.0	1.0
gene:TraesCS2D03G1199800	Chr2D	623160086	623161264	+	623160675	Chr2D	643376338	643377516	+	643376927	1.0	1.0
gene:TraesCS2D03G1199900	Chr2D	623166605	623167520	+	623167062	Chr2D	643382857	643383772	+	643383314	1.0	1.0
gene:TraesCS2D03G1200200	Chr2D	623168867	623168983	+	623168925	Chr2D	643385119	643385235	+	643385177	1.0	1.0
gene:TraesCS2D03G1200300	Chr2D	623196069	623197209	+	623196639	Chr2D	643419462	643420602	+	643420032	1.0	1.0
gene:TraesCS2D03G1200500	Chr2D	623201490	623202031	+	623201760	Chr2D	643424920	643425461	+	643425190	1.0	1.0
gene:TraesCS2D03G1200600	Chr2D	623226369	623227790	+	623227079	Chr2D	643449676	643451097	+	643450386	1.0	1.0
gene:TraesCS2D03G1200800	Chr2D	623272609	623274056	+	623273332	Chr2D	643495900	643497347	+	643496623	1.0	1.0
gene:TraesCS2D03G1200900	Chr2D	623298045	623299203	+	623298624	Chr2D	643521734	643522892	+	643522313	1.0	0.998
gene:TraesCS2D03G1201100	Chr2D	623312554	623313463	-	623313008	Chr2D	643536352	643537261	-	643536806	1.0	1.0
gene:TraesCS2D03G1201200	Chr2D	623322736	623323258	-	623322997	Chr2D	643546534	643547056	-	643546795	1.0	1.0
gene:TraesCS2D03G1201300	Chr2D	623324192	623329827	-	623327009	Chr2D	643547990	643553625	-	643550807	1.0	1.0
gene:TraesCS2D03G1201400	Chr2D	623390708	623400474	+	623395591	Chr2D	643614958	643624820	+	643619889	1.0	1.0
gene:TraesCS2D03G1201600	Chr2D	623448572	623449579	+	623449075	Chr2D	643672744	643673752	+	643673248	1.0	0.999
gene:TraesCS2D03G1201800	Chr2D	623504053	623509201	+	623506627	Chr2D	643735524	643740672	+	643738098	1.0	1.0
gene:TraesCS2D03G1201900	Chr2D	623511013	623513848	-	623512430	Chr2D	643742484	643745319	-	643743901	1.0	1.0
gene:TraesCS2D03G1202000	Chr2D	623526751	623528825	+	623527788	Chr2D	643758090	643760164	+	643759127	1.0	1.0
gene:TraesCS2D03G1202100	Chr2D	623529334	623532665	-	623530999	Chr2D	643760673	643764004	-	643762338	1.0	1.0
gene:TraesCS2D03G1202200	Chr2D	623535699	623537369	+	623536534	Chr2D	643767038	643768708	+	643767873	1.0	1.0
gene:TraesCS2D03G1202300	Chr2D	623540361	623543127	-	623541744	Chr2D	643771700	643774466	-	643773083	1.0	1.0
gene:TraesCS2D03G1202400	Chr2D	623546972	623551429	+	623549200	Chr2D	643778311	643782768	+	643780539	1.0	1.0
gene:TraesCS2D03G1202800	Chr2D	623637143	623638394	-	623637768	Chr2D	643868936	643870187	-	643869561	1.0	1.0
gene:TraesCS2D03G1203500	Chr2D	623681965	623683740	-	623682852	Chr2D	643913081	643914856	-	643913968	1.0	1.0
gene:TraesCS2D03G1203600	Chr2D	623738913	623740967	+	623739940	Chr2D	643969743	643971797	+	643970770	1.0	1.0
gene:TraesCS2D03G1204000	Chr2D	623879168	623880655	+	623879911	Chr2D	644109611	644111098	+	644110354	1.0	1.0
gene:TraesCS2D03G1204300	Chr2D	623916595	623918482	+	623917538	Chr2D	644147143	644149030	+	644148086	1.0	1.0
gene:TraesCS2D03G1204400	Chr2D	624014865	624016613	-	624015739	Chr2D	644256155	644257903	-	644257029	1.0	0.999
gene:TraesCS2D03G1204900	Chr2D	624054221	624057356	-	624055788	Chr2D	644295764	644298899	-	644297331	1.0	1.0
gene:TraesCS2D03G1205000	Chr2D	624057618	624061213	-	624059415	Chr2D	644299161	644303039	-	644301100	1.0	0.987
gene:TraesCS2D03G1205200	Chr2D	624107665	624108252	-	624107958	Chr2D	644349625	644350212	-	644349918	1.0	1.0
gene:TraesCS2D03G1205300	Chr2D	624116824	624117177	-	624117000	Chr2D	644359171	644359524	-	644359347	1.0	1.0
gene:TraesCS2D03G1205400	Chr2D	624118587	624119321	-	624118954	Chr2D	644360928	644361662	-	644361295	1.0	0.965
gene:TraesCS2D03G1205600	Chr2D	624129961	624130475	-	624130218	Chr2D	644372303	644372817	-	644372560	1.0	1.0
gene:TraesCS2D03G1206000	Chr2D	624147072	624148145	-	624147608	Chr2D	644389761	644390834	-	644390297	1.0	1.0
gene:TraesCS2D03G1206200	Chr2D	624253133	624253645	-	624253389	Chr2D	644507836	644508348	-	644508092	1.0	1.0
gene:TraesCS2D03G1206300	Chr2D	624255668	624256420	+	624256044	Chr2D	644510371	644511122	+	644510746	0.998	0.998
gene:TraesCS2D03G1206400	Chr2D	624300791	624301509	-	624301150	Chr2D	644555924	644556642	-	644556283	1.0	1.0
gene:TraesCS2D03G1206600	Chr2D	624331469	624332123	+	624331796	Chr2D	644585926	644586580	+	644586253	1.0	1.0
gene:TraesCS2D03G1206700	Chr2D	624346148	624347944	-	624347046	Chr2D	644601102	644602898	-	644602000	1.0	1.0
gene:TraesCS2D03G1206900	Chr2D	624350667	624351539	+	624351103	Chr2D	644605528	644606400	+	644605964	1.0	1.0
gene:TraesCS2D03G1207000	Chr2D	624392183	624393698	-	624392940	Chr2D	644647320	644648835	-	644648077	1.0	0.999
gene:TraesCS2D03G1207400	Chr2D	624461669	624465437	+	624463553	Chr2D	644717672	644721440	+	644719556	1.0	1.0
gene:TraesCS2D03G1207700	Chr2D	624535114	624537723	-	624536418	Chr2D	644791851	644794454	-	644793152	0.991	0.989
gene:TraesCS2D03G1207800	Chr2D	624538084	624540303	-	624539193	Chr2D	644794814	644797033	-	644795923	1.0	1.0
gene:TraesCS2D03G1207900	Chr2D	624545425	624548314	-	624546869	Chr2D	644802483	644805372	-	644803927	1.0	0.999
gene:TraesCS2D03G1208000	Chr2D	624576491	624577497	-	624576994	Chr2D	644833720	644834726	-	644834223	1.0	1.0
gene:TraesCS2D03G1208100	Chr2D	624587453	624588692	-	624588072	Chr2D	644844953	644846192	-	644845572	1.0	1.0
gene:TraesCS2D03G1208200	Chr2D	624596227	624597204	-	624596715	Chr2D	644853812	644854789	-	644854300	1.0	1.0
gene:TraesCS2D03G1208300	Chr2D	624602865	624623069	+	624612967	Chr2D	644860450	644879427	+	644869938	1.0	1.0
gene:TraesCS2D03G1208700	Chr2D	624826402	624827402	+	624826902	Chr2D	645088246	645089246	+	645088746	1.0	1.0
gene:TraesCS2D03G1209100	Chr2D	624931401	624933354	-	624932377	Chr2D	645192933	645194886	-	645193909	1.0	1.0
gene:TraesCS2D03G1209200	Chr2D	624936294	624938838	-	624937566	Chr2D	645197826	645200370	-	645199098	1.0	1.0
gene:TraesCS2D03G1209300	Chr2D	624948650	624952455	-	624950552	Chr2D	645210182	645213987	-	645212084	1.0	1.0
gene:TraesCS2D03G1209400	Chr2D	624960379	624961858	+	624961118	Chr2D	645221991	645223470	+	645222730	1.0	1.0
gene:TraesCS2D03G1210200	Chr2D	625286311	625298809	+	625292560	Chr2D	645551223	645564158	+	645557690	1.0	1.0
gene:TraesCS2D03G1210300	Chr2D	625313458	625314224	-	625313841	Chr2D	645579972	645580738	-	645580355	1.0	1.0
gene:TraesCS2D03G1210500	Chr2D	625327162	625341395	-	625334278	Chr2D	645594279	645609096	-	645601687	1.0	1.0
gene:TraesCS2D03G1210700	Chr2D	625351026	625364153	-	625357589	Chr2D	645618727	645631854	-	645625290	1.0	1.0
gene:TraesCS2D03G1211000	Chr2D	625456311	625465162	-	625460736	Chr2D	645726350	645735201	-	645730775	1.0	1.0
gene:TraesCS2D03G1211900	Chr2D	625790377	625790724	+	625790550	Chr2D	646063794	646064141	+	646063967	1.0	1.0
gene:TraesCS2D03G1212000	Chr2D	625800584	625804094	+	625802339	Chr2D	646074298	646077808	+	646076053	1.0	1.0
gene:TraesCS2D03G1212300	Chr2D	625814583	625819649	-	625817116	Chr2D	646088297	646093363	-	646090830	1.0	1.0
gene:TraesCS2D03G1212800	Chr2D	625887452	625889396	-	625888424	Chr2D	646162170	646164114	-	646163142	1.0	1.0
gene:TraesCS2D03G1212900	Chr2D	625889618	625893919	+	625891768	Chr2D	646164336	646168637	+	646166486	1.0	1.0
gene:TraesCS2D03G1213000	Chr2D	625894744	625898729	-	625896736	Chr2D	646169462	646173447	-	646171454	1.0	1.0
