gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	MOV_tgt_chr	MOV_tgt_start	MOV_tgt_end	MOV_tgt_strand	MOV_tgt_midpoint	MOV_coverage	MOV_identity
gene:TraesCS5A03G1164600	Chr5A	666111193	666111561	+	666111377	Chr5A	636952226	636952594	+	636952410	1.0	1.0
gene:TraesCS5A03G1164700	Chr5A	666111651	666119244	-	666115447	Chr5A	636952684	636960278	-	636956481	1.0	0.999
gene:TraesCS5A03G1164900	Chr5A	666120575	666122565	-	666121570	Chr5A	636961609	636963599	-	636962604	1.0	1.0
gene:TraesCS5A03G1165000	Chr5A	666127751	666132230	+	666129990	Chr5A	636968796	636973280	+	636971038	1.0	0.997
gene:TraesCS5A03G1165200	Chr5A	666133131	666133548	-	666133339	Chr5A	636974181	636974598	-	636974389	1.0	1.0
gene:TraesCS5A03G1165600	Chr5A	666372082	666378335	+	666375208	Chr5A	637212492	637218737	+	637215614	0.997	0.99
gene:TraesCS5A03G1165700	Chr5A	666380826	666385634	+	666383230	Chr5A	637221227	637226035	+	637223631	0.995	0.991
gene:TraesCS5A03G1166000	Chr5A	666386698	666390213	-	666388455	Chr5A	637227099	637230614	-	637228856	1.0	0.999
gene:TraesCS5A03G1166800	Chr5A	667039565	667043877	-	667041721	Chr5A	637879026	637883294	-	637881160	1.0	0.995
gene:TraesCS5A03G1166900	Chr5A	667044194	667051681	-	667047937	Chr5A	637883609	637891053	-	637887331	1.0	0.997
gene:TraesCS5A03G1167000	Chr5A	667164526	667170024	+	667167275	Chr5A	638027737	638034283	+	638031010	1.0	0.995
gene:TraesCS5A03G1167200	Chr5A	667176312	667179178	+	667177745	Chr5A	638040357	638043225	+	638041791	1.0	1.0
gene:TraesCS5A03G1167300	Chr5A	667179640	667183286	+	667181463	Chr5A	638043687	638047464	+	638045575	1.0	0.995
gene:TraesCS5A03G1167400	Chr5A	667184887	667187812	+	667186349	Chr5A	638048756	638051676	+	638050216	0.996	0.996
gene:TraesCS5A03G1168200	Chr5A	667332997	667333367	-	667333182	Chr5A	638186920	638187272	-	638187096	1.0	0.995
gene:TraesCS5A03G1168400	Chr5A	667337221	667338396	-	667337808	Chr5A	638191123	638192298	-	638191710	1.0	0.998
gene:TraesCS5A03G1168500	Chr5A	667342602	667346895	+	667344748	Chr5A	638195813	638200106	+	638197959	1.0	0.995
gene:TraesCS5A03G1169400	Chr5A	667393016	667395318	-	667394167	Chr5A	638243082	638245385	-	638244233	1.0	0.995
gene:TraesCS5A03G1169600	Chr5A	667461898	667462743	+	667462320	Chr5A	638310624	638311444	+	638311034	0.966	0.965
gene:TraesCS5A03G1169700	Chr5A	667552265	667553322	+	667552793	Chr5A	638400699	638401755	+	638401227	0.998	0.993
gene:TraesCS5A03G1169800	Chr5A	667607611	667609221	+	667608416	Chr5A	638477494	638479104	+	638478299	1.0	0.996
gene:TraesCS5A03G1170300	Chr5A	667678381	667678587	-	667678484	Chr5A	638548830	638549036	-	638548933	1.0	0.995
gene:TraesCS5A03G1170700	Chr5A	667766114	667766416	-	667766265	Chr5A	638640221	638640523	-	638640372	1.0	0.99
gene:TraesCS5A03G1170800	Chr5A	667771207	667772217	+	667771712	Chr5A	638645328	638646338	+	638645833	1.0	0.995
gene:TraesCS5A03G1171100	Chr5A	667792884	667793708	+	667793296	Chr5A	638703764	638704573	+	638704168	0.981	0.98
gene:TraesCS5A03G1171300	Chr5A	667795887	667801937	-	667798912	Chr5A	638712219	638718154	-	638715186	1.0	0.998
gene:TraesCS5A03G1171800	Chr5A	667868087	667873503	+	667870795	Chr5A	638789908	638795333	+	638792620	1.0	0.993
gene:TraesCS5A03G1172700	Chr5A	667913527	667919162	+	667916344	Chr5A	638827635	638833276	+	638830455	1.0	0.999
gene:TraesCS5A03G1172800	Chr5A	668090420	668091918	-	668091169	Chr5A	638996313	638997811	-	638997062	1.0	0.997
gene:TraesCS5A03G1172900	Chr5A	668153421	668154866	-	668154143	Chr5A	639057410	639058855	-	639058132	1.0	0.997
gene:TraesCS5A03G1173100	Chr5A	668220937	668222158	-	668221547	Chr5A	639138620	639139843	-	639139231	1.0	0.976
gene:TraesCS5A03G1173400	Chr5A	668247283	668248635	-	668247959	Chr5A	639164836	639166188	-	639165512	1.0	0.996
gene:TraesCS5A03G1173500	Chr5A	668265278	668265827	+	668265552	Chr5A	639179585	639180134	+	639179859	1.0	0.994
gene:TraesCS5A03G1174100	Chr5A	668297868	668302827	+	668300347	Chr5A	639274511	639279470	+	639276990	1.0	0.999
gene:TraesCS5A03G1174200	Chr5A	668304687	668307695	+	668306191	Chr5A	639281060	639284070	+	639282565	1.0	0.996
gene:TraesCS5A03G1174300	Chr5A	668314168	668316175	-	668315171	Chr5A	639292042	639294049	-	639293045	1.0	0.999
gene:TraesCS5A03G1174700	Chr5A	668387492	668390028	-	668388760	Chr5A	639360817	639363381	-	639362099	1.0	0.995
gene:TraesCS5A03G1174800	Chr5A	668406456	668407565	-	668407010	Chr5A	639366994	639368103	-	639367548	1.0	0.996
gene:TraesCS5A03G1175400	Chr5A	668570430	668571878	-	668571154	Chr5A	639507366	639508814	-	639508090	1.0	0.995
gene:TraesCS5A03G1175800	Chr5A	668629387	668631659	+	668630523	Chr5A	639563566	639565838	+	639564702	1.0	0.997
gene:TraesCS5A03G1175900	Chr5A	668633850	668639504	-	668636677	Chr5A	639568020	639573709	-	639570864	1.0	0.996
gene:TraesCS5A03G1176000	Chr5A	668658580	668665009	+	668661794	Chr5A	639592787	639599387	+	639596087	1.0	1.0
gene:TraesCS5A03G1176100	Chr5A	668666532	668668976	-	668667754	Chr5A	639600774	639603218	-	639601996	1.0	0.999
gene:TraesCS5A03G1176400	Chr5A	668685846	668687421	+	668686633	Chr5A	639619133	639620708	+	639619920	1.0	0.999
gene:TraesCS5A03G1176500	Chr5A	668688296	668690517	-	668689406	Chr5A	639621583	639623804	-	639622693	1.0	0.998
gene:TraesCS5A03G1176700	Chr5A	668761310	668762563	-	668761936	Chr5A	639694651	639695904	-	639695277	1.0	1.0
gene:TraesCS5A03G1177000	Chr5A	668861752	668862794	-	668862273	Chr5A	639792451	639793496	-	639792973	1.0	0.998
gene:TraesCS5A03G1177200	Chr5A	668863835	668865905	-	668864870	Chr5A	639794538	639796608	-	639795573	1.0	0.993
gene:TraesCS5A03G1177300	Chr5A	668883128	668884527	+	668883827	Chr5A	639822567	639823966	+	639823266	1.0	0.994
gene:TraesCS5A03G1177400	Chr5A	668886313	668889178	-	668887745	Chr5A	639825752	639828617	-	639827184	1.0	0.999
gene:TraesCS5A03G1177500	Chr5A	669267636	669284090	-	669275863	Chr5A	640207703	640224169	-	640215936	1.0	0.997
gene:TraesCS5A03G1177700	Chr5A	669288951	669289604	-	669289277	Chr5A	640229026	640229679	-	640229352	1.0	0.995
gene:TraesCS5A03G1178800	Chr5A	669405917	669406990	-	669406453	Chr5A	640345210	640346283	-	640345746	1.0	0.998
gene:TraesCS5A03G1178900	Chr5A	669499632	669500388	+	669500010	Chr5A	640439069	640439818	+	640439443	0.99	0.988
gene:TraesCS5A03G1179000	Chr5A	669710002	669717081	-	669713541	Chr5A	640649852	640656923	-	640653387	1.0	0.997
gene:TraesCS5A03G1179100	Chr5A	669778788	669780541	-	669779664	Chr5A	640718872	640720626	-	640719749	1.0	0.994
gene:TraesCS5A03G1179400	Chr5A	669824032	669825835	-	669824933	Chr5A	640763417	640765220	-	640764318	1.0	0.998
gene:TraesCS5A03G1179600	Chr5A	670132726	670134467	-	670133596	Chr5A	641093599	641095340	-	641094469	1.0	0.997
gene:TraesCS5A03G1180300	Chr5A	670742007	670744147	-	670743077	Chr5A	641658991	641661130	-	641660060	1.0	0.997
gene:TraesCS5A03G1180800	Chr5A	671110298	671117806	+	671114052	Chr5A	642020411	642027878	+	642024144	1.0	0.995
gene:TraesCS5A03G1181100	Chr5A	671127983	671128902	-	671128442	Chr5A	642038052	642038971	-	642038511	1.0	0.997
gene:TraesCS5A03G1181200	Chr5A	671129969	671130850	-	671130409	Chr5A	642040035	642040916	-	642040475	1.0	0.997
gene:TraesCS5A03G1181700	Chr5A	671283654	671285989	+	671284821	Chr5A	642199388	642201756	+	642200572	1.0	0.991
gene:TraesCS5A03G1182700	Chr5A	671526565	671531221	+	671528893	Chr5A	642440720	642445377	+	642443048	1.0	0.993
gene:TraesCS5A03G1183100	Chr5A	671624544	671625878	+	671625211	Chr5A	642541170	642542504	+	642541837	1.0	0.993
gene:TraesCS5A03G1183300	Chr5A	671645405	671646991	-	671646198	Chr5A	642555601	642557187	-	642556394	1.0	0.998
gene:TraesCS5A03G1183900	Chr5A	671791105	671791527	+	671791316	Chr5A	642729259	642729681	+	642729470	1.0	0.997
gene:TraesCS5A03G1184100	Chr5A	671792655	671795436	-	671794045	Chr5A	642730668	642733447	-	642732057	0.999	0.997
gene:TraesCS5A03G1184300	Chr5A	671808976	671813323	-	671811149	Chr5A	642746990	642751340	-	642749165	0.986	0.976
gene:TraesCS5A03G1184800	Chr5A	671884666	671886375	+	671885520	Chr5A	642812388	642814097	+	642813242	1.0	0.997
gene:TraesCS5A03G1185000	Chr5A	671946350	671953786	-	671950068	Chr5A	642849760	642857196	-	642853478	1.0	1.0
gene:TraesCS5A03G1185100	Chr5A	671964279	671965436	-	671964857	Chr5A	642867722	642868879	-	642868300	1.0	1.0
gene:TraesCS5A03G1185800	Chr5A	672034286	672036302	+	672035294	Chr5A	642937741	642939757	+	642938749	1.0	0.998
gene:TraesCS5A03G1186000	Chr5A	672154555	672158657	+	672156606	Chr5A	643057963	643062065	+	643060014	1.0	1.0
gene:TraesCS5A03G1186200	Chr5A	672159912	672164237	-	672162074	Chr5A	643063320	643067645	-	643065482	1.0	1.0
gene:TraesCS5A03G1186300	Chr5A	672351208	672355592	+	672353400	Chr5A	643253349	643257733	+	643255541	1.0	1.0
gene:TraesCS5A03G1186400	Chr5A	672359144	672360985	+	672360064	Chr5A	643261285	643263126	+	643262205	1.0	1.0
gene:TraesCS5A03G1187000	Chr5A	672689108	672692853	+	672690980	Chr5A	643591107	643594852	+	643592979	1.0	1.0
gene:TraesCS5A03G1187100	Chr5A	672693060	672694659	+	672693859	Chr5A	643595059	643596658	+	643595858	1.0	1.0
gene:TraesCS5A03G1187300	Chr5A	672705799	672707016	+	672706407	Chr5A	643607798	643609015	+	643608406	1.0	1.0
gene:TraesCS5A03G1187400	Chr5A	672708314	672710734	+	672709524	Chr5A	643610313	643612529	+	643611421	0.981	0.981
gene:TraesCS5A03G1187500	Chr5A	672714118	672716326	+	672715222	Chr5A	643615913	643618121	+	643617017	1.0	1.0
gene:TraesCS5A03G1187700	Chr5A	672728602	672729429	+	672729015	Chr5A	643643626	643644327	+	643643976	0.995	0.995
gene:TraesCS5A03G1187800	Chr5A	672732358	672732798	-	672732578	Chr5A	643647252	643647692	-	643647472	1.0	0.99
gene:TraesCS5A03G1188200	Chr5A	672919974	672922687	+	672921330	Chr5A	643858946	643861659	+	643860302	0.995	0.993
gene:TraesCS5A03G1188400	Chr5A	672971667	672976031	+	672973849	Chr5A	643940590	643945031	+	643942810	1.0	0.971
gene:TraesCS5A03G1189600	Chr5A	673079823	673081340	+	673080581	Chr5A	644051361	644052871	+	644052116	0.994	0.991
gene:TraesCS5A03G1189900	Chr5A	673151325	673153089	-	673152207	Chr5A	644231025	644232786	-	644231905	0.998	0.991
gene:TraesCS5A03G1190000	Chr5A	673276793	673278530	-	673277661	Chr5A	644162217	644163952	-	644163084	0.998	0.989
gene:TraesCS5A03G1190100	Chr5A	673344173	673345882	-	673345027	Chr5A	644126710	644128417	-	644127563	0.998	0.993
gene:TraesCS5A03G1192100	Chr5A	673835475	673840489	+	673837982	Chr5A	644364609	644369634	+	644367121	1.0	0.994
gene:TraesCS5A03G1192200	Chr5A	673853078	673856662	+	673854870	Chr5A	644390967	644394551	+	644392759	1.0	0.998
gene:TraesCS5A03G1192400	Chr5A	673860565	673864759	-	673862662	Chr5A	644398619	644402784	-	644400701	0.988	0.985
gene:TraesCS5A03G1193000	Chr5A	674029557	674030669	-	674030113	Chr5A	644572675	644573787	-	644573231	1.0	0.989
gene:TraesCS5A03G1193200	Chr5A	674087366	674096362	+	674091864	Chr5A	644672514	644682194	+	644677354	1.0	0.994
gene:TraesCS5A03G1193800	Chr5A	674338507	674346312	-	674342409	Chr5A	645015008	645022901	-	645018954	1.0	0.994
gene:TraesCS5A03G1193900	Chr5A	674354048	674360033	-	674357040	Chr5A	645030560	645036545	-	645033552	1.0	0.994
gene:TraesCS5A03G1194100	Chr5A	674607342	674608110	-	674607726	Chr5A	645282466	645283234	-	645282850	1.0	1.0
gene:TraesCS5A03G1194300	Chr5A	674702925	674708070	+	674705497	Chr5A	645377765	645382910	+	645380337	1.0	1.0
gene:TraesCS5A03G1194400	Chr5A	674752149	674755449	-	674753799	Chr5A	645427007	645430307	-	645428657	1.0	1.0
gene:TraesCS5A03G1194500	Chr5A	674755714	674757484	+	674756599	Chr5A	645430572	645432342	+	645431457	1.0	1.0
gene:TraesCS5A03G1194600	Chr5A	674815231	674816579	+	674815905	Chr5A	645490092	645491440	+	645490766	1.0	1.0
gene:TraesCS5A03G1194700	Chr5A	674883961	674885980	+	674884970	Chr5A	645558827	645560846	+	645559836	1.0	1.0
gene:TraesCS5A03G1195000	Chr5A	674916847	674919467	+	674918157	Chr5A	645591774	645594671	+	645593222	1.0	1.0
gene:TraesCS5A03G1195900	Chr5A	675066119	675072412	+	675069265	Chr5A	645737915	645744219	+	645741067	1.0	0.998
gene:TraesCS5A03G1196400	Chr5A	675190635	675205739	+	675198187	Chr5A	645857095	645867265	+	645862180	1.0	0.999
gene:TraesCS5A03G1196500	Chr5A	675211999	675220585	+	675216292	Chr5A	645873677	645882263	+	645877970	1.0	0.999
gene:TraesCS5A03G1196600	Chr5A	675220653	675226290	-	675223471	Chr5A	645882331	645887708	-	645885019	1.0	0.99
gene:TraesCS5A03G1196800	Chr5A	675226945	675232697	+	675229821	Chr5A	645888386	645893890	+	645891138	0.999	0.992
gene:TraesCS5A03G1196900	Chr5A	675284887	675285939	+	675285413	Chr5A	645945886	645946938	+	645946412	1.0	1.0
gene:TraesCS5A03G1197000	Chr5A	675287275	675291116	-	675289195	Chr5A	645948274	645952115	-	645950194	1.0	1.0
gene:TraesCS5A03G1197100	Chr5A	675296748	675303421	-	675300084	Chr5A	645957661	645964334	-	645960997	1.0	1.0
gene:TraesCS5A03G1197200	Chr5A	675347867	675351659	+	675349763	Chr5A	646008264	646012056	+	646010160	1.0	0.999
gene:TraesCS5A03G1197400	Chr5A	675477369	675480868	+	675479118	Chr5A	646106138	646109637	+	646107887	1.0	0.999
gene:TraesCS5A03G1197600	Chr5A	675660046	675669266	+	675664656	Chr5A	646287440	646296660	+	646292050	1.0	1.0
gene:TraesCS5A03G1197700	Chr5A	675699041	675705231	+	675702136	Chr5A	646321569	646327759	+	646324664	1.0	1.0
gene:TraesCS5A03G1198200	Chr5A	675767407	675768669	-	675768038	Chr5A	646389416	646390678	-	646390047	1.0	1.0
gene:TraesCS5A03G1198300	Chr5A	675875570	675875996	-	675875783	Chr5A	646497582	646498008	-	646497795	1.0	1.0
gene:TraesCS5A03G1198400	Chr5A	675916292	675917815	+	675917053	Chr5A	646538052	646539575	+	646538813	1.0	1.0
gene:TraesCS5A03G1198700	Chr5A	676087790	676089471	-	676088630	Chr5A	646710138	646711819	-	646710978	1.0	1.0
gene:TraesCS5A03G1198800	Chr5A	676119774	676121875	+	676120824	Chr5A	646742134	646744235	+	646743184	1.0	1.0
gene:TraesCS5A03G1198900	Chr5A	676394110	676394655	+	676394382	Chr5A	647056689	647057234	+	647056961	1.0	0.996
gene:TraesCS5A03G1199200	Chr5A	676435322	676435867	+	676435594	Chr5A	647016416	647016961	+	647016688	1.0	1.0
gene:TraesCS5A03G1199100	Chr5A	676435153	676436388	+	676435770	Chr5A	647016247	647017482	+	647016864	1.0	1.0
gene:TraesCS5A03G1199300	Chr5A	676479312	676480533	+	676479922	Chr5A	647100454	647101675	+	647101064	1.0	1.0
gene:TraesCS5A03G1199800	Chr5A	676869384	676870498	-	676869941	Chr5A	647489780	647490894	-	647490337	1.0	1.0
gene:TraesCS5A03G1200200	Chr5A	677298516	677301341	-	677299928	Chr5A	647957002	647959827	-	647958414	1.0	1.0
gene:TraesCS5A03G1200600	Chr5A	677441048	677442992	-	677442020	Chr5A	648098680	648100624	-	648099652	1.0	1.0
gene:TraesCS5A03G1200800	Chr5A	677481621	677483341	-	677482481	Chr5A	648139036	648140756	-	648139896	1.0	1.0
gene:TraesCS5A03G1201000	Chr5A	677591379	677593154	+	677592266	Chr5A	648248787	648250562	+	648249674	1.0	1.0
gene:TraesCS5A03G1201200	Chr5A	677762284	677763712	+	677762998	Chr5A	648419363	648420791	+	648420077	1.0	1.0
gene:TraesCS5A03G1201300	Chr5A	677763953	677767136	-	677765544	Chr5A	648421032	648424215	-	648422623	1.0	1.0
gene:TraesCS5A03G1201400	Chr5A	677772324	677775423	+	677773873	Chr5A	648429413	648432512	+	648430962	1.0	1.0
gene:TraesCS5A03G1201500	Chr5A	678123829	678127676	+	678125752	Chr5A	648790557	648794404	+	648792480	1.0	1.0
gene:TraesCS5A03G1201900	Chr5A	678395328	678398419	+	678396873	Chr5A	649061979	649065070	+	649063524	1.0	1.0
gene:TraesCS5A03G1202000	Chr5A	678400414	678406608	-	678403511	Chr5A	649067065	649073259	-	649070162	1.0	0.999
gene:TraesCS5A03G1202200	Chr5A	678618113	678618382	+	678618247	Chr5A	649283907	649284176	+	649284041	1.0	1.0
gene:TraesCS5A03G1202300	Chr5A	678689606	678691003	+	678690304	Chr5A	649355409	649356806	+	649356107	1.0	1.0
gene:TraesCS5A03G1202400	Chr5A	678692610	678697120	-	678694865	Chr5A	649358413	649362922	-	649360667	1.0	1.0
gene:TraesCS5A03G1202700	Chr5A	678755866	678758610	-	678757238	Chr5A	649421667	649424411	-	649423039	1.0	0.998
gene:TraesCS5A03G1202900	Chr5A	678767154	678768638	-	678767896	Chr5A	649441596	649443080	-	649442338	1.0	1.0
gene:TraesCS5A03G1203000	Chr5A	678772270	678775478	-	678773874	Chr5A	649446715	649449923	-	649448319	1.0	1.0
gene:TraesCS5A03G1203100	Chr5A	678935942	678937957	-	678936949	Chr5A	649610444	649612459	-	649611451	1.0	1.0
gene:TraesCS5A03G1203200	Chr5A	678941500	678946425	-	678943962	Chr5A	649616001	649620931	-	649618466	1.0	1.0
gene:TraesCS5A03G1203300	Chr5A	678965411	678966822	+	678966116	Chr5A	649639917	649641328	+	649640622	1.0	1.0
gene:TraesCS5A03G1203500	Chr5A	678966202	678969731	-	678967966	Chr5A	649640708	649644237	-	649642472	1.0	1.0
gene:TraesCS5A03G1204300	Chr5A	679289674	679291242	-	679290458	Chr5A	649964228	649965796	-	649965012	1.0	1.0
gene:TraesCS5A03G1204600	Chr5A	679476876	679478876	-	679477876	Chr5A	650151002	650153002	-	650152002	1.0	0.998
gene:TraesCS5A03G1204800	Chr5A	679641241	679642446	-	679641843	Chr5A	650309760	650310965	-	650310362	1.0	1.0
gene:TraesCS5A03G1204900	Chr5A	679644534	679651519	-	679648026	Chr5A	650313052	650320077	-	650316564	1.0	0.997
gene:TraesCS5A03G1205200	Chr5A	679750086	679756149	+	679753117	Chr5A	650411235	650417298	+	650414266	1.0	0.998
gene:TraesCS5A03G1205300	Chr5A	679757840	679762611	+	679760225	Chr5A	650418989	650423760	+	650421374	1.0	0.999
gene:TraesCS5A03G1205400	Chr5A	679885516	679888583	+	679887049	Chr5A	650546882	650549947	+	650548414	0.999	0.996
gene:TraesCS5A03G1205500	Chr5A	679885852	679888473	-	679887162	Chr5A	650547216	650549837	-	650548526	1.0	0.998
gene:TraesCS5A03G1205600	Chr5A	679983575	679985254	-	679984414	Chr5A	650658874	650660553	-	650659713	1.0	0.996
gene:TraesCS5A03G1205800	Chr5A	680005381	680010332	-	680007856	Chr5A	650680958	650685729	-	650683343	1.0	0.994
gene:TraesCS5A03G1205900	Chr5A	680032481	680035430	-	680033955	Chr5A	650709838	650712787	-	650711312	1.0	0.994
gene:TraesCS5A03G1206000	Chr5A	680067995	680071963	+	680069979	Chr5A	650735596	650739564	+	650737580	1.0	0.999
gene:TraesCS5A03G1206100	Chr5A	680072336	680077507	-	680074921	Chr5A	650739937	650745119	-	650742528	1.0	0.992
gene:TraesCS5A03G1206700	Chr5A	680372362	680374541	-	680373451	Chr5A	651039858	651041877	-	651040867	1.0	0.999
gene:TraesCS5A03G1206800	Chr5A	680381636	680383767	-	680382701	Chr5A	651049305	651051435	-	651050370	0.999	0.998
gene:TraesCS5A03G1206900	Chr5A	680423378	680424224	+	680423801	Chr5A	651091066	651091914	+	651091490	1.0	0.99
gene:TraesCS5A03G1207000	Chr5A	680424716	680427455	-	680426085	Chr5A	651092406	651095162	-	651093784	1.0	0.988
gene:TraesCS5A03G1207200	Chr5A	680729707	680742429	+	680736068	Chr5A	651375384	651388109	+	651381746	1.0	0.997
gene:TraesCS5A03G1207400	Chr5A	680931200	680935351	+	680933275	Chr5A	651553971	651558098	+	651556034	0.999	0.996
gene:TraesCS5A03G1207600	Chr5A	680944354	680946591	+	680945472	Chr5A	651566292	651568529	+	651567410	1.0	1.0
gene:TraesCS5A03G1208100	Chr5A	681170635	681173227	-	681171931	Chr5A	651792649	651795241	-	651793945	1.0	0.996
gene:TraesCS5A03G1208300	Chr5A	681285831	681291848	-	681288839	Chr5A	651908438	651914454	-	651911446	1.0	0.997
gene:TraesCS5A03G1208400	Chr5A	681450194	681461769	+	681455981	Chr5A	652105744	652117309	+	652111526	0.992	0.985
gene:TraesCS5A03G1208500	Chr5A	681461250	681462697	-	681461973	Chr5A	652116789	652118237	-	652117513	1.0	0.996
gene:TraesCS5A03G1208800	Chr5A	681516773	681518240	+	681517506	Chr5A	652172380	652173847	+	652173113	1.0	0.998
gene:TraesCS5A03G1208900	Chr5A	681533043	681537471	+	681535257	Chr5A	652176435	652180499	+	652178467	1.0	1.0
gene:TraesCS5A03G1209000	Chr5A	681549272	681553434	+	681551353	Chr5A	652192264	652196431	+	652194347	1.0	0.996
gene:TraesCS5A03G1209300	Chr5A	681572667	681574468	+	681573567	Chr5A	652208190	652209998	+	652209094	1.0	0.995
gene:TraesCS5A03G1209500	Chr5A	681666702	681668622	-	681667662	Chr5A	652295501	652297421	-	652296461	1.0	0.995
gene:TraesCS5A03G1209900	Chr5A	681897927	681898454	+	681898190	Chr5A	652527634	652528161	+	652527897	1.0	0.997
gene:TraesCS5A03G1210000	Chr5A	681905785	681911115	-	681908450	Chr5A	652531627	652536935	-	652534281	1.0	0.997
gene:TraesCS5A03G1210100	Chr5A	681988476	681989877	+	681989176	Chr5A	652614420	652615821	+	652615120	1.0	0.997
gene:TraesCS5A03G1210200	Chr5A	682000176	682004421	+	682002298	Chr5A	652626155	652630387	+	652628271	1.0	0.99
gene:TraesCS5A03G1210400	Chr5A	682008351	682008812	-	682008581	Chr5A	652634309	652634770	-	652634539	1.0	0.982
gene:TraesCS5A03G1210700	Chr5A	682024895	682026996	-	682025945	Chr5A	652650734	652652888	-	652651811	1.0	0.955
gene:TraesCS5A03G1210800	Chr5A	682064329	682064916	+	682064622	Chr5A	652690272	652690859	+	652690565	1.0	0.998
gene:TraesCS5A03G1210900	Chr5A	682071842	682072276	+	682072059	Chr5A	652697780	652698214	+	652697997	1.0	0.995
gene:TraesCS5A03G1211000	Chr5A	682106466	682113495	-	682109980	Chr5A	652732595	652739524	-	652736059	1.0	0.997
gene:TraesCS5A03G1211100	Chr5A	682116118	682116620	+	682116369	Chr5A	652742139	652742641	+	652742390	1.0	0.994
gene:TraesCS5A03G1212000	Chr5A	682285808	682289294	+	682287551	Chr5A	652891762	652895250	+	652893506	1.0	0.997
gene:TraesCS5A03G1212300	Chr5A	682296643	682299573	-	682298108	Chr5A	652901875	652904709	-	652903292	0.991	0.984
gene:TraesCS5A03G1212400	Chr5A	682319236	682320278	-	682319757	Chr5A	652921050	652922092	-	652921571	1.0	0.99
gene:TraesCS5A03G1212600	Chr5A	682367276	682368265	+	682367770	Chr5A	652961647	652962639	+	652962143	0.998	0.992
gene:TraesCS5A03G1213000	Chr5A	682405358	682407278	-	682406318	Chr5A	652993712	652995629	-	652994670	0.999	0.997
gene:TraesCS5A03G1213100	Chr5A	682446485	682448565	+	682447525	Chr5A	653034845	653036925	+	653035885	1.0	0.998
gene:TraesCS5A03G1213300	Chr5A	682482070	682483485	-	682482777	Chr5A	653070420	653071835	-	653071127	1.0	0.996
gene:TraesCS5A03G1213500	Chr5A	682495325	682497116	+	682496220	Chr5A	653083675	653085466	+	653084570	1.0	1.0
gene:TraesCS5A03G1213700	Chr5A	682526889	682530149	+	682528519	Chr5A	653115215	653118477	+	653116846	1.0	1.0
gene:TraesCS5A03G1213900	Chr5A	682531009	682531626	+	682531317	Chr5A	653119292	653119909	+	653119600	1.0	1.0
gene:TraesCS5A03G1214000	Chr5A	682535264	682536814	+	682536039	Chr5A	653123547	653125091	+	653124319	0.996	0.974
gene:TraesCS5A03G1214100	Chr5A	682539848	682541143	+	682540495	Chr5A	653128125	653129420	+	653128772	1.0	1.0
gene:TraesCS5A03G1214200	Chr5A	682549424	682550540	-	682549982	Chr5A	653137415	653138531	-	653137973	1.0	0.998
gene:TraesCS5A03G1214300	Chr5A	682618757	682621351	+	682620054	Chr5A	653208748	653211342	+	653210045	1.0	1.0
gene:TraesCS5A03G1214500	Chr5A	682627136	682631583	-	682629359	Chr5A	653218365	653222814	-	653220589	1.0	0.998
gene:TraesCS5A03G1214700	Chr5A	682651574	682654405	+	682652989	Chr5A	653259355	653262168	+	653260761	0.993	0.989
gene:TraesCS5A03G1214800	Chr5A	682702766	682703349	-	682703057	Chr5A	653308768	653309351	-	653309059	1.0	0.992
gene:TraesCS5A03G1214900	Chr5A	682706256	682709786	+	682708021	Chr5A	653312257	653315788	+	653314022	1.0	0.994
gene:TraesCS5A03G1215000	Chr5A	682712458	682712670	-	682712564	Chr5A	653320082	653320294	-	653320188	1.0	1.0
gene:TraesCS5A03G1215200	Chr5A	682760654	682761142	-	682760898	Chr5A	653368218	653368706	-	653368462	1.0	1.0
gene:TraesCS5A03G1215300	Chr5A	682763449	682764253	-	682763851	Chr5A	653371013	653371817	-	653371415	1.0	1.0
gene:TraesCS5A03G1215400	Chr5A	682765864	682771233	+	682768548	Chr5A	653382932	653388301	+	653385616	1.0	0.999
gene:TraesCS5A03G1215500	Chr5A	682769957	682771219	-	682770588	Chr5A	653387025	653388287	-	653387656	1.0	1.0
gene:TraesCS5A03G1215600	Chr5A	682786658	682789182	+	682787920	Chr5A	653403729	653406251	+	653404990	1.0	1.0
gene:TraesCS5A03G1215700	Chr5A	682790301	682794919	-	682792610	Chr5A	653407370	653411992	-	653409681	1.0	1.0
gene:TraesCS5A03G1215800	Chr5A	682851499	682853548	+	682852523	Chr5A	653540378	653542427	+	653541402	1.0	0.999
gene:TraesCS5A03G1216200	Chr5A	682989171	682994416	+	682991793	Chr5A	653606966	653612211	+	653609588	1.0	1.0
gene:TraesCS5A03G1216400	Chr5A	683043347	683080694	-	683062020	Chr5A	653661135	653698463	-	653679799	0.999	0.999
gene:TraesCS5A03G1216700	Chr5A	683169589	683172511	+	683171050	Chr5A	653787373	653790295	+	653788834	1.0	1.0
gene:TraesCS5A03G1217300	Chr5A	683242670	683243563	-	683243116	Chr5A	653859762	653860673	-	653860217	1.0	0.975
gene:TraesCS5A03G1217400	Chr5A	683247450	683251410	+	683249430	Chr5A	653863439	653867403	+	653865421	1.0	0.994
gene:TraesCS5A03G1217700	Chr5A	683270833	683272407	+	683271620	Chr5A	653886834	653888408	+	653887621	1.0	0.999
