gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	MOV_tgt_chr	MOV_tgt_start	MOV_tgt_end	MOV_tgt_strand	MOV_tgt_midpoint	MOV_coverage	MOV_identity
gene:TraesCS2B03G1277200	Chr2B	712737563	712739294	+	712738428	Chr2B	599220672	599222410	+	599221541	1.0	0.999
gene:TraesCS2B03G1277300	Chr2B	712790625	712792710	+	712791667	Chr2B	599273783	599275865	+	599274824	0.997	0.996
gene:TraesCS2B03G1277400	Chr2B	712794328	712796583	+	712795455	Chr2B	599277480	599279742	+	599278611	1.0	0.996
gene:TraesCS2B03G1277800	Chr2B	712911234	712913389	+	712912311	Chr2B	599390236	599392390	+	599391313	1.0	1.0
gene:TraesCS2B03G1277900	Chr2B	712925028	712928557	+	712926792	Chr2B	599404028	599407556	+	599405792	1.0	0.997
gene:TraesCS2B03G1278000	Chr2B	713072897	713074954	+	713073925	Chr2B	599571901	599573944	+	599572922	0.982	0.974
gene:TraesCS2B03G1278100	Chr2B	713077464	713079590	+	713078527	Chr2B	599576453	599578579	+	599577516	1.0	1.0
gene:TraesCS2B03G1278200	Chr2B	713218693	713220985	+	713219839	Chr2B	599717328	599719573	+	599718450	1.0	0.994
gene:TraesCS2B03G1278600	Chr2B	713259150	713263313	+	713261231	Chr2B	599758077	599762239	+	599760158	1.0	0.997
gene:TraesCS2B03G1279100	Chr2B	713502098	713504249	+	713503173	Chr2B	599999641	600000810	+	600000225	1.0	0.997
gene:TraesCS2B03G1279200	Chr2B	713516015	713516786	+	713516400	Chr2B	600004370	600005141	+	600004755	1.0	1.0
gene:TraesCS2B03G1279300	Chr2B	713537539	713542707	-	713540123	Chr2B	600025516	600030675	-	600028095	1.0	0.998
gene:TraesCS2B03G1279400	Chr2B	713685824	713689220	+	713687522	Chr2B	600201986	600205382	+	600203684	1.0	0.999
gene:TraesCS2B03G1279700	Chr2B	713819374	713821086	-	713820230	Chr2B	600344951	600346662	-	600345806	0.998	0.993
gene:TraesCS2B03G1279900	Chr2B	713840707	713841859	-	713841283	Chr2B	600374238	600375385	-	600374811	0.994	0.975
gene:TraesCS2B03G1280000	Chr2B	713843821	713847239	-	713845530	Chr2B	600383099	600386517	-	600384808	1.0	0.998
gene:TraesCS2B03G1280200	Chr2B	713850279	713850941	+	713850610	Chr2B	600389532	600390194	+	600389863	1.0	0.998
gene:TraesCS2B03G1281000	Chr2B	714020170	714021744	+	714020957	Chr2B	600601537	600603111	-	600602324	1.0	0.997
gene:TraesCS2B03G1281200	Chr2B	714176836	714177501	+	714177168	Chr2B	600732743	600733391	+	600733067	0.974	0.968
gene:TraesCS2B03G1281300	Chr2B	714213000	714217244	+	714215122	Chr2B	600777702	600781660	+	600779681	1.0	0.998
gene:TraesCS2B03G1281900	Chr2B	714377074	714377266	+	714377170	Chr2B	600953856	600954048	+	600953952	1.0	0.994
gene:TraesCS2B03G1282300	Chr2B	714601987	714604924	+	714603455	Chr2B	601180172	601183109	+	601181640	1.0	0.993
gene:TraesCS2B03G1282700	Chr2B	714753663	714756228	+	714754945	Chr2B	601345197	601347766	+	601346481	1.0	0.993
gene:TraesCS2B03G1283100	Chr2B	714891745	714893679	+	714892712	Chr2B	601496400	601498323	+	601497361	0.992	0.973
gene:TraesCS2B03G1283200	Chr2B	714899480	714903138	+	714901309	Chr2B	601514188	601517846	+	601516017	1.0	0.998
gene:TraesCS2B03G1283300	Chr2B	714903050	714903241	-	714903145	Chr2B	601517758	601517949	-	601517853	1.0	0.994
gene:TraesCS2B03G1283400	Chr2B	715052168	715052779	+	715052473	Chr2B	601640198	601640809	+	601640503	1.0	1.0
gene:TraesCS2B03G1283500	Chr2B	715069387	715073445	+	715071416	Chr2B	601656818	601660876	+	601658847	1.0	0.999
gene:TraesCS2B03G1283600	Chr2B	715183356	715184052	+	715183704	Chr2B	601780097	601780793	+	601780445	1.0	0.996
gene:TraesCS2B03G1283700	Chr2B	715208711	715211859	+	715210285	Chr2B	601795929	601799077	+	601797503	1.0	0.998
gene:TraesCS2B03G1283800	Chr2B	715213560	715217715	-	715215637	Chr2B	601800776	601805052	-	601802914	1.0	0.971
gene:TraesCS2B03G1284100	Chr2B	715271978	715273603	-	715272790	Chr2B	601816351	601817984	-	601817167	1.0	0.992
gene:TraesCS2B03G1284400	Chr2B	715402470	715405955	-	715404212	Chr2B	601932994	601936480	-	601934737	1.0	0.998
gene:TraesCS2B03G1284900	Chr2B	715717757	715721235	-	715719496	Chr2B	602257994	602261472	-	602259733	1.0	0.997
gene:TraesCS2B03G1285000	Chr2B	715854939	715855826	+	715855382	Chr2B	602395639	602396526	+	602396082	1.0	0.998
gene:TraesCS2B03G1285100	Chr2B	715889133	715889504	-	715889318	Chr2B	602430839	602431210	-	602431024	1.0	0.994
gene:TraesCS2B03G1285300	Chr2B	715891098	715895211	-	715893154	Chr2B	602432813	602436927	-	602434870	1.0	0.991
gene:TraesCS2B03G1285700	Chr2B	715938894	715941890	-	715940392	Chr2B	602480472	602483454	-	602481963	0.993	0.988
gene:TraesCS2B03G1285900	Chr2B	716073779	716088261	+	716081020	Chr2B	602601901	602617268	+	602609584	1.0	0.999
gene:TraesCS2B03G1286900	Chr2B	716165954	716168818	-	716167386	Chr2B	602635930	602638793	-	602637361	1.0	0.977
gene:TraesCS2B03G1287200	Chr2B	716433074	716437872	-	716435473	Chr2B	602777539	602780519	-	602779029	0.945	0.94
gene:TraesCS2B03G1287500	Chr2B	716440242	716443933	-	716442087	Chr2B	602782888	602786323	-	602784605	1.0	0.996
gene:TraesCS2B03G1287600	Chr2B	716455669	716456417	+	716456043	Chr2B	602798074	602798822	+	602798448	1.0	0.997
gene:TraesCS2B03G1287700	Chr2B	716460586	716461076	+	716460831	Chr2B	602802987	602803477	+	602803232	1.0	1.0
gene:TraesCS2B03G1288100	Chr2B	716597165	716597887	+	716597526	Chr2B	602946096	602946818	+	602946457	1.0	0.998
gene:TraesCS2B03G1288300	Chr2B	716655472	716658588	+	716657030	Chr2B	603008910	603012026	+	603010468	1.0	0.997
gene:TraesCS2B03G1288800	Chr2B	716689547	716694599	-	716692073	Chr2B	603053927	603058975	-	603056451	1.0	0.988
gene:TraesCS2B03G1289100	Chr2B	716718782	716721911	-	716720346	Chr2B	603083140	603086269	-	603084704	1.0	0.998
gene:TraesCS2B03G1289300	Chr2B	716833656	716834813	+	716834234	Chr2B	603192868	603194025	+	603193446	1.0	0.996
gene:TraesCS2B03G1289400	Chr2B	716863940	716865655	+	716864797	Chr2B	603223138	603224853	+	603223995	1.0	0.996
gene:TraesCS2B03G1290400	Chr2B	717184726	717191382	-	717188054	Chr2B	603544157	603550405	-	603547281	0.997	0.995
gene:TraesCS2B03G1290500	Chr2B	717276438	717277590	+	717277014	Chr2B	603635200	603636352	+	603635776	1.0	0.999
gene:TraesCS2B03G1290600	Chr2B	717300980	717301512	-	717301246	Chr2B	603671821	603672353	-	603672087	1.0	1.0
gene:TraesCS2B03G1290800	Chr2B	717337151	717337714	-	717337432	Chr2B	603707979	603708542	-	603708260	1.0	1.0
gene:TraesCS2B03G1291000	Chr2B	717363695	717364363	-	717364029	Chr2B	603738081	603738749	-	603738415	1.0	0.998
gene:TraesCS2B03G1291200	Chr2B	717455776	717458570	+	717457173	Chr2B	603821694	603824488	+	603823091	1.0	0.996
gene:TraesCS2B03G1291300	Chr2B	717459052	717462084	-	717460568	Chr2B	603824967	603827999	-	603826483	1.0	0.998
gene:TraesCS2B03G1291400	Chr2B	717463517	717464065	-	717463791	Chr2B	603829432	603829980	-	603829706	1.0	0.998
gene:TraesCS2B03G1291500	Chr2B	717465732	717467520	-	717466626	Chr2B	603831648	603833436	-	603832542	1.0	0.998
gene:TraesCS2B03G1292000	Chr2B	717897789	717899087	-	717898438	Chr2B	604305514	604306812	-	604306163	1.0	0.996
gene:TraesCS2B03G1293100	Chr2B	718286627	718296873	+	718291750	Chr2B	604715885	604726807	+	604721346	0.999	0.991
gene:TraesCS2B03G1293200	Chr2B	718300588	718303818	-	718302203	Chr2B	604730546	604733735	-	604732140	0.978	0.975
gene:TraesCS2B03G1294000	Chr2B	718462414	718464030	+	718463222	Chr2B	604884101	604885716	+	604884908	0.999	0.998
gene:TraesCS2B03G1294100	Chr2B	718469095	718470573	-	718469834	Chr2B	604890783	604892264	-	604891523	1.0	0.997
gene:TraesCS2B03G1294500	Chr2B	718514618	718516224	-	718515421	Chr2B	604948515	604950121	-	604949318	1.0	1.0
gene:TraesCS2B03G1294700	Chr2B	718569636	718571613	-	718570624	Chr2B	605003681	605005658	-	605004669	1.0	0.994
gene:TraesCS2B03G1294800	Chr2B	718748468	718749274	+	718748871	Chr2B	605178528	605179334	+	605178931	1.0	0.993
gene:TraesCS2B03G1294900	Chr2B	718749798	718753411	-	718751604	Chr2B	605179858	605183474	-	605181666	1.0	0.999
gene:TraesCS2B03G1295000	Chr2B	718753687	718756775	-	718755231	Chr2B	605183748	605186749	-	605185248	0.995	0.995
gene:TraesCS2B03G1295100	Chr2B	718792590	718793567	-	718793078	Chr2B	605242414	605243391	-	605242902	1.0	0.996
gene:TraesCS2B03G1295900	Chr2B	719210564	719213724	+	719212144	Chr2B	605682874	605686028	+	605684451	0.996	0.994
gene:TraesCS2B03G1296000	Chr2B	719363680	719367096	-	719365388	Chr2B	605827969	605831383	-	605829676	1.0	0.997
gene:TraesCS2B03G1296100	Chr2B	719442656	719445818	+	719444237	Chr2B	605907042	605910204	+	605908623	1.0	0.997
gene:TraesCS2B03G1296200	Chr2B	719453773	719456771	+	719455272	Chr2B	605927022	605930028	+	605928525	1.0	0.998
gene:TraesCS2B03G1296700	Chr2B	719626982	719628327	+	719627654	Chr2B	606101228	606102573	+	606101900	1.0	1.0
gene:TraesCS2B03G1297100	Chr2B	719784570	719787037	-	719785803	Chr2B	606266539	606269006	-	606267772	1.0	0.997
gene:TraesCS2B03G1297200	Chr2B	719905533	719908121	-	719906827	Chr2B	606383236	606385820	-	606384528	1.0	0.996
gene:TraesCS2B03G1297600	Chr2B	719998222	720000831	-	719999526	Chr2B	606450486	606452597	-	606451541	1.0	0.988
gene:TraesCS2B03G1298000	Chr2B	720186987	720191094	+	720189040	Chr2B	606654704	606658816	+	606656760	1.0	0.997
gene:TraesCS2B03G1298100	Chr2B	720329999	720332658	+	720331328	Chr2B	606799720	606802379	+	606801049	1.0	0.997
gene:TraesCS2B03G1298200	Chr2B	720444874	720447549	+	720446211	Chr2B	606910871	606913548	+	606912209	1.0	0.998
gene:TraesCS2B03G1298500	Chr2B	720463567	720465252	-	720464409	Chr2B	606929292	606930977	-	606930134	1.0	1.0
gene:TraesCS2B03G1298600	Chr2B	720465611	720467185	+	720466398	Chr2B	606931336	606932910	+	606932123	1.0	1.0
gene:TraesCS2B03G1299100	Chr2B	720512269	720513795	-	720513032	Chr2B	606981239	606982765	-	606982002	1.0	0.997
gene:TraesCS2B03G1299200	Chr2B	720513971	720515671	+	720514821	Chr2B	606982941	606984624	+	606983782	0.989	0.984
gene:TraesCS2B03G1299500	Chr2B	720779797	720781411	+	720780604	Chr2B	607217263	607218871	+	607218067	0.995	0.994
gene:TraesCS2B03G1299600	Chr2B	721057957	721061240	+	721059598	Chr2B	607501558	607504827	+	607503192	0.997	0.971
gene:TraesCS2B03G1299700	Chr2B	721061866	721065542	-	721063704	Chr2B	607512175	607515842	-	607514008	0.995	0.967
gene:TraesCS2B03G1300200	Chr2B	721100689	721102152	-	721101420	Chr2B	607557165	607558628	-	607557896	1.0	0.961
gene:TraesCS2B03G1300900	Chr2B	721231589	721233256	+	721232422	Chr2B	607688770	607690434	+	607689602	0.998	0.993
gene:TraesCS2B03G1301300	Chr2B	721285669	721287671	+	721286670	Chr2B	607707368	607709370	+	607708369	1.0	0.99
gene:TraesCS2B03G1301500	Chr2B	721289377	721290816	-	721290096	Chr2B	607711078	607712517	-	607711797	1.0	0.992
gene:TraesCS2B03G1301600	Chr2B	721291063	721292565	+	721291814	Chr2B	607712763	607714268	+	607713515	1.0	0.993
gene:TraesCS2B03G1302000	Chr2B	721349581	721351231	+	721350406	Chr2B	607776622	607778272	+	607777447	1.0	0.996
gene:TraesCS2B03G1302900	Chr2B	722124378	722126674	+	722125526	Chr2B	608071286	608073553	+	608072419	0.974	0.957
gene:TraesCS2B03G1303100	Chr2B	722143921	722145230	-	722144575	Chr2B	608091269	608092578	-	608091923	1.0	0.995
gene:TraesCS2B03G1303000	Chr2B	722141978	722147970	+	722144974	Chr2B	608089326	608095296	+	608092311	0.978	0.975
gene:TraesCS2B03G1303300	Chr2B	722153231	722153518	-	722153374	Chr2B	608100590	608100877	-	608100733	1.0	0.989
gene:TraesCS2B03G1303400	Chr2B	722240759	722242374	+	722241566	Chr2B	608188257	608189872	+	608189064	1.0	1.0
gene:TraesCS2B03G1303700	Chr2B	722388020	722389669	-	722388844	Chr2B	608327974	608329620	-	608328797	0.997	0.971
gene:TraesCS2B03G1303800	Chr2B	722575534	722582093	+	722578813	Chr2B	608501739	608508295	+	608505017	0.999	0.997
gene:TraesCS2B03G1304500	Chr2B	722770281	722770766	-	722770523	Chr2B	608632126	608632611	-	608632368	1.0	0.995
gene:TraesCS2B03G1304600	Chr2B	722915809	722916180	-	722915994	Chr2B	608776390	608776761	-	608776575	1.0	1.0
gene:TraesCS2B03G1304800	Chr2B	722940030	722943887	+	722941958	Chr2B	608800646	608804496	+	608802571	0.998	0.992
gene:TraesCS2B03G1304900	Chr2B	722944753	722948646	+	722946699	Chr2B	608805362	608809255	+	608807308	1.0	0.996
gene:TraesCS2B03G1305000	Chr2B	722949874	722951106	+	722950490	Chr2B	608810484	608811715	+	608811099	0.999	0.999
gene:TraesCS2B03G1305200	Chr2B	722966228	722967136	-	722966682	Chr2B	608826841	608827749	-	608827295	1.0	1.0
gene:TraesCS2B03G1305300	Chr2B	722969972	722971262	-	722970617	Chr2B	608830585	608831875	-	608831230	1.0	0.999
gene:TraesCS2B03G1305400	Chr2B	723184901	723185128	-	723185014	Chr2B	609045514	609045741	-	609045627	1.0	1.0
gene:TraesCS2B03G1305700	Chr2B	723226431	723229531	-	723227981	Chr2B	609087077	609090177	-	609088627	1.0	1.0
gene:TraesCS2B03G1305800	Chr2B	723229678	723232525	+	723231101	Chr2B	609090324	609092937	+	609091630	1.0	1.0
gene:TraesCS2B03G1305900	Chr2B	723233430	723238996	+	723236213	Chr2B	609093842	609099408	+	609096625	1.0	1.0
gene:TraesCS2B03G1306100	Chr2B	723467492	723470374	-	723468933	Chr2B	609327351	609330233	-	609328792	1.0	1.0
gene:TraesCS2B03G1306200	Chr2B	723474313	723479739	-	723477026	Chr2B	609334172	609339598	-	609336885	1.0	1.0
gene:TraesCS2B03G1306300	Chr2B	723755979	723763478	-	723759728	Chr2B	609615783	609623282	-	609619532	0.999	0.998
gene:TraesCS2B03G1306700	Chr2B	724040309	724041923	+	724041116	Chr2B	609898690	609900304	+	609899497	1.0	1.0
gene:TraesCS2B03G1306600	Chr2B	724040264	724047929	-	724044096	Chr2B	609898645	609906310	-	609902477	1.0	1.0
gene:TraesCS2B03G1306900	Chr2B	724157047	724165897	-	724161472	Chr2B	610015438	610024286	-	610019862	1.0	1.0
gene:TraesCS2B03G1307000	Chr2B	724361843	724366596	+	724364219	Chr2B	610220147	610224898	+	610222522	0.999	0.999
gene:TraesCS2B03G1307200	Chr2B	724486060	724492300	-	724489180	Chr2B	610344323	610350563	-	610347443	1.0	0.999
gene:TraesCS2B03G1307800	Chr2B	724985100	724987502	+	724986301	Chr2B	611022744	611025154	+	611023949	1.0	0.995
gene:TraesCS2B03G1307900	Chr2B	725026980	725029637	-	725028308	Chr2B	611076229	611078887	-	611077558	1.0	0.999
gene:TraesCS2B03G1308200	Chr2B	725212773	725216325	+	725214549	Chr2B	611288375	611291926	+	611290150	1.0	0.997
gene:TraesCS2B03G1308500	Chr2B	725243307	725249899	+	725246603	Chr2B	611326541	611333141	+	611329841	1.0	0.999
gene:TraesCS2B03G1309000	Chr2B	725411490	725411939	+	725411714	Chr2B	611483369	611483818	+	611483593	1.0	0.995
gene:TraesCS2B03G1309100	Chr2B	725443031	725443480	+	725443255	Chr2B	611512735	611513184	+	611512959	1.0	0.991
gene:TraesCS2B03G1309600	Chr2B	725530714	725531088	+	725530901	Chr2B	611603933	611604307	+	611604120	1.0	0.997
gene:TraesCS2B03G1309700	Chr2B	725564256	725564681	+	725564468	Chr2B	611637394	611637819	+	611637606	1.0	0.997
gene:TraesCS2B03G1309800	Chr2B	725669161	725670181	+	725669671	Chr2B	611750342	611751362	+	611750852	1.0	0.996
gene:TraesCS2B03G1309900	Chr2B	725759049	725759447	+	725759248	Chr2B	611864507	611864905	+	611864706	1.0	0.997
gene:TraesCS2B03G1310100	Chr2B	725776285	725776692	+	725776488	Chr2B	611892519	611892926	+	611892722	1.0	1.0
gene:TraesCS2B03G1310600	Chr2B	725900909	725902136	+	725901522	Chr2B	612011991	612013218	+	612012604	1.0	0.999
gene:TraesCS2B03G1310700	Chr2B	725903531	725905122	+	725904326	Chr2B	612014615	612016196	+	612015405	0.993	0.992
gene:TraesCS2B03G1310800	Chr2B	725905492	725925115	-	725915303	Chr2B	612016566	612035699	-	612026132	0.998	0.997
gene:TraesCS2B03G1311500	Chr2B	726083287	726083550	+	726083418	Chr2B	612186713	612186976	+	612186844	1.0	0.984
gene:TraesCS2B03G1311900	Chr2B	726108600	726109025	+	726108812	Chr2B	612211978	612212403	+	612212190	1.0	0.969
gene:TraesCS2B03G1312000	Chr2B	726209172	726209576	+	726209374	Chr2B	612444563	612444967	+	612444765	1.0	0.987
gene:TraesCS2B03G1312400	Chr2B	726328791	726329743	+	726329267	Chr2B	612754251	612755203	+	612754727	1.0	0.997
gene:TraesCS2B03G1313200	Chr2B	726826892	726827891	+	726827391	Chr2B	613354344	613355378	+	613354861	0.994	0.924
gene:TraesCS2B03G1313400	Chr2B	727021512	727022735	+	727022123	Chr2B	613492194	613493381	+	613492787	0.959	0.957
gene:TraesCS2B03G1313500	Chr2B	727025007	727026552	+	727025779	Chr2B	613495615	613497160	+	613496387	1.0	0.998
gene:TraesCS2B03G1313600	Chr2B	727027163	727034053	-	727030608	Chr2B	613497771	613504567	-	613501169	1.0	0.996
gene:TraesCS2B03G1313700	Chr2B	727035210	727037433	-	727036321	Chr2B	613505725	613507951	-	613506838	1.0	0.996
gene:TraesCS2B03G1313900	Chr2B	727038075	727042507	-	727040291	Chr2B	613508593	613513025	-	613510809	1.0	1.0
gene:TraesCS2B03G1314000	Chr2B	727042644	727045097	+	727043870	Chr2B	613513162	613515613	+	613514387	1.0	0.997
gene:TraesCS2B03G1314100	Chr2B	727045671	727049929	-	727047800	Chr2B	613516207	613520465	-	613518336	1.0	0.998
gene:TraesCS2B03G1314300	Chr2B	727399604	727407789	+	727403696	Chr2B	613826588	613833534	+	613830061	0.98	0.956
gene:TraesCS2B03G1314400	Chr2B	727408109	727409470	-	727408789	Chr2B	613833993	613835354	-	613834673	1.0	0.997
gene:TraesCS2B03G1314700	Chr2B	727563382	727564443	+	727563912	Chr2B	613989311	613990372	+	613989841	1.0	0.995
gene:TraesCS2B03G1314800	Chr2B	727605784	727608575	+	727607179	Chr2B	614032046	614034841	+	614033443	1.0	0.995
gene:TraesCS2B03G1315100	Chr2B	727730708	727731823	-	727731265	Chr2B	614177983	614179098	-	614178540	1.0	0.994
gene:TraesCS2B03G1315500	Chr2B	727897689	727899985	+	727898837	Chr2B	614318719	614321015	+	614319867	1.0	0.997
gene:TraesCS2B03G1315600	Chr2B	727900594	727905510	+	727903052	Chr2B	614321624	614326461	+	614324042	1.0	0.996
gene:TraesCS2B03G1315700	Chr2B	727906515	727908732	+	727907623	Chr2B	614327591	614329808	+	614328699	1.0	0.998
gene:TraesCS2B03G1315800	Chr2B	727929805	727950203	+	727940004	Chr2B	614350756	614371110	+	614360933	1.0	1.0
gene:TraesCS2B03G1315900	Chr2B	727952882	727958114	-	727955498	Chr2B	614373789	614379022	-	614376405	1.0	0.999
gene:TraesCS2B03G1316000	Chr2B	727959531	727964797	-	727962164	Chr2B	614380439	614385705	-	614383072	1.0	0.999
gene:TraesCS2B03G1316600	Chr2B	728229349	728232328	-	728230838	Chr2B	614650295	614653272	-	614651783	0.998	0.995
gene:TraesCS2B03G1316800	Chr2B	728393738	728399567	+	728396652	Chr2B	614839680	614845477	+	614842578	1.0	0.997
gene:TraesCS2B03G1316900	Chr2B	728400011	728404731	+	728402371	Chr2B	614845913	614850605	+	614848259	0.987	0.985
gene:TraesCS2B03G1317100	Chr2B	728413661	728414365	+	728414013	Chr2B	614868356	614869060	+	614868708	1.0	1.0
gene:TraesCS2B03G1317200	Chr2B	728416501	728417870	-	728417185	Chr2B	614871202	614872570	-	614871886	0.998	0.995
gene:TraesCS2B03G1317600	Chr2B	728904513	728916718	+	728910615	Chr2B	615328695	615341189	+	615334942	1.0	0.998
gene:TraesCS2B03G1317800	Chr2B	729004986	729012957	+	729008971	Chr2B	615429129	615437089	+	615433109	0.995	0.993
gene:TraesCS2B03G1318100	Chr2B	729229374	729235584	+	729232479	Chr2B	615655119	615661280	+	615658199	1.0	0.999
gene:TraesCS2B03G1318600	Chr2B	729349280	729350636	-	729349958	Chr2B	615760931	615762287	-	615761609	1.0	0.998
gene:TraesCS2B03G1319000	Chr2B	729535754	729537181	-	729536467	Chr2B	615943577	615945004	-	615944290	1.0	0.999
gene:TraesCS2B03G1319100	Chr2B	729538356	729539494	-	729538925	Chr2B	615946170	615947308	-	615946739	1.0	1.0
gene:TraesCS2B03G1319300	Chr2B	729539533	729540642	-	729540087	Chr2B	615947347	615948456	-	615947901	1.0	0.996
gene:TraesCS2B03G1319400	Chr2B	729701186	729705737	+	729703461	Chr2B	616133774	616138325	+	616136049	1.0	0.998
gene:TraesCS2B03G1320000	Chr2B	730136534	730140947	+	730138740	Chr2B	616611370	616615783	+	616613576	0.998	0.991
gene:TraesCS2B03G1320200	Chr2B	730146827	730147126	-	730146976	Chr2B	616618421	616618720	-	616618570	1.0	1.0
gene:TraesCS2B03G1320600	Chr2B	730340666	730344147	-	730342406	Chr2B	616832359	616836095	-	616834227	1.0	0.973
gene:TraesCS2B03G1320700	Chr2B	730346377	730348713	-	730347545	Chr2B	616841578	616843913	-	616842745	1.0	0.988
gene:TraesCS2B03G1320800	Chr2B	730497375	730503843	-	730500609	Chr2B	617021903	617028372	-	617025137	1.0	0.998
gene:TraesCS2B03G1321000	Chr2B	730507277	730512554	-	730509915	Chr2B	617031804	617037079	-	617034441	1.0	0.997
gene:TraesCS2B03G1321200	Chr2B	730740088	730741735	-	730740911	Chr2B	617138509	617140156	-	617139332	1.0	0.971
gene:TraesCS2B03G1321400	Chr2B	730744683	730757878	-	730751280	Chr2B	617142862	617149125	-	617145993	0.96	0.938
gene:TraesCS2B03G1321600	Chr2B	730760634	730762120	-	730761377	Chr2B	617152602	617154088	-	617153345	1.0	0.997
gene:TraesCS2B03G1322000	Chr2B	731029371	731033406	+	731031388	Chr2B	617411762	617415798	+	617413780	1.0	0.997
gene:TraesCS2B03G1322100	Chr2B	731039236	731042582	+	731040909	Chr2B	617420669	617424147	+	617422408	1.0	0.952
gene:TraesCS2B03G1322200	Chr2B	731043094	731047754	+	731045424	Chr2B	617424659	617429342	+	617427000	1.0	0.996
gene:TraesCS2B03G1322400	Chr2B	731050824	731051614	-	731051219	Chr2B	617430237	617431027	-	617430632	1.0	0.996
gene:TraesCS2B03G1322900	Chr2B	731274397	731274705	+	731274551	Chr2B	617652220	617652528	+	617652374	1.0	0.996
gene:TraesCS2B03G1323200	Chr2B	731453673	731456051	-	731454862	Chr2B	617814563	617816941	-	617815752	1.0	0.998
gene:TraesCS2B03G1323400	Chr2B	731542159	731546765	+	731544462	Chr2B	617902076	617906682	+	617904379	1.0	0.998
gene:TraesCS2B03G1323900	Chr2B	731739665	731744275	+	731741970	Chr2B	618103412	618108022	+	618105717	1.0	0.996
gene:TraesCS2B03G1324500	Chr2B	731825527	731826120	+	731825823	Chr2B	618189091	618189684	+	618189387	1.0	0.996
gene:TraesCS2B03G1324600	Chr2B	732339558	732340462	+	732340010	Chr2B	618643006	618643910	+	618643458	1.0	0.994
gene:TraesCS2B03G1324900	Chr2B	732767317	732772829	+	732770073	Chr2B	619033496	619039009	+	619036252	1.0	1.0
gene:TraesCS2B03G1325100	Chr2B	732779780	732781336	+	732780558	Chr2B	619045681	619047231	+	619046456	0.994	0.99
gene:TraesCS2B03G1325400	Chr2B	732918337	732920135	+	732919236	Chr2B	619168761	619170556	+	619169658	1.0	1.0
gene:TraesCS2B03G1325500	Chr2B	732921784	732924040	-	732922912	Chr2B	619172205	619174455	-	619173330	0.997	0.996
gene:TraesCS2B03G1325700	Chr2B	733060816	733065778	-	733063297	Chr2B	619327684	619332643	-	619330163	1.0	0.997
gene:TraesCS2B03G1325900	Chr2B	733110268	733110554	-	733110411	Chr2B	619377146	619377432	-	619377289	1.0	1.0
gene:TraesCS2B03G1326100	Chr2B	733116559	733118835	-	733117697	Chr2B	619383403	619385678	-	619384540	1.0	0.998
gene:TraesCS2B03G1326200	Chr2B	733123791	733127422	+	733125606	Chr2B	619390644	619394274	+	619392459	1.0	0.998
gene:TraesCS2B03G1326300	Chr2B	733474413	733478724	+	733476568	Chr2B	619627854	619632163	+	619630008	0.998	0.997
gene:TraesCS2B03G1326400	Chr2B	733478852	733481127	-	733479989	Chr2B	619632291	619634564	-	619633427	1.0	0.997
gene:TraesCS2B03G1327600	Chr2B	733941373	733945726	-	733943549	Chr2B	620105470	620109821	-	620107645	1.0	0.996
gene:TraesCS2B03G1328200	Chr2B	734323661	734330115	-	734326888	Chr2B	620494743	620501189	-	620497966	0.998	0.997
gene:TraesCS2B03G1328700	Chr2B	734487172	734488727	+	734487949	Chr2B	620680080	620681635	+	620680857	1.0	1.0
gene:TraesCS2B03G1328800	Chr2B	734491742	734493421	+	734492581	Chr2B	620684650	620686329	+	620685489	1.0	1.0
gene:TraesCS2B03G1328900	Chr2B	734497558	734498340	+	734497949	Chr2B	620690466	620691248	+	620690857	1.0	1.0
gene:TraesCS2B03G1329100	Chr2B	734585438	734588365	+	734586901	Chr2B	620778354	620781245	+	620779799	0.979	0.979
gene:TraesCS2B03G1329200	Chr2B	734823764	734826150	+	734824957	Chr2B	621015699	621018085	+	621016892	1.0	1.0
gene:TraesCS2B03G1329700	Chr2B	734906230	734907251	+	734906740	Chr2B	621097373	621098394	+	621097883	1.0	1.0
gene:TraesCS2B03G1329800	Chr2B	734907815	734914628	-	734911221	Chr2B	621098958	621105589	-	621102273	1.0	1.0
gene:TraesCS2B03G1330300	Chr2B	735045489	735047099	-	735046294	Chr2B	621235945	621237555	-	621236750	1.0	1.0
gene:TraesCS2B03G1330600	Chr2B	735444143	735445660	+	735444901	Chr2B	621630523	621632040	+	621631281	1.0	0.999
gene:TraesCS2B03G1330700	Chr2B	735569307	735570617	-	735569962	Chr2B	621755729	621757039	-	621756384	1.0	1.0
gene:TraesCS2B03G1331000	Chr2B	735585185	735587252	-	735586218	Chr2B	621775674	621777742	-	621776708	1.0	0.997
gene:TraesCS2B03G1331200	Chr2B	735604580	735608011	+	735606295	Chr2B	621801430	621804600	+	621803015	0.922	0.921
gene:TraesCS2B03G1331900	Chr2B	736011183	736013615	-	736012399	Chr2B	622178535	622180963	-	622179749	1.0	0.996
gene:TraesCS2B03G1332100	Chr2B	736037659	736040165	-	736038912	Chr2B	622200874	622203381	-	622202127	1.0	0.995
gene:TraesCS2B03G1332700	Chr2B	736065327	736066253	-	736065790	Chr2B	622213799	622214730	-	622214264	1.0	0.987
gene:TraesCS2B03G1333400	Chr2B	736581112	736582707	-	736581909	Chr2B	622411146	622412741	-	622411943	1.0	0.992
