gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	MOV_tgt_chr	MOV_tgt_start	MOV_tgt_end	MOV_tgt_strand	MOV_tgt_midpoint	MOV_coverage	MOV_identity
gene:TraesCS4B03G0861100	Chr4B	621986516	621988456	-	621987486	Chr4B	500194098	500196034	-	500195066	1.0	1.0
gene:TraesCS4B03G0861600	Chr4B	622088334	622091580	+	622089957	Chr4B	500295767	500299013	+	500297390	1.0	1.0
gene:TraesCS4B03G0861700	Chr4B	622148956	622149904	-	622149430	Chr4B	500356388	500357336	-	500356862	1.0	1.0
gene:TraesCS4B03G0861800	Chr4B	622150885	622151810	-	622151347	Chr4B	500358317	500359242	-	500358779	1.0	1.0
gene:TraesCS4B03G0861900	Chr4B	622240658	622241290	-	622240974	Chr4B	500448070	500448702	-	500448386	1.0	1.0
gene:TraesCS4B03G0862500	Chr4B	622269130	622269364	-	622269247	Chr4B	500476544	500476778	-	500476661	1.0	1.0
gene:TraesCS4B03G0863400	Chr4B	622560856	622564512	+	622562684	Chr4B	500770480	500774136	+	500772308	1.0	0.999
gene:TraesCS4B03G0863600	Chr4B	622703301	622705123	+	622704212	Chr4B	500912517	500914339	+	500913428	1.0	1.0
gene:TraesCS4B03G0863800	Chr4B	622868900	622872295	-	622870597	Chr4B	501078280	501081675	-	501079977	1.0	0.999
gene:TraesCS4B03G0865200	Chr4B	623432227	623437914	+	623435070	Chr4B	501644090	501649777	+	501646933	1.0	1.0
gene:TraesCS4B03G0865800	Chr4B	623644996	623646413	+	623645704	Chr4B	501856318	501857737	+	501857027	1.0	1.0
gene:TraesCS4B03G0865900	Chr4B	623768290	623770195	-	623769242	Chr4B	501979481	501981386	-	501980433	1.0	1.0
gene:TraesCS4B03G0866000	Chr4B	623777995	623778632	+	623778313	Chr4B	501989180	501989817	+	501989498	1.0	1.0
gene:TraesCS4B03G0866400	Chr4B	623978817	623981126	+	623979971	Chr4B	502190022	502192331	+	502191176	1.0	1.0
gene:TraesCS4B03G0866700	Chr4B	624024131	624024629	+	624024380	Chr4B	502235334	502235832	+	502235583	1.0	1.0
gene:TraesCS4B03G0866900	Chr4B	624025303	624027672	-	624026487	Chr4B	502236506	502238875	-	502237690	1.0	1.0
gene:TraesCS4B03G0867400	Chr4B	624128873	624130525	-	624129699	Chr4B	502340028	502341680	-	502340854	1.0	1.0
gene:TraesCS4B03G0868000	Chr4B	624228979	624232073	-	624230526	Chr4B	502439707	502442801	-	502441254	1.0	1.0
gene:TraesCS4B03G0868200	Chr4B	624232579	624235471	+	624234025	Chr4B	502443307	502446199	+	502444753	1.0	1.0
gene:TraesCS4B03G0868700	Chr4B	624278951	624281262	+	624280106	Chr4B	502488759	502491070	+	502489914	1.0	1.0
gene:TraesCS4B03G0868800	Chr4B	624299621	624300643	+	624300132	Chr4B	502509648	502510670	+	502510159	1.0	1.0
gene:TraesCS4B03G0868900	Chr4B	624428997	624430668	+	624429832	Chr4B	502637772	502639443	+	502638607	1.0	1.0
gene:TraesCS4B03G0869000	Chr4B	624856921	624859903	+	624858412	Chr4B	503072345	503075327	+	503073836	1.0	1.0
gene:TraesCS4B03G0869100	Chr4B	624867040	624872593	+	624869816	Chr4B	503082269	503087822	+	503085045	1.0	1.0
gene:TraesCS4B03G0869600	Chr4B	624902908	624907595	-	624905251	Chr4B	503117718	503122405	-	503120061	1.0	1.0
gene:TraesCS4B03G0869800	Chr4B	624963068	624964060	-	624963564	Chr4B	503177627	503178618	-	503178122	0.998	0.998
gene:TraesCS4B03G0869900	Chr4B	624966619	624969519	-	624968069	Chr4B	503181186	503184086	-	503182636	1.0	1.0
gene:TraesCS4B03G0870200	Chr4B	625302999	625304611	+	625303805	Chr4B	503516880	503518492	+	503517686	1.0	1.0
gene:TraesCS4B03G0871800	Chr4B	626194447	626198680	+	626196563	Chr4B	504382108	504386341	+	504384224	1.0	1.0
gene:TraesCS4B03G0872000	Chr4B	626199040	626203217	-	626201128	Chr4B	504386701	504390880	-	504388790	1.0	1.0
gene:TraesCS4B03G0872200	Chr4B	626392357	626397984	+	626395170	Chr4B	504578825	504584452	+	504581638	1.0	1.0
gene:TraesCS4B03G0872600	Chr4B	626426521	626428105	-	626427313	Chr4B	504612977	504614561	-	504613769	1.0	1.0
gene:TraesCS4B03G0872800	Chr4B	626681025	626682654	-	626681839	Chr4B	504867563	504869192	-	504868377	1.0	1.0
gene:TraesCS4B03G0872900	Chr4B	626808425	626813648	+	626811036	Chr4B	504994713	504999936	+	504997324	1.0	1.0
gene:TraesCS4B03G0873100	Chr4B	626938472	626940470	+	626939471	Chr4B	505124763	505126761	+	505125762	1.0	1.0
gene:TraesCS4B03G0873900	Chr4B	627441218	627445163	-	627443190	Chr4B	505624477	505628422	-	505626449	1.0	1.0
gene:TraesCS4B03G0874300	Chr4B	627525212	627526997	+	627526104	Chr4B	505708465	505710250	+	505709357	1.0	0.998
gene:TraesCS4B03G0874600	Chr4B	627573836	627575401	+	627574618	Chr4B	505757138	505758703	+	505757920	1.0	1.0
gene:TraesCS4B03G0874800	Chr4B	627904894	627905844	-	627905369	Chr4B	506087670	506088620	-	506088145	1.0	1.0
gene:TraesCS4B03G0875000	Chr4B	628082298	628083589	+	628082943	Chr4B	506264889	506266180	+	506265534	1.0	1.0
gene:TraesCS4B03G0875900	Chr4B	628361324	628363166	+	628362245	Chr4B	506543775	506545618	+	506544696	1.0	1.0
gene:TraesCS4B03G0876100	Chr4B	628624380	628627319	+	628625849	Chr4B	506805066	506808035	+	506806550	1.0	1.0
gene:TraesCS4B03G0876200	Chr4B	628706821	628707522	+	628707171	Chr4B	506887477	506888178	+	506887827	1.0	1.0
gene:TraesCS4B03G0876500	Chr4B	628761602	628762811	+	628762206	Chr4B	506942065	506943274	+	506942669	1.0	1.0
gene:TraesCS4B03G0876800	Chr4B	628800056	628804644	+	628802350	Chr4B	506980518	506985134	+	506982826	1.0	1.0
gene:TraesCS4B03G0876900	Chr4B	628806960	628807848	+	628807404	Chr4B	506987450	506988338	+	506987894	1.0	1.0
gene:TraesCS4B03G0877000	Chr4B	628814884	628816494	-	628815689	Chr4B	506995374	506996984	-	506996179	1.0	0.999
gene:TraesCS4B03G0877100	Chr4B	628838671	628843514	+	628841092	Chr4B	507019158	507024001	+	507021579	1.0	1.0
gene:TraesCS4B03G0877200	Chr4B	628866698	628868522	-	628867610	Chr4B	507047166	507048990	-	507048078	1.0	1.0
gene:TraesCS4B03G0877400	Chr4B	628894048	628896782	-	628895415	Chr4B	507074514	507077248	-	507075881	1.0	1.0
gene:TraesCS4B03G0879100	Chr4B	629440080	629442065	+	629441072	Chr4B	507643562	507645547	+	507644554	1.0	1.0
gene:TraesCS4B03G0879200	Chr4B	629536341	629540630	+	629538485	Chr4B	507739793	507744074	+	507741933	1.0	1.0
gene:TraesCS4B03G0879300	Chr4B	629541262	629542579	+	629541920	Chr4B	507744706	507746023	+	507745364	1.0	1.0
gene:TraesCS4B03G0879400	Chr4B	629545316	629548995	-	629547155	Chr4B	507748760	507752439	-	507750599	1.0	1.0
gene:TraesCS4B03G0881000	Chr4B	630048638	630051599	+	630050118	Chr4B	508251980	508254941	+	508253460	1.0	0.995
gene:TraesCS4B03G0881500	Chr4B	630387772	630402729	-	630395250	Chr4B	508590479	508605437	-	508597958	1.0	0.999
gene:TraesCS4B03G0881600	Chr4B	630502153	630507373	-	630504763	Chr4B	508704872	508710092	-	508707482	1.0	1.0
gene:TraesCS4B03G0881900	Chr4B	630545557	630550559	-	630548058	Chr4B	508748276	508753278	-	508750777	1.0	1.0
gene:TraesCS4B03G0882000	Chr4B	630582647	630583733	-	630583190	Chr4B	508785357	508786443	-	508785900	1.0	1.0
gene:TraesCS4B03G0882100	Chr4B	630810337	630813921	+	630812129	Chr4B	509013152	509016736	+	509014944	1.0	1.0
gene:TraesCS4B03G0882200	Chr4B	630866663	630871082	-	630868872	Chr4B	509069481	509073899	-	509071690	1.0	1.0
gene:TraesCS4B03G0882300	Chr4B	631091734	631096189	-	631093961	Chr4B	509294204	509298660	-	509296432	1.0	1.0
gene:TraesCS4B03G0882400	Chr4B	631291934	631293597	+	631292765	Chr4B	509485624	509487287	+	509486455	1.0	1.0
gene:TraesCS4B03G0882500	Chr4B	631298864	631300302	+	631299583	Chr4B	509492554	509493992	+	509493273	1.0	1.0
gene:TraesCS4B03G0882600	Chr4B	631469109	631470425	+	631469767	Chr4B	509662808	509664124	+	509663466	1.0	0.996
gene:TraesCS4B03G0882700	Chr4B	631628620	631630484	+	631629552	Chr4B	509822338	509824202	+	509823270	1.0	1.0
gene:TraesCS4B03G0882900	Chr4B	631670039	631672979	+	631671509	Chr4B	509863758	509866698	+	509865228	1.0	0.998
gene:TraesCS4B03G0883000	Chr4B	631828841	631840881	+	631834861	Chr4B	510022572	510034618	+	510028595	1.0	0.999
gene:TraesCS4B03G0883200	Chr4B	632104265	632112385	+	632108325	Chr4B	510297481	510305602	+	510301541	1.0	1.0
gene:TraesCS4B03G0883300	Chr4B	632244550	632251751	+	632248150	Chr4B	510437604	510444795	+	510441199	1.0	1.0
gene:TraesCS4B03G0883400	Chr4B	632267359	632267621	+	632267490	Chr4B	510460440	510460702	+	510460571	1.0	1.0
gene:TraesCS4B03G0883500	Chr4B	632287379	632291862	+	632289620	Chr4B	510480460	510484943	+	510482701	1.0	1.0
gene:TraesCS4B03G0883600	Chr4B	632360389	632361847	+	632361118	Chr4B	510552329	510553787	+	510553058	1.0	1.0
gene:TraesCS4B03G0883700	Chr4B	632426209	632427760	+	632426984	Chr4B	510618175	510619726	+	510618950	1.0	1.0
gene:TraesCS4B03G0883800	Chr4B	632580977	632590210	+	632585593	Chr4B	510772600	510781833	+	510777216	1.0	1.0
gene:TraesCS4B03G0883900	Chr4B	632590286	632596297	-	632593291	Chr4B	510781909	510787840	-	510784874	1.0	1.0
gene:TraesCS4B03G0884100	Chr4B	632719072	632720291	+	632719681	Chr4B	510910472	510911691	+	510911081	1.0	1.0
gene:TraesCS4B03G0884200	Chr4B	632721341	632724207	-	632722774	Chr4B	510912741	510915607	-	510914174	1.0	1.0
gene:TraesCS4B03G0884300	Chr4B	632736832	632743571	-	632740201	Chr4B	510928231	510934965	-	510931598	1.0	1.0
gene:TraesCS4B03G0884500	Chr4B	632867877	632868164	-	632868020	Chr4B	511059324	511059611	-	511059467	1.0	1.0
gene:TraesCS4B03G0884800	Chr4B	632889871	632894033	-	632891952	Chr4B	511081324	511085486	-	511083405	1.0	0.999
gene:TraesCS4B03G0884900	Chr4B	633032593	633036618	-	633034605	Chr4B	511223320	511227344	-	511225332	1.0	1.0
gene:TraesCS4B03G0885100	Chr4B	633139865	633148803	+	633144334	Chr4B	511330578	511339516	+	511335047	1.0	1.0
gene:TraesCS4B03G0885200	Chr4B	633237981	633246843	+	633242412	Chr4B	511428691	511437557	+	511433124	1.0	1.0
gene:TraesCS4B03G0885300	Chr4B	633254332	633261058	+	633257695	Chr4B	511444730	511451456	+	511448093	1.0	1.0
gene:TraesCS4B03G0885400	Chr4B	633261693	633267533	-	633264613	Chr4B	511452091	511457930	-	511455010	1.0	0.999
gene:TraesCS4B03G0885500	Chr4B	633269319	633273951	-	633271635	Chr4B	511459745	511464377	-	511462061	1.0	0.998
gene:TraesCS4B03G0885700	Chr4B	633387176	633389176	-	633388176	Chr4B	511577600	511579600	-	511578600	1.0	1.0
gene:TraesCS4B03G0885800	Chr4B	633393397	633394989	+	633394193	Chr4B	512079929	512081521	-	512080725	1.0	1.0
gene:TraesCS4B03G0886000	Chr4B	633656869	633659503	-	633658186	Chr4B	511847010	511849644	-	511848327	1.0	1.0
gene:TraesCS4B03G0886300	Chr4B	633696136	633697662	+	633696899	Chr4B	511885972	511887498	+	511886735	1.0	1.0
gene:TraesCS4B03G0886800	Chr4B	633910336	633912468	+	633911402	Chr4B	512098721	512100853	+	512099787	1.0	1.0
gene:TraesCS4B03G0886900	Chr4B	633957765	633958334	+	633958049	Chr4B	512146151	512146720	+	512146435	1.0	1.0
gene:TraesCS4B03G0887400	Chr4B	634385171	634386348	+	634385759	Chr4B	512574911	512576088	+	512575499	1.0	1.0
gene:TraesCS4B03G0887800	Chr4B	634789228	634790763	+	634789995	Chr4B	512979010	512980545	+	512979777	1.0	1.0
gene:TraesCS4B03G0888000	Chr4B	634866340	634868162	-	634867251	Chr4B	513056209	513058031	-	513057120	1.0	1.0
gene:TraesCS4B03G0889400	Chr4B	635527010	635528921	-	635527965	Chr4B	513722100	513724011	-	513723055	1.0	1.0
gene:TraesCS4B03G0889600	Chr4B	635553151	635602927	+	635578039	Chr4B	513748222	513796930	+	513772576	1.0	1.0
gene:TraesCS4B03G0889800	Chr4B	635605331	635617865	-	635611598	Chr4B	513799333	513811866	-	513805599	1.0	0.999
gene:TraesCS4B03G0890100	Chr4B	635653550	635654872	+	635654211	Chr4B	513847544	513848866	+	513848205	1.0	1.0
gene:TraesCS4B03G0890300	Chr4B	635696868	635698666	+	635697767	Chr4B	513890851	513892649	+	513891750	1.0	0.999
gene:TraesCS4B03G0890800	Chr4B	635713864	635716771	+	635715317	Chr4B	513907851	513910758	+	513909304	1.0	1.0
gene:TraesCS4B03G0891000	Chr4B	635842743	635845491	-	635844117	Chr4B	514036785	514039533	-	514038159	1.0	1.0
gene:TraesCS4B03G0891100	Chr4B	635847615	635858678	+	635853146	Chr4B	514041655	514052718	+	514047186	1.0	1.0
gene:TraesCS4B03G0891200	Chr4B	635896162	635896830	-	635896496	Chr4B	514090197	514090865	-	514090531	1.0	1.0
gene:TraesCS4B03G0891300	Chr4B	635897244	635897717	-	635897480	Chr4B	514091279	514091752	-	514091515	1.0	1.0
gene:TraesCS4B03G0891400	Chr4B	635907029	635907814	-	635907421	Chr4B	514101065	514101850	-	514101457	1.0	1.0
gene:TraesCS4B03G0891500	Chr4B	635907908	635908333	-	635908120	Chr4B	514101944	514102369	-	514102156	1.0	0.997
gene:TraesCS4B03G0891600	Chr4B	635908376	635911180	-	635909778	Chr4B	514102412	514105219	-	514103815	1.0	1.0
gene:TraesCS4B03G0892000	Chr4B	636256902	636260700	+	636258801	Chr4B	514450694	514454492	+	514452593	1.0	1.0
gene:TraesCS4B03G0892100	Chr4B	636269321	636269799	-	636269560	Chr4B	514463109	514463587	-	514463348	1.0	1.0
gene:TraesCS4B03G0892300	Chr4B	636308560	636311544	+	636310052	Chr4B	514502327	514505311	+	514503819	1.0	1.0
gene:TraesCS4B03G0892400	Chr4B	636312322	636319274	-	636315798	Chr4B	514506089	514513041	-	514509565	1.0	0.999
gene:TraesCS4B03G0892800	Chr4B	636542346	636543750	+	636543048	Chr4B	514738259	514739663	+	514738961	1.0	1.0
gene:TraesCS4B03G0893000	Chr4B	636544504	636548965	-	636546734	Chr4B	514740418	514744879	-	514742648	1.0	1.0
gene:TraesCS4B03G0894400	Chr4B	636642865	636645608	-	636644236	Chr4B	514838788	514841531	-	514840159	1.0	1.0
gene:TraesCS4B03G0894600	Chr4B	636657271	636660415	-	636658843	Chr4B	514853201	514856345	-	514854773	1.0	1.0
gene:TraesCS4B03G0896100	Chr4B	637223242	637223940	-	637223591	Chr4B	515047346	515048044	-	515047695	1.0	1.0
gene:TraesCS4B03G0897200	Chr4B	637490961	637492103	-	637491532	Chr4B	515309488	515310630	-	515310059	1.0	1.0
gene:TraesCS4B03G0897300	Chr4B	637500266	637502135	-	637501200	Chr4B	515318793	515320662	-	515319727	1.0	1.0
gene:TraesCS4B03G0897900	Chr4B	637753849	637755192	+	637754520	Chr4B	515571197	515572540	+	515571868	1.0	1.0
gene:TraesCS4B03G0898200	Chr4B	637895805	637898952	+	637897378	Chr4B	515713199	515716346	+	515714772	1.0	1.0
gene:TraesCS4B03G0898500	Chr4B	637919597	637922227	-	637920912	Chr4B	515736992	515739624	-	515738308	1.0	0.999
gene:TraesCS4B03G0899000	Chr4B	638029226	638034042	-	638031634	Chr4B	515846428	515851241	-	515848834	0.999	0.997
gene:TraesCS4B03G0899400	Chr4B	638056011	638058433	-	638057222	Chr4B	515873222	515875633	-	515874427	0.992	0.991
gene:TraesCS4B03G0900600	Chr4B	638807632	638811534	+	638809583	Chr4B	515962584	515966479	+	515964531	0.995	0.988
gene:TraesCS4B03G0900700	Chr4B	638811977	638817150	-	638814563	Chr4B	515966922	515972248	-	515969585	0.999	0.994
gene:TraesCS4B03G0900800	Chr4B	638971824	638976015	-	638973919	Chr4B	516149366	516153557	-	516151461	1.0	1.0
gene:TraesCS4B03G0900900	Chr4B	638982544	638984646	-	638983595	Chr4B	516159827	516161929	-	516160878	1.0	1.0
gene:TraesCS4B03G0901000	Chr4B	638990395	638992417	-	638991406	Chr4B	516167498	516169520	-	516168509	1.0	1.0
gene:TraesCS4B03G0901100	Chr4B	639068218	639068796	+	639068507	Chr4B	516245292	516245870	+	516245581	1.0	1.0
gene:TraesCS4B03G0901200	Chr4B	639068881	639071760	-	639070320	Chr4B	516245955	516248834	-	516247394	1.0	1.0
gene:TraesCS4B03G0901500	Chr4B	639253412	639267786	+	639260599	Chr4B	516430533	516444906	+	516437719	1.0	1.0
gene:TraesCS4B03G0901800	Chr4B	639289954	639290941	+	639290447	Chr4B	516467053	516468040	+	516467546	1.0	1.0
gene:TraesCS4B03G0902300	Chr4B	639496594	639500175	+	639498384	Chr4B	516700403	516703824	+	516702113	0.992	0.99
gene:TraesCS4B03G0902500	Chr4B	639541256	639543632	+	639542444	Chr4B	516744950	516747326	+	516746138	1.0	0.999
gene:TraesCS4B03G0903100	Chr4B	639784233	639787067	-	639785650	Chr4B	516987702	516990536	-	516989119	1.0	1.0
gene:TraesCS4B03G0903500	Chr4B	640131836	640137362	-	640134599	Chr4B	517335163	517340689	-	517337926	1.0	1.0
gene:TraesCS4B03G0903600	Chr4B	640213596	640228355	+	640220975	Chr4B	517416928	517431689	+	517424308	1.0	1.0
gene:TraesCS4B03G0903700	Chr4B	640228207	640229798	-	640229002	Chr4B	517431541	517433132	-	517432336	1.0	1.0
gene:TraesCS4B03G0903900	Chr4B	640358539	640360287	+	640359413	Chr4B	517561874	517563622	+	517562748	1.0	0.999
gene:TraesCS4B03G0904000	Chr4B	640365016	640366787	+	640365901	Chr4B	517568348	517570119	+	517569233	1.0	1.0
gene:TraesCS4B03G0904100	Chr4B	640369411	640373692	+	640371551	Chr4B	517572742	517577018	+	517574880	0.998	0.997
gene:TraesCS4B03G0904200	Chr4B	640376885	640381376	+	640379130	Chr4B	517580213	517584703	+	517582458	1.0	1.0
gene:TraesCS4B03G0904800	Chr4B	640444818	640445705	+	640445261	Chr4B	517656529	517657416	+	517656972	1.0	0.998
gene:TraesCS4B03G0904900	Chr4B	640482792	640484083	+	640483437	Chr4B	517694488	517695779	+	517695133	1.0	1.0
gene:TraesCS4B03G0905100	Chr4B	640497151	640504871	+	640501011	Chr4B	517708853	517716572	+	517712712	1.0	1.0
gene:TraesCS4B03G0905200	Chr4B	640529086	640531171	+	640530128	Chr4B	517740772	517742855	+	517741813	0.998	0.998
gene:TraesCS4B03G0905300	Chr4B	640570266	640572302	+	640571284	Chr4B	517780833	517782869	+	517781851	1.0	0.999
gene:TraesCS4B03G0905600	Chr4B	640646368	640648410	+	640647389	Chr4B	517856590	517858630	+	517857610	0.998	0.997
gene:TraesCS4B03G0905900	Chr4B	640917187	640918146	-	640917666	Chr4B	518207181	518208140	-	518207660	1.0	1.0
gene:TraesCS4B03G0906300	Chr4B	641123902	641128024	+	641125963	Chr4B	518413918	518418040	+	518415979	1.0	1.0
gene:TraesCS4B03G0906400	Chr4B	641194984	641195690	+	641195337	Chr4B	518485004	518485710	+	518485357	1.0	1.0
gene:TraesCS4B03G0906500	Chr4B	641215726	641221142	-	641218434	Chr4B	518505731	518511147	-	518508439	1.0	0.999
gene:TraesCS4B03G0906800	Chr4B	641353531	641355241	+	641354386	Chr4B	518643586	518645296	+	518644441	1.0	0.997
gene:TraesCS4B03G0907400	Chr4B	641456819	641457448	+	641457133	Chr4B	518746864	518747493	+	518747178	1.0	1.0
gene:TraesCS4B03G0907600	Chr4B	641472939	641476646	+	641474792	Chr4B	518762985	518766703	+	518764844	0.989	0.98
gene:TraesCS4B03G0907700	Chr4B	641477213	641477473	+	641477343	Chr4B	518767270	518767530	+	518767400	1.0	1.0
gene:TraesCS4B03G0907800	Chr4B	641478134	641480367	-	641479250	Chr4B	518768191	518770424	-	518769307	1.0	0.999
gene:TraesCS4B03G0908100	Chr4B	641565811	641566741	+	641566276	Chr4B	518886850	518887780	+	518887315	1.0	0.997
gene:TraesCS4B03G0908400	Chr4B	641718392	641722741	-	641720566	Chr4B	519029101	519033191	-	519031146	1.0	0.996
gene:TraesCS4B03G0910100	Chr4B	641943118	641945378	-	641944248	Chr4B	519132250	519134536	-	519133393	1.0	0.974
gene:TraesCS4B03G0910400	Chr4B	641977812	641981002	+	641979407	Chr4B	519188879	519192068	+	519190473	1.0	0.997
gene:TraesCS4B03G0910600	Chr4B	641983547	641985500	+	641984523	Chr4B	519194454	519196407	+	519195430	1.0	0.994
gene:TraesCS4B03G0910800	Chr4B	642040134	642044686	+	642042410	Chr4B	519251198	519256167	+	519253682	0.984	0.977
gene:TraesCS4B03G0910900	Chr4B	642299682	642302451	+	642301066	Chr4B	519487485	519490276	+	519488880	1.0	0.999
gene:TraesCS4B03G0911000	Chr4B	642302642	642305469	-	642304055	Chr4B	519490492	519493318	-	519491905	1.0	0.997
gene:TraesCS4B03G0911200	Chr4B	642325958	642330494	-	642328226	Chr4B	519525472	519530014	-	519527743	0.999	0.991
gene:TraesCS4B03G0911400	Chr4B	642340578	642340889	-	642340733	Chr4B	519539954	519540265	-	519540109	1.0	1.0
gene:TraesCS4B03G0911500	Chr4B	642418010	642418321	-	642418165	Chr4B	519608171	519608482	-	519608326	1.0	0.996
gene:TraesCS4B03G0912000	Chr4B	642498956	642502854	+	642500905	Chr4B	519697595	519701493	+	519699544	0.999	0.998
gene:TraesCS4B03G0912100	Chr4B	642508577	642509415	-	642508996	Chr4B	519715350	519716188	-	519715769	1.0	0.995
gene:TraesCS4B03G0912400	Chr4B	642552497	642554317	+	642553407	Chr4B	519760468	519762288	+	519761378	1.0	1.0
gene:TraesCS4B03G0913200	Chr4B	642716176	642716993	-	642716584	Chr4B	520326438	520327255	-	520326846	1.0	1.0
gene:TraesCS4B03G0913800	Chr4B	642767779	642774624	-	642771201	Chr4B	520378025	520384870	-	520381447	1.0	1.0
gene:TraesCS4B03G0913900	Chr4B	642769358	642774628	+	642771993	Chr4B	520379604	520384874	+	520382239	1.0	1.0
gene:TraesCS4B03G0914000	Chr4B	642788532	642791635	+	642790083	Chr4B	520398779	520401882	+	520400330	1.0	1.0
gene:TraesCS4B03G0914100	Chr4B	642793020	642797658	-	642795339	Chr4B	520403267	520407905	-	520405586	1.0	1.0
gene:TraesCS4B03G0914400	Chr4B	642805632	642807704	+	642806668	Chr4B	520415863	520417935	+	520416899	1.0	1.0
gene:TraesCS4B03G0914500	Chr4B	642901566	642905869	+	642903717	Chr4B	520511799	520516103	+	520513951	1.0	1.0
gene:TraesCS4B03G0914600	Chr4B	642908780	642945116	-	642926948	Chr4B	520519016	520555257	-	520537136	1.0	1.0
gene:TraesCS4B03G0914800	Chr4B	643028203	643029872	+	643029037	Chr4B	520638339	520640008	+	520639173	1.0	1.0
gene:TraesCS4B03G0915000	Chr4B	643227562	643230562	+	643229062	Chr4B	520815414	520818470	+	520816942	0.999	0.981
gene:TraesCS4B03G0916000	Chr4B	643504241	643508188	-	643506214	Chr4B	521248193	521252146	-	521250169	1.0	0.993
gene:TraesCS4B03G0916100	Chr4B	643607399	643609655	+	643608527	Chr4B	521337045	521339293	+	521338169	0.997	0.994
gene:TraesCS4B03G0916400	Chr4B	643626713	643626976	-	643626844	Chr4B	521354082	521354345	-	521354213	1.0	0.954
gene:TraesCS4B03G0917000	Chr4B	643809935	643812842	-	643811388	Chr4B	521779391	521782297	-	521780844	1.0	0.995
gene:TraesCS4B03G0917200	Chr4B	643868498	643870694	+	643869596	Chr4B	521857184	521859387	+	521858285	1.0	0.996
gene:TraesCS4B03G0917500	Chr4B	643907779	643909186	+	643908482	Chr4B	521896180	521897588	+	521896884	1.0	1.0
gene:TraesCS4B03G0917700	Chr4B	643915772	643918889	-	643917330	Chr4B	521904177	521907294	-	521905735	1.0	0.998
gene:TraesCS4B03G0917800	Chr4B	643919622	643924906	-	643922264	Chr4B	521908026	521913566	-	521910796	1.0	0.998
gene:TraesCS4B03G0917900	Chr4B	643955863	643958205	-	643957034	Chr4B	521945594	521947936	-	521946765	1.0	0.998
gene:TraesCS4B03G0918100	Chr4B	644008410	644009078	-	644008744	Chr4B	522188504	522189175	-	522188839	0.998	0.927
gene:TraesCS4B03G0918300	Chr4B	644212457	644212840	-	644212648	Chr4B	522219758	522220141	-	522219949	1.0	0.997
gene:TraesCS4B03G0918400	Chr4B	644406128	644408941	+	644407534	Chr4B	522432510	522435326	+	522433918	1.0	0.996
gene:TraesCS4B03G0918500	Chr4B	644409599	644414219	-	644411909	Chr4B	522435893	522440482	-	522438187	1.0	0.989
gene:TraesCS4B03G0918900	Chr4B	644535866	644539383	-	644537624	Chr4B	522455328	522458686	-	522457007	0.997	0.994
gene:TraesCS4B03G0919000	Chr4B	644565117	644565449	+	644565283	Chr4B	522510470	522510802	+	522510636	1.0	1.0
gene:TraesCS4B03G0919400	Chr4B	645000994	645002174	-	645001584	Chr4B	522935901	522937081	-	522936491	1.0	1.0
gene:TraesCS4B03G0919500	Chr4B	645070465	645071013	-	645070739	Chr4B	523005656	523006204	-	523005930	1.0	0.995
gene:TraesCS4B03G0919800	Chr4B	645215187	645218123	+	645216655	Chr4B	523150328	523153264	+	523151796	1.0	0.999
gene:TraesCS4B03G0919900	Chr4B	645219810	645224142	-	645221976	Chr4B	523154950	523159282	-	523157116	1.0	1.0
gene:TraesCS4B03G0920000	Chr4B	645231802	645232368	-	645232085	Chr4B	523166819	523167385	-	523167102	1.0	1.0
gene:TraesCS4B03G0920300	Chr4B	645240125	645246120	+	645243122	Chr4B	523183930	523189926	+	523186928	1.0	0.998
gene:TraesCS4B03G0920400	Chr4B	645242536	645245538	-	645244037	Chr4B	523186341	523189344	-	523187842	1.0	0.997
gene:TraesCS4B03G0920500	Chr4B	645248352	645249254	-	645248803	Chr4B	523192157	523193059	-	523192608	1.0	0.997
gene:TraesCS4B03G0920600	Chr4B	645276723	645277364	-	645277043	Chr4B	523238013	523238672	-	523238342	1.0	0.953
gene:TraesCS4B03G0920700	Chr4B	645284794	645285258	+	645285026	Chr4B	523246123	523246587	+	523246355	1.0	0.995
gene:TraesCS4B03G0920900	Chr4B	645289065	645291757	-	645290411	Chr4B	523250387	523253091	-	523251739	1.0	0.994
gene:TraesCS4B03G0921000	Chr4B	645295345	645297506	+	645296425	Chr4B	523256694	523258857	+	523257775	0.998	0.988
gene:TraesCS4B03G0921200	Chr4B	645325575	645327487	-	645326531	Chr4B	523273554	523275466	-	523274510	1.0	1.0
gene:TraesCS4B03G0922100	Chr4B	645423568	645424727	+	645424147	Chr4B	523372379	523373538	+	523372958	1.0	1.0
gene:TraesCS4B03G0922300	Chr4B	645467729	645469660	+	645468694	Chr4B	523416537	523418468	+	523417502	1.0	1.0
gene:TraesCS4B03G0922900	Chr4B	645754688	645756929	+	645755808	Chr4B	523707972	523710213	+	523709092	1.0	1.0
gene:TraesCS4B03G0923100	Chr4B	645757372	645760151	-	645758761	Chr4B	523710656	523713435	-	523712045	1.0	1.0
gene:TraesCS4B03G0923200	Chr4B	645767447	645772026	-	645769736	Chr4B	523720737	523725316	-	523723026	1.0	1.0
gene:TraesCS4B03G0923300	Chr4B	645915717	645916576	-	645916146	Chr4B	523869199	523870058	-	523869628	1.0	1.0
