gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Landmark_tgt_chr	Landmark_tgt_start	Landmark_tgt_end	Landmark_tgt_strand	Landmark_tgt_midpoint	Landmark_coverage	Landmark_identity
gene:TraesCS5A03G1202000	Chr5A	678400414	678406608	-	678403511	Chr5A	677680480	677686674	-	677683577	1.0	0.999
gene:TraesCS5A03G1202200	Chr5A	678618113	678618382	+	678618247	Chr5A	677898757	677899026	+	677898891	1.0	1.0
gene:TraesCS5A03G1202300	Chr5A	678689606	678691003	+	678690304	Chr5A	677971937	677973334	+	677972635	1.0	1.0
gene:TraesCS5A03G1202400	Chr5A	678692610	678697120	-	678694865	Chr5A	677974941	677979450	-	677977195	1.0	1.0
gene:TraesCS5A03G1202700	Chr5A	678755866	678758610	-	678757238	Chr5A	678036286	678039030	-	678037658	1.0	0.998
gene:TraesCS5A03G1202900	Chr5A	678767154	678768638	-	678767896	Chr5A	678060610	678062094	-	678061352	1.0	1.0
gene:TraesCS5A03G1203000	Chr5A	678772270	678775478	-	678773874	Chr5A	678065729	678068937	-	678067333	1.0	1.0
gene:TraesCS5A03G1203100	Chr5A	678935942	678937957	-	678936949	Chr5A	678230059	678232074	-	678231066	1.0	1.0
gene:TraesCS5A03G1203200	Chr5A	678941500	678946425	-	678943962	Chr5A	678235923	678240902	-	678238412	1.0	1.0
gene:TraesCS5A03G1203300	Chr5A	678965411	678966822	+	678966116	Chr5A	678259893	678261304	+	678260598	1.0	1.0
gene:TraesCS5A03G1203500	Chr5A	678966202	678969731	-	678967966	Chr5A	678260684	678264213	-	678262448	1.0	1.0
gene:TraesCS5A03G1204300	Chr5A	679289674	679291242	-	679290458	Chr5A	678576195	678577763	-	678576979	1.0	1.0
gene:TraesCS5A03G1204600	Chr5A	679476876	679478876	-	679477876	Chr5A	678765117	678767117	-	678766117	1.0	0.999
gene:TraesCS5A03G1204800	Chr5A	679641241	679642446	-	679641843	Chr5A	678929410	678930615	-	678930012	1.0	1.0
gene:TraesCS5A03G1204900	Chr5A	679644534	679651519	-	679648026	Chr5A	678932691	678939716	-	678936203	1.0	0.997
gene:TraesCS5A03G1205200	Chr5A	679750086	679756149	+	679753117	Chr5A	679031864	679037927	+	679034895	1.0	0.998
gene:TraesCS5A03G1205300	Chr5A	679757840	679762611	+	679760225	Chr5A	679039631	679044402	+	679042016	1.0	0.997
gene:TraesCS5A03G1205400	Chr5A	679885516	679888583	+	679887049	Chr5A	679168035	679171100	+	679169567	0.999	0.996
gene:TraesCS5A03G1205500	Chr5A	679885852	679888473	-	679887162	Chr5A	679168369	679170990	-	679169679	1.0	0.998
gene:TraesCS5A03G1205600	Chr5A	679983575	679985254	-	679984414	Chr5A	679280755	679282434	-	679281594	1.0	0.996
gene:TraesCS5A03G1205800	Chr5A	680005381	680010332	-	680007856	Chr5A	679302749	679307520	-	679305134	1.0	0.994
gene:TraesCS5A03G1205900	Chr5A	680032481	680035430	-	680033955	Chr5A	679331682	679334631	-	679333156	1.0	0.994
gene:TraesCS5A03G1206000	Chr5A	680067995	680071963	+	680069979	Chr5A	679357513	679361481	+	679359497	1.0	0.999
gene:TraesCS5A03G1206100	Chr5A	680072336	680077507	-	680074921	Chr5A	679361854	679367036	-	679364445	1.0	0.992
gene:TraesCS5A03G1206700	Chr5A	680372362	680374541	-	680373451	Chr5A	679664358	679666377	-	679665367	1.0	0.999
gene:TraesCS5A03G1206800	Chr5A	680381636	680383767	-	680382701	Chr5A	679673866	679675996	-	679674931	0.999	0.998
gene:TraesCS5A03G1206900	Chr5A	680423378	680424224	+	680423801	Chr5A	679715638	679716486	+	679716062	1.0	0.99
gene:TraesCS5A03G1207000	Chr5A	680424716	680427455	-	680426085	Chr5A	679716978	679719734	-	679718356	1.0	0.988
gene:TraesCS5A03G1207200	Chr5A	680729707	680742429	+	680736068	Chr5A	680000640	680013365	+	680007002	1.0	0.997
gene:TraesCS5A03G1207400	Chr5A	680931200	680935351	+	680933275	Chr5A	680178477	680182604	+	680180540	0.999	0.996
gene:TraesCS5A03G1207600	Chr5A	680944354	680946591	+	680945472	Chr5A	680190688	680192925	+	680191806	1.0	1.0
gene:TraesCS5A03G1208100	Chr5A	681170635	681173227	-	681171931	Chr5A	680417744	680420336	-	680419040	1.0	0.996
gene:TraesCS5A03G1208300	Chr5A	681285831	681291848	-	681288839	Chr5A	680534138	680540155	-	680537146	1.0	0.997
gene:TraesCS5A03G1208400	Chr5A	681450194	681461769	+	681455981	Chr5A	680732584	680744149	+	680738366	0.992	0.985
gene:TraesCS5A03G1208500	Chr5A	681461250	681462697	-	681461973	Chr5A	680743629	680745077	-	680744353	1.0	0.996
gene:TraesCS5A03G1208800	Chr5A	681516773	681518240	+	681517506	Chr5A	680798960	680800427	+	680799693	1.0	1.0
gene:TraesCS5A03G1208900	Chr5A	681533043	681537471	+	681535257	Chr5A	680815277	680819713	+	680817495	1.0	1.0
gene:TraesCS5A03G1209000	Chr5A	681549272	681553434	+	681551353	Chr5A	680831747	680835909	+	680833828	1.0	1.0
gene:TraesCS5A03G1209300	Chr5A	681572667	681574468	+	681573567	Chr5A	680855043	680856844	+	680855943	1.0	1.0
gene:TraesCS5A03G1209500	Chr5A	681666702	681668622	-	681667662	Chr5A	680949163	680951083	-	680950123	1.0	1.0
gene:TraesCS5A03G1209900	Chr5A	681897927	681898454	+	681898190	Chr5A	681179932	681180459	+	681180195	1.0	0.997
gene:TraesCS5A03G1210000	Chr5A	681905785	681911115	-	681908450	Chr5A	681183925	681189233	-	681186579	1.0	0.997
gene:TraesCS5A03G1210100	Chr5A	681988476	681989877	+	681989176	Chr5A	681266410	681267811	+	681267110	1.0	0.997
gene:TraesCS5A03G1210200	Chr5A	682000176	682004421	+	682002298	Chr5A	681279149	681283380	+	681281264	1.0	0.99
gene:TraesCS5A03G1210400	Chr5A	682008351	682008812	-	682008581	Chr5A	681287255	681287716	-	681287485	1.0	0.982
gene:TraesCS5A03G1210700	Chr5A	682024895	682026996	-	682025945	Chr5A	681303680	681305834	-	681304757	1.0	0.955
gene:TraesCS5A03G1210800	Chr5A	682064329	682064916	+	682064622	Chr5A	681344252	681344839	+	681344545	1.0	0.998
gene:TraesCS5A03G1210900	Chr5A	682071842	682072276	+	682072059	Chr5A	681351760	681352194	+	681351977	1.0	0.995
gene:TraesCS5A03G1211000	Chr5A	682106466	682113495	-	682109980	Chr5A	681386658	681393282	-	681389970	1.0	0.997
gene:TraesCS5A03G1211100	Chr5A	682116118	682116620	+	682116369	Chr5A	681395897	681396399	+	681396148	1.0	0.994
gene:TraesCS5A03G1212000	Chr5A	682285808	682289294	+	682287551	Chr5A	681546655	681550127	+	681548391	1.0	0.997
gene:TraesCS5A03G1212300	Chr5A	682296643	682299573	-	682298108	Chr5A	681556750	681559584	-	681558167	0.991	0.984
gene:TraesCS5A03G1212400	Chr5A	682319236	682320278	-	682319757	Chr5A	681576206	681577248	-	681576727	1.0	0.99
gene:TraesCS5A03G1212600	Chr5A	682367276	682368265	+	682367770	Chr5A	681616725	681617716	+	681617220	0.998	0.993
gene:TraesCS5A03G1213000	Chr5A	682405358	682407278	-	682406318	Chr5A	681650184	681652101	-	681651142	0.999	0.997
gene:TraesCS5A03G1213100	Chr5A	682446485	682448565	+	682447525	Chr5A	681691775	681693855	+	681692815	1.0	0.998
gene:TraesCS5A03G1213300	Chr5A	682482070	682483485	-	682482777	Chr5A	681728255	681729670	-	681728962	1.0	0.996
gene:TraesCS5A03G1213700	Chr5A	682526889	682530149	+	682528519	Chr5A	681770638	681773832	+	681772235	1.0	0.995
gene:TraesCS5A03G1214000	Chr5A	682535264	682536814	+	682536039	Chr5A	681804659	681806203	+	681805431	0.996	0.972
gene:TraesCS5A03G1214100	Chr5A	682539848	682541143	+	682540495	Chr5A	681809237	681810532	+	681809884	1.0	1.0
gene:TraesCS5A03G1214200	Chr5A	682549424	682550540	-	682549982	Chr5A	681818542	681819658	-	681819100	1.0	0.998
gene:TraesCS5A03G1214300	Chr5A	682618757	682621351	+	682620054	Chr5A	681889904	681892498	+	681891201	1.0	1.0
gene:TraesCS5A03G1214500	Chr5A	682627136	682631583	-	682629359	Chr5A	681899176	681903625	-	681901400	1.0	0.999
gene:TraesCS5A03G1216200	Chr5A	682989171	682994416	+	682991793	Chr5A	681967257	681972502	+	681969879	1.0	1.0
gene:TraesCS5A03G1216400	Chr5A	683043347	683080694	-	683062020	Chr5A	682022205	682059533	-	682040869	0.999	0.999
gene:TraesCS5A03G1216700	Chr5A	683169589	683172511	+	683171050	Chr5A	682148515	682151437	+	682149976	1.0	1.0
gene:TraesCS5A03G1217300	Chr5A	683242670	683243563	-	683243116	Chr5A	682220959	682221870	-	682221414	1.0	0.975
gene:TraesCS5A03G1217400	Chr5A	683247450	683251410	+	683249430	Chr5A	682224636	682228600	+	682226618	1.0	0.994
gene:TraesCS5A03G1217700	Chr5A	683270833	683272407	+	683271620	Chr5A	682248308	682249882	+	682249095	1.0	0.999
gene:TraesCS5A03G1218200	Chr5A	683527907	683528149	+	683528028	Chr5A	682497764	682498006	+	682497885	1.0	0.995
gene:TraesCS5A03G1218300	Chr5A	683677847	683680727	-	683679287	Chr5A	684382767	684385637	+	684384202	1.0	0.998
gene:TraesCS5A03G1218400	Chr5A	683679577	683680172	+	683679874	Chr5A	682654557	682655152	+	682654854	1.0	1.0
gene:TraesCS5A03G1218800	Chr5A	684397576	684397908	-	684397742	Chr5A	683363532	683363864	-	683363698	1.0	1.0
gene:TraesCS5A03G1218900	Chr5A	684490049	684493407	+	684491728	Chr5A	683462425	683465780	+	683464102	0.998	0.998
gene:TraesCS5A03G1219000	Chr5A	684675329	684683956	+	684679642	Chr5A	683649027	683657654	+	683653340	1.0	0.999
gene:TraesCS5A03G1219100	Chr5A	684705119	684710090	+	684707604	Chr5A	683679823	683684789	+	683682306	1.0	0.998
gene:TraesCS5A03G1219200	Chr5A	684710738	684713456	-	684712097	Chr5A	683685437	683688155	-	683686796	1.0	1.0
gene:TraesCS5A03G1219400	Chr5A	684902731	684903105	+	684902918	Chr5A	683877621	683877995	+	683877808	1.0	1.0
gene:TraesCS5A03G1219600	Chr5A	685007820	685009972	-	685008896	Chr5A	683965511	683967660	-	683966585	0.998	0.997
gene:TraesCS5A03G1219800	Chr5A	685113985	685120070	+	685117027	Chr5A	684098001	684104089	+	684101045	1.0	0.998
gene:TraesCS5A03G1219900	Chr5A	685124674	685127733	+	685126203	Chr5A	684108967	684112023	+	684110495	0.999	0.997
gene:TraesCS5A03G1220000	Chr5A	685125976	685129976	-	685127976	Chr5A	684110267	684114264	-	684112265	0.999	0.998
gene:TraesCS5A03G1220100	Chr5A	685150194	685151525	-	685150859	Chr5A	684134488	684135809	-	684135148	0.985	0.984
gene:TraesCS5A03G1220200	Chr5A	685156738	685159437	-	685158087	Chr5A	684140906	684143603	-	684142254	1.0	1.0
gene:TraesCS5A03G1220900	Chr5A	685405936	685406531	-	685406233	Chr5A	684383314	684383909	-	684383611	1.0	1.0
gene:TraesCS5A03G1220800	Chr5A	685405389	685408368	+	685406878	Chr5A	682652720	682655699	-	682654209	1.0	0.999
gene:TraesCS5A03G1221100	Chr5A	685717726	685719157	-	685718441	Chr5A	684684117	684685548	-	684684832	1.0	0.997
gene:TraesCS5A03G1221300	Chr5A	685969972	685971619	+	685970795	Chr5A	684934351	684935998	+	684935174	1.0	0.997
gene:TraesCS5A03G1221900	Chr5A	686095063	686095713	+	686095388	Chr5A	685020140	685020786	+	685020463	0.993	0.984
gene:TraesCS5A03G1222100	Chr5A	686096530	686096673	-	686096601	Chr5A	685021603	685021746	-	685021674	1.0	0.986
gene:TraesCS5A03G1222200	Chr5A	686096778	686096894	-	686096836	Chr5A	685021851	685021967	-	685021909	1.0	0.991
gene:TraesCS5A03G1222300	Chr5A	686096917	686097035	-	686096976	Chr5A	685021990	685022108	-	685022049	1.0	0.991
gene:TraesCS5A03G1222400	Chr5A	686097046	686097285	-	686097165	Chr5A	685022119	685022358	-	685022238	1.0	0.995
gene:TraesCS5A03G1222800	Chr5A	686417268	686420291	+	686418779	Chr5A	685363439	685366470	+	685364954	1.0	0.995
gene:TraesCS5A03G1222900	Chr5A	686422620	686426627	-	686424623	Chr5A	685368799	685372806	-	685370802	1.0	1.0
gene:TraesCS5A03G1223000	Chr5A	686435787	686436320	-	686436053	Chr5A	685382507	685383040	-	685382773	1.0	1.0
gene:TraesCS5A03G1223100	Chr5A	686456763	686459411	+	686458087	Chr5A	685404038	685406686	+	685405362	1.0	1.0
gene:TraesCS5A03G1223200	Chr5A	686459269	686462308	-	686460788	Chr5A	685406544	685409583	-	685408063	1.0	1.0
gene:TraesCS5A03G1223300	Chr5A	686466890	686467821	+	686467355	Chr5A	685414165	685415096	+	685414630	1.0	1.0
gene:TraesCS5A03G1223500	Chr5A	686473318	686474309	-	686473813	Chr5A	685420593	685421584	-	685421088	1.0	1.0
gene:TraesCS5A03G1224000	Chr5A	686706803	686707800	+	686707301	Chr5A	685655362	685656359	+	685655860	1.0	1.0
gene:TraesCS5A03G1224100	Chr5A	686709090	686711952	-	686710521	Chr5A	685657649	685660511	-	685659080	1.0	0.999
gene:TraesCS5A03G1224200	Chr5A	686771813	686774194	+	686773003	Chr5A	685720631	685723012	+	685721821	1.0	1.0
gene:TraesCS5A03G1224400	Chr5A	686780169	686781866	-	686781017	Chr5A	685728987	685730684	-	685729835	1.0	0.999
gene:TraesCS5A03G1225000	Chr5A	687189955	687199667	+	687194811	Chr5A	686140303	686150017	+	686145160	1.0	0.997
gene:TraesCS5A03G1225100	Chr5A	687291023	687293976	+	687292499	Chr5A	686249850	686252803	+	686251326	1.0	1.0
gene:TraesCS5A03G1225200	Chr5A	687294091	687296712	-	687295401	Chr5A	686252918	686255539	-	686254228	1.0	1.0
gene:TraesCS5A03G1225300	Chr5A	687299524	687304202	-	687301863	Chr5A	686258347	686263025	-	686260686	1.0	1.0
gene:TraesCS5A03G1225400	Chr5A	687336776	687337647	-	687337211	Chr5A	686296557	686297428	-	686296992	1.0	1.0
gene:TraesCS5A03G1225500	Chr5A	687492586	687495749	+	687494167	Chr5A	686452925	686456088	+	686454506	1.0	1.0
gene:TraesCS5A03G1226000	Chr5A	687546505	687550250	+	687548377	Chr5A	686507657	686511402	+	686509529	1.0	1.0
gene:TraesCS5A03G1226100	Chr5A	687620942	687624078	+	687622510	Chr5A	686582128	686585264	+	686583696	1.0	1.0
gene:TraesCS5A03G1226200	Chr5A	687624321	687625797	-	687625059	Chr5A	686585507	686586983	-	686586245	1.0	1.0
gene:TraesCS5A03G1226300	Chr5A	687631077	687631292	+	687631184	Chr5A	686592266	686592481	+	686592373	1.0	1.0
gene:TraesCS5A03G1226500	Chr5A	687713929	687716906	-	687715417	Chr5A	686676418	686679395	-	686677906	1.0	1.0
gene:TraesCS5A03G1227300	Chr5A	687740682	687740960	-	687740821	Chr5A	686703695	686703973	-	686703834	1.0	1.0
gene:TraesCS5A03G1227400	Chr5A	687741228	687747570	+	687744399	Chr5A	686704241	686710583	+	686707412	1.0	1.0
gene:TraesCS5A03G1227500	Chr5A	687747729	687750510	-	687749119	Chr5A	686710742	686713523	-	686712132	1.0	0.999
gene:TraesCS5A03G1228200	Chr5A	688254300	688254665	-	688254482	Chr5A	687222889	687223254	-	687223071	1.0	1.0
gene:TraesCS5A03G1228700	Chr5A	688893253	688897086	+	688895169	Chr5A	687872413	687876246	+	687874329	1.0	0.999
gene:TraesCS5A03G1228900	Chr5A	689010955	689015083	-	689013019	Chr5A	687992550	687996723	-	687994636	1.0	1.0
gene:TraesCS5A03G1229100	Chr5A	689019469	689025336	-	689022402	Chr5A	688001108	688007174	-	688004141	1.0	0.999
gene:TraesCS5A03G1229400	Chr5A	689088736	689091404	+	689090070	Chr5A	688072519	688075187	+	688073853	1.0	1.0
gene:TraesCS5A03G1229800	Chr5A	689338359	689339200	-	689338779	Chr5A	691482775	691483616	+	691483195	1.0	0.995
gene:TraesCS5A03G1230100	Chr5A	689505261	689505729	-	689505495	Chr5A	691312006	691312474	+	691312240	1.0	0.997
gene:TraesCS5A03G1230200	Chr5A	689513617	689515332	+	689514474	Chr5A	691302000	691303715	-	691302857	1.0	1.0
gene:TraesCS5A03G1230400	Chr5A	689537887	689543316	-	689540601	Chr5A	691280415	691285843	+	691283129	1.0	0.997
gene:TraesCS5A03G1230500	Chr5A	689549541	689553466	-	689551503	Chr5A	691270060	691273977	+	691272018	0.993	0.989
gene:TraesCS5A03G1231400	Chr5A	689731452	689733215	+	689732333	Chr5A	691127319	691129087	-	691128203	1.0	0.992
gene:TraesCS5A03G1231600	Chr5A	689793114	689794832	-	689793973	Chr5A	691067723	691069441	+	691068582	1.0	0.996
gene:TraesCS5A03G1231900	Chr5A	689863943	689865905	-	689864924	Chr5A	690994804	690996760	+	690995782	1.0	0.994
gene:TraesCS5A03G1232400	Chr5A	689993709	689998662	+	689996185	Chr5A	690892648	690897671	-	690895159	1.0	1.0
gene:TraesCS5A03G1232500	Chr5A	690000103	690001457	-	690000780	Chr5A	690889853	690891207	+	690890530	1.0	1.0
gene:TraesCS5A03G1232600	Chr5A	690097794	690100067	+	690098930	Chr5A	690790901	690793174	-	690792037	1.0	1.0
gene:TraesCS5A03G1233300	Chr5A	690138554	690140167	-	690139360	Chr5A	690750778	690752391	+	690751584	1.0	1.0
gene:TraesCS5A03G1233400	Chr5A	690147864	690150590	+	690149227	Chr5A	690740011	690742737	-	690741374	1.0	1.0
gene:TraesCS5A03G1233500	Chr5A	690152916	690157953	-	690155434	Chr5A	690732649	690737685	+	690735167	1.0	1.0
gene:TraesCS5A03G1233600	Chr5A	690173100	690178197	-	690175648	Chr5A	690712143	690717482	+	690714812	1.0	0.996
gene:TraesCS5A03G1234200	Chr5A	690518320	690522023	+	690520171	Chr5A	690390380	690394083	-	690392231	1.0	1.0
gene:TraesCS5A03G1234300	Chr5A	690520802	690521755	-	690521278	Chr5A	690390648	690391601	+	690391124	1.0	1.0
gene:TraesCS5A03G1234600	Chr5A	690526597	690527750	-	690527173	Chr5A	690384342	690385495	+	690384918	1.0	0.999
gene:TraesCS5A03G1234700	Chr5A	690554259	690559512	+	690556885	Chr5A	690352577	690357830	-	690355203	1.0	1.0
gene:TraesCS5A03G1234800	Chr5A	690570230	690571840	+	690571035	Chr5A	690340132	690341742	-	690340937	1.0	1.0
gene:TraesCS5A03G1235100	Chr5A	690577540	690577932	-	690577736	Chr5A	690335558	690335950	+	690335754	1.0	1.0
gene:TraesCS5A03G1235300	Chr5A	690591102	690592829	-	690591965	Chr5A	690320255	690321982	+	690321118	1.0	1.0
gene:TraesCS5A03G1235400	Chr5A	690618114	690623247	+	690620680	Chr5A	690289834	690294967	-	690292400	1.0	1.0
gene:TraesCS5A03G1235500	Chr5A	690639485	690642349	-	690640917	Chr5A	690270916	690273780	+	690272348	1.0	0.999
gene:TraesCS5A03G1235800	Chr5A	690686967	690688135	-	690687551	Chr5A	690224977	690226145	+	690225561	1.0	1.0
gene:TraesCS5A03G1236100	Chr5A	690696341	690697147	-	690696744	Chr5A	690216267	690217073	+	690216670	1.0	1.0
gene:TraesCS5A03G1236300	Chr5A	690715461	690718900	-	690717180	Chr5A	690194148	690197587	+	690195867	1.0	1.0
gene:TraesCS5A03G1236800	Chr5A	690791432	690794299	+	690792865	Chr5A	690118407	690121274	-	690119840	1.0	1.0
gene:TraesCS5A03G1237000	Chr5A	690799997	690808014	-	690804005	Chr5A	690104335	690112354	+	690108344	1.0	1.0
gene:TraesCS5A03G1237100	Chr5A	690817727	690820259	+	690818993	Chr5A	690092090	690094622	-	690093356	1.0	1.0
gene:TraesCS5A03G1237200	Chr5A	690828493	690831177	+	690829835	Chr5A	690081172	690083856	-	690082514	1.0	1.0
gene:TraesCS5A03G1237400	Chr5A	690838919	690843811	+	690841365	Chr5A	690068126	690072847	-	690070486	0.901	0.901
gene:TraesCS5A03G1237500	Chr5A	690844500	690845663	+	690845081	Chr5A	690066274	690067437	-	690066855	1.0	1.0
gene:TraesCS5A03G1237600	Chr5A	691010224	691010878	-	691010551	Chr5A	689895181	689895835	+	689895508	1.0	1.0
gene:TraesCS5A03G1238000	Chr5A	691032197	691032592	+	691032394	Chr5A	689873767	689874162	-	689873964	1.0	1.0
gene:TraesCS5A03G1238200	Chr5A	691329165	691329524	+	691329344	Chr5A	689860467	689860826	-	689860646	1.0	1.0
gene:TraesCS5A03G1238300	Chr5A	691387302	691389727	-	691388514	Chr5A	689798527	689800952	+	689799739	1.0	1.0
gene:TraesCS5A03G1238400	Chr5A	691395253	691396131	+	691395692	Chr5A	689792135	689793013	-	689792574	1.0	1.0
gene:TraesCS5A03G1238600	Chr5A	691442443	691443255	+	691442849	Chr5A	689745566	689746378	-	689745972	1.0	1.0
gene:TraesCS5A03G1238700	Chr5A	691530111	691530485	-	691530298	Chr5A	689658701	689659075	+	689658888	1.0	1.0
gene:TraesCS5A03G1239600	Chr5A	691588944	691589492	-	691589218	Chr5A	689599272	689599820	+	689599546	1.0	1.0
gene:TraesCS5A03G1239700	Chr5A	691627422	691627637	-	691627529	Chr5A	689561287	689561502	+	689561394	1.0	1.0
gene:TraesCS5A03G1239800	Chr5A	691655576	691656046	-	691655811	Chr5A	689533487	689533957	+	689533722	1.0	1.0
gene:TraesCS5A03G1239900	Chr5A	691746985	691751114	+	691749049	Chr5A	689437361	689441490	-	689439425	1.0	0.999
gene:TraesCS5A03G1240000	Chr5A	691751706	691754584	-	691753145	Chr5A	689433891	689436769	+	689435330	1.0	0.999
gene:TraesCS5A03G1240100	Chr5A	691760407	691762839	-	691761623	Chr5A	689425620	689428052	+	689426836	1.0	1.0
gene:TraesCS5A03G1240300	Chr5A	691787101	691792584	-	691789842	Chr5A	689395688	689401171	+	689398429	1.0	1.0
gene:TraesCS5A03G1241100	Chr5A	692008750	692014171	+	692011460	Chr5A	689164523	689169898	-	689167210	0.983	0.981
gene:TraesCS5A03G1241900	Chr5A	692028686	692033172	+	692030929	Chr5A	689146095	689150584	-	689148339	1.0	0.998
gene:TraesCS5A03G1242000	Chr5A	692038353	692053102	+	692045727	Chr5A	689125689	689140871	-	689133280	1.0	0.999
gene:TraesCS5A03G1242400	Chr5A	692054741	692056618	-	692055679	Chr5A	689122173	689124050	+	689123111	1.0	1.0
gene:TraesCS5A03G1242500	Chr5A	692057042	692059769	-	692058405	Chr5A	689119020	689121747	+	689120383	1.0	1.0
gene:TraesCS5A03G1242600	Chr5A	692068905	692070108	+	692069506	Chr5A	689108692	689109886	-	689109289	0.983	0.983
gene:TraesCS5A03G1242700	Chr5A	692073132	692076025	+	692074578	Chr5A	689102235	689105128	-	689103681	1.0	0.998
gene:TraesCS5A03G1242900	Chr5A	692084501	692087702	+	692086101	Chr5A	689090558	689093759	-	689092158	1.0	1.0
gene:TraesCS5A03G1243000	Chr5A	692095356	692097826	+	692096591	Chr5A	689080434	689082904	-	689081669	1.0	1.0
gene:TraesCS5A03G1243100	Chr5A	692320435	692332057	+	692326246	Chr5A	688846158	688857780	-	688851969	1.0	1.0
gene:TraesCS5A03G1243300	Chr5A	692442702	692446509	+	692444605	Chr5A	688730996	688734803	-	688732899	1.0	1.0
gene:TraesCS5A03G1243400	Chr5A	692474228	692477866	+	692476047	Chr5A	688698285	688701923	-	688700104	1.0	1.0
gene:TraesCS5A03G1243600	Chr5A	692484365	692486941	-	692485653	Chr5A	688689103	688691679	+	688690391	1.0	1.0
gene:TraesCS5A03G1243900	Chr5A	692495673	692496188	-	692495930	Chr5A	688679632	688680147	+	688679889	1.0	1.0
gene:TraesCS5A03G1244200	Chr5A	692573638	692575746	+	692574692	Chr5A	688599646	688601655	-	688600650	0.929	0.927
gene:TraesCS5A03G1244300	Chr5A	692579746	692581342	+	692580544	Chr5A	688593900	688595496	-	688594698	1.0	1.0
gene:TraesCS5A03G1244500	Chr5A	692682530	692689976	-	692686253	Chr5A	688479129	688485827	+	688482478	1.0	1.0
gene:TraesCS5A03G1244600	Chr5A	692696939	692702423	+	692699681	Chr5A	688466643	688472080	-	688469361	1.0	1.0
gene:TraesCS5A03G1244900	Chr5A	692776222	692777358	-	692776790	Chr5A	688391335	688392471	+	688391903	1.0	1.0
gene:TraesCS5A03G1245100	Chr5A	692946609	692973660	+	692960134	Chr5A	692186404	692213883	+	692200143	1.0	1.0
gene:TraesCS5A03G1245200	Chr5A	693104215	693107466	+	693105840	Chr5A	692344468	692347719	+	692346093	1.0	1.0
gene:TraesCS5A03G1245400	Chr5A	693110904	693112930	+	693111917	Chr5A	692351157	692353183	+	692352170	1.0	1.0
gene:TraesCS5A03G1245900	Chr5A	693119522	693123060	-	693121291	Chr5A	692359775	692363313	-	692361544	1.0	1.0
gene:TraesCS5A03G1246000	Chr5A	693186811	693194235	-	693190523	Chr5A	692427219	692434719	-	692430969	1.0	1.0
gene:TraesCS5A03G1246600	Chr5A	693550054	693553902	-	693551978	Chr5A	692796999	692800847	-	692798923	1.0	1.0
gene:TraesCS5A03G1246800	Chr5A	693586774	693592119	-	693589446	Chr5A	692833568	692838913	-	692836240	1.0	1.0
gene:TraesCS5A03G1247200	Chr5A	693812514	693816205	+	693814359	Chr5A	693060384	693064075	+	693062229	1.0	1.0
gene:TraesCS5A03G1247300	Chr5A	693819257	693821327	-	693820292	Chr5A	693067159	693069229	-	693068194	1.0	1.0
gene:TraesCS5A03G1247500	Chr5A	693826842	693828191	-	693827516	Chr5A	693074741	693076090	-	693075415	1.0	1.0
gene:TraesCS5A03G1248100	Chr5A	693940840	693942552	+	693941696	Chr5A	693188776	693190462	+	693189619	0.981	0.981
gene:TraesCS5A03G1248200	Chr5A	693944444	693946100	-	693945272	Chr5A	693192354	693194009	-	693193181	1.0	1.0
gene:TraesCS5A03G1248400	Chr5A	693960742	693961293	-	693961017	Chr5A	693208651	693209202	-	693208926	1.0	1.0
gene:TraesCS5A03G1248500	Chr5A	693968672	693969593	+	693969132	Chr5A	693216251	693217172	+	693216711	1.0	1.0
gene:TraesCS5A03G1248700	Chr5A	693971862	693976460	+	693974161	Chr5A	693219441	693224039	+	693221740	1.0	1.0
gene:TraesCS5A03G1249100	Chr5A	693981998	693983911	-	693982954	Chr5A	693229578	693231491	-	693230534	1.0	1.0
gene:TraesCS5A03G1249200	Chr5A	694123525	694123974	+	694123749	Chr5A	693371989	693372438	+	693372213	1.0	1.0
gene:TraesCS5A03G1249400	Chr5A	694141614	694143639	-	694142626	Chr5A	693390997	693393022	-	693392009	1.0	1.0
gene:TraesCS5A03G1250200	Chr5A	694203488	694203916	-	694203702	Chr5A	693453502	693453930	-	693453716	1.0	1.0
gene:TraesCS5A03G1250300	Chr5A	694207460	694208309	-	694207884	Chr5A	693457474	693458323	-	693457898	1.0	1.0
gene:TraesCS5A03G1250600	Chr5A	694306931	694307437	-	694307184	Chr5A	693558431	693558937	-	693558684	1.0	1.0
gene:TraesCS5A03G1250800	Chr5A	694322861	694323292	-	694323076	Chr5A	693575318	693575749	-	693575533	1.0	1.0
gene:TraesCS5A03G1251100	Chr5A	694380098	694380478	-	694380288	Chr5A	693638111	693638491	-	693638301	1.0	1.0
gene:TraesCS5A03G1251200	Chr5A	694404501	694404905	-	694404703	Chr5A	693662649	693663053	-	693662851	1.0	0.997
gene:TraesCS5A03G1251400	Chr5A	694514105	694515511	+	694514808	Chr5A	693783447	693784853	+	693784150	1.0	1.0
gene:TraesCS5A03G1251900	Chr5A	694681869	694682390	+	694682129	Chr5A	693951341	693951862	+	693951601	1.0	1.0
gene:TraesCS5A03G1252000	Chr5A	694685225	694693397	+	694689311	Chr5A	693954697	693962869	+	693958783	1.0	1.0
gene:TraesCS5A03G1253200	Chr5A	694909916	694910608	+	694910262	Chr5A	694182997	694183689	+	694183343	1.0	1.0
