gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Landmark_tgt_chr	Landmark_tgt_start	Landmark_tgt_end	Landmark_tgt_strand	Landmark_tgt_midpoint	Landmark_coverage	Landmark_identity
gene:TraesCS3B03G1040900	Chr3B	674537501	674546983	+	674542242	Chr3B	672033918	672043385	+	672038651	1.0	0.998
gene:TraesCS3B03G1041000	Chr3B	674734347	674739743	+	674737045	Chr3B	672260798	672266274	+	672263536	1.0	0.999
gene:TraesCS3B03G1041200	Chr3B	674973092	674974982	+	674974037	Chr3B	672446396	672448306	+	672447351	1.0	0.998
gene:TraesCS3B03G1041300	Chr3B	675255044	675255986	+	675255515	Chr3B	672719379	672720321	+	672719850	1.0	0.995
gene:TraesCS3B03G1042200	Chr3B	675637145	675640376	+	675638760	Chr3B	673122818	673125609	+	673124213	1.0	0.999
gene:TraesCS3B03G1042400	Chr3B	675641499	675645846	-	675643672	Chr3B	673126719	673129792	-	673128255	1.0	0.997
gene:TraesCS3B03G1043400	Chr3B	675953817	675955587	-	675954702	Chr3B	673397160	673398932	-	673398046	1.0	0.995
gene:TraesCS3B03G1043800	Chr3B	676133841	676137858	+	676135849	Chr3B	673577532	673581549	+	673579540	1.0	1.0
gene:TraesCS3B03G1043900	Chr3B	676138755	676143380	+	676141067	Chr3B	673582446	673587044	+	673584745	0.99	0.989
gene:TraesCS3B03G1044000	Chr3B	676272946	676282414	+	676277680	Chr3B	673691162	673700645	+	673695903	1.0	0.995
gene:TraesCS3B03G1044300	Chr3B	676344289	676344837	+	676344563	Chr3B	673754016	673754564	+	673754290	1.0	0.991
gene:TraesCS3B03G1045300	Chr3B	676721926	676722546	+	676722236	Chr3B	674137000	674137620	+	674137310	1.0	0.987
gene:TraesCS3B03G1045400	Chr3B	676760857	676762865	-	676761861	Chr3B	674178480	674180489	-	674179484	1.0	0.996
gene:TraesCS3B03G1045500	Chr3B	676762576	676773433	+	676768004	Chr3B	674180200	674196492	+	674188346	0.99	0.977
gene:TraesCS3B03G1045900	Chr3B	677354388	677355082	+	677354735	Chr3B	674486838	674487268	+	674487053	0.945	0.938
gene:TraesCS3B03G1046500	Chr3B	677412880	677414433	-	677413656	Chr3B	674616845	674618398	-	674617621	1.0	0.981
gene:TraesCS3B03G1046800	Chr3B	677461006	677462565	-	677461785	Chr3B	674681658	674683217	-	674682437	1.0	0.998
gene:TraesCS3B03G1046900	Chr3B	677485021	677491689	-	677488355	Chr3B	674705607	674712896	-	674709251	1.0	0.997
gene:TraesCS3B03G1047300	Chr3B	677729564	677732647	-	677731105	Chr3B	674951377	674954460	-	674952918	1.0	0.997
gene:TraesCS3B03G1047400	Chr3B	677907984	677911567	+	677909775	Chr3B	675139446	675143029	+	675141237	1.0	1.0
gene:TraesCS3B03G1047700	Chr3B	677925489	677926382	-	677925935	Chr3B	675156908	675157801	-	675157354	1.0	1.0
gene:TraesCS3B03G1047800	Chr3B	677970299	677971807	+	677971053	Chr3B	675201815	675203323	+	675202569	1.0	1.0
gene:TraesCS3B03G1048000	Chr3B	678004372	678005578	-	678004975	Chr3B	675236067	675237273	-	675236670	1.0	1.0
gene:TraesCS3B03G1048400	Chr3B	678018381	678019892	-	678019136	Chr3B	675250075	675251586	-	675250830	1.0	1.0
gene:TraesCS3B03G1048500	Chr3B	678057555	678066958	-	678062256	Chr3B	675289247	675298649	-	675293948	1.0	0.999
gene:TraesCS3B03G1048700	Chr3B	678117167	678123255	+	678120211	Chr3B	675348891	675354979	+	675351935	1.0	0.999
gene:TraesCS3B03G1049100	Chr3B	678353652	678354887	+	678354269	Chr3B	675586676	675587911	+	675587293	1.0	1.0
gene:TraesCS3B03G1049900	Chr3B	678509359	678510495	+	678509927	Chr3B	675744778	675745914	+	675745346	1.0	1.0
gene:TraesCS3B03G1050100	Chr3B	678901102	678910635	+	678905868	Chr3B	676144476	676154144	+	676149310	1.0	1.0
gene:TraesCS3B03G1050300	Chr3B	678949596	678954875	+	678952235	Chr3B	676193170	676198455	+	676195812	1.0	0.999
gene:TraesCS3B03G1050400	Chr3B	679039792	679042221	+	679041006	Chr3B	676283653	676286082	+	676284867	1.0	0.999
gene:TraesCS3B03G1050500	Chr3B	679042456	679046711	-	679044583	Chr3B	676286317	676290572	-	676288444	1.0	1.0
gene:TraesCS3B03G1050600	Chr3B	679049374	679053559	-	679051466	Chr3B	676293235	676297420	-	676295327	1.0	1.0
gene:TraesCS3B03G1050700	Chr3B	679454562	679458645	-	679456603	Chr3B	676715888	676719971	-	676717929	1.0	1.0
gene:TraesCS3B03G1051100	Chr3B	679816556	679818986	-	679817771	Chr3B	677078332	677080762	-	677079547	1.0	1.0
gene:TraesCS3B03G1051200	Chr3B	679819990	679824811	+	679822400	Chr3B	677081708	677086529	+	677084118	1.0	1.0
gene:TraesCS3B03G1052000	Chr3B	680179234	680182899	+	680181066	Chr3B	677441378	677445043	+	677443210	1.0	1.0
gene:TraesCS3B03G1052200	Chr3B	680183313	680185659	+	680184486	Chr3B	677445457	677447896	+	677446676	1.0	1.0
gene:TraesCS3B03G1052500	Chr3B	680188530	680191687	-	680190108	Chr3B	677450767	677453924	-	677452345	1.0	1.0
gene:TraesCS3B03G1052600	Chr3B	680266959	680270807	-	680268883	Chr3B	677529227	677533075	-	677531151	1.0	1.0
gene:TraesCS3B03G1052800	Chr3B	680390130	680402067	+	680396098	Chr3B	677652860	677664312	+	677658586	1.0	0.999
gene:TraesCS3B03G1053300	Chr3B	680903842	680905578	-	680904710	Chr3B	678162290	678164026	-	678163158	1.0	1.0
gene:TraesCS3B03G1053400	Chr3B	680916097	680923394	-	680919745	Chr3B	678174847	678182144	-	678178495	1.0	1.0
gene:TraesCS3B03G1053700	Chr3B	681360052	681366418	+	681363235	Chr3B	678620285	678626689	+	678623487	1.0	1.0
gene:TraesCS3B03G1053800	Chr3B	681368209	681370724	+	681369466	Chr3B	678628480	678630995	+	678629737	1.0	1.0
gene:TraesCS3B03G1053900	Chr3B	681373119	681378492	+	681375805	Chr3B	678633605	678638952	+	678636278	0.997	0.981
gene:TraesCS3B03G1054000	Chr3B	681423719	681428573	+	681426146	Chr3B	678688831	678693685	+	678691258	1.0	1.0
gene:TraesCS3B03G1054600	Chr3B	681648912	681652366	-	681650639	Chr3B	678914162	678917616	-	678915889	1.0	1.0
gene:TraesCS3B03G1054800	Chr3B	681699143	681702907	+	681701025	Chr3B	678964882	678968646	+	678966764	1.0	1.0
gene:TraesCS3B03G1054900	Chr3B	681706524	681708366	-	681707445	Chr3B	678972263	678974105	-	678973184	1.0	1.0
gene:TraesCS3B03G1055200	Chr3B	681846597	681847451	-	681847024	Chr3B	679111784	679112638	-	679112211	1.0	1.0
gene:TraesCS3B03G1055400	Chr3B	682027023	682028299	-	682027661	Chr3B	679290826	679292102	-	679291464	1.0	1.0
gene:TraesCS3B03G1055500	Chr3B	682078209	682087357	+	682082783	Chr3B	679341871	679351019	+	679346445	1.0	1.0
gene:TraesCS3B03G1055600	Chr3B	682087977	682088789	+	682088383	Chr3B	679351639	679352451	+	679352045	1.0	1.0
gene:TraesCS3B03G1055900	Chr3B	682294817	682300385	-	682297601	Chr3B	679559620	679565164	-	679562392	0.985	0.985
gene:TraesCS3B03G1056100	Chr3B	682544255	682546669	+	682545462	Chr3B	679810179	679812593	+	679811386	1.0	1.0
gene:TraesCS3B03G1056200	Chr3B	682552566	682554739	-	682553652	Chr3B	679818495	679820668	-	679819581	1.0	1.0
gene:TraesCS3B03G1056500	Chr3B	682589102	682590230	-	682589666	Chr3B	679855705	679856833	-	679856269	1.0	1.0
gene:TraesCS3B03G1056800	Chr3B	682616046	682618126	-	682617086	Chr3B	679882741	679884821	-	679883781	1.0	1.0
gene:TraesCS3B03G1056900	Chr3B	682626152	682628088	-	682627120	Chr3B	679892847	679894783	-	679893815	1.0	1.0
gene:TraesCS3B03G1057000	Chr3B	682686815	682687696	-	682687255	Chr3B	679956862	679957743	-	679957302	1.0	1.0
gene:TraesCS3B03G1057100	Chr3B	682764273	682764926	+	682764599	Chr3B	680034375	680035028	+	680034701	1.0	1.0
gene:TraesCS3B03G1057300	Chr3B	682978011	682985252	-	682981631	Chr3B	680247733	680254974	-	680251353	1.0	1.0
gene:TraesCS3B03G1057500	Chr3B	683052919	683055010	+	683053964	Chr3B	680322297	680324388	+	680323342	1.0	1.0
gene:TraesCS3B03G1058500	Chr3B	683791315	683796518	+	683793916	Chr3B	681056780	681061858	+	681059319	1.0	1.0
gene:TraesCS3B03G1058600	Chr3B	684179477	684190513	+	684184995	Chr3B	681449057	681460095	+	681454576	1.0	1.0
gene:TraesCS3B03G1059100	Chr3B	684296321	684296844	-	684296582	Chr3B	681566567	681567090	-	681566828	1.0	1.0
gene:TraesCS3B03G1059200	Chr3B	684325718	684330058	+	684327888	Chr3B	681596221	681600561	+	681598391	1.0	1.0
gene:TraesCS3B03G1059300	Chr3B	684332823	684340257	-	684336540	Chr3B	681603326	681611051	-	681607188	1.0	1.0
gene:TraesCS3B03G1059500	Chr3B	684343591	684345942	-	684344766	Chr3B	681614385	681616736	-	681615560	1.0	1.0
gene:TraesCS3B03G1059700	Chr3B	684531862	684534941	+	684533401	Chr3B	681804215	681807294	+	681805754	1.0	1.0
gene:TraesCS3B03G1059900	Chr3B	684609756	684612636	+	684611196	Chr3B	681882159	681885039	+	681883599	1.0	1.0
gene:TraesCS3B03G1060000	Chr3B	684613057	684616595	-	684614826	Chr3B	681885460	681888998	-	681887229	1.0	0.999
gene:TraesCS3B03G1060200	Chr3B	684652946	684654248	+	684653597	Chr3B	681925674	681926976	+	681926325	1.0	1.0
gene:TraesCS3B03G1060900	Chr3B	684693911	684695915	-	684694913	Chr3B	681966638	681968642	-	681967640	1.0	1.0
gene:TraesCS3B03G1061500	Chr3B	684803542	684804030	+	684803786	Chr3B	682077088	682077576	+	682077332	1.0	0.989
gene:TraesCS3B03G1061700	Chr3B	684815757	684819960	+	684817858	Chr3B	682089285	682093488	+	682091386	1.0	1.0
gene:TraesCS3B03G1061900	Chr3B	684842912	684846719	+	684844815	Chr3B	682116435	682120242	+	682118338	1.0	0.998
gene:TraesCS3B03G1062100	Chr3B	684848612	684849121	+	684848866	Chr3B	682122135	682122644	+	682122389	1.0	1.0
gene:TraesCS3B03G1062300	Chr3B	684920227	684923911	-	684922069	Chr3B	682194522	682198206	-	682196364	1.0	1.0
gene:TraesCS3B03G1064000	Chr3B	685241548	685243263	+	685242405	Chr3B	682517599	682519314	+	682518456	1.0	1.0
gene:TraesCS3B03G1064100	Chr3B	685420475	685421636	-	685421055	Chr3B	682693424	682694585	-	682694004	1.0	0.999
gene:TraesCS3B03G1064200	Chr3B	685422828	685425891	-	685424359	Chr3B	682695777	682698840	-	682697308	1.0	1.0
gene:TraesCS3B03G1064300	Chr3B	685427976	685431283	-	685429629	Chr3B	682700924	682704317	-	682702620	1.0	1.0
gene:TraesCS3B03G1064600	Chr3B	685591559	685593861	-	685592710	Chr3B	682867503	682869805	-	682868654	1.0	1.0
gene:TraesCS3B03G1065200	Chr3B	685908248	685909921	+	685909084	Chr3B	683185608	683187281	+	683186444	1.0	1.0
gene:TraesCS3B03G1065300	Chr3B	685910449	685914597	-	685912523	Chr3B	683187809	683191957	-	683189883	1.0	1.0
gene:TraesCS3B03G1065400	Chr3B	686025052	686046880	+	686035966	Chr3B	683302972	683325210	+	683314091	1.0	1.0
gene:TraesCS3B03G1066000	Chr3B	686158888	686162718	+	686160803	Chr3B	683431592	683435422	+	683433507	1.0	1.0
gene:TraesCS3B03G1066200	Chr3B	686226704	686226910	+	686226807	Chr3B	683498712	683498918	+	683498815	1.0	1.0
gene:TraesCS3B03G1067300	Chr3B	686554909	686559125	-	686557017	Chr3B	683833035	683837251	-	683835143	1.0	1.0
gene:TraesCS3B03G1067500	Chr3B	686631511	686633651	-	686632581	Chr3B	683916958	683919098	-	683918028	1.0	1.0
gene:TraesCS3B03G1067600	Chr3B	686635024	686637386	+	686636205	Chr3B	683920471	683922833	+	683921652	1.0	1.0
gene:TraesCS3B03G1067700	Chr3B	686720585	686723127	+	686721856	Chr3B	684006888	684009430	+	684008159	1.0	1.0
gene:TraesCS3B03G1067800	Chr3B	686728848	686730591	+	686729719	Chr3B	684015258	684017001	+	684016129	1.0	0.999
gene:TraesCS3B03G1067900	Chr3B	686751068	686754063	-	686752565	Chr3B	684037815	684040810	-	684039312	1.0	1.0
gene:TraesCS3B03G1068000	Chr3B	686879500	686882469	+	686880984	Chr3B	684166895	684169864	+	684168379	1.0	1.0
gene:TraesCS3B03G1068100	Chr3B	686981857	686985265	-	686983561	Chr3B	684269835	684273243	-	684271539	1.0	1.0
gene:TraesCS3B03G1068200	Chr3B	686986173	686990121	-	686988147	Chr3B	684274151	684278099	-	684276125	1.0	1.0
gene:TraesCS3B03G1068300	Chr3B	686992168	686993229	+	686992698	Chr3B	684280146	684281207	+	684280676	1.0	1.0
gene:TraesCS3B03G1069600	Chr3B	687263482	687267339	-	687265410	Chr3B	684551681	684555538	-	684553609	1.0	1.0
gene:TraesCS3B03G1069800	Chr3B	687268084	687273647	-	687270865	Chr3B	684556283	684561846	-	684559064	1.0	1.0
gene:TraesCS3B03G1070000	Chr3B	687285117	687288617	-	687286867	Chr3B	684573864	684577890	-	684575877	1.0	1.0
gene:TraesCS3B03G1070400	Chr3B	687323791	687324945	-	687324368	Chr3B	684613047	684614201	-	684613624	1.0	1.0
gene:TraesCS3B03G1070500	Chr3B	687407328	687408005	-	687407666	Chr3B	684697310	684697987	-	684697648	1.0	0.998
gene:TraesCS3B03G1070600	Chr3B	687458089	687463723	-	687460906	Chr3B	684748301	684753904	-	684751102	1.0	1.0
gene:TraesCS3B03G1071300	Chr3B	687601327	687602112	-	687601719	Chr3B	684889795	684890580	-	684890187	1.0	1.0
gene:TraesCS3B03G1071600	Chr3B	687626406	687627218	-	687626812	Chr3B	684914668	684915480	-	684915074	1.0	1.0
gene:TraesCS3B03G1071700	Chr3B	687652014	687652835	-	687652424	Chr3B	684938564	684939385	-	684938974	1.0	1.0
gene:TraesCS3B03G1072100	Chr3B	687662618	687664837	-	687663727	Chr3B	684949168	684951387	-	684950277	1.0	1.0
gene:TraesCS3B03G1072200	Chr3B	687733837	687735876	-	687734856	Chr3B	685019743	685021782	-	685020762	1.0	1.0
gene:TraesCS3B03G1072300	Chr3B	687747282	687752894	+	687750088	Chr3B	685033235	685038847	+	685036041	1.0	1.0
gene:TraesCS3B03G1072500	Chr3B	687753007	687756504	-	687754755	Chr3B	685038960	685042457	-	685040708	1.0	1.0
gene:TraesCS3B03G1073200	Chr3B	687843257	687844970	+	687844113	Chr3B	685129140	685130853	+	685129996	1.0	1.0
gene:TraesCS3B03G1073500	Chr3B	687949450	687950962	+	687950206	Chr3B	685183265	685184611	+	685183938	0.999	0.999
gene:TraesCS3B03G1073600	Chr3B	687983390	687986994	-	687985192	Chr3B	685216167	685219767	-	685217967	0.996	0.996
gene:TraesCS3B03G1074200	Chr3B	688028869	688030879	-	688029874	Chr3B	685261561	685263571	-	685262566	1.0	1.0
gene:TraesCS3B03G1074300	Chr3B	688058044	688061180	-	688059612	Chr3B	685290950	685294086	-	685292518	1.0	1.0
gene:TraesCS3B03G1074800	Chr3B	688490899	688491447	-	688491173	Chr3B	685730616	685731164	-	685730890	1.0	1.0
gene:TraesCS3B03G1074900	Chr3B	688678116	688679570	+	688678843	Chr3B	685918545	685919999	+	685919272	1.0	1.0
gene:TraesCS3B03G1075300	Chr3B	688729304	688730740	-	688730022	Chr3B	685970295	685971731	-	685971013	1.0	1.0
gene:TraesCS3B03G1075400	Chr3B	688733143	688737377	+	688735260	Chr3B	685974144	685978378	+	685976261	1.0	0.999
gene:TraesCS3B03G1075500	Chr3B	688944599	688947525	-	688946062	Chr3B	686190766	686193692	-	686192229	1.0	1.0
gene:TraesCS3B03G1075600	Chr3B	689278860	689280795	+	689279827	Chr3B	686525472	686527407	+	686526439	1.0	1.0
gene:TraesCS3B03G1075800	Chr3B	689305116	689307975	+	689306545	Chr3B	686551339	686554198	+	686552768	1.0	1.0
gene:TraesCS3B03G1075900	Chr3B	689308469	689315629	-	689312049	Chr3B	686554692	686561081	-	686557886	0.943	0.943
gene:TraesCS3B03G1076400	Chr3B	689361590	689362700	-	689362145	Chr3B	686607335	686608445	-	686607890	1.0	1.0
gene:TraesCS3B03G1076600	Chr3B	689545536	689546185	+	689545860	Chr3B	686800223	686800872	+	686800547	1.0	1.0
gene:TraesCS3B03G1076700	Chr3B	689556222	689556611	+	689556416	Chr3B	686813251	686813640	+	686813445	1.0	1.0
gene:TraesCS3B03G1076900	Chr3B	689913560	689916559	+	689915059	Chr3B	687174956	687177955	+	687176455	1.0	1.0
gene:TraesCS3B03G1077000	Chr3B	689916581	689920875	-	689918728	Chr3B	687177977	687182271	-	687180124	1.0	1.0
gene:TraesCS3B03G1077200	Chr3B	690026125	690026478	+	690026301	Chr3B	687297735	687298088	+	687297911	1.0	1.0
gene:TraesCS3B03G1077400	Chr3B	690153602	690155726	-	690154664	Chr3B	687428328	687430452	-	687429390	1.0	1.0
gene:TraesCS3B03G1077600	Chr3B	690432642	690434225	+	690433433	Chr3B	687699729	687701312	+	687700520	1.0	1.0
gene:TraesCS3B03G1079200	Chr3B	691076210	691081238	+	691078724	Chr3B	688351577	688356513	+	688354045	1.0	0.998
gene:TraesCS3B03G1079300	Chr3B	691081591	691084222	+	691082906	Chr3B	688356866	688359494	+	688358180	1.0	0.998
gene:TraesCS3B03G1079400	Chr3B	691084304	691087372	-	691085838	Chr3B	688359576	688362650	-	688361113	1.0	1.0
gene:TraesCS3B03G1079600	Chr3B	691141029	691145091	-	691143060	Chr3B	688416631	688420693	-	688418662	1.0	1.0
gene:TraesCS3B03G1079700	Chr3B	691490486	691495734	+	691493110	Chr3B	688763065	688768313	+	688765689	1.0	1.0
gene:TraesCS3B03G1079900	Chr3B	691496239	691498739	+	691497489	Chr3B	688768818	688771318	+	688770068	1.0	1.0
gene:TraesCS3B03G1080200	Chr3B	691506392	691511343	-	691508867	Chr3B	688779291	688784242	-	688781766	1.0	1.0
gene:TraesCS3B03G1080300	Chr3B	691772180	691775117	+	691773648	Chr3B	689044178	689047115	+	689045646	1.0	0.999
gene:TraesCS3B03G1080400	Chr3B	691822814	691823562	-	691823188	Chr3B	689094859	689095607	-	689095233	1.0	1.0
gene:TraesCS3B03G1080500	Chr3B	691826109	691831596	-	691828852	Chr3B	689098154	689103641	-	689100897	1.0	1.0
gene:TraesCS3B03G1080700	Chr3B	691844307	691848758	-	691846532	Chr3B	689116526	689120977	-	689118751	1.0	1.0
gene:TraesCS3B03G1080800	Chr3B	692167350	692168459	+	692167904	Chr3B	689439228	689440337	+	689439782	1.0	1.0
gene:TraesCS3B03G1081800	Chr3B	692189083	692194069	+	692191576	Chr3B	689457934	689462920	+	689460427	1.0	1.0
gene:TraesCS3B03G1082200	Chr3B	692488272	692493844	+	692491058	Chr3B	689758711	689764283	+	689761497	1.0	1.0
gene:TraesCS3B03G1083300	Chr3B	692614714	692617323	+	692616018	Chr3B	689884717	689887326	+	689886021	1.0	1.0
gene:TraesCS3B03G1083400	Chr3B	692843564	692844151	-	692843857	Chr3B	690114726	690115313	-	690115019	1.0	1.0
gene:TraesCS3B03G1083500	Chr3B	692866793	692869537	+	692868165	Chr3B	690138370	690141114	+	690139742	1.0	1.0
gene:TraesCS3B03G1083600	Chr3B	692871387	692872822	+	692872104	Chr3B	690142964	690144399	+	690143681	1.0	1.0
gene:TraesCS3B03G1084200	Chr3B	692890092	692894893	+	692892492	Chr3B	690161775	690166598	+	690164186	1.0	0.988
gene:TraesCS3B03G1085000	Chr3B	693017848	693020784	+	693019316	Chr3B	690290025	690292961	+	690291493	1.0	1.0
gene:TraesCS3B03G1085100	Chr3B	693041601	693043580	-	693042590	Chr3B	690313907	690315886	-	690314896	1.0	1.0
gene:TraesCS3B03G1085200	Chr3B	693043811	693047721	-	693045766	Chr3B	690316117	690320027	-	690318072	1.0	1.0
gene:TraesCS3B03G1085300	Chr3B	693082011	693090740	+	693086375	Chr3B	690354086	690362815	+	690358450	1.0	1.0
gene:TraesCS3B03G1085600	Chr3B	693295572	693297372	+	693296472	Chr3B	690575703	690577503	+	690576603	1.0	1.0
gene:TraesCS3B03G1085700	Chr3B	693306683	693318059	+	693312371	Chr3B	690586161	690597937	+	690592049	0.975	0.975
gene:TraesCS3B03G1086000	Chr3B	693414636	693416886	+	693415761	Chr3B	690695120	690697370	+	690696245	1.0	1.0
gene:TraesCS3B03G1086900	Chr3B	694055988	694061294	+	694058641	Chr3B	691329399	691334705	+	691332052	1.0	1.0
gene:TraesCS3B03G1087000	Chr3B	694062885	694066085	-	694064485	Chr3B	691336296	691339487	-	691337891	0.994	0.994
gene:TraesCS3B03G1087300	Chr3B	694506557	694514661	-	694510609	Chr3B	691760712	691768970	-	691764841	1.0	0.998
gene:TraesCS3B03G1087500	Chr3B	694521425	694523614	+	694522519	Chr3B	691775986	691778175	+	691777080	1.0	1.0
gene:TraesCS3B03G1087600	Chr3B	694524012	694526162	-	694525087	Chr3B	691778573	691780723	-	691779648	1.0	1.0
gene:TraesCS3B03G1087900	Chr3B	694851503	694858426	-	694854964	Chr3B	692107126	692114224	-	692110675	1.0	1.0
gene:TraesCS3B03G1088500	Chr3B	695112454	695113984	+	695113219	Chr3B	692369522	692371052	+	692370287	1.0	1.0
gene:TraesCS3B03G1088600	Chr3B	695129198	695132798	-	695130998	Chr3B	692386374	692389974	-	692388174	1.0	1.0
gene:TraesCS3B03G1088900	Chr3B	695207429	695211649	-	695209539	Chr3B	692464621	692468841	-	692466731	1.0	1.0
gene:TraesCS3B03G1089300	Chr3B	695293946	695298877	+	695296411	Chr3B	692556658	692561625	+	692559141	1.0	1.0
gene:TraesCS3B03G1089500	Chr3B	695299115	695299783	+	695299449	Chr3B	692561863	692562531	+	692562197	1.0	1.0
gene:TraesCS3B03G1089400	Chr3B	695299017	695301060	-	695300038	Chr3B	692561765	692563808	-	692562786	1.0	1.0
gene:TraesCS3B03G1089700	Chr3B	695349718	695351372	-	695350545	Chr3B	692613000	692614654	-	692613827	1.0	1.0
gene:TraesCS3B03G1089800	Chr3B	695547867	695549525	-	695548696	Chr3B	692812228	692813886	-	692813057	1.0	0.999
gene:TraesCS3B03G1089900	Chr3B	695603248	695604898	-	695604073	Chr3B	692868239	692869889	-	692869064	1.0	1.0
gene:TraesCS3B03G1090000	Chr3B	695620772	695623052	+	695621912	Chr3B	692885747	692888027	+	692886887	1.0	1.0
gene:TraesCS3B03G1090500	Chr3B	695872290	695875071	+	695873680	Chr3B	693130957	693133738	+	693132347	1.0	1.0
gene:TraesCS3B03G1090700	Chr3B	695962614	695966041	+	695964327	Chr3B	693221211	693224638	+	693222924	1.0	1.0
gene:TraesCS3B03G1090800	Chr3B	695966059	695970549	-	695968304	Chr3B	693224656	693229148	-	693226902	1.0	1.0
gene:TraesCS3B03G1091200	Chr3B	696039534	696042059	-	696040796	Chr3B	693298357	693300882	-	693299619	1.0	1.0
gene:TraesCS3B03G1091400	Chr3B	696065072	696065698	-	696065385	Chr3B	693323976	693324602	-	693324289	1.0	1.0
gene:TraesCS3B03G1091500	Chr3B	696068807	696072609	-	696070708	Chr3B	693327711	693336520	-	693332115	1.0	0.999
gene:TraesCS3B03G1091600	Chr3B	696074472	696076010	+	696075241	Chr3B	693338741	693340279	+	693339510	1.0	1.0
gene:TraesCS3B03G1092100	Chr3B	696430931	696433150	-	696432040	Chr3B	693694069	693696288	-	693695178	1.0	1.0
gene:TraesCS3B03G1092200	Chr3B	696812704	696817525	+	696815114	Chr3B	694083250	694088071	+	694085660	1.0	1.0
gene:TraesCS3B03G1092300	Chr3B	696874726	696875175	-	696874950	Chr3B	694144933	694145382	-	694145157	1.0	1.0
gene:TraesCS3B03G1092500	Chr3B	696980962	696983290	-	696982126	Chr3B	694251346	694253696	-	694252521	1.0	0.989
gene:TraesCS3B03G1092700	Chr3B	697642752	697648765	-	697645758	Chr3B	694909490	694915503	-	694912496	1.0	1.0
gene:TraesCS3B03G1093400	Chr3B	697960466	697962264	-	697961365	Chr3B	695232625	695234486	-	695233555	1.0	0.996
gene:TraesCS3B03G1093800	Chr3B	698195837	698198379	+	698197108	Chr3B	695509259	695511801	+	695510530	1.0	0.999
gene:TraesCS3B03G1095300	Chr3B	698612592	698613440	+	698613016	Chr3B	695966074	695966922	+	695966498	1.0	0.992
gene:TraesCS3B03G1095500	Chr3B	698639854	698642376	-	698641115	Chr3B	695996700	695999222	-	695997961	1.0	1.0
gene:TraesCS3B03G1095700	Chr3B	698682169	698682552	+	698682360	Chr3B	696050201	696050584	+	696050392	1.0	0.971
gene:TraesCS3B03G1096000	Chr3B	698946230	698948565	+	698947397	Chr3B	696278368	696280703	+	696279535	1.0	1.0
gene:TraesCS3B03G1096100	Chr3B	698960210	698962858	-	698961534	Chr3B	696292364	696295012	-	696293688	1.0	1.0
gene:TraesCS3B03G1096200	Chr3B	698984806	698987470	-	698986138	Chr3B	696316962	696319626	-	696318294	1.0	1.0
gene:TraesCS3B03G1096500	Chr3B	699098569	699101508	+	699100038	Chr3B	696432342	696435281	+	696433811	1.0	1.0
gene:TraesCS3B03G1096600	Chr3B	699105131	699107925	+	699106528	Chr3B	696438949	696441743	+	696440346	1.0	0.998
gene:TraesCS3B03G1096700	Chr3B	699115139	699117831	+	699116485	Chr3B	696448961	696451653	+	696450307	1.0	1.0
gene:TraesCS3B03G1096800	Chr3B	699118369	699119001	-	699118685	Chr3B	696452191	696452823	-	696452507	1.0	0.998
gene:TraesCS3B03G1097100	Chr3B	699171770	699177759	-	699174764	Chr3B	696506594	696512592	-	696509593	1.0	0.998
gene:TraesCS3B03G1097300	Chr3B	699259370	699261573	-	699260471	Chr3B	696609669	696611872	-	696610770	1.0	0.995
gene:TraesCS3B03G1097900	Chr3B	699360727	699362070	-	699361398	Chr3B	696735646	696736989	-	696736317	1.0	0.994
gene:TraesCS3B03G1098400	Chr3B	699464497	699465903	+	699465200	Chr3B	696846235	696847641	+	696846938	1.0	0.997
gene:TraesCS3B03G1098600	Chr3B	699485840	699488307	-	699487073	Chr3B	696872791	696875209	-	696874000	0.999	0.996
gene:TraesCS3B03G1098700	Chr3B	699491322	699492935	-	699492128	Chr3B	696877919	696879532	-	696878725	1.0	0.998
gene:TraesCS3B03G1099100	Chr3B	699596097	699611318	+	699603707	Chr3B	696996393	697011621	+	697004007	1.0	0.995
gene:TraesCS3B03G1099200	Chr3B	699615309	699616748	+	699616028	Chr3B	697015618	697017057	+	697016337	1.0	0.999
gene:TraesCS3B03G1099300	Chr3B	699617724	699619399	+	699618561	Chr3B	697018033	697019708	+	697018870	1.0	0.995
gene:TraesCS3B03G1099600	Chr3B	699893299	699894549	-	699893924	Chr3B	697319859	697321109	-	697320484	1.0	0.998
gene:TraesCS3B03G1099700	Chr3B	699916288	699918939	-	699917613	Chr3B	697341996	697344043	-	697343019	1.0	0.996
gene:TraesCS3B03G1099900	Chr3B	699931235	699933282	-	699932258	Chr3B	697351876	697353882	-	697352879	1.0	0.992
gene:TraesCS3B03G1100600	Chr3B	700081160	700081699	+	700081429	Chr3B	697526691	697527230	+	697526960	1.0	0.996
gene:TraesCS3B03G1101500	Chr3B	700240851	700242509	+	700241680	Chr3B	697707636	697709293	+	697708464	0.999	0.995
gene:TraesCS3B03G1101600	Chr3B	700245019	700246143	+	700245581	Chr3B	697711881	697713005	+	697712443	1.0	0.999
gene:TraesCS3B03G1101700	Chr3B	700321920	700323326	+	700322623	Chr3B	697771854	697773260	+	697772557	1.0	0.998
gene:TraesCS3B03G1102600	Chr3B	700547997	700548767	-	700548382	Chr3B	698079865	698080635	-	698080250	1.0	0.985
