gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Landmark_tgt_chr	Landmark_tgt_start	Landmark_tgt_end	Landmark_tgt_strand	Landmark_tgt_midpoint	Landmark_coverage	Landmark_identity
gene:TraesCS4A03G0814000	Chr4A	612675429	612678246	+	612676837	Chr4A	616898113	616900930	+	616899521	1.0	1.0
gene:TraesCS4A03G0814100	Chr4A	612714135	612720627	+	612717381	Chr4A	616936840	616943324	+	616940082	1.0	0.996
gene:TraesCS4A03G0814500	Chr4A	612863176	612865250	+	612864213	Chr4A	617086980	617089054	+	617088017	1.0	0.997
gene:TraesCS4A03G0814600	Chr4A	612873463	612875336	+	612874399	Chr4A	617097262	617099135	+	617098198	1.0	1.0
gene:TraesCS4A03G0814800	Chr4A	612877465	612878409	-	612877937	Chr4A	617101263	617102207	-	617101735	1.0	0.998
gene:TraesCS4A03G0815000	Chr4A	612886074	612888688	-	612887381	Chr4A	617109611	617112226	-	617110918	1.0	0.996
gene:TraesCS4A03G0815100	Chr4A	612888812	612889459	+	612889135	Chr4A	617112350	617112998	+	617112674	1.0	0.995
gene:TraesCS4A03G0815200	Chr4A	612889967	612892459	-	612891213	Chr4A	617114487	617117007	-	617115747	1.0	0.948
gene:TraesCS4A03G0815300	Chr4A	612901221	612902231	-	612901726	Chr4A	617125543	617126553	-	617126048	1.0	0.985
gene:TraesCS4A03G0815600	Chr4A	612959995	612962060	-	612961027	Chr4A	617146915	617148980	-	617147947	1.0	0.999
gene:TraesCS4A03G0815800	Chr4A	612965108	612967549	-	612966328	Chr4A	617152024	617154465	-	617153244	1.0	0.998
gene:TraesCS4A03G0815900	Chr4A	612969097	612975559	-	612972328	Chr4A	617156009	617162479	-	617159244	0.999	0.997
gene:TraesCS4A03G0816400	Chr4A	613087510	613089476	+	613088493	Chr4A	617271380	617273346	+	617272363	1.0	0.997
gene:TraesCS4A03G0816600	Chr4A	613103153	613106123	-	613104638	Chr4A	617285872	617288840	-	617287356	0.995	0.979
gene:TraesCS4A03G0816800	Chr4A	613260169	613265297	-	613262733	Chr4A	617739935	617745034	-	617742484	0.999	0.98
gene:TraesCS4A03G0816900	Chr4A	613269549	613274167	-	613271858	Chr4A	617748796	617753407	-	617751101	0.997	0.989
gene:TraesCS4A03G0817000	Chr4A	613274887	613285383	-	613280135	Chr4A	617755848	617766598	-	617761223	1.0	0.988
gene:TraesCS4A03G0817700	Chr4A	613465976	613469035	+	613467505	Chr4A	617960771	617963832	+	617962301	1.0	0.996
gene:TraesCS4A03G0819400	Chr4A	613946286	613948387	-	613947336	Chr4A	618411312	618413413	-	618412362	1.0	0.981
gene:TraesCS4A03G0819500	Chr4A	613948551	613949732	-	613949141	Chr4A	618413577	618414757	-	618414167	0.999	0.996
gene:TraesCS4A03G0820200	Chr4A	614035424	614039788	-	614037606	Chr4A	618500400	618504697	-	618502548	0.958	0.958
gene:TraesCS4A03G0820300	Chr4A	614046876	614051662	-	614049269	Chr4A	618511785	618516443	-	618514114	1.0	1.0
gene:TraesCS4A03G0820400	Chr4A	614054318	614058408	+	614056363	Chr4A	618519099	618523189	+	618521144	1.0	1.0
gene:TraesCS4A03G0820600	Chr4A	614202629	614205208	+	614203918	Chr4A	618669089	618671668	+	618670378	1.0	1.0
gene:TraesCS4A03G0820800	Chr4A	614211181	614212391	-	614211786	Chr4A	618677862	618679072	-	618678467	1.0	1.0
gene:TraesCS4A03G0821300	Chr4A	614276808	614280830	-	614278819	Chr4A	618745858	618749879	-	618747868	1.0	0.999
gene:TraesCS4A03G0821400	Chr4A	614285357	614287529	+	614286443	Chr4A	618754399	618756571	+	618755485	1.0	0.999
gene:TraesCS4A03G0821500	Chr4A	614294912	614297639	-	614296275	Chr4A	618763855	618766579	-	618765217	1.0	0.999
gene:TraesCS4A03G0822400	Chr4A	614529269	614537845	-	614533557	Chr4A	618945298	618953888	-	618949593	1.0	0.997
gene:TraesCS4A03G0822600	Chr4A	614774159	614775226	-	614774692	Chr4A	619214745	619215812	-	619215278	1.0	0.995
gene:TraesCS4A03G0822700	Chr4A	614803290	614805233	+	614804261	Chr4A	619261886	619263787	+	619262836	1.0	0.997
gene:TraesCS4A03G0822900	Chr4A	614919907	614942308	+	614931107	Chr4A	619406806	619437984	+	619422395	1.0	0.992
gene:TraesCS4A03G0823800	Chr4A	615061737	615062523	-	615062130	Chr4A	619606504	619607290	+	619606897	1.0	0.98
gene:TraesCS4A03G0824000	Chr4A	615069329	615070324	-	615069826	Chr4A	619567542	619568537	+	619568039	1.0	0.995
gene:TraesCS4A03G0824300	Chr4A	615137711	615138124	-	615137917	Chr4A	619667799	619668212	-	619668005	1.0	0.997
gene:TraesCS4A03G0824400	Chr4A	615141681	615145950	-	615143815	Chr4A	619671909	619676211	-	619674060	1.0	0.999
gene:TraesCS4A03G0824900	Chr4A	615332211	615332843	+	615332527	Chr4A	619843610	619844242	+	619843926	1.0	0.998
gene:TraesCS4A03G0825100	Chr4A	615338160	615340423	-	615339291	Chr4A	619849784	619852047	-	619850915	1.0	0.999
gene:TraesCS4A03G0825500	Chr4A	615435919	615437941	-	615436930	Chr4A	619930359	619932441	-	619931400	0.999	0.935
gene:TraesCS4A03G0825600	Chr4A	615441943	615443654	-	615442798	Chr4A	619937633	619939351	-	619938492	1.0	0.999
gene:TraesCS4A03G0825700	Chr4A	615486574	615489469	+	615488021	Chr4A	619982329	619985224	+	619983776	1.0	1.0
gene:TraesCS4A03G0826000	Chr4A	615497658	615498983	-	615498320	Chr4A	619993521	619994846	-	619994183	1.0	1.0
gene:TraesCS4A03G0826100	Chr4A	615525238	615527503	+	615526370	Chr4A	620021821	620023871	+	620022846	0.96	0.958
gene:TraesCS4A03G0826900	Chr4A	615706769	615712163	-	615709466	Chr4A	620159237	620164489	-	620161863	1.0	0.998
gene:TraesCS4A03G0827000	Chr4A	615710980	615711864	-	615711422	Chr4A	620163306	620164190	-	620163748	1.0	0.997
gene:TraesCS4A03G0827200	Chr4A	615719621	615721421	-	615720521	Chr4A	620171832	620173632	-	620172732	1.0	0.998
gene:TraesCS4A03G0827300	Chr4A	615731085	615732982	-	615732033	Chr4A	620180939	620182836	-	620181887	1.0	0.997
gene:TraesCS4A03G0827400	Chr4A	615736143	615738655	-	615737399	Chr4A	620185996	620188644	-	620187320	1.0	0.995
gene:TraesCS4A03G0827500	Chr4A	615795380	615796299	-	615795839	Chr4A	620236504	620237423	-	620236963	1.0	0.996
gene:TraesCS4A03G0827600	Chr4A	615811430	615812228	-	615811829	Chr4A	620253524	620254322	-	620253923	1.0	0.998
gene:TraesCS4A03G0827700	Chr4A	615815690	615820910	+	615818300	Chr4A	620257957	620263177	+	620260567	1.0	1.0
gene:TraesCS4A03G0827800	Chr4A	615835512	615837130	+	615836321	Chr4A	620279088	620280727	+	620279907	1.0	0.976
gene:TraesCS4A03G0828000	Chr4A	615876550	615885194	+	615880872	Chr4A	620436148	620444819	+	620440483	1.0	0.976
gene:TraesCS4A03G0828200	Chr4A	615883347	615883910	+	615883628	Chr4A	620442947	620443510	+	620443228	1.0	1.0
gene:TraesCS4A03G0828300	Chr4A	615927585	615931337	+	615929461	Chr4A	620472775	620476527	+	620474651	1.0	0.997
gene:TraesCS4A03G0828500	Chr4A	616059883	616066932	-	616063407	Chr4A	620613006	620620045	-	620616525	0.997	0.997
gene:TraesCS4A03G0828700	Chr4A	616113659	616114852	+	616114255	Chr4A	620652466	620653659	+	620653062	1.0	1.0
gene:TraesCS4A03G0828900	Chr4A	616180470	616181728	+	616181099	Chr4A	620660069	620661327	+	620660698	1.0	0.997
gene:TraesCS4A03G0829000	Chr4A	616191741	616192953	+	616192347	Chr4A	620671417	620672629	+	620672023	1.0	0.998
gene:TraesCS4A03G0829200	Chr4A	616275710	616277484	+	616276597	Chr4A	620754892	620756666	+	620755779	1.0	0.997
gene:TraesCS4A03G0830100	Chr4A	616490422	616491768	-	616491095	Chr4A	620907564	620908910	-	620908237	1.0	0.998
gene:TraesCS4A03G0830300	Chr4A	616680232	616684900	+	616682566	Chr4A	621212652	621217105	+	621214878	1.0	0.998
gene:TraesCS4A03G0830400	Chr4A	616688156	616692589	-	616690372	Chr4A	621218436	621223129	-	621220782	1.0	0.981
gene:TraesCS4A03G0831600	Chr4A	616765155	616772473	-	616768814	Chr4A	621253102	621260420	-	621256761	1.0	0.997
gene:TraesCS4A03G0831700	Chr4A	616773949	616777126	+	616775537	Chr4A	621261897	621265074	+	621263485	1.0	0.999
gene:TraesCS4A03G0831800	Chr4A	616777202	616782787	-	616779994	Chr4A	621265150	621270735	-	621267942	1.0	0.998
gene:TraesCS4A03G0832200	Chr4A	616870745	616871707	-	616871226	Chr4A	621354142	621355104	-	621354623	1.0	1.0
gene:TraesCS4A03G0832800	Chr4A	617006001	617009798	+	617007899	Chr4A	621501986	621505759	+	621503872	0.971	0.959
gene:TraesCS4A03G0833000	Chr4A	617056035	617057982	+	617057008	Chr4A	621552661	621554606	+	621553633	1.0	0.999
gene:TraesCS4A03G0833100	Chr4A	617108051	617110034	-	617109042	Chr4A	621604713	621606696	-	621605704	1.0	0.998
gene:TraesCS4A03G0833200	Chr4A	617122730	617127284	+	617125007	Chr4A	621620120	621624789	+	621622454	1.0	1.0
gene:TraesCS4A03G0833300	Chr4A	617126937	617128765	-	617127851	Chr4A	621624442	621626270	-	621625356	1.0	1.0
gene:TraesCS4A03G0833500	Chr4A	617172273	617178340	-	617175306	Chr4A	621665689	621671756	-	621668722	1.0	0.999
gene:TraesCS4A03G0833600	Chr4A	617286696	617288292	+	617287494	Chr4A	621802247	621803813	+	621803030	0.996	0.996
gene:TraesCS4A03G0834000	Chr4A	617343829	617345891	-	617344860	Chr4A	621881566	621883590	-	621882578	0.981	0.98
gene:TraesCS4A03G0834100	Chr4A	617362473	617364348	+	617363410	Chr4A	621900561	621902435	+	621901498	0.999	0.997
gene:TraesCS4A03G0834300	Chr4A	617515326	617517138	-	617516232	Chr4A	622038705	622040517	-	622039611	1.0	0.999
gene:TraesCS4A03G0834600	Chr4A	617590630	617592354	+	617591492	Chr4A	622111112	622112836	+	622111974	1.0	0.998
gene:TraesCS4A03G0834900	Chr4A	617735218	617737383	-	617736300	Chr4A	622266646	622268811	-	622267728	1.0	0.999
gene:TraesCS4A03G0835100	Chr4A	617819428	617823163	-	617821295	Chr4A	622342080	622345815	-	622343947	1.0	1.0
gene:TraesCS4A03G0835400	Chr4A	617830270	617831430	-	617830850	Chr4A	622352922	622354079	-	622353500	0.997	0.997
gene:TraesCS4A03G0835900	Chr4A	617899459	617902183	+	617900821	Chr4A	622429945	622432669	+	622431307	1.0	1.0
gene:TraesCS4A03G0836100	Chr4A	617965568	617967499	-	617966533	Chr4A	622494175	622496106	-	622495140	1.0	1.0
gene:TraesCS4A03G0836300	Chr4A	618000235	618000854	+	618000544	Chr4A	622529349	622529968	+	622529658	1.0	1.0
gene:TraesCS4A03G0836800	Chr4A	618028800	618030013	+	618029406	Chr4A	622558249	622559462	+	622558855	1.0	1.0
gene:TraesCS4A03G0836900	Chr4A	618094720	618100761	+	618097740	Chr4A	622628575	622634830	+	622631702	1.0	1.0
gene:TraesCS4A03G0837300	Chr4A	618373034	618374404	+	618373719	Chr4A	622888541	622889911	+	622889226	1.0	0.999
gene:TraesCS4A03G0837700	Chr4A	618631327	618631590	-	618631458	Chr4A	623146771	623147034	-	623146902	1.0	1.0
gene:TraesCS4A03G0838000	Chr4A	618725481	618726109	+	618725795	Chr4A	623240824	623241452	+	623241138	1.0	0.996
gene:TraesCS4A03G0838100	Chr4A	618732890	618734421	+	618733655	Chr4A	623248233	623249764	+	623248998	1.0	1.0
gene:TraesCS4A03G0838500	Chr4A	618994713	618997807	+	618996260	Chr4A	625092892	625095986	+	625094439	1.0	0.998
gene:TraesCS4A03G0838700	Chr4A	618999198	619000180	-	618999689	Chr4A	625097377	625098359	-	625097868	1.0	0.997
gene:TraesCS4A03G0839100	Chr4A	619035014	619036290	-	619035652	Chr4A	625133253	625134529	-	625133891	1.0	0.999
gene:TraesCS4A03G0839200	Chr4A	619055749	619057437	-	619056593	Chr4A	625164090	625165782	-	625164936	0.996	0.988
gene:TraesCS4A03G0839400	Chr4A	619083888	619090947	-	619087417	Chr4A	625192250	625199309	-	625195779	1.0	0.999
gene:TraesCS4A03G0839600	Chr4A	619180361	619186382	-	619183371	Chr4A	625288972	625295024	-	625291998	0.999	0.997
gene:TraesCS4A03G0839700	Chr4A	619187513	619188010	-	619187761	Chr4A	625296155	625296652	-	625296403	1.0	0.991
gene:TraesCS4A03G0839800	Chr4A	619208271	619222298	+	619215284	Chr4A	625325461	625339617	+	625332539	1.0	0.99
gene:TraesCS4A03G0841500	Chr4A	619773602	619787471	+	619780536	Chr4A	625851783	625865652	+	625858717	1.0	1.0
gene:TraesCS4A03G0841700	Chr4A	619818606	619826656	+	619822631	Chr4A	625897021	625905071	+	625901046	1.0	0.999
gene:TraesCS4A03G0842100	Chr4A	619878625	619881878	+	619880251	Chr4A	625956520	625959773	+	625958146	1.0	1.0
gene:TraesCS4A03G0842300	Chr4A	619916253	619918166	+	619917209	Chr4A	625994528	625996441	+	625995484	1.0	0.994
gene:TraesCS4A03G0843000	Chr4A	619980581	619982213	+	619981397	Chr4A	626051642	626053274	+	626052458	1.0	0.998
gene:TraesCS4A03G0843100	Chr4A	620026355	620028053	+	620027204	Chr4A	626097921	626099619	+	626098770	1.0	1.0
gene:TraesCS4A03G0843200	Chr4A	620032434	620033704	+	620033069	Chr4A	626104149	626105419	+	626104784	1.0	1.0
gene:TraesCS4A03G0843600	Chr4A	620167952	620178061	-	620173006	Chr4A	626239408	626249517	-	626244462	1.0	1.0
gene:TraesCS4A03G0843900	Chr4A	620266360	620283365	-	620274862	Chr4A	626339760	626357205	-	626348482	1.0	1.0
gene:TraesCS4A03G0844100	Chr4A	620316275	620319771	-	620318023	Chr4A	626389969	626393465	-	626391717	1.0	1.0
gene:TraesCS4A03G0844300	Chr4A	620351899	620355452	-	620353675	Chr4A	626426377	626429923	-	626428150	1.0	1.0
gene:TraesCS4A03G0845500	Chr4A	620480299	620483486	-	620481892	Chr4A	626525011	626528199	-	626526605	1.0	0.998
gene:TraesCS4A03G0845700	Chr4A	620516395	620521967	-	620519181	Chr4A	626561401	626567022	-	626564211	1.0	1.0
gene:TraesCS4A03G0845900	Chr4A	620526504	620527067	+	620526785	Chr4A	626571559	626572122	+	626571840	1.0	1.0
gene:TraesCS4A03G0846200	Chr4A	620543094	620545925	+	620544509	Chr4A	626590002	626592833	+	626591417	1.0	0.997
gene:TraesCS4A03G0846300	Chr4A	620550301	620551566	-	620550933	Chr4A	626597436	626598701	-	626598068	1.0	1.0
gene:TraesCS4A03G0846500	Chr4A	620599253	620602882	-	620601067	Chr4A	626647259	626650888	-	626649073	1.0	1.0
gene:TraesCS4A03G0846700	Chr4A	620696317	620700112	+	620698214	Chr4A	626744963	626748758	+	626746860	1.0	1.0
gene:TraesCS4A03G0846800	Chr4A	620702600	620703915	+	620703257	Chr4A	626751246	626752561	+	626751903	1.0	1.0
gene:TraesCS4A03G0846900	Chr4A	620718709	620720527	-	620719618	Chr4A	626767363	626769181	-	626768272	1.0	1.0
gene:TraesCS4A03G0847300	Chr4A	620772973	620776207	+	620774590	Chr4A	626822108	626825338	+	626823723	1.0	0.999
gene:TraesCS4A03G0847400	Chr4A	620799500	620802735	-	620801117	Chr4A	626849503	626852738	-	626851120	1.0	1.0
gene:TraesCS4A03G0847500	Chr4A	620804216	620806474	-	620805345	Chr4A	626854220	626856478	-	626855349	1.0	1.0
gene:TraesCS4A03G0847700	Chr4A	620825942	620826301	-	620826121	Chr4A	626876193	626876552	-	626876372	1.0	1.0
gene:TraesCS4A03G0847900	Chr4A	620829553	620839300	-	620834426	Chr4A	626879804	626889551	-	626884677	1.0	1.0
gene:TraesCS4A03G0848200	Chr4A	620845855	620848830	+	620847342	Chr4A	626896357	626899332	+	626897844	1.0	1.0
gene:TraesCS4A03G0848300	Chr4A	620848853	620852738	-	620850795	Chr4A	626899355	626903240	-	626901297	1.0	1.0
gene:TraesCS4A03G0848600	Chr4A	620874459	620882343	+	620878401	Chr4A	626924962	626932850	+	626928906	1.0	1.0
gene:TraesCS4A03G0849100	Chr4A	621148868	621153017	-	621150942	Chr4A	627162648	627166797	-	627164722	1.0	1.0
gene:TraesCS4A03G0849200	Chr4A	621154376	621161734	-	621158055	Chr4A	627168156	627175514	-	627171835	1.0	1.0
gene:TraesCS4A03G0849600	Chr4A	621190381	621190784	+	621190582	Chr4A	627204162	627204565	+	627204363	1.0	1.0
gene:TraesCS4A03G0849800	Chr4A	621201139	621203413	-	621202276	Chr4A	627214206	627216480	-	627215343	1.0	1.0
gene:TraesCS4A03G0849900	Chr4A	621203596	621208047	+	621205821	Chr4A	627216663	627221114	+	627218888	1.0	1.0
gene:TraesCS4A03G0850000	Chr4A	621208078	621209164	-	621208621	Chr4A	627221145	627222250	-	627221697	1.0	0.974
gene:TraesCS4A03G0850400	Chr4A	621248632	621255546	-	621252089	Chr4A	627261930	627268844	-	627265387	1.0	1.0
gene:TraesCS4A03G0850500	Chr4A	621262684	621265430	-	621264057	Chr4A	627275845	627278591	-	627277218	1.0	1.0
gene:TraesCS4A03G0851000	Chr4A	621302676	621304947	+	621303811	Chr4A	627314735	627317006	+	627315870	1.0	1.0
gene:TraesCS4A03G0851100	Chr4A	621309044	621314603	+	621311823	Chr4A	627321103	627326662	+	627323882	1.0	1.0
gene:TraesCS4A03G0851200	Chr4A	621315646	621317697	-	621316671	Chr4A	627327705	627329756	-	627328730	1.0	1.0
gene:TraesCS4A03G0851300	Chr4A	621465415	621466507	-	621465961	Chr4A	627489072	627490164	-	627489618	1.0	0.993
gene:TraesCS4A03G0851800	Chr4A	621534050	621535628	-	621534839	Chr4A	624761618	624763196	+	624762407	1.0	1.0
gene:TraesCS4A03G0851900	Chr4A	621543904	621544521	-	621544212	Chr4A	624752724	624753341	+	624753032	1.0	1.0
gene:TraesCS4A03G0852200	Chr4A	622342308	622344984	+	622343646	Chr4A	623952491	623955104	-	623953797	1.0	0.995
gene:TraesCS4A03G0852300	Chr4A	622345113	622349084	-	622347098	Chr4A	623948410	623952363	+	623950386	0.975	0.927
gene:TraesCS4A03G0852400	Chr4A	622353795	622356069	+	622354932	Chr4A	623941265	623943539	-	623942402	1.0	0.999
gene:TraesCS4A03G0852700	Chr4A	622365151	622367727	+	622366439	Chr4A	623928597	623931173	-	623929885	1.0	0.998
gene:TraesCS4A03G0852900	Chr4A	622409812	622411682	+	622410747	Chr4A	623884123	623885993	-	623885058	1.0	1.0
gene:TraesCS4A03G0853300	Chr4A	622424992	622427372	-	622426182	Chr4A	623868026	623870406	+	623869216	1.0	1.0
gene:TraesCS4A03G0854200	Chr4A	622973259	622975667	-	622974463	Chr4A	623327638	623330046	+	623328842	1.0	0.999
gene:TraesCS4A03G0854500	Chr4A	623003957	623006199	-	623005078	Chr4A	623297017	623299259	+	623298138	1.0	1.0
gene:TraesCS4A03G0854700	Chr4A	623037973	623040574	+	623039273	Chr4A	623263423	623266024	-	623264723	1.0	1.0
gene:TraesCS4A03G0855000	Chr4A	623593976	623595684	+	623594830	Chr4A	627789640	627791348	-	627790494	1.0	1.0
gene:TraesCS4A03G0855200	Chr4A	623699071	623702664	+	623700867	Chr4A	627683473	627687066	-	627685269	1.0	1.0
gene:TraesCS4A03G0855600	Chr4A	623764388	623765921	-	623765154	Chr4A	627619934	627621467	+	627620700	1.0	1.0
gene:TraesCS4A03G0855800	Chr4A	623770932	623772410	-	623771671	Chr4A	627613443	627614923	+	627614183	1.0	0.998
gene:TraesCS4A03G0856900	Chr4A	624069567	624070114	+	624069840	Chr4A	628090100	628090647	+	628090373	1.0	1.0
gene:TraesCS4A03G0857000	Chr4A	624087411	624090763	+	624089087	Chr4A	628107878	628111230	+	628109554	1.0	1.0
gene:TraesCS4A03G0857400	Chr4A	624205039	624206312	+	624205675	Chr4A	628241953	628243226	+	628242589	1.0	0.999
gene:TraesCS4A03G0857600	Chr4A	624218728	624219811	+	624219269	Chr4A	628254882	628255965	+	628255423	1.0	0.998
gene:TraesCS4A03G0857900	Chr4A	624303190	624304793	-	624303991	Chr4A	628341541	628343144	-	628342342	1.0	1.0
gene:TraesCS4A03G0858100	Chr4A	624389780	624391577	-	624390678	Chr4A	628429336	628431133	-	628430234	1.0	0.999
gene:TraesCS4A03G0858200	Chr4A	624395312	624396501	+	624395906	Chr4A	628434867	628436056	+	628435461	1.0	1.0
gene:TraesCS4A03G0858300	Chr4A	624403675	624407267	-	624405471	Chr4A	628443246	628446838	-	628445042	1.0	1.0
gene:TraesCS4A03G0858800	Chr4A	624452799	624453617	+	624453208	Chr4A	628492529	628493347	+	628492938	1.0	1.0
gene:TraesCS4A03G0858900	Chr4A	624461275	624462796	-	624462035	Chr4A	628501699	628503220	-	628502459	1.0	1.0
gene:TraesCS4A03G0859000	Chr4A	624499740	624500165	-	624499952	Chr4A	628539554	628539979	-	628539766	1.0	1.0
gene:TraesCS4A03G0859200	Chr4A	624545543	624547340	-	624546441	Chr4A	628585822	628587619	-	628586720	1.0	1.0
gene:TraesCS4A03G0859400	Chr4A	624597160	624598603	+	624597881	Chr4A	628638265	628639708	+	628638986	1.0	1.0
gene:TraesCS4A03G0859500	Chr4A	624633429	624635026	-	624634227	Chr4A	628674520	628676117	-	628675318	1.0	0.997
gene:TraesCS4A03G0859600	Chr4A	624643588	624646514	+	624645051	Chr4A	628684999	628687925	+	628686462	1.0	1.0
gene:TraesCS4A03G0859700	Chr4A	624695344	624699836	+	624697590	Chr4A	628737181	628741673	+	628739427	1.0	1.0
gene:TraesCS4A03G0860000	Chr4A	624714051	624716108	+	624715079	Chr4A	628755223	628757280	+	628756251	1.0	0.995
gene:TraesCS4A03G0860100	Chr4A	624716121	624716546	+	624716333	Chr4A	628757293	628757718	+	628757505	1.0	1.0
gene:TraesCS4A03G0860200	Chr4A	624717452	624720512	-	624718982	Chr4A	628758624	628761684	-	628760154	1.0	0.999
gene:TraesCS4A03G0860400	Chr4A	624730750	624731883	-	624731316	Chr4A	628771640	628772773	-	628772206	1.0	0.998
gene:TraesCS4A03G0860500	Chr4A	624747913	624748773	-	624748343	Chr4A	628788878	628789738	-	628789308	1.0	0.998
gene:TraesCS4A03G0860600	Chr4A	624787801	624788625	-	624788213	Chr4A	628836031	628836855	-	628836443	1.0	0.997
gene:TraesCS4A03G0860800	Chr4A	624832999	624833865	-	624833432	Chr4A	628885318	628886184	-	628885751	1.0	1.0
gene:TraesCS4A03G0861500	Chr4A	624860069	624862519	+	624861294	Chr4A	628919220	628921985	+	628920602	1.0	0.997
gene:TraesCS4A03G0861800	Chr4A	624870822	624881953	+	624876387	Chr4A	628930299	628931828	+	628931063	0.982	0.981
gene:TraesCS4A03G0862000	Chr4A	624950413	624953378	+	624951895	Chr4A	629010543	629013508	+	629012025	1.0	0.997
gene:TraesCS4A03G0862100	Chr4A	624992180	624995551	+	624993865	Chr4A	629052236	629055624	+	629053930	1.0	0.989
gene:TraesCS4A03G0862400	Chr4A	625007005	625008881	+	625007943	Chr4A	629068190	629070066	+	629069128	1.0	0.999
gene:TraesCS4A03G0862600	Chr4A	625116071	625117858	+	625116964	Chr4A	629191478	629193265	+	629192371	1.0	0.997
gene:TraesCS4A03G0862800	Chr4A	625148711	625149658	-	625149184	Chr4A	629224984	629225931	-	629225457	1.0	1.0
gene:TraesCS4A03G0862900	Chr4A	625221893	625226673	-	625224283	Chr4A	629298633	629303413	-	629301023	1.0	0.996
gene:TraesCS4A03G0863200	Chr4A	625247938	625248845	-	625248391	Chr4A	629324735	629325642	-	629325188	1.0	0.998
gene:TraesCS4A03G0863500	Chr4A	625292481	625296462	-	625294471	Chr4A	629364260	629368243	-	629366251	1.0	0.998
gene:TraesCS4A03G0863600	Chr4A	625324448	625326876	-	625325662	Chr4A	629395220	629397648	-	629396434	1.0	0.995
gene:TraesCS4A03G0863700	Chr4A	625345673	625349388	-	625347530	Chr4A	629425024	629428739	-	629426881	1.0	0.997
gene:TraesCS4A03G0864200	Chr4A	625420716	625424332	-	625422524	Chr4A	629512241	629515857	-	629514049	1.0	0.999
gene:TraesCS4A03G0864700	Chr4A	625473776	625476398	-	625475087	Chr4A	629565841	629568463	-	629567152	1.0	0.999
gene:TraesCS4A03G0864800	Chr4A	625475351	625475966	+	625475658	Chr4A	629567416	629568031	+	629567723	1.0	1.0
gene:TraesCS4A03G0864900	Chr4A	625481961	625485465	-	625483713	Chr4A	629596025	629599529	-	629597777	1.0	0.998
gene:TraesCS4A03G0865100	Chr4A	625524766	625529050	-	625526908	Chr4A	629639568	629644024	-	629641796	1.0	0.998
gene:TraesCS4A03G0865400	Chr4A	625577112	625582907	+	625580009	Chr4A	629661633	629667464	+	629664548	0.997	0.982
gene:TraesCS4A03G0865500	Chr4A	625577335	625582907	-	625580121	Chr4A	629661897	629667464	-	629664680	0.996	0.989
gene:TraesCS4A03G0865600	Chr4A	625625562	625629486	+	625627524	Chr4A	629772050	629775354	+	629773702	1.0	0.992
gene:TraesCS4A03G0865700	Chr4A	625643568	625644429	-	625643998	Chr4A	629780750	629781611	-	629781180	1.0	0.971
gene:TraesCS4A03G0866300	Chr4A	625797098	625798400	+	625797749	Chr4A	630055690	630056993	+	630056341	0.957	0.906
gene:TraesCS4A03G0866400	Chr4A	625798818	625806307	-	625802562	Chr4A	630057411	630064841	-	630061126	1.0	0.997
gene:TraesCS4A03G0866600	Chr4A	625844178	625845593	+	625844885	Chr4A	630096164	630097579	+	630096871	1.0	0.997
gene:TraesCS4A03G0867400	Chr4A	626214255	626215940	+	626215097	Chr4A	630452953	630454638	+	630453795	1.0	1.0
gene:TraesCS4A03G0868000	Chr4A	626443593	626444141	-	626443867	Chr4A	630697807	630698355	-	630698081	1.0	1.0
gene:TraesCS4A03G0868500	Chr4A	626462775	626464649	-	626463712	Chr4A	630717238	630719112	-	630718175	1.0	1.0
gene:TraesCS4A03G0868600	Chr4A	626485830	626487935	-	626486882	Chr4A	630732179	630734278	-	630733228	0.994	0.994
gene:TraesCS4A03G0868700	Chr4A	626491019	626500651	-	626495835	Chr4A	630737359	630746963	-	630742161	1.0	0.998
gene:TraesCS4A03G0869200	Chr4A	626513385	626514416	-	626513900	Chr4A	630757581	630758612	-	630758096	1.0	0.995
gene:TraesCS4A03G0869300	Chr4A	626588985	626597726	-	626593355	Chr4A	630849575	630858316	-	630853945	1.0	0.992
gene:TraesCS4A03G0869500	Chr4A	626668599	626677377	-	626672988	Chr4A	630908088	630916867	-	630912477	1.0	0.997
gene:TraesCS4A03G0869800	Chr4A	626799267	626800388	-	626799827	Chr4A	630988247	630989364	-	630988805	0.996	0.991
gene:TraesCS4A03G0870000	Chr4A	626811170	626811736	-	626811453	Chr4A	630998665	630999231	-	630998948	1.0	0.992
gene:TraesCS4A03G0870100	Chr4A	626861711	626862163	-	626861937	Chr4A	631049802	631050254	-	631050028	1.0	0.997
gene:TraesCS4A03G0870300	Chr4A	626869624	626872616	+	626871120	Chr4A	631059320	631062311	+	631060815	1.0	0.998
gene:TraesCS4A03G0870400	Chr4A	626873908	626877001	+	626875454	Chr4A	631076043	631079329	+	631077686	0.973	0.957
gene:TraesCS4A03G0871000	Chr4A	626885317	626887775	+	626886546	Chr4A	631087741	631090202	+	631088971	1.0	0.998
gene:TraesCS4A03G0871100	Chr4A	626895759	626899138	+	626897448	Chr4A	631098032	631101409	+	631099720	1.0	0.995
gene:TraesCS4A03G0871600	Chr4A	627023831	627029071	-	627026451	Chr4A	631263228	631268310	-	631265769	0.956	0.956
gene:TraesCS4A03G0871900	Chr4A	627278942	627285523	-	627282232	Chr4A	631578741	631585392	-	631582066	0.999	0.968
