gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	JIN50_tgt_chr	JIN50_tgt_start	JIN50_tgt_end	JIN50_tgt_strand	JIN50_tgt_midpoint	JIN50_coverage	JIN50_identity
gene:TraesCS7B03G1110400	Chr7B	687716646	687720441	+	687718543	Chr7B	684037243	684041038	+	684039140	1.0	1.0
gene:TraesCS7B03G1110700	Chr7B	687725574	687725813	-	687725693	Chr7B	684046171	684046410	-	684046290	1.0	1.0
gene:TraesCS7B03G1111500	Chr7B	687921659	687921880	+	687921769	Chr7B	684283121	684283342	+	684283231	1.0	0.981
gene:TraesCS7B03G1111600	Chr7B	687925206	687929670	+	687927438	Chr7B	684286667	684291129	+	684288898	1.0	1.0
gene:TraesCS7B03G1112400	Chr7B	687995501	687996733	-	687996117	Chr7B	684356985	684358217	-	684357601	1.0	1.0
gene:TraesCS7B03G1112700	Chr7B	688183692	688184867	-	688184279	Chr7B	684545389	684546564	-	684545976	1.0	1.0
gene:TraesCS7B03G1112900	Chr7B	688526180	688527915	-	688527047	Chr7B	684887998	684889733	-	684888865	1.0	1.0
gene:TraesCS7B03G1113100	Chr7B	688574247	688578273	+	688576260	Chr7B	684936013	684940039	+	684938026	1.0	1.0
gene:TraesCS7B03G1113400	Chr7B	689224611	689225651	+	689225131	Chr7B	685603428	685604468	+	685603948	1.0	1.0
gene:TraesCS7B03G1113500	Chr7B	689247003	689249012	-	689248007	Chr7B	685625834	685627843	-	685626838	1.0	1.0
gene:TraesCS7B03G1113900	Chr7B	689418874	689419314	+	689419094	Chr7B	685796627	685797067	+	685796847	1.0	1.0
gene:TraesCS7B03G1114200	Chr7B	689437777	689448526	+	689443151	Chr7B	685815539	685826295	+	685820917	1.0	1.0
gene:TraesCS7B03G1114400	Chr7B	689457091	689457855	-	689457473	Chr7B	685834861	685835625	-	685835243	1.0	0.998
gene:TraesCS7B03G1114500	Chr7B	689458114	689462104	-	689460109	Chr7B	685835884	685839874	-	685837879	1.0	1.0
gene:TraesCS7B03G1114600	Chr7B	689517666	689520195	+	689518930	Chr7B	685895443	685897972	+	685896707	1.0	1.0
gene:TraesCS7B03G1114800	Chr7B	689523114	689525254	-	689524184	Chr7B	685900910	685903050	-	685901980	1.0	1.0
gene:TraesCS7B03G1115100	Chr7B	689621321	689624036	+	689622678	Chr7B	686006881	686009596	+	686008238	1.0	0.997
gene:TraesCS7B03G1115200	Chr7B	689902028	689902255	-	689902141	Chr7B	686284068	686284295	-	686284181	1.0	1.0
gene:TraesCS7B03G1115300	Chr7B	689902980	689907578	-	689905279	Chr7B	686285020	686289618	-	686287319	1.0	1.0
gene:TraesCS7B03G1115400	Chr7B	689947617	689949266	-	689948441	Chr7B	686328426	686330075	-	686329250	1.0	1.0
gene:TraesCS7B03G1115800	Chr7B	690036856	690037134	-	690036995	Chr7B	686417249	686417527	-	686417388	1.0	1.0
gene:TraesCS7B03G1115900	Chr7B	690041580	690043491	-	690042535	Chr7B	686421973	686423884	-	686422928	1.0	0.999
gene:TraesCS7B03G1116200	Chr7B	690406342	690407501	+	690406921	Chr7B	686785128	686786287	+	686785707	1.0	1.0
gene:TraesCS7B03G1116300	Chr7B	690750534	690751568	-	690751051	Chr7B	686970262	686971319	-	686970790	0.997	0.916
gene:TraesCS7B03G1116600	Chr7B	690844422	690845361	-	690844891	Chr7B	687009892	687010834	-	687010363	0.992	0.935
gene:TraesCS7B03G1117100	Chr7B	690884524	690885816	-	690885170	Chr7B	687043422	687044714	-	687044068	1.0	0.989
gene:TraesCS7B03G1117600	Chr7B	691062415	691063050	+	691062732	Chr7B	687326928	687327554	-	687327241	0.985	0.915
gene:TraesCS7B03G1117900	Chr7B	691183836	691198284	-	691191060	Chr7B	687431770	687452554	-	687442162	1.0	0.967
gene:TraesCS7B03G1118400	Chr7B	691372000	691374331	-	691373165	Chr7B	687579562	687581893	-	687580727	1.0	0.996
gene:TraesCS7B03G1118700	Chr7B	691421222	691423267	-	691422244	Chr7B	687630728	687632833	-	687631780	1.0	0.983
gene:TraesCS7B03G1119100	Chr7B	691464023	691469543	+	691466783	Chr7B	687750191	687755663	+	687752927	0.999	0.987
gene:TraesCS7B03G1119700	Chr7B	691877372	691880557	+	691878964	Chr7B	688168558	688171743	+	688170150	1.0	0.997
gene:TraesCS7B03G1120500	Chr7B	692569854	692572923	-	692571388	Chr7B	689229059	689232133	-	689230596	1.0	0.996
gene:TraesCS7B03G1120600	Chr7B	692573846	692598051	-	692585948	Chr7B	689233056	689257462	-	689245259	0.997	0.996
gene:TraesCS7B03G1121200	Chr7B	692727336	692728076	-	692727706	Chr7B	689778558	689779298	-	689778928	1.0	0.982
gene:TraesCS7B03G1121900	Chr7B	693392904	693395246	-	693394075	Chr7B	690135614	690137956	-	690136785	1.0	0.999
gene:TraesCS7B03G1122000	Chr7B	693412543	693413461	+	693413002	Chr7B	690154829	690155747	+	690155288	1.0	0.998
gene:TraesCS7B03G1122500	Chr7B	693512292	693513242	-	693512767	Chr7B	690243506	690244456	-	690243981	1.0	1.0
gene:TraesCS7B03G1122800	Chr7B	693700746	693702686	+	693701716	Chr7B	690726076	690728016	+	690727046	1.0	0.998
gene:TraesCS7B03G1123600	Chr7B	694173728	694189209	+	694181468	Chr7B	691208079	691223580	+	691215829	1.0	0.997
gene:TraesCS7B03G1123700	Chr7B	694195754	694199168	+	694197461	Chr7B	691230126	691233543	+	691231834	1.0	1.0
gene:TraesCS7B03G1123800	Chr7B	694557144	694558251	+	694557697	Chr7B	691612872	691613979	+	691613425	1.0	0.998
gene:TraesCS7B03G1123900	Chr7B	694567270	694569934	+	694568602	Chr7B	691623005	691625676	+	691624340	1.0	0.996
gene:TraesCS7B03G1124000	Chr7B	694674550	694677920	-	694676235	Chr7B	691665784	691669153	-	691667468	1.0	0.989
gene:TraesCS7B03G1124800	Chr7B	694910601	694912230	-	694911415	Chr7B	691993379	691995004	-	691994191	0.997	0.963
gene:TraesCS7B03G1125000	Chr7B	694988123	694989114	-	694988618	Chr7B	692041164	692042154	-	692041659	0.998	0.996
gene:TraesCS7B03G1125200	Chr7B	695063551	695063814	+	695063682	Chr7B	692114657	692114920	+	692114788	1.0	1.0
gene:TraesCS7B03G1125600	Chr7B	695123954	695125822	+	695124888	Chr7B	692174913	692176784	+	692175848	1.0	0.997
gene:TraesCS7B03G1126900	Chr7B	695440393	695453438	-	695446915	Chr7B	692432088	692445134	-	692438611	1.0	1.0
gene:TraesCS7B03G1127300	Chr7B	695600643	695615088	+	695607865	Chr7B	692592315	692606758	+	692599536	1.0	1.0
gene:TraesCS7B03G1127900	Chr7B	695822990	695823940	-	695823465	Chr7B	692814683	692815634	-	692815158	1.0	0.998
gene:TraesCS7B03G1128200	Chr7B	695979821	695980657	-	695980239	Chr7B	693006969	693007805	-	693007387	1.0	1.0
gene:TraesCS7B03G1129700	Chr7B	696144254	696146323	+	696145288	Chr7B	693171450	693173519	+	693172484	1.0	1.0
gene:TraesCS7B03G1129900	Chr7B	696176290	696178043	+	696177166	Chr7B	693203490	693205243	+	693204366	1.0	1.0
gene:TraesCS7B03G1130700	Chr7B	696735984	696741779	-	696738881	Chr7B	693763187	693768982	-	693766084	1.0	0.995
gene:TraesCS7B03G1131200	Chr7B	696917529	696920282	+	696918905	Chr7B	693944660	693947413	+	693946036	1.0	1.0
gene:TraesCS7B03G1131500	Chr7B	696965325	696967874	+	696966599	Chr7B	693992457	693995006	+	693993731	1.0	1.0
gene:TraesCS7B03G1131800	Chr7B	697200712	697204196	+	697202454	Chr7B	694225009	694228493	+	694226751	1.0	0.997
gene:TraesCS7B03G1131900	Chr7B	697205465	697209385	+	697207425	Chr7B	694229762	694233682	+	694231722	1.0	0.999
gene:TraesCS7B03G1132300	Chr7B	697515397	697518157	-	697516777	Chr7B	694538035	694540795	-	694539415	1.0	1.0
gene:TraesCS7B03G1132600	Chr7B	697694785	697702582	+	697698683	Chr7B	694712868	694720665	+	694716766	1.0	1.0
gene:TraesCS7B03G1133300	Chr7B	697906497	697910756	+	697908626	Chr7B	694926946	694931205	+	694929075	1.0	1.0
gene:TraesCS7B03G1133600	Chr7B	697924919	697929926	+	697927422	Chr7B	694945371	694950380	+	694947875	1.0	1.0
gene:TraesCS7B03G1133900	Chr7B	697967623	697971683	+	697969653	Chr7B	695011427	695015489	+	695013458	1.0	0.999
gene:TraesCS7B03G1134000	Chr7B	698014837	698019209	+	698017023	Chr7B	695058662	695063034	+	695060848	1.0	1.0
gene:TraesCS7B03G1134100	Chr7B	698032738	698033164	+	698032951	Chr7B	695076585	695077011	+	695076798	1.0	1.0
gene:TraesCS7B03G1134200	Chr7B	698096069	698099936	+	698098002	Chr7B	695139916	695143788	+	695141852	1.0	0.999
gene:TraesCS7B03G1134400	Chr7B	698199925	698200331	+	698200128	Chr7B	695243775	695244181	+	695243978	1.0	1.0
gene:TraesCS7B03G1134600	Chr7B	698238993	698240762	-	698239877	Chr7B	695282839	695284606	-	695283722	1.0	1.0
gene:TraesCS7B03G1135300	Chr7B	698251010	698253241	+	698252125	Chr7B	695294856	695297087	+	695295971	1.0	0.997
gene:TraesCS7B03G1135400	Chr7B	698258291	698258624	+	698258457	Chr7B	695302131	695302464	+	695302297	1.0	1.0
gene:TraesCS7B03G1136200	Chr7B	698411693	698414545	+	698413119	Chr7B	695455521	695458373	+	695456947	1.0	1.0
gene:TraesCS7B03G1136300	Chr7B	698414736	698415538	+	698415137	Chr7B	695458564	695459365	+	695458964	1.0	1.0
gene:TraesCS7B03G1136500	Chr7B	698851110	698852790	+	698851950	Chr7B	696071764	696073444	+	696072604	1.0	1.0
gene:TraesCS7B03G1136600	Chr7B	698862346	698865917	-	698864131	Chr7B	696083000	696086571	-	696084785	1.0	1.0
gene:TraesCS7B03G1137000	Chr7B	698969688	698973237	-	698971462	Chr7B	696190349	696193900	-	696192124	1.0	0.999
gene:TraesCS7B03G1137100	Chr7B	699005726	699007133	+	699006429	Chr7B	696226422	696227829	+	696227125	1.0	1.0
gene:TraesCS7B03G1137200	Chr7B	699016987	699021223	+	699019105	Chr7B	696237683	696241919	+	696239801	1.0	1.0
gene:TraesCS7B03G1137400	Chr7B	699121031	699125316	+	699123173	Chr7B	696341840	696346125	+	696343982	1.0	1.0
gene:TraesCS7B03G1138200	Chr7B	699554304	699555395	+	699554849	Chr7B	696774853	696775944	+	696775398	1.0	1.0
gene:TraesCS7B03G1138300	Chr7B	700016158	700017400	+	700016779	Chr7B	697236115	697237357	+	697236736	1.0	1.0
gene:TraesCS7B03G1138400	Chr7B	700053658	700054824	+	700054241	Chr7B	697273612	697274778	+	697274195	1.0	1.0
gene:TraesCS7B03G1138500	Chr7B	700086079	700087487	+	700086783	Chr7B	697305984	697307392	+	697306688	1.0	1.0
gene:TraesCS7B03G1138600	Chr7B	700098634	700103885	+	700101259	Chr7B	697318534	697323785	+	697321159	1.0	1.0
gene:TraesCS7B03G1138700	Chr7B	700108444	700113508	-	700110976	Chr7B	697328352	697333416	-	697330884	1.0	1.0
gene:TraesCS7B03G1138900	Chr7B	700367795	700369304	-	700368549	Chr7B	697579491	697581000	-	697580245	1.0	1.0
gene:TraesCS7B03G1139000	Chr7B	700376268	700377240	-	700376754	Chr7B	697587981	697588953	-	697588467	1.0	0.997
gene:TraesCS7B03G1139400	Chr7B	700459991	700461106	-	700460548	Chr7B	697671698	697672813	-	697672255	1.0	1.0
gene:TraesCS7B03G1139600	Chr7B	700682759	700686640	+	700684699	Chr7B	697887080	697890962	+	697889021	1.0	1.0
gene:TraesCS7B03G1139700	Chr7B	700687213	700693203	-	700690208	Chr7B	697891535	697897525	-	697894530	1.0	1.0
gene:TraesCS7B03G1140600	Chr7B	700874688	700874909	+	700874798	Chr7B	698078560	698078781	+	698078670	1.0	1.0
gene:TraesCS7B03G1140700	Chr7B	700913413	700919093	-	700916253	Chr7B	698117289	698122969	-	698120129	1.0	1.0
gene:TraesCS7B03G1140800	Chr7B	700959083	700969809	+	700964446	Chr7B	698162957	698173681	+	698168319	1.0	0.998
gene:TraesCS7B03G1142000	Chr7B	701077907	701080009	+	701078958	Chr7B	698267687	698269789	+	698268738	1.0	1.0
gene:TraesCS7B03G1142500	Chr7B	701246008	701249914	-	701247961	Chr7B	698435477	698439383	-	698437430	1.0	1.0
gene:TraesCS7B03G1143000	Chr7B	701267921	701271330	-	701269625	Chr7B	698457138	698460423	-	698458780	0.999	0.999
gene:TraesCS7B03G1143100	Chr7B	701274959	701275264	-	701275111	Chr7B	698464052	698464357	-	698464204	1.0	1.0
gene:TraesCS7B03G1143200	Chr7B	701277025	701277618	-	701277321	Chr7B	698466119	698466712	-	698466415	1.0	1.0
gene:TraesCS7B03G1143300	Chr7B	701325060	701325719	-	701325389	Chr7B	698507857	698508501	-	698508179	0.977	0.971
gene:TraesCS7B03G1143400	Chr7B	701331841	701336019	-	701333930	Chr7B	698514382	698518557	-	698516469	1.0	0.997
gene:TraesCS7B03G1145400	Chr7B	702103555	702103881	-	702103718	Chr7B	698939451	698939777	-	698939614	1.0	0.99
gene:TraesCS7B03G1145600	Chr7B	702131949	702132281	-	702132115	Chr7B	698968075	698968407	-	698968241	1.0	1.0
gene:TraesCS7B03G1146000	Chr7B	702232650	702235295	+	702233972	Chr7B	699068883	699071530	+	699070206	1.0	1.0
gene:TraesCS7B03G1146500	Chr7B	702500758	702503059	+	702501908	Chr7B	699336266	699338567	+	699337416	1.0	1.0
gene:TraesCS7B03G1147000	Chr7B	702569187	702571657	+	702570422	Chr7B	699404728	699407198	+	699405963	1.0	1.0
gene:TraesCS7B03G1147300	Chr7B	702663564	702666284	+	702664924	Chr7B	699500886	699503606	+	699502246	1.0	1.0
gene:TraesCS7B03G1147400	Chr7B	702666989	702669839	-	702668414	Chr7B	699504311	699507161	-	699505736	1.0	0.999
gene:TraesCS7B03G1147800	Chr7B	702830550	702831344	-	702830947	Chr7B	699665892	699666686	-	699666289	1.0	1.0
gene:TraesCS7B03G1148500	Chr7B	703100838	703101161	-	703100999	Chr7B	699935939	699936262	-	699936100	1.0	1.0
gene:TraesCS7B03G1149600	Chr7B	703562708	703564167	-	703563437	Chr7B	700401880	700403339	-	700402609	1.0	1.0
gene:TraesCS7B03G1150100	Chr7B	703666198	703668528	+	703667363	Chr7B	700505441	700507771	+	700506606	1.0	1.0
gene:TraesCS7B03G1150200	Chr7B	703670150	703681789	-	703675969	Chr7B	700509393	700521035	-	700515214	1.0	1.0
gene:TraesCS7B03G1150500	Chr7B	703871246	703873974	-	703872610	Chr7B	700709992	700712720	-	700711356	1.0	1.0
gene:TraesCS7B03G1151400	Chr7B	704414362	704423623	+	704418992	Chr7B	701142516	701151775	+	701147145	1.0	1.0
gene:TraesCS7B03G1151500	Chr7B	704427144	704429726	+	704428435	Chr7B	701155296	701157878	+	701156587	1.0	1.0
gene:TraesCS7B03G1151600	Chr7B	704431940	704436363	-	704434151	Chr7B	701160092	701164515	-	701162303	1.0	1.0
gene:TraesCS7B03G1151800	Chr7B	704470616	704474524	-	704472570	Chr7B	701198769	701202677	-	701200723	1.0	1.0
gene:TraesCS7B03G1152200	Chr7B	704657553	704660017	+	704658785	Chr7B	701388442	701390905	+	701389673	1.0	1.0
gene:TraesCS7B03G1152300	Chr7B	704661066	704664044	-	704662555	Chr7B	701391954	701394932	-	701393443	1.0	1.0
gene:TraesCS7B03G1152700	Chr7B	704705859	704710178	-	704708018	Chr7B	701428134	701432456	-	701430295	1.0	1.0
gene:TraesCS7B03G1152800	Chr7B	704757657	704758574	+	704758115	Chr7B	701479839	701480756	+	701480297	1.0	1.0
gene:TraesCS7B03G1153800	Chr7B	704877150	704877476	-	704877313	Chr7B	701599927	701600253	-	701600090	1.0	1.0
gene:TraesCS7B03G1154000	Chr7B	704896810	704897418	-	704897114	Chr7B	701619587	701620195	-	701619891	1.0	1.0
gene:TraesCS7B03G1154100	Chr7B	705108714	705109354	-	705109034	Chr7B	701945695	701946335	-	701946015	1.0	1.0
gene:TraesCS7B03G1154400	Chr7B	705408045	705408878	-	705408461	Chr7B	702254119	702254952	-	702254535	1.0	1.0
gene:TraesCS7B03G1154500	Chr7B	705416557	705419264	-	705417910	Chr7B	702262658	702263609	-	702263133	0.979	0.979
gene:TraesCS7B03G1155000	Chr7B	705542212	705544849	+	705543530	Chr7B	702387004	702389641	+	702388322	1.0	1.0
gene:TraesCS7B03G1155400	Chr7B	705582986	705590105	+	705586545	Chr7B	702427792	702434911	+	702431351	1.0	0.999
gene:TraesCS7B03G1155800	Chr7B	705610042	705628583	-	705619312	Chr7B	702454848	702473405	-	702464126	1.0	1.0
gene:TraesCS7B03G1156100	Chr7B	705767775	705771477	-	705769626	Chr7B	702584129	702587831	-	702585980	1.0	0.998
gene:TraesCS7B03G1156300	Chr7B	705793741	705794397	-	705794069	Chr7B	702614320	702614976	-	702614648	1.0	0.996
gene:TraesCS7B03G1156500	Chr7B	705813577	705839186	+	705826381	Chr7B	702644095	702688714	+	702666404	1.0	1.0
gene:TraesCS7B03G1156800	Chr7B	705914285	705924107	-	705919196	Chr7B	702747297	702757120	-	702752208	1.0	0.995
gene:TraesCS7B03G1157300	Chr7B	705952281	705956805	+	705954543	Chr7B	702783429	702787952	+	702785690	1.0	0.999
gene:TraesCS7B03G1157400	Chr7B	705956034	705962502	-	705959268	Chr7B	702787181	702792791	-	702789986	0.999	0.996
gene:TraesCS7B03G1157600	Chr7B	706016480	706027625	+	706022052	Chr7B	702849675	702860421	+	702855048	1.0	0.995
gene:TraesCS7B03G1157900	Chr7B	706074802	706076679	+	706075740	Chr7B	702916927	702918804	+	702917865	1.0	0.993
gene:TraesCS7B03G1158300	Chr7B	706133942	706138179	-	706136060	Chr7B	702975992	702980229	-	702978110	1.0	0.999
gene:TraesCS7B03G1158400	Chr7B	706142853	706145617	-	706144235	Chr7B	702984904	702987668	-	702986286	1.0	1.0
gene:TraesCS7B03G1159300	Chr7B	706566584	706567578	+	706567081	Chr7B	703383089	703384083	+	703383586	1.0	0.998
gene:TraesCS7B03G1167200	Chr7B	708370571	708372465	+	708371518	Chr7B	704684726	704686619	+	704685672	0.998	0.951
gene:TraesCS7B03G1167400	Chr7B	708558031	708560690	+	708559360	Chr7B	703409247	703411870	+	703410558	1.0	0.952
gene:TraesCS7B03G1168000	Chr7B	708820693	708823743	-	708822218	Chr7B	705525977	705529016	-	705527496	1.0	0.999
gene:TraesCS7B03G1168200	Chr7B	708829704	708836960	-	708833332	Chr7B	705531407	705538622	-	705535014	0.991	0.938
gene:TraesCS7B03G1168600	Chr7B	708861045	708862878	-	708861961	Chr7B	705586323	705588170	-	705587246	1.0	0.998
gene:TraesCS7B03G1168800	Chr7B	708870580	708875191	-	708872885	Chr7B	705595889	705600268	-	705598078	1.0	0.983
gene:TraesCS7B03G1170000	Chr7B	709053265	709059208	-	709056236	Chr7B	705641105	705646446	+	705643775	0.993	0.97
gene:TraesCS7B03G1170200	Chr7B	709067250	709067702	+	709067476	Chr7B	705630364	705630816	-	705630590	1.0	0.942
gene:TraesCS7B03G1171200	Chr7B	709498610	709516121	+	709507365	Chr7B	705671082	705689329	+	705680205	0.996	0.98
gene:TraesCS7B03G1171400	Chr7B	709516645	709523174	-	709519909	Chr7B	705689663	705695696	-	705692679	0.989	0.955
gene:TraesCS7B03G1171500	Chr7B	709586720	709601111	+	709593915	Chr7B	705818665	705832986	+	705825825	0.999	0.989
gene:TraesCS7B03G1171700	Chr7B	709605170	709609023	+	709607096	Chr7B	705837056	705840909	+	705838982	1.0	1.0
gene:TraesCS7B03G1171800	Chr7B	709630390	709631375	+	709630882	Chr7B	705862096	705863081	+	705862588	1.0	1.0
gene:TraesCS7B03G1171900	Chr7B	709759926	709774380	+	709767153	Chr7B	705991654	706006109	+	705998881	1.0	0.997
gene:TraesCS7B03G1172000	Chr7B	709858550	709859173	+	709858861	Chr7B	706090256	706090879	+	706090567	1.0	1.0
gene:TraesCS7B03G1173200	Chr7B	710058252	710061957	+	710060104	Chr7B	706290046	706293751	+	706291898	1.0	0.999
gene:TraesCS7B03G1173400	Chr7B	710065406	710068333	-	710066869	Chr7B	706297200	706300127	-	706298663	1.0	0.996
gene:TraesCS7B03G1173600	Chr7B	710075307	710088410	-	710081858	Chr7B	706307103	706320267	-	706313685	1.0	1.0
gene:TraesCS7B03G1173700	Chr7B	710090255	710102467	-	710096361	Chr7B	706322112	706334324	-	706328218	1.0	1.0
gene:TraesCS7B03G1173900	Chr7B	710111629	710111748	+	710111688	Chr7B	706343499	706343618	+	706343558	1.0	1.0
gene:TraesCS7B03G1174400	Chr7B	710222876	710222995	+	710222935	Chr7B	706455298	706455417	+	706455357	1.0	1.0
gene:TraesCS7B03G1174700	Chr7B	710241068	710249798	+	710245433	Chr7B	706569614	706578343	+	706573978	1.0	1.0
gene:TraesCS7B03G1175200	Chr7B	710393468	710393929	-	710393698	Chr7B	706728613	706729074	-	706728843	1.0	1.0
gene:TraesCS7B03G1175400	Chr7B	710405003	710405440	-	710405221	Chr7B	706740157	706740594	-	706740375	1.0	1.0
gene:TraesCS7B03G1175600	Chr7B	710481777	710486832	+	710484304	Chr7B	706816926	706821981	+	706819453	1.0	1.0
gene:TraesCS7B03G1175900	Chr7B	710494828	710496303	+	710495565	Chr7B	706829977	706831452	+	706830714	1.0	1.0
gene:TraesCS7B03G1176100	Chr7B	710497656	710505716	-	710501686	Chr7B	706832805	706840865	-	706836835	1.0	1.0
gene:TraesCS7B03G1176500	Chr7B	710570849	710571799	-	710571324	Chr7B	706905351	706906301	-	706905826	1.0	1.0
gene:TraesCS7B03G1176700	Chr7B	710839129	710845665	-	710842397	Chr7B	707164897	707171433	-	707168165	1.0	1.0
gene:TraesCS7B03G1176800	Chr7B	710853190	710858340	-	710855765	Chr7B	707178960	707184109	-	707181534	0.999	0.999
gene:TraesCS7B03G1177000	Chr7B	710870481	710873652	-	710872066	Chr7B	707196255	707199426	-	707197840	1.0	1.0
gene:TraesCS7B03G1177100	Chr7B	710874019	710878122	+	710876070	Chr7B	707199793	707203896	+	707201844	1.0	1.0
gene:TraesCS7B03G1177200	Chr7B	710882461	710886721	+	710884591	Chr7B	707208003	707212263	+	707210133	1.0	0.999
gene:TraesCS7B03G1177400	Chr7B	710953529	710955808	+	710954668	Chr7B	707265321	707267386	+	707266353	0.973	0.962
gene:TraesCS7B03G1177800	Chr7B	710999584	711007497	+	711003540	Chr7B	707336096	707344006	+	707340051	1.0	0.998
gene:TraesCS7B03G1177900	Chr7B	711074453	711077543	+	711075998	Chr7B	707409035	707412125	+	707410580	1.0	1.0
gene:TraesCS7B03G1178300	Chr7B	711370737	711375147	+	711372942	Chr7B	707702024	707706434	+	707704229	1.0	1.0
gene:TraesCS7B03G1178500	Chr7B	711378218	711382777	+	711380497	Chr7B	707709479	707714038	+	707711758	1.0	1.0
gene:TraesCS7B03G1178600	Chr7B	711602380	711610366	+	711606373	Chr7B	707930644	707938630	+	707934637	1.0	1.0
gene:TraesCS7B03G1178700	Chr7B	711635843	711638389	-	711637116	Chr7B	707964195	707966741	-	707965468	1.0	1.0
gene:TraesCS7B03G1178800	Chr7B	711655728	711658370	-	711657049	Chr7B	707983961	707986603	-	707985282	1.0	1.0
gene:TraesCS7B03G1178900	Chr7B	711668417	711671271	-	711669844	Chr7B	707996640	707999494	-	707998067	1.0	1.0
gene:TraesCS7B03G1179000	Chr7B	711724536	711727461	-	711725998	Chr7B	708051926	708054851	-	708053388	1.0	1.0
gene:TraesCS7B03G1179400	Chr7B	711874048	711875797	-	711874922	Chr7B	708199091	708200840	-	708199965	1.0	1.0
gene:TraesCS7B03G1179600	Chr7B	711958567	711960844	+	711959705	Chr7B	708286668	708288945	+	708287806	1.0	1.0
gene:TraesCS7B03G1179800	Chr7B	711967043	711967640	-	711967341	Chr7B	708294881	708295478	-	708295179	1.0	1.0
gene:TraesCS7B03G1179900	Chr7B	711978323	711980287	+	711979305	Chr7B	708341164	708343128	+	708342146	1.0	1.0
gene:TraesCS7B03G1180200	Chr7B	712054106	712058198	+	712056152	Chr7B	708416953	708421045	+	708418999	1.0	1.0
gene:TraesCS7B03G1180300	Chr7B	712058484	712066881	-	712062682	Chr7B	708421331	708429438	-	708425384	1.0	0.999
gene:TraesCS7B03G1180800	Chr7B	712186238	712188472	+	712187355	Chr7B	708547995	708550035	+	708549015	1.0	1.0
gene:TraesCS7B03G1181100	Chr7B	712207693	712208923	-	712208308	Chr7B	708569268	708570497	-	708569882	0.999	0.998
gene:TraesCS7B03G1181700	Chr7B	712235917	712236444	-	712236180	Chr7B	708594976	708595503	-	708595239	1.0	1.0
gene:TraesCS7B03G1181900	Chr7B	712262452	712264743	-	712263597	Chr7B	708649059	708651354	-	708650206	1.0	0.974
gene:TraesCS7B03G1182100	Chr7B	712268739	712269710	+	712269224	Chr7B	708662797	708663758	+	708663277	0.989	0.987
gene:TraesCS7B03G1182200	Chr7B	712356118	712360010	+	712358064	Chr7B	708776876	708780775	+	708778825	0.996	0.985
gene:TraesCS7B03G1182500	Chr7B	712381521	712382872	+	712382196	Chr7B	708801370	708802721	+	708802045	1.0	0.996
gene:TraesCS7B03G1182800	Chr7B	712587048	712587974	-	712587511	Chr7B	709014790	709015716	-	709015253	1.0	0.992
gene:TraesCS7B03G1183100	Chr7B	712897331	712899937	+	712898634	Chr7B	709392820	709395426	+	709394123	1.0	0.998
gene:TraesCS7B03G1183200	Chr7B	712976869	712979610	+	712978239	Chr7B	709472333	709475074	+	709473703	1.0	0.997
gene:TraesCS7B03G1183600	Chr7B	713029499	713037268	-	713033383	Chr7B	709516244	709524012	-	709520128	1.0	0.997
gene:TraesCS7B03G1184000	Chr7B	713288367	713288648	-	713288507	Chr7B	709838546	709838827	-	709838686	1.0	0.985
gene:TraesCS7B03G1184600	Chr7B	713445773	713449976	+	713447874	Chr7B	710008455	710012658	+	710010556	1.0	0.999
gene:TraesCS7B03G1185100	Chr7B	713718409	713719854	+	713719131	Chr7B	710304605	710306050	+	710305327	1.0	0.996
gene:TraesCS7B03G1185200	Chr7B	713760187	713763810	+	713761998	Chr7B	710361173	710364527	+	710362850	0.994	0.973
gene:TraesCS7B03G1185500	Chr7B	713810103	713815329	+	713812716	Chr7B	710540714	710545950	+	710543332	1.0	0.993
gene:TraesCS7B03G1185600	Chr7B	713832134	713837414	+	713834774	Chr7B	710503909	710509153	+	710506531	1.0	0.997
gene:TraesCS7B03G1185700	Chr7B	713874943	713879811	+	713877377	Chr7B	710475508	710480385	+	710477946	1.0	0.989
gene:TraesCS7B03G1185800	Chr7B	713969134	713973091	-	713971112	Chr7B	710663244	710667201	-	710665222	1.0	0.997
gene:TraesCS7B03G1185900	Chr7B	713988516	713994517	+	713991516	Chr7B	710682630	710688631	+	710685630	1.0	0.999
gene:TraesCS7B03G1186000	Chr7B	714001369	714004462	+	714002915	Chr7B	710695481	710698425	+	710696953	0.99	0.957
gene:TraesCS7B03G1186400	Chr7B	714008553	714010769	+	714009661	Chr7B	710712281	710714497	+	710713389	1.0	0.992
gene:TraesCS7B03G1186500	Chr7B	714011226	714012746	+	714011986	Chr7B	710714957	710716477	+	710715717	1.0	0.986
gene:TraesCS7B03G1186800	Chr7B	714038093	714039243	-	714038668	Chr7B	710923644	710924808	-	710924226	0.982	0.923
gene:TraesCS7B03G1187500	Chr7B	714196151	714197915	-	714197033	Chr7B	711100153	711102095	-	711101124	1.0	0.901
gene:TraesCS7B03G1187700	Chr7B	714268025	714269446	+	714268735	Chr7B	711244420	711245868	+	711245144	1.0	0.978
gene:TraesCS7B03G1187800	Chr7B	714344398	714347241	+	714345819	Chr7B	711310920	711313764	+	711312342	1.0	0.993
gene:TraesCS7B03G1187900	Chr7B	714355191	714356633	-	714355912	Chr7B	711321704	711323122	-	711322413	0.983	0.98
