gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_v1_tgt_chr	CS_v1_tgt_start	CS_v1_tgt_end	CS_v1_tgt_strand	CS_v1_tgt_midpoint	CS_v1_coverage	CS_v1_identity
gene:TraesCS2B03G1421000	Chr2B	766821164	766821819	+	766821491	Chr2B	758112963	758113618	+	758113290	1.0	1.0
gene:TraesCS2B03G1421100	Chr2B	766823031	766827994	+	766825512	Chr2B	758114830	758119793	+	758117311	1.0	1.0
gene:TraesCS2B03G1421200	Chr2B	766829465	766833534	+	766831499	Chr2B	758121264	758125333	+	758123298	1.0	1.0
gene:TraesCS2B03G1421400	Chr2B	766855464	766858802	-	766857133	Chr2B	758147263	758150601	-	758148932	1.0	1.0
gene:TraesCS2B03G1422200	Chr2B	767097478	767098479	-	767097978	Chr2B	758389629	758390630	-	758390129	1.0	1.0
gene:TraesCS2B03G1422300	Chr2B	767261932	767269560	-	767265746	Chr2B	758555172	758562969	-	758559070	1.0	1.0
gene:TraesCS2B03G1422400	Chr2B	767298166	767302982	-	767300574	Chr2B	758592408	758597224	-	758594816	1.0	1.0
gene:TraesCS2B03G1422600	Chr2B	767370814	767376113	+	767373463	Chr2B	758666330	758671629	+	758668979	1.0	1.0
gene:TraesCS2B03G1422800	Chr2B	767502546	767506686	-	767504616	Chr2B	758798235	758802375	-	758800305	1.0	1.0
gene:TraesCS2B03G1422900	Chr2B	767511849	767513227	+	767512538	Chr2B	758807538	758808916	+	758808227	1.0	1.0
gene:TraesCS2B03G1423000	Chr2B	767600690	767604841	+	767602765	Chr2B	758896379	758900530	+	758898454	1.0	1.0
gene:TraesCS2B03G1423300	Chr2B	767625851	767627083	+	767626467	Chr2B	758921540	758922772	+	758922156	1.0	1.0
gene:TraesCS2B03G1423700	Chr2B	767901199	767902383	+	767901791	Chr2B	759172592	759173776	+	759173184	1.0	1.0
gene:TraesCS2B03G1423800	Chr2B	767904013	767905263	-	767904638	Chr2B	759175406	759176656	-	759176031	1.0	1.0
gene:TraesCS2B03G1424200	Chr2B	768001615	768003053	-	768002334	Chr2B	759273008	759274446	-	759273727	1.0	1.0
gene:TraesCS2B03G1424400	Chr2B	768073268	768076958	+	768075113	Chr2B	759344661	759348351	+	759346506	1.0	1.0
gene:TraesCS2B03G1424600	Chr2B	768167081	768171079	+	768169080	Chr2B	759438473	759442471	+	759440472	1.0	1.0
gene:TraesCS2B03G1424700	Chr2B	768176160	768179294	-	768177727	Chr2B	759447552	759450686	-	759449119	1.0	1.0
gene:TraesCS2B03G1424800	Chr2B	768219306	768222107	+	768220706	Chr2B	759490698	759493499	+	759492098	1.0	1.0
gene:TraesCS2B03G1425100	Chr2B	768251984	768253353	-	768252668	Chr2B	759523377	759524746	-	759524061	1.0	1.0
gene:TraesCS2B03G1425400	Chr2B	768708297	768709336	+	768708816	Chr2B	759735213	759736252	+	759735732	1.0	1.0
gene:TraesCS2B03G1425500	Chr2B	768714729	768715667	+	768715198	Chr2B	759741645	759742583	+	759742114	1.0	1.0
gene:TraesCS2B03G1425700	Chr2B	768738346	768739395	+	768738870	Chr2B	759765262	759766311	+	759765786	1.0	1.0
gene:TraesCS2B03G1425800	Chr2B	768790708	768791679	+	768791193	Chr2B	759817624	759818595	+	759818109	1.0	1.0
gene:TraesCS2B03G1425900	Chr2B	768986797	768988234	+	768987515	Chr2B	760015313	760016750	+	760016031	1.0	1.0
gene:TraesCS2B03G1426100	Chr2B	769093140	769094401	+	769093770	Chr2B	760118497	760119758	+	760119127	1.0	1.0
gene:TraesCS2B03G1426300	Chr2B	769127128	769128339	+	769127733	Chr2B	760153029	760154240	+	760153634	1.0	1.0
gene:TraesCS2B03G1426400	Chr2B	769219667	769221007	-	769220337	Chr2B	760245568	760246908	-	760246238	1.0	1.0
gene:TraesCS2B03G1426500	Chr2B	769237769	769238965	+	769238367	Chr2B	760263670	760264866	+	760264268	1.0	1.0
gene:TraesCS2B03G1427000	Chr2B	769823030	769824910	-	769823970	Chr2B	760828363	760830243	-	760829303	1.0	1.0
gene:TraesCS2B03G1427300	Chr2B	769873569	769878927	+	769876248	Chr2B	760879132	760884490	+	760881811	1.0	1.0
gene:TraesCS2B03G1427400	Chr2B	769884204	769886924	-	769885564	Chr2B	760890079	760892799	-	760891439	1.0	1.0
gene:TraesCS2B03G1428200	Chr2B	769922219	769925395	+	769923807	Chr2B	760928108	760931284	+	760929696	1.0	1.0
gene:TraesCS2B03G1428300	Chr2B	769925557	769929621	-	769927589	Chr2B	760931446	760935510	-	760933478	1.0	1.0
gene:TraesCS2B03G1428500	Chr2B	769943493	769945400	-	769944446	Chr2B	760949907	760951814	-	760950860	1.0	1.0
gene:TraesCS2B03G1428700	Chr2B	769984497	769988093	+	769986295	Chr2B	760990911	760994507	+	760992709	1.0	1.0
gene:TraesCS2B03G1428800	Chr2B	770272575	770277027	-	770274801	Chr2B	761278991	761283443	-	761281217	1.0	1.0
gene:TraesCS2B03G1429000	Chr2B	770316080	770317709	-	770316894	Chr2B	761322496	761324125	-	761323310	1.0	1.0
gene:TraesCS2B03G1429200	Chr2B	770321174	770322840	-	770322007	Chr2B	761327590	761329256	-	761328423	1.0	1.0
gene:TraesCS2B03G1429300	Chr2B	770687512	770689573	+	770688542	Chr2B	761699256	761701317	+	761700286	1.0	1.0
gene:TraesCS2B03G1429400	Chr2B	770708897	770710216	-	770709556	Chr2B	761720641	761721960	-	761721300	1.0	1.0
gene:TraesCS2B03G1429500	Chr2B	770774172	770775665	+	770774918	Chr2B	761785916	761787409	+	761786662	1.0	0.999
gene:TraesCS2B03G1429700	Chr2B	770834429	770836253	+	770835341	Chr2B	761846173	761847997	+	761847085	1.0	1.0
gene:TraesCS2B03G1429900	Chr2B	770943022	770945670	+	770944346	Chr2B	761954766	761957414	+	761956090	1.0	1.0
gene:TraesCS2B03G1430000	Chr2B	770948075	770949541	+	770948808	Chr2B	761959819	761961285	+	761960552	1.0	1.0
gene:TraesCS2B03G1430200	Chr2B	770967741	770973788	+	770970764	Chr2B	761979485	761985532	+	761982508	1.0	1.0
gene:TraesCS2B03G1430300	Chr2B	770969713	770980268	-	770974990	Chr2B	761981457	761992012	-	761986734	1.0	1.0
gene:TraesCS2B03G1430400	Chr2B	770980404	770984017	-	770982210	Chr2B	761992148	761995761	-	761993954	1.0	1.0
gene:TraesCS2B03G1430500	Chr2B	771016235	771017034	-	771016634	Chr2B	762027979	762028778	-	762028378	1.0	1.0
gene:TraesCS2B03G1430700	Chr2B	771036636	771037351	-	771036993	Chr2B	762048380	762049095	-	762048737	1.0	1.0
gene:TraesCS2B03G1430800	Chr2B	771050707	771051472	-	771051089	Chr2B	762062451	762063216	-	762062833	1.0	1.0
gene:TraesCS2B03G1431000	Chr2B	771059495	771059980	-	771059737	Chr2B	762071236	762071721	-	762071478	1.0	1.0
gene:TraesCS2B03G1431500	Chr2B	771256068	771257926	-	771256997	Chr2B	762116532	762118390	-	762117461	1.0	1.0
gene:TraesCS2B03G1431800	Chr2B	771352846	771354270	-	771353558	Chr2B	762213310	762214734	-	762214022	1.0	1.0
gene:TraesCS2B03G1432000	Chr2B	771505206	771508911	+	771507058	Chr2B	762367145	762370850	+	762368997	1.0	1.0
gene:TraesCS2B03G1432400	Chr2B	771567607	771568888	+	771568247	Chr2B	762429536	762430817	+	762430176	1.0	1.0
gene:TraesCS2B03G1432500	Chr2B	771640170	771643339	-	771641754	Chr2B	762502784	762505953	-	762504368	1.0	1.0
gene:TraesCS2B03G1432600	Chr2B	771643584	771645947	-	771644765	Chr2B	762506198	762508561	-	762507379	1.0	1.0
gene:TraesCS2B03G1432700	Chr2B	771653640	771658320	-	771655980	Chr2B	762516254	762520934	-	762518594	1.0	1.0
gene:TraesCS2B03G1432900	Chr2B	771854445	771858777	+	771856611	Chr2B	762705774	762710106	+	762707940	1.0	1.0
gene:TraesCS2B03G1433300	Chr2B	772101499	772102734	-	772102116	Chr2B	762956673	762957908	-	762957290	1.0	1.0
gene:TraesCS2B03G1433900	Chr2B	772232967	772234514	-	772233740	Chr2B	763090079	763091626	-	763090852	1.0	1.0
gene:TraesCS2B03G1434000	Chr2B	772284817	772286046	-	772285431	Chr2B	763146691	763147920	-	763147305	1.0	1.0
gene:TraesCS2B03G1434100	Chr2B	772451586	772457946	-	772454766	Chr2B	763315590	763321950	-	763318770	1.0	1.0
gene:TraesCS2B03G1434400	Chr2B	772579197	772580504	-	772579850	Chr2B	763445083	763446390	-	763445736	1.0	1.0
gene:TraesCS2B03G1434500	Chr2B	772582775	772583758	-	772583266	Chr2B	763448661	763449644	-	763449152	1.0	1.0
gene:TraesCS2B03G1434700	Chr2B	772607116	772608796	+	772607956	Chr2B	763473867	763475547	+	763474707	1.0	1.0
gene:TraesCS2B03G1434900	Chr2B	772625248	772626238	-	772625743	Chr2B	763492353	763493343	-	763492848	1.0	1.0
gene:TraesCS2B03G1435000	Chr2B	772630813	772636142	+	772633477	Chr2B	763498266	763503595	+	763500930	1.0	1.0
gene:TraesCS2B03G1435100	Chr2B	772637877	772638862	-	772638369	Chr2B	763505330	763506315	-	763505822	1.0	1.0
gene:TraesCS2B03G1435300	Chr2B	772760683	772764042	-	772762362	Chr2B	763630629	763633988	-	763632308	1.0	1.0
gene:TraesCS2B03G1436100	Chr2B	772967425	772971488	+	772969456	Chr2B	763838760	763842823	+	763840791	1.0	1.0
gene:TraesCS2B03G1436200	Chr2B	772978724	772980523	+	772979623	Chr2B	763850346	763852145	+	763851245	1.0	1.0
gene:TraesCS2B03G1436600	Chr2B	772990543	772993093	-	772991818	Chr2B	763862161	763864711	-	763863436	1.0	1.0
gene:TraesCS2B03G1436700	Chr2B	773005046	773006542	+	773005794	Chr2B	763877369	763878865	+	763878117	1.0	1.0
gene:TraesCS2B03G1436800	Chr2B	773007310	773008654	-	773007982	Chr2B	763879633	763880977	-	763880305	1.0	1.0
gene:TraesCS2B03G1437200	Chr2B	773181463	773195023	+	773188243	Chr2B	764060187	764074401	+	764067294	1.0	1.0
gene:TraesCS2B03G1437300	Chr2B	773227341	773230362	-	773228851	Chr2B	764106718	764109739	-	764108228	1.0	1.0
gene:TraesCS2B03G1437400	Chr2B	773237901	773238588	-	773238244	Chr2B	764117278	764117965	-	764117621	1.0	1.0
gene:TraesCS2B03G1437600	Chr2B	773265414	773278251	+	773271832	Chr2B	764145614	764158445	+	764152029	1.0	1.0
gene:TraesCS2B03G1438100	Chr2B	773628787	773638876	+	773633831	Chr2B	764509354	764519443	+	764514398	1.0	1.0
gene:TraesCS2B03G1438300	Chr2B	773652805	773663929	-	773658367	Chr2B	764533372	764544496	-	764538934	1.0	1.0
gene:TraesCS2B03G1438500	Chr2B	773847192	773855607	-	773851399	Chr2B	764728379	764736794	-	764732586	1.0	1.0
gene:TraesCS2B03G1438700	Chr2B	773940972	773955059	-	773948015	Chr2B	764822159	764836246	-	764829202	1.0	1.0
gene:TraesCS2B03G1438900	Chr2B	774018962	774032028	-	774025495	Chr2B	764900304	764913418	-	764906861	1.0	0.998
gene:TraesCS2B03G1439200	Chr2B	774160972	774163878	+	774162425	Chr2B	765042982	765046383	+	765044682	1.0	0.995
gene:TraesCS2B03G1439300	Chr2B	774165251	774169596	+	774167423	Chr2B	765047756	765052101	+	765049928	1.0	1.0
gene:TraesCS2B03G1439500	Chr2B	774178961	774181115	-	774180038	Chr2B	765061289	765063443	-	765062366	1.0	1.0
gene:TraesCS2B03G1439600	Chr2B	774181291	774185995	+	774183643	Chr2B	765063856	765068560	+	765066208	1.0	1.0
gene:TraesCS2B03G1439700	Chr2B	774186637	774190560	-	774188598	Chr2B	765069202	765073125	-	765071163	1.0	1.0
gene:TraesCS2B03G1439900	Chr2B	774238534	774239618	-	774239076	Chr2B	765113199	765114283	-	765113741	1.0	1.0
gene:TraesCS2B03G1440200	Chr2B	774399906	774403475	+	774401690	Chr2B	765276335	765279904	+	765278119	1.0	1.0
gene:TraesCS2B03G1440400	Chr2B	774418469	774421024	-	774419746	Chr2B	765295501	765298056	-	765296778	1.0	1.0
gene:TraesCS2B03G1440500	Chr2B	774431798	774432579	+	774432188	Chr2B	765309138	765309919	+	765309528	1.0	1.0
gene:TraesCS2B03G1440600	Chr2B	774512181	774522456	+	774517318	Chr2B	765390603	765401140	+	765395871	1.0	1.0
gene:TraesCS2B03G1440900	Chr2B	774575691	774582535	+	774579113	Chr2B	765454852	765461696	+	765458274	1.0	1.0
gene:TraesCS2B03G1441000	Chr2B	774607418	774611025	-	774609221	Chr2B	765486579	765490186	-	765488382	1.0	1.0
gene:TraesCS2B03G1441500	Chr2B	774666743	774669471	-	774668107	Chr2B	765546748	765549476	-	765548112	1.0	1.0
gene:TraesCS2B03G1441700	Chr2B	774677778	774683200	+	774680489	Chr2B	765557784	765563206	+	765560495	1.0	1.0
gene:TraesCS2B03G1441800	Chr2B	774692182	774694276	+	774693229	Chr2B	765572188	765574282	+	765573235	1.0	1.0
gene:TraesCS2B03G1441900	Chr2B	774699754	774702891	+	774701322	Chr2B	765580035	765583172	+	765581603	1.0	1.0
gene:TraesCS2B03G1442000	Chr2B	774706061	774707780	+	774706920	Chr2B	765586342	765588061	+	765587201	1.0	1.0
gene:TraesCS2B03G1442500	Chr2B	774875904	774881470	-	774878687	Chr2B	765757666	765763232	-	765760449	1.0	1.0
gene:TraesCS2B03G1442600	Chr2B	774909494	774911170	-	774910332	Chr2B	765791385	765793061	-	765792223	1.0	1.0
gene:TraesCS2B03G1442700	Chr2B	774992214	774992447	-	774992330	Chr2B	765874245	765874478	-	765874361	1.0	1.0
gene:TraesCS2B03G1443300	Chr2B	775037490	775039363	+	775038426	Chr2B	765919066	765920939	+	765920002	1.0	1.0
gene:TraesCS2B03G1443400	Chr2B	775039391	775042339	-	775040865	Chr2B	765920967	765923915	-	765922441	1.0	1.0
gene:TraesCS2B03G1443900	Chr2B	775227231	775227518	+	775227374	Chr2B	766110450	766110737	+	766110593	1.0	1.0
gene:TraesCS2B03G1444100	Chr2B	775295333	775296703	-	775296018	Chr2B	766178495	766179865	-	766179180	1.0	1.0
gene:TraesCS2B03G1444200	Chr2B	775299929	775300429	-	775300179	Chr2B	766183091	766183591	-	766183341	1.0	1.0
gene:TraesCS2B03G1444300	Chr2B	775407834	775411174	+	775409504	Chr2B	766231802	766235142	+	766233472	1.0	1.0
gene:TraesCS2B03G1444500	Chr2B	775416546	775418147	+	775417346	Chr2B	766240579	766242180	+	766241379	1.0	1.0
gene:TraesCS2B03G1444600	Chr2B	775694913	775698135	+	775696524	Chr2B	766527017	766530239	+	766528628	1.0	1.0
gene:TraesCS2B03G1444700	Chr2B	775724796	775736307	+	775730551	Chr2B	766557473	766568984	+	766563228	1.0	1.0
gene:TraesCS2B03G1444900	Chr2B	775782989	775786381	-	775784685	Chr2B	766615884	766619276	-	766617580	1.0	1.0
gene:TraesCS2B03G1445000	Chr2B	776180418	776184624	+	776182521	Chr2B	767014405	767018611	+	767016508	1.0	1.0
gene:TraesCS2B03G1445100	Chr2B	776185455	776188956	+	776187205	Chr2B	767019442	767022943	+	767021192	1.0	1.0
gene:TraesCS2B03G1445500	Chr2B	776220493	776220989	-	776220741	Chr2B	767054480	767054976	-	767054728	1.0	1.0
gene:TraesCS2B03G1445600	Chr2B	776293613	776298423	+	776296018	Chr2B	767130116	767132410	+	767131263	0.913	0.913
gene:TraesCS2B03G1446000	Chr2B	776334684	776338088	+	776336386	Chr2B	767168671	767172075	+	767170373	1.0	1.0
gene:TraesCS2B03G1446100	Chr2B	776339399	776342991	+	776341195	Chr2B	767173386	767176978	+	767175182	1.0	1.0
gene:TraesCS2B03G1446300	Chr2B	776469228	776472501	+	776470864	Chr2B	767303215	767306488	+	767304851	1.0	1.0
gene:TraesCS2B03G1446500	Chr2B	776537585	776541583	+	776539584	Chr2B	767371572	767375570	+	767373571	1.0	1.0
gene:TraesCS2B03G1446600	Chr2B	776545204	776548940	+	776547072	Chr2B	767379191	767382927	+	767381059	1.0	1.0
gene:TraesCS2B03G1446700	Chr2B	776572456	776590949	+	776581702	Chr2B	767406443	767424936	+	767415689	1.0	1.0
gene:TraesCS2B03G1447000	Chr2B	776806268	776809059	+	776807663	Chr2B	767640256	767643047	+	767641651	1.0	1.0
gene:TraesCS2B03G1447100	Chr2B	776817345	776823222	-	776820283	Chr2B	767651333	767657210	-	767654271	1.0	1.0
gene:TraesCS2B03G1447600	Chr2B	776857018	776858577	+	776857797	Chr2B	767691006	767692565	+	767691785	1.0	1.0
gene:TraesCS2B03G1447700	Chr2B	776858842	776862753	-	776860797	Chr2B	767692830	767696741	-	767694785	1.0	1.0
gene:TraesCS2B03G1448000	Chr2B	776934323	776942059	+	776938191	Chr2B	767768311	767776047	+	767772179	1.0	1.0
gene:TraesCS2B03G1448200	Chr2B	777055895	777059198	+	777057546	Chr2B	767889882	767893185	+	767891533	1.0	1.0
gene:TraesCS2B03G1449400	Chr2B	777217681	777221027	+	777219354	Chr2B	768051667	768055013	+	768053340	1.0	1.0
gene:TraesCS2B03G1449600	Chr2B	777223751	777226313	-	777225032	Chr2B	768057737	768060299	-	768059018	1.0	1.0
gene:TraesCS2B03G1449700	Chr2B	777227741	777228172	+	777227956	Chr2B	768061727	768062158	+	768061942	1.0	1.0
gene:TraesCS2B03G1449800	Chr2B	777238538	777238935	+	777238736	Chr2B	768072524	768072921	+	768072722	1.0	1.0
gene:TraesCS2B03G1449900	Chr2B	777269621	777272137	-	777270879	Chr2B	768103607	768106123	-	768104865	1.0	1.0
gene:TraesCS2B03G1450200	Chr2B	777455447	777459222	+	777457334	Chr2B	768289431	768293206	+	768291318	1.0	1.0
gene:TraesCS2B03G1450900	Chr2B	777713916	777717051	-	777715483	Chr2B	768547900	768551035	-	768549467	1.0	1.0
gene:TraesCS2B03G1451400	Chr2B	777775563	777777324	+	777776443	Chr2B	768609548	768611309	+	768610428	1.0	1.0
gene:TraesCS2B03G1451500	Chr2B	777778641	777783446	-	777781043	Chr2B	768612626	768617431	-	768615028	1.0	1.0
gene:TraesCS2B03G1451800	Chr2B	777971538	777973016	-	777972277	Chr2B	768805523	768807001	-	768806262	1.0	1.0
gene:TraesCS2B03G1452200	Chr2B	778198528	778207381	-	778202954	Chr2B	769032513	769041366	-	769036939	1.0	1.0
gene:TraesCS2B03G1452400	Chr2B	778211910	778214195	-	778213052	Chr2B	769045895	769048180	-	769047037	1.0	1.0
gene:TraesCS2B03G1452500	Chr2B	778215808	778218039	-	778216923	Chr2B	769049793	769052024	-	769050908	1.0	1.0
gene:TraesCS2B03G1452700	Chr2B	778232123	778238844	+	778235483	Chr2B	769066108	769072829	+	769069468	1.0	1.0
gene:TraesCS2B03G1452800	Chr2B	778242518	778249042	-	778245780	Chr2B	769076503	769083027	-	769079765	1.0	1.0
gene:TraesCS2B03G1453600	Chr2B	778501453	778501930	-	778501691	Chr2B	769335438	769335915	-	769335676	1.0	1.0
gene:TraesCS2B03G1453700	Chr2B	778543947	778544704	-	778544325	Chr2B	769377932	769378689	-	769378310	1.0	1.0
gene:TraesCS2B03G1453800	Chr2B	778594252	778595012	-	778594632	Chr2B	769428237	769428997	-	769428617	1.0	1.0
gene:TraesCS2B03G1453900	Chr2B	778656832	778657326	-	778657079	Chr2B	769490817	769491311	-	769491064	1.0	1.0
gene:TraesCS2B03G1454400	Chr2B	778714001	778715915	+	778714958	Chr2B	769547986	769549900	+	769548943	1.0	1.0
gene:TraesCS2B03G1455300	Chr2B	779115367	779116782	+	779116074	Chr2B	769949352	769950767	+	769950059	1.0	1.0
gene:TraesCS2B03G1455800	Chr2B	779201048	779205887	-	779203467	Chr2B	770035033	770039872	-	770037452	1.0	1.0
gene:TraesCS2B03G1455900	Chr2B	779221327	779222250	-	779221788	Chr2B	770055312	770056235	-	770055773	1.0	1.0
gene:TraesCS2B03G1456000	Chr2B	779229697	779232039	+	779230868	Chr2B	770063682	770066024	+	770064853	1.0	1.0
gene:TraesCS2B03G1457000	Chr2B	779351320	779352724	-	779352022	Chr2B	770185305	770186709	-	770186007	1.0	1.0
gene:TraesCS2B03G1458000	Chr2B	779845562	779847671	-	779846616	Chr2B	770675090	770677199	-	770676144	1.0	1.0
gene:TraesCS2B03G1458100	Chr2B	779847829	779849959	+	779848894	Chr2B	770677357	770679487	+	770678422	1.0	1.0
gene:TraesCS2B03G1458200	Chr2B	779850267	779857656	-	779853961	Chr2B	770679795	770687184	-	770683489	1.0	1.0
gene:TraesCS2B03G1458300	Chr2B	779871407	779872681	-	779872044	Chr2B	770701126	770702401	-	770701763	1.0	0.999
gene:TraesCS2B03G1458700	Chr2B	779915500	779918280	+	779916890	Chr2B	770745754	770748534	+	770747144	1.0	1.0
gene:TraesCS2B03G1459100	Chr2B	779934821	779937218	-	779936019	Chr2B	770765277	770767674	-	770766475	1.0	0.999
gene:TraesCS2B03G1459300	Chr2B	779996143	779997606	+	779996874	Chr2B	770826600	770828063	+	770827331	1.0	1.0
gene:TraesCS2B03G1459800	Chr2B	780109515	780110981	+	780110248	Chr2B	770939972	770941438	+	770940705	1.0	1.0
gene:TraesCS2B03G1460500	Chr2B	780207822	780209867	+	780208844	Chr2B	771038729	771040774	+	771039751	1.0	1.0
gene:TraesCS2B03G1460600	Chr2B	780210033	780214422	+	780212227	Chr2B	771040940	771045329	+	771043134	1.0	1.0
gene:TraesCS2B03G1460700	Chr2B	780214932	780217621	-	780216276	Chr2B	771045839	771048528	-	771047183	1.0	1.0
gene:TraesCS2B03G1461200	Chr2B	780353031	780356242	+	780354636	Chr2B	771184907	771188118	+	771186512	1.0	1.0
gene:TraesCS2B03G1461400	Chr2B	780362272	780368432	-	780365352	Chr2B	771194107	771200612	-	771197359	1.0	1.0
gene:TraesCS2B03G1461700	Chr2B	780397855	780402104	-	780399979	Chr2B	771230150	771234400	-	771232275	1.0	1.0
gene:TraesCS2B03G1461800	Chr2B	780448891	780453510	+	780451200	Chr2B	771281188	771285807	+	771283497	1.0	1.0
gene:TraesCS2B03G1462000	Chr2B	780581700	780582107	+	780581903	Chr2B	771413997	771414404	+	771414200	1.0	1.0
gene:TraesCS2B03G1462100	Chr2B	780584808	780587828	-	780586318	Chr2B	771417105	771420125	-	771418615	1.0	1.0
gene:TraesCS2B03G1462300	Chr2B	780654418	780656054	-	780655236	Chr2B	771487449	771489085	-	771488267	1.0	1.0
gene:TraesCS2B03G1462400	Chr2B	780657681	780659991	+	780658836	Chr2B	771490712	771493022	+	771491867	1.0	1.0
gene:TraesCS2B03G1462900	Chr2B	780986200	780989027	-	780987613	Chr2B	771820229	771823056	-	771821642	1.0	1.0
gene:TraesCS2B03G1463100	Chr2B	781088175	781089404	-	781088789	Chr2B	771923036	771924265	-	771923650	1.0	1.0
gene:TraesCS2B03G1463400	Chr2B	781132409	781133198	-	781132803	Chr2B	771967498	771968287	-	771967892	1.0	1.0
gene:TraesCS2B03G1463600	Chr2B	781187482	781191947	+	781189714	Chr2B	772023479	772027944	+	772025711	1.0	1.0
gene:TraesCS2B03G1463700	Chr2B	781213366	781217512	+	781215439	Chr2B	772049586	772053732	+	772051659	1.0	1.0
gene:TraesCS2B03G1463800	Chr2B	781279508	781285498	-	781282503	Chr2B	772115726	772121977	-	772118851	1.0	1.0
gene:TraesCS2B03G1464400	Chr2B	781377590	781381346	+	781379468	Chr2B	772214683	772218439	+	772216561	1.0	1.0
gene:TraesCS2B03G1464900	Chr2B	781486828	781495817	-	781491322	Chr2B	772325158	772334317	-	772329737	1.0	1.0
gene:TraesCS2B03G1465600	Chr2B	781611912	781613122	-	781612517	Chr2B	772453292	772454502	-	772453897	1.0	1.0
gene:TraesCS2B03G1465700	Chr2B	781640980	781644016	-	781642498	Chr2B	772483019	772486055	-	772484537	1.0	1.0
gene:TraesCS2B03G1466000	Chr2B	781730102	781740775	+	781735438	Chr2B	772573007	772583680	+	772578343	1.0	1.0
gene:TraesCS2B03G1467900	Chr2B	782075944	782076340	-	782076142	Chr2B	772923378	772923774	-	772923576	1.0	1.0
gene:TraesCS2B03G1468000	Chr2B	782133047	782134675	-	782133861	Chr2B	772980667	772982295	-	772981481	1.0	1.0
gene:TraesCS2B03G1468100	Chr2B	782156373	782158544	+	782157458	Chr2B	773004204	773006375	+	773005289	1.0	1.0
gene:TraesCS2B03G1468300	Chr2B	782240314	782242070	-	782241192	Chr2B	773088496	773090252	-	773089374	1.0	1.0
gene:TraesCS2B03G1468500	Chr2B	782291705	782311359	-	782301532	Chr2B	773140689	773160344	-	773150516	1.0	1.0
gene:TraesCS2B03G1468700	Chr2B	782319768	782322037	+	782320902	Chr2B	773168753	773171022	+	773169887	1.0	1.0
gene:TraesCS2B03G1468800	Chr2B	782493158	782499367	+	782496262	Chr2B	773343822	773350031	+	773346926	1.0	1.0
gene:TraesCS2B03G1469100	Chr2B	782573401	782574019	+	782573710	Chr2B	773424065	773424683	+	773424374	1.0	1.0
gene:TraesCS2B03G1469600	Chr2B	782711627	782713458	-	782712542	Chr2B	773562324	773564155	-	773563239	1.0	1.0
gene:TraesCS2B03G1470000	Chr2B	782869362	782871706	+	782870534	Chr2B	773722795	773725139	+	773723967	1.0	1.0
gene:TraesCS2B03G1470100	Chr2B	782878487	782880189	+	782879338	Chr2B	773731920	773733622	+	773732771	1.0	1.0
gene:TraesCS2B03G1470300	Chr2B	782993899	783011485	-	783002692	Chr2B	774639802	774657283	+	774648542	1.0	1.0
gene:TraesCS2B03G1470400	Chr2B	783083308	783083857	-	783083582	Chr2B	774565883	774566432	+	774566157	1.0	1.0
gene:TraesCS2B03G1472300	Chr2B	783916260	783921090	-	783918675	Chr2B	774704212	774709042	-	774706627	1.0	1.0
gene:TraesCS2B03G1472400	Chr2B	783928876	783935172	-	783932024	Chr2B	774716831	774723127	-	774719979	1.0	1.0
gene:TraesCS2B03G1472800	Chr2B	784050472	784051544	+	784051008	Chr2B	774838968	774840040	+	774839504	1.0	1.0
gene:TraesCS2B03G1473000	Chr2B	784086139	784088330	+	784087234	Chr2B	774874977	774877168	+	774876072	1.0	1.0
gene:TraesCS2B03G1473100	Chr2B	784156163	784162795	-	784159479	Chr2B	774944981	774951613	-	774948297	1.0	1.0
gene:TraesCS2B03G1473200	Chr2B	784163948	784170206	-	784167077	Chr2B	774952766	774959024	-	774955895	1.0	1.0
gene:TraesCS2B03G1473300	Chr2B	784215772	784217973	-	784216872	Chr2B	775004590	775006791	-	775005690	1.0	1.0
gene:TraesCS2B03G1473400	Chr2B	784236899	784239585	+	784238242	Chr2B	775025783	775028469	+	775027126	1.0	1.0
gene:TraesCS2B03G1473600	Chr2B	784262175	784267449	+	784264812	Chr2B	775051176	775056450	+	775053813	1.0	1.0
gene:TraesCS2B03G1474300	Chr2B	784370815	784376388	-	784373601	Chr2B	775161240	775166813	-	775164026	1.0	1.0
gene:TraesCS2B03G1474500	Chr2B	784377605	784382929	-	784380267	Chr2B	775168326	775173650	-	775170988	1.0	1.0
gene:TraesCS2B03G1474600	Chr2B	784535443	784539069	+	784537256	Chr2B	775327432	775331058	+	775329245	1.0	1.0
gene:TraesCS2B03G1474700	Chr2B	784542494	784544339	+	784543416	Chr2B	775334949	775336794	+	775335871	1.0	1.0
gene:TraesCS2B03G1474800	Chr2B	784544466	784546346	-	784545406	Chr2B	775336921	775338801	-	775337861	1.0	1.0
gene:TraesCS2B03G1474900	Chr2B	784564341	784568129	+	784566235	Chr2B	775357048	775360836	+	775358942	1.0	1.0
gene:TraesCS2B03G1475000	Chr2B	784574573	784578498	+	784576535	Chr2B	775367578	775371503	+	775369540	1.0	1.0
gene:TraesCS2B03G1475100	Chr2B	784579556	784580840	-	784580198	Chr2B	775372561	775373845	-	775373203	1.0	1.0
