gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_v1_tgt_chr	CS_v1_tgt_start	CS_v1_tgt_end	CS_v1_tgt_strand	CS_v1_tgt_midpoint	CS_v1_coverage	CS_v1_identity
gene:TraesCS1A03G0811300	Chr1A	518775134	518775899	-	518775516	Chr1A	517090860	517091625	-	517091242	1.0	1.0
gene:TraesCS1A03G0811500	Chr1A	518780698	518781015	+	518780856	Chr1A	517096424	517096741	+	517096582	1.0	1.0
gene:TraesCS1A03G0811400	Chr1A	518779698	518785411	-	518782554	Chr1A	517095424	517101137	-	517098280	1.0	1.0
gene:TraesCS1A03G0811600	Chr1A	518785816	518790267	-	518788041	Chr1A	517101786	517106237	-	517104011	1.0	1.0
gene:TraesCS1A03G0811900	Chr1A	518871009	518871683	-	518871346	Chr1A	517186972	517187646	-	517187309	1.0	1.0
gene:TraesCS1A03G0812200	Chr1A	519059318	519064731	+	519062024	Chr1A	517377219	517382632	+	517379925	1.0	1.0
gene:TraesCS1A03G0812400	Chr1A	519079995	519080979	+	519080487	Chr1A	517398036	517399020	+	517398528	1.0	1.0
gene:TraesCS1A03G0812500	Chr1A	519082072	519087345	-	519084708	Chr1A	517400113	517405386	-	517402749	1.0	1.0
gene:TraesCS1A03G0812600	Chr1A	519090123	519094944	+	519092533	Chr1A	517408815	517413636	+	517411225	1.0	1.0
gene:TraesCS1A03G0813100	Chr1A	519166979	519169312	-	519168145	Chr1A	517486953	517489286	-	517488119	1.0	1.0
gene:TraesCS1A03G0813200	Chr1A	519169940	519170744	-	519170342	Chr1A	517489914	517490718	-	517490316	1.0	1.0
gene:TraesCS1A03G0813300	Chr1A	519177858	519183464	+	519180661	Chr1A	517497832	517503438	+	517500635	1.0	1.0
gene:TraesCS1A03G0813600	Chr1A	519189270	519198108	+	519193689	Chr1A	517509244	517518349	+	517513796	1.0	1.0
gene:TraesCS1A03G0813700	Chr1A	519199566	519200303	+	519199934	Chr1A	517519807	517520544	+	517520175	1.0	1.0
gene:TraesCS1A03G0814700	Chr1A	519423896	519424304	-	519424100	Chr1A	517745391	517745799	-	517745595	1.0	1.0
gene:TraesCS1A03G0815300	Chr1A	519760020	519766740	+	519763380	Chr1A	518015077	518021797	+	518018437	1.0	1.0
gene:TraesCS1A03G0815400	Chr1A	519790959	519792409	+	519791684	Chr1A	518046191	518047641	+	518046916	1.0	1.0
gene:TraesCS1A03G0815700	Chr1A	519802857	519830243	-	519816550	Chr1A	518058089	518085731	-	518071910	1.0	1.0
gene:TraesCS1A03G0816200	Chr1A	520216413	520218146	+	520217279	Chr1A	518472562	518474295	+	518473428	1.0	1.0
gene:TraesCS1A03G0817000	Chr1A	520401454	520406532	+	520403993	Chr1A	518662080	518667158	+	518664619	1.0	1.0
gene:TraesCS1A03G0817100	Chr1A	520421931	520422281	-	520422106	Chr1A	518682557	518682907	-	518682732	1.0	1.0
gene:TraesCS1A03G0818300	Chr1A	520546559	520551966	-	520549262	Chr1A	518808509	518813916	-	518811212	1.0	1.0
gene:TraesCS1A03G0818400	Chr1A	520599570	520599920	-	520599745	Chr1A	518861709	518862059	-	518861884	1.0	1.0
gene:TraesCS1A03G0818500	Chr1A	520690110	520692829	-	520691469	Chr1A	518953205	518955924	-	518954564	1.0	1.0
gene:TraesCS1A03G0818700	Chr1A	520708767	520711339	-	520710053	Chr1A	518971862	518974434	-	518973148	1.0	1.0
gene:TraesCS1A03G0818800	Chr1A	520712189	520719002	-	520715595	Chr1A	518975284	518982097	-	518978690	1.0	1.0
gene:TraesCS1A03G0819000	Chr1A	520723798	520725106	-	520724452	Chr1A	518986893	518988201	-	518987547	1.0	1.0
gene:TraesCS1A03G0819200	Chr1A	520988472	520996747	+	520992609	Chr1A	519251783	519260058	+	519255920	1.0	1.0
gene:TraesCS1A03G0819300	Chr1A	520999651	521008579	+	521004115	Chr1A	519262962	519271890	+	519267426	1.0	1.0
gene:TraesCS1A03G0820700	Chr1A	521356841	521365882	+	521361361	Chr1A	519620475	519629516	+	519624995	1.0	1.0
gene:TraesCS1A03G0821300	Chr1A	521584911	521586581	+	521585746	Chr1A	519848872	519850542	+	519849707	1.0	1.0
gene:TraesCS1A03G0821600	Chr1A	521608170	521609578	+	521608874	Chr1A	519872272	519873680	+	519872976	1.0	1.0
gene:TraesCS1A03G0821800	Chr1A	521628717	521631259	+	521629988	Chr1A	519892819	519895361	+	519894090	1.0	1.0
gene:TraesCS1A03G0822300	Chr1A	521857677	521861074	+	521859375	Chr1A	520122569	520125966	+	520124267	1.0	1.0
gene:TraesCS1A03G0822500	Chr1A	522071825	522078606	-	522075215	Chr1A	520337993	520344774	-	520341383	1.0	0.998
gene:TraesCS1A03G0822600	Chr1A	522083906	522089198	-	522086552	Chr1A	520350074	520355366	-	520352720	1.0	1.0
gene:TraesCS1A03G0822900	Chr1A	522126877	522128475	+	522127676	Chr1A	520393463	520395061	+	520394262	1.0	1.0
gene:TraesCS1A03G0823000	Chr1A	522134460	522135064	+	522134762	Chr1A	520401046	520401650	+	520401348	1.0	1.0
gene:TraesCS1A03G0823100	Chr1A	522135196	522135735	+	522135465	Chr1A	520401782	520402321	+	520402051	1.0	1.0
gene:TraesCS1A03G0823300	Chr1A	522145914	522150087	-	522148000	Chr1A	520412916	520417089	-	520415002	1.0	1.0
gene:TraesCS1A03G0823500	Chr1A	522299276	522303459	+	522301367	Chr1A	520569996	520574179	+	520572087	1.0	1.0
gene:TraesCS1A03G0823600	Chr1A	522308947	522313904	-	522311425	Chr1A	520579667	520584624	-	520582145	1.0	1.0
gene:TraesCS1A03G0823700	Chr1A	522492387	522493338	+	522492862	Chr1A	520763140	520764091	+	520763615	1.0	1.0
gene:TraesCS1A03G0823800	Chr1A	522498292	522498762	+	522498527	Chr1A	520769045	520769515	+	520769280	1.0	1.0
gene:TraesCS1A03G0824000	Chr1A	522518039	522520951	+	522519495	Chr1A	520789098	520792010	+	520790554	1.0	1.0
gene:TraesCS1A03G0824100	Chr1A	522522385	522522753	-	522522569	Chr1A	520793444	520793812	-	520793628	1.0	1.0
gene:TraesCS1A03G0824600	Chr1A	522539161	522543092	-	522541126	Chr1A	520810335	520814520	-	520812427	1.0	1.0
gene:TraesCS1A03G0824700	Chr1A	522548524	522551016	+	522549770	Chr1A	520819952	520822444	+	520821198	1.0	1.0
gene:TraesCS1A03G0825100	Chr1A	522666659	522669077	+	522667868	Chr1A	520938291	520940709	+	520939500	1.0	1.0
gene:TraesCS1A03G0825600	Chr1A	522984052	522987735	+	522985893	Chr1A	521256437	521260120	+	521258278	1.0	1.0
gene:TraesCS1A03G0825700	Chr1A	522997092	523001905	+	522999498	Chr1A	521269653	521274466	+	521272059	1.0	1.0
gene:TraesCS1A03G0825800	Chr1A	523003245	523007125	+	523005185	Chr1A	521275806	521279686	+	521277746	1.0	1.0
gene:TraesCS1A03G0826000	Chr1A	523013452	523014761	-	523014106	Chr1A	521286013	521287322	-	521286667	1.0	1.0
gene:TraesCS1A03G0826100	Chr1A	523016438	523019805	+	523018121	Chr1A	521288999	521292366	+	521290682	1.0	1.0
gene:TraesCS1A03G0826300	Chr1A	523039291	523040035	+	523039663	Chr1A	521312189	521312933	+	521312561	1.0	1.0
gene:TraesCS1A03G0826500	Chr1A	523049311	523050713	+	523050012	Chr1A	521322211	521323613	+	521322912	1.0	1.0
gene:TraesCS1A03G0826600	Chr1A	523050995	523061681	-	523056338	Chr1A	521323895	521334581	-	521329238	1.0	1.0
gene:TraesCS1A03G0826700	Chr1A	523058728	523060942	+	523059835	Chr1A	521331628	521333842	+	521332735	1.0	1.0
gene:TraesCS1A03G0826800	Chr1A	523064120	523067894	-	523066007	Chr1A	521337020	521340794	-	521338907	1.0	1.0
gene:TraesCS1A03G0827000	Chr1A	523347387	523348952	+	523348169	Chr1A	521629027	521630592	+	521629809	1.0	1.0
gene:TraesCS1A03G0827300	Chr1A	523357825	523363170	+	523360497	Chr1A	521639465	521644810	+	521642137	1.0	1.0
gene:TraesCS1A03G0827400	Chr1A	523391944	523393587	-	523392765	Chr1A	521673578	521675221	-	521674399	1.0	1.0
gene:TraesCS1A03G0827500	Chr1A	523456372	523457243	+	523456807	Chr1A	521738721	521739592	+	521739156	1.0	1.0
gene:TraesCS1A03G0827600	Chr1A	523561809	523562744	+	523562276	Chr1A	521844693	521845628	+	521845160	1.0	1.0
gene:TraesCS1A03G0827700	Chr1A	523580574	523581242	+	523580908	Chr1A	521863458	521864126	+	521863792	1.0	1.0
gene:TraesCS1A03G0827800	Chr1A	523593852	523595615	-	523594733	Chr1A	521876736	521878499	-	521877617	1.0	1.0
gene:TraesCS1A03G0828000	Chr1A	523624512	523624742	+	523624627	Chr1A	521907397	521907627	+	521907512	1.0	1.0
gene:TraesCS1A03G0828200	Chr1A	523629435	523629704	-	523629569	Chr1A	521912319	521912588	-	521912453	1.0	0.951
gene:TraesCS1A03G0828400	Chr1A	523694590	523696552	+	523695571	Chr1A	521977589	521979551	+	521978570	1.0	1.0
gene:TraesCS1A03G0829000	Chr1A	523904086	523906074	+	523905080	Chr1A	522189569	522191557	+	522190563	1.0	1.0
gene:TraesCS1A03G0829100	Chr1A	523943245	523948966	+	523946105	Chr1A	522229516	522235237	+	522232376	1.0	1.0
gene:TraesCS1A03G0829200	Chr1A	523950159	523951018	-	523950588	Chr1A	522236430	522237289	-	522236859	1.0	1.0
gene:TraesCS1A03G0829300	Chr1A	523952833	523956829	-	523954831	Chr1A	522239104	522243100	-	522241102	1.0	1.0
gene:TraesCS1A03G0829500	Chr1A	524174228	524184861	-	524179544	Chr1A	522463391	522472915	-	522468153	1.0	1.0
gene:TraesCS1A03G0829600	Chr1A	524211641	524213567	-	524212604	Chr1A	522500226	522502152	-	522501189	1.0	1.0
gene:TraesCS1A03G0829700	Chr1A	524217446	524218949	-	524218197	Chr1A	522506031	522507534	-	522506782	1.0	1.0
gene:TraesCS1A03G0829800	Chr1A	524220690	524222347	-	524221518	Chr1A	522509275	522510932	-	522510103	1.0	1.0
gene:TraesCS1A03G0829900	Chr1A	524226346	524227723	-	524227034	Chr1A	522514931	522516308	-	522515619	1.0	1.0
gene:TraesCS1A03G0830000	Chr1A	524244923	524250338	-	524247630	Chr1A	522533508	522538864	-	522536186	1.0	1.0
gene:TraesCS1A03G0830300	Chr1A	524587840	524589313	-	524588576	Chr1A	522881358	522882831	-	522882094	1.0	1.0
gene:TraesCS1A03G0830500	Chr1A	524653889	524657359	+	524655624	Chr1A	522950013	522953483	+	522951748	1.0	1.0
gene:TraesCS1A03G0830600	Chr1A	524658338	524662798	-	524660568	Chr1A	522954462	522958922	-	522956692	1.0	1.0
gene:TraesCS1A03G0830800	Chr1A	524668393	524671932	+	524670162	Chr1A	522964517	522968056	+	522966286	1.0	1.0
gene:TraesCS1A03G0830900	Chr1A	524675971	524677494	+	524676732	Chr1A	522972095	522973618	+	522972856	1.0	1.0
gene:TraesCS1A03G0831000	Chr1A	524683902	524685979	-	524684940	Chr1A	522980026	522982149	-	522981087	1.0	1.0
gene:TraesCS1A03G0831400	Chr1A	525820317	525821497	-	525820907	Chr1A	524122422	524123602	-	524123012	1.0	1.0
gene:TraesCS1A03G0831500	Chr1A	525983969	525985200	+	525984584	Chr1A	524286567	524287798	+	524287182	1.0	1.0
gene:TraesCS1A03G0831700	Chr1A	526105659	526106863	-	526106261	Chr1A	524408875	524410079	-	524409477	1.0	1.0
gene:TraesCS1A03G0832000	Chr1A	526393470	526394616	+	526394043	Chr1A	524700710	524701856	+	524701283	1.0	1.0
gene:TraesCS1A03G0832300	Chr1A	526732608	526733112	-	526732860	Chr1A	525040639	525041143	-	525040891	1.0	1.0
gene:TraesCS1A03G0832400	Chr1A	526827769	526829635	+	526828702	Chr1A	525136337	525138203	+	525137270	1.0	1.0
gene:TraesCS1A03G0832500	Chr1A	526835033	526835446	-	526835239	Chr1A	525143601	525144014	-	525143807	1.0	1.0
gene:TraesCS1A03G0833100	Chr1A	528306860	528308454	+	528307657	Chr1A	526621855	526623449	+	526622652	1.0	1.0
gene:TraesCS1A03G0833200	Chr1A	528422886	528423242	-	528423064	Chr1A	526737881	526738237	-	526738059	1.0	1.0
gene:TraesCS1A03G0833300	Chr1A	528432921	528436197	+	528434559	Chr1A	526747916	526751192	+	526749554	1.0	1.0
gene:TraesCS1A03G0833500	Chr1A	528442473	528444064	+	528443268	Chr1A	526757468	526759059	+	526758263	1.0	1.0
gene:TraesCS1A03G0833700	Chr1A	528515575	528516009	+	528515792	Chr1A	526830570	526831004	+	526830787	1.0	1.0
gene:TraesCS1A03G0834100	Chr1A	528608827	528609228	+	528609027	Chr1A	526923822	526924223	+	526924022	1.0	1.0
gene:TraesCS1A03G0834300	Chr1A	528767600	528767845	-	528767722	Chr1A	527083065	527083310	-	527083187	1.0	1.0
gene:TraesCS1A03G0834600	Chr1A	528858652	528862865	+	528860758	Chr1A	527174405	527178618	+	527176511	1.0	1.0
gene:TraesCS1A03G0834700	Chr1A	528863666	528865464	+	528864565	Chr1A	527179419	527181217	+	527180318	1.0	1.0
gene:TraesCS1A03G0835500	Chr1A	529441398	529441846	+	529441622	Chr1A	527757783	527758231	+	527758007	1.0	1.0
gene:TraesCS1A03G0835800	Chr1A	529571948	529572979	-	529572463	Chr1A	527890246	527891277	-	527890761	1.0	1.0
gene:TraesCS1A03G0835900	Chr1A	529631625	529637206	+	529634415	Chr1A	527950264	527955845	+	527953054	1.0	1.0
gene:TraesCS1A03G0836000	Chr1A	529640430	529644633	-	529642531	Chr1A	527959069	527963272	-	527961170	1.0	1.0
gene:TraesCS1A03G0836200	Chr1A	529655606	529656162	-	529655884	Chr1A	527974245	527974801	-	527974523	1.0	1.0
gene:TraesCS1A03G0836400	Chr1A	529746131	529748475	-	529747303	Chr1A	528064927	528067271	-	528066099	1.0	1.0
gene:TraesCS1A03G0836300	Chr1A	529744897	529754318	+	529749607	Chr1A	528063693	528073298	+	528068495	1.0	0.997
gene:TraesCS1A03G0836700	Chr1A	529784433	529785448	-	529784940	Chr1A	528102140	528103155	-	528102647	1.0	1.0
gene:TraesCS1A03G0836800	Chr1A	529975942	529976271	-	529976106	Chr1A	528295991	528296320	-	528296155	1.0	1.0
gene:TraesCS1A03G0837200	Chr1A	530335157	530343828	-	530339492	Chr1A	528665411	528674079	-	528669745	1.0	1.0
gene:TraesCS1A03G0837300	Chr1A	530602060	530603003	+	530602531	Chr1A	528932311	528933254	+	528932782	1.0	1.0
gene:TraesCS1A03G0837400	Chr1A	530795701	530796150	-	530795925	Chr1A	529126241	529126690	-	529126465	1.0	1.0
gene:TraesCS1A03G0837500	Chr1A	530912383	530913202	-	530912792	Chr1A	529242438	529243257	-	529242847	1.0	1.0
gene:TraesCS1A03G0837600	Chr1A	530913992	530919854	-	530916923	Chr1A	529244047	529249909	-	529246978	1.0	1.0
gene:TraesCS1A03G0837800	Chr1A	531330202	531331887	+	531331044	Chr1A	529664143	529665828	+	529664985	1.0	1.0
gene:TraesCS1A03G0838000	Chr1A	531331903	531337544	-	531334723	Chr1A	529665844	529671485	-	529668664	1.0	0.995
gene:TraesCS1A03G0838800	Chr1A	531834472	531837992	+	531836232	Chr1A	530170540	530174060	+	530172300	1.0	1.0
gene:TraesCS1A03G0838900	Chr1A	531840501	531842260	-	531841380	Chr1A	530176569	530178328	-	530177448	1.0	1.0
gene:TraesCS1A03G0839000	Chr1A	531867170	531872300	-	531869735	Chr1A	530203238	530208368	-	530205803	1.0	1.0
gene:TraesCS1A03G0839100	Chr1A	531874454	531881740	-	531878097	Chr1A	530210522	530217808	-	530214165	1.0	0.999
gene:TraesCS1A03G0839200	Chr1A	531896313	531901312	-	531898812	Chr1A	530232382	530237381	-	530234881	1.0	1.0
gene:TraesCS1A03G0839300	Chr1A	531921013	531924476	-	531922744	Chr1A	530257082	530260545	-	530258813	1.0	1.0
gene:TraesCS1A03G0839500	Chr1A	532174089	532177672	+	532175880	Chr1A	530511919	530515502	+	530513710	1.0	1.0
gene:TraesCS1A03G0839600	Chr1A	532177900	532185911	-	532181905	Chr1A	530515730	530523983	-	530519856	1.0	1.0
gene:TraesCS1A03G0840000	Chr1A	532255297	532262030	-	532258663	Chr1A	530593686	530600419	-	530597052	1.0	1.0
gene:TraesCS1A03G0840800	Chr1A	532387605	532388338	+	532387971	Chr1A	530726271	530727004	+	530726637	1.0	1.0
gene:TraesCS1A03G0840900	Chr1A	532390129	532392276	-	532391202	Chr1A	530728795	530730942	-	530729868	1.0	1.0
gene:TraesCS1A03G0841000	Chr1A	532392939	532397303	-	532395121	Chr1A	530731929	530736293	-	530734111	1.0	1.0
gene:TraesCS1A03G0841400	Chr1A	532434575	532435965	-	532435270	Chr1A	530773565	530774955	-	530774260	1.0	1.0
gene:TraesCS1A03G0841600	Chr1A	532440797	532443110	+	532441953	Chr1A	530780002	530782491	+	530781246	1.0	1.0
gene:TraesCS1A03G0841900	Chr1A	532468926	532469692	+	532469309	Chr1A	530808740	530809506	+	530809123	1.0	1.0
gene:TraesCS1A03G0842000	Chr1A	532470527	532472512	-	532471519	Chr1A	530810341	530812326	-	530811333	1.0	1.0
gene:TraesCS1A03G0842700	Chr1A	532543340	532544586	-	532543963	Chr1A	530883540	530884786	-	530884163	1.0	1.0
gene:TraesCS1A03G0842800	Chr1A	532683325	532687926	+	532685625	Chr1A	531023766	531028367	+	531026066	1.0	1.0
gene:TraesCS1A03G0843300	Chr1A	532706918	532709052	+	532707985	Chr1A	531047359	531049493	+	531048426	1.0	1.0
gene:TraesCS1A03G0843400	Chr1A	532711346	532719062	-	532715204	Chr1A	531051787	531059503	-	531055645	1.0	1.0
gene:TraesCS1A03G0843500	Chr1A	532881779	532884024	-	532882901	Chr1A	531222220	531224465	-	531223342	1.0	1.0
gene:TraesCS1A03G0843600	Chr1A	532887058	532897484	+	532892271	Chr1A	531227499	531237925	+	531232712	1.0	1.0
gene:TraesCS1A03G0843800	Chr1A	532898690	532901667	+	532900178	Chr1A	531239131	531242108	+	531240619	1.0	1.0
gene:TraesCS1A03G0844200	Chr1A	532955757	532958616	-	532957186	Chr1A	531281089	531283948	-	531282518	1.0	1.0
gene:TraesCS1A03G0844600	Chr1A	533041782	533042165	-	533041973	Chr1A	531367347	531367730	-	531367538	1.0	1.0
gene:TraesCS1A03G0844500	Chr1A	533041362	533042810	+	533042086	Chr1A	531366927	531368375	+	531367651	1.0	1.0
gene:TraesCS1A03G0844900	Chr1A	533173461	533174008	-	533173734	Chr1A	531499029	531499576	-	531499302	1.0	1.0
gene:TraesCS1A03G0845000	Chr1A	533187485	533188949	+	533188217	Chr1A	531513053	531514517	+	531513785	1.0	1.0
gene:TraesCS1A03G0845100	Chr1A	533236416	533237501	+	533236958	Chr1A	531561985	531563070	+	531562527	1.0	1.0
gene:TraesCS1A03G0845300	Chr1A	533278027	533286746	+	533282386	Chr1A	531603600	531612319	+	531607959	1.0	0.995
gene:TraesCS1A03G0845500	Chr1A	533281837	533286746	-	533284291	Chr1A	531607410	531612319	-	531609864	1.0	0.993
gene:TraesCS1A03G0845600	Chr1A	533316594	533318846	+	533317720	Chr1A	531642287	531644539	+	531643413	1.0	1.0
gene:TraesCS1A03G0845700	Chr1A	533319899	533320303	+	533320101	Chr1A	531645592	531645996	+	531645794	1.0	1.0
gene:TraesCS1A03G0846000	Chr1A	533356726	533362794	-	533359760	Chr1A	531682419	531688487	-	531685453	1.0	1.0
gene:TraesCS1A03G0846100	Chr1A	533391414	533396682	+	533394048	Chr1A	531717107	531722375	+	531719741	1.0	1.0
gene:TraesCS1A03G0846200	Chr1A	533513710	533514003	-	533513856	Chr1A	531839554	531839847	-	531839700	1.0	1.0
gene:TraesCS1A03G0846300	Chr1A	533539002	533544351	+	533541676	Chr1A	531864981	531870330	+	531867655	1.0	1.0
gene:TraesCS1A03G0846400	Chr1A	533551418	533554024	-	533552721	Chr1A	531877397	531880159	-	531878778	1.0	1.0
gene:TraesCS1A03G0846500	Chr1A	533659675	533660316	-	533659995	Chr1A	531986100	531986741	-	531986420	1.0	1.0
gene:TraesCS1A03G0846700	Chr1A	533748462	533748833	+	533748647	Chr1A	532074888	532075259	+	532075073	1.0	1.0
gene:TraesCS1A03G0846900	Chr1A	533760076	533760315	+	533760195	Chr1A	532086502	532086741	+	532086621	1.0	1.0
gene:TraesCS1A03G0847000	Chr1A	533762709	533764207	+	533763458	Chr1A	532089135	532090633	+	532089884	1.0	1.0
gene:TraesCS1A03G0847100	Chr1A	533775998	533778710	+	533777354	Chr1A	532102424	532105136	+	532103780	1.0	1.0
gene:TraesCS1A03G0847300	Chr1A	533906463	533906747	+	533906605	Chr1A	532232889	532233173	+	532233031	1.0	1.0
gene:TraesCS1A03G0847500	Chr1A	533922430	533927614	+	533925022	Chr1A	532248856	532254040	+	532251448	1.0	1.0
gene:TraesCS1A03G0847800	Chr1A	533939779	533945293	+	533942536	Chr1A	532266205	532271719	+	532268962	1.0	1.0
gene:TraesCS1A03G0848000	Chr1A	534035124	534036328	+	534035726	Chr1A	532361550	532362754	+	532362152	1.0	1.0
gene:TraesCS1A03G0848200	Chr1A	534052380	534058690	+	534055535	Chr1A	532378806	532385116	+	532381961	1.0	1.0
gene:TraesCS1A03G0848300	Chr1A	534109187	534113970	+	534111578	Chr1A	532435613	532440396	+	532438004	1.0	1.0
gene:TraesCS1A03G0848400	Chr1A	534130518	534132588	+	534131553	Chr1A	532456944	532459014	+	532457979	1.0	1.0
gene:TraesCS1A03G0848700	Chr1A	534178681	534182122	-	534180401	Chr1A	532505107	532508548	-	532506827	1.0	1.0
gene:TraesCS1A03G0848800	Chr1A	534182421	534183518	-	534182969	Chr1A	532508847	532509944	-	532509395	1.0	1.0
gene:TraesCS1A03G0848900	Chr1A	534186218	534207031	+	534196624	Chr1A	532512644	532533457	+	532523050	1.0	1.0
gene:TraesCS1A03G0849200	Chr1A	534297825	534300363	+	534299094	Chr1A	532595981	532598519	+	532597250	1.0	1.0
gene:TraesCS1A03G0849300	Chr1A	534316542	534320872	-	534318707	Chr1A	532614698	532619028	-	532616863	1.0	1.0
gene:TraesCS1A03G0849400	Chr1A	534328567	534342233	-	534335400	Chr1A	532626723	532640389	-	532633556	1.0	1.0
gene:TraesCS1A03G0849500	Chr1A	534374134	534375284	+	534374709	Chr1A	532672290	532673440	+	532672865	1.0	1.0
gene:TraesCS1A03G0849800	Chr1A	534435172	534436966	-	534436069	Chr1A	532733328	532735122	-	532734225	1.0	1.0
gene:TraesCS1A03G0850000	Chr1A	534444293	534448064	-	534446178	Chr1A	532742449	532746220	-	532744334	1.0	1.0
gene:TraesCS1A03G0850100	Chr1A	534449481	534459518	-	534454499	Chr1A	532747637	532757674	-	532752655	1.0	1.0
gene:TraesCS1A03G0850300	Chr1A	534465553	534470084	-	534467818	Chr1A	532763709	532768240	-	532765974	1.0	1.0
gene:TraesCS1A03G0850400	Chr1A	534470863	534476216	-	534473539	Chr1A	532769019	532774372	-	532771695	1.0	1.0
gene:TraesCS1A03G0850500	Chr1A	534477277	534478259	-	534477768	Chr1A	532775433	532776415	-	532775924	1.0	1.0
gene:TraesCS1A03G0850600	Chr1A	534479119	534482138	-	534480628	Chr1A	532777275	532780294	-	532778784	1.0	1.0
gene:TraesCS1A03G0850800	Chr1A	534499484	534499715	+	534499599	Chr1A	532797640	532797871	+	532797755	1.0	1.0
gene:TraesCS1A03G0850900	Chr1A	534508929	534512225	-	534510577	Chr1A	532807085	532810381	-	532808733	1.0	1.0
gene:TraesCS1A03G0851000	Chr1A	534516724	534523776	-	534520250	Chr1A	532814880	532821932	-	532818406	1.0	1.0
gene:TraesCS1A03G0851200	Chr1A	534618539	534623729	+	534621134	Chr1A	532916695	532921885	+	532919290	1.0	1.0
gene:TraesCS1A03G0851300	Chr1A	534631752	534637047	+	534634399	Chr1A	532929908	532935203	+	532932555	1.0	1.0
gene:TraesCS1A03G0851400	Chr1A	534668983	534670216	-	534669599	Chr1A	532967313	532968546	-	532967929	1.0	1.0
gene:TraesCS1A03G0851600	Chr1A	534839889	534841483	+	534840686	Chr1A	533139791	533141385	+	533140588	1.0	1.0
gene:TraesCS1A03G0851700	Chr1A	534842990	534846495	+	534844742	Chr1A	533142892	533146397	+	533144644	1.0	1.0
gene:TraesCS1A03G0851800	Chr1A	534847661	534849881	-	534848771	Chr1A	533147563	533149783	-	533148673	1.0	1.0
gene:TraesCS1A03G0852000	Chr1A	534862478	534863101	+	534862789	Chr1A	533162380	533163003	+	533162691	1.0	1.0
gene:TraesCS1A03G0852100	Chr1A	534912026	534913399	-	534912712	Chr1A	533211925	533213298	-	533212611	1.0	1.0
gene:TraesCS1A03G0852200	Chr1A	534952614	534956077	+	534954345	Chr1A	533252923	533256386	+	533254654	1.0	1.0
gene:TraesCS1A03G0852300	Chr1A	534956784	534958221	-	534957502	Chr1A	533257093	533258530	-	533257811	1.0	1.0
gene:TraesCS1A03G0852800	Chr1A	535002520	535013071	-	535007795	Chr1A	533303019	533313749	-	533308384	1.0	1.0
gene:TraesCS1A03G0852900	Chr1A	535022679	535024307	+	535023493	Chr1A	533323357	533324985	+	533324171	1.0	1.0
gene:TraesCS1A03G0853100	Chr1A	535108474	535109691	+	535109082	Chr1A	533409211	533410428	+	533409819	1.0	1.0
gene:TraesCS1A03G0853200	Chr1A	535144287	535145996	+	535145141	Chr1A	533445423	533447132	+	533446277	1.0	1.0
gene:TraesCS1A03G0853300	Chr1A	535146118	535154974	-	535150546	Chr1A	533447254	533456110	-	533451682	1.0	1.0
gene:TraesCS1A03G0853400	Chr1A	535160306	535161098	-	535160702	Chr1A	533461442	533462234	-	533461838	1.0	1.0
gene:TraesCS1A03G0853500	Chr1A	535161267	535166292	+	535163779	Chr1A	533462403	533467428	+	533464915	1.0	1.0
gene:TraesCS1A03G0853600	Chr1A	535167030	535168033	-	535167531	Chr1A	533468166	533469169	-	533468667	1.0	1.0
gene:TraesCS1A03G0853900	Chr1A	535363619	535369457	+	535366538	Chr1A	533665749	533671587	+	533668668	1.0	1.0
gene:TraesCS1A03G0854000	Chr1A	535384844	535391822	+	535388333	Chr1A	533686974	533693952	+	533690463	1.0	1.0
gene:TraesCS1A03G0854100	Chr1A	535392440	535394895	-	535393667	Chr1A	533694570	533697025	-	533695797	1.0	1.0
gene:TraesCS1A03G0854200	Chr1A	535396179	535401520	-	535398849	Chr1A	533698309	533703650	-	533700979	1.0	1.0
gene:TraesCS1A03G0854400	Chr1A	535430144	535432520	-	535431332	Chr1A	533732274	533734650	-	533733462	1.0	1.0
gene:TraesCS1A03G0854500	Chr1A	535438470	535440723	-	535439596	Chr1A	533740600	533742853	-	533741726	1.0	1.0
gene:TraesCS1A03G0855100	Chr1A	535738891	535742582	-	535740736	Chr1A	534043225	534046916	-	534045070	1.0	1.0
gene:TraesCS1A03G0855200	Chr1A	535745536	535748244	-	535746890	Chr1A	534050127	534052835	-	534051481	1.0	1.0
gene:TraesCS1A03G0855600	Chr1A	535944610	535944990	-	535944800	Chr1A	534311857	534312237	+	534312047	1.0	1.0
gene:TraesCS1A03G0855700	Chr1A	535977342	535982599	-	535979970	Chr1A	534274249	534279506	+	534276877	1.0	1.0
gene:TraesCS1A03G0855800	Chr1A	535984705	535989086	-	535986895	Chr1A	534267762	534272143	+	534269952	1.0	1.0
gene:TraesCS1A03G0855900	Chr1A	535991054	535994486	-	535992770	Chr1A	534262362	534265794	+	534264078	1.0	1.0
gene:TraesCS1A03G0856000	Chr1A	535994748	535997875	+	535996311	Chr1A	534258973	534262100	-	534260536	1.0	1.0
gene:TraesCS1A03G0856100	Chr1A	536010455	536015686	+	536013070	Chr1A	534241162	534246393	-	534243777	1.0	1.0
