gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_v1_tgt_chr	CS_v1_tgt_start	CS_v1_tgt_end	CS_v1_tgt_strand	CS_v1_tgt_midpoint	CS_v1_coverage	CS_v1_identity
gene:TraesCS2A03G1166500	Chr2A	733336084	733337095	+	733336589	Chr2A	729346578	729347592	+	729347085	1.0	0.997
gene:TraesCS2A03G1166700	Chr2A	733489175	733490866	-	733490020	Chr2A	729500023	729501714	-	729500868	1.0	1.0
gene:TraesCS2A03G1166900	Chr2A	733540738	733546724	-	733543731	Chr2A	729540713	729546699	-	729543706	1.0	1.0
gene:TraesCS2A03G1167000	Chr2A	733558861	733563790	+	733561325	Chr2A	729558836	729563765	+	729561300	1.0	1.0
gene:TraesCS2A03G1167100	Chr2A	733576121	733579403	+	733577762	Chr2A	729576096	729579455	+	729577775	1.0	1.0
gene:TraesCS2A03G1167200	Chr2A	733580802	733581395	+	733581098	Chr2A	729580854	729581447	+	729581150	1.0	1.0
gene:TraesCS2A03G1167400	Chr2A	733668375	733674180	+	733671277	Chr2A	729669200	729675005	+	729672102	1.0	1.0
gene:TraesCS2A03G1167500	Chr2A	733687102	733688878	+	733687990	Chr2A	729687927	729689703	+	729688815	1.0	1.0
gene:TraesCS2A03G1167700	Chr2A	733770731	733772760	+	733771745	Chr2A	729772454	729774483	+	729773468	1.0	1.0
gene:TraesCS2A03G1167800	Chr2A	733774405	733776749	-	733775577	Chr2A	729776128	729778472	-	729777300	1.0	1.0
gene:TraesCS2A03G1167900	Chr2A	733815890	733821340	-	733818615	Chr2A	729817823	729823274	-	729820548	1.0	1.0
gene:TraesCS2A03G1168000	Chr2A	733831338	733831624	-	733831481	Chr2A	729833272	729833558	-	729833415	1.0	1.0
gene:TraesCS2A03G1168100	Chr2A	733831987	733834330	-	733833158	Chr2A	729833921	729836264	-	729835092	1.0	1.0
gene:TraesCS2A03G1168200	Chr2A	733850459	733856702	+	733853580	Chr2A	729852393	729858636	+	729855514	1.0	1.0
gene:TraesCS2A03G1168300	Chr2A	733868135	733869277	-	733868706	Chr2A	729870069	729871211	-	729870640	1.0	1.0
gene:TraesCS2A03G1168600	Chr2A	733976402	733980056	+	733978229	Chr2A	729979694	729983348	+	729981521	1.0	1.0
gene:TraesCS2A03G1168700	Chr2A	733980232	733982383	-	733981307	Chr2A	729983524	729985675	-	729984599	1.0	1.0
gene:TraesCS2A03G1169200	Chr2A	734607087	734611321	-	734609204	Chr2A	730613571	730617739	-	730615655	1.0	1.0
gene:TraesCS2A03G1169300	Chr2A	735137339	735144132	-	735140735	Chr2A	731156504	731163306	-	731159905	1.0	0.998
gene:TraesCS2A03G1169500	Chr2A	735351936	735353348	+	735352642	Chr2A	731373672	731375084	+	731374378	1.0	1.0
gene:TraesCS2A03G1169900	Chr2A	735960362	735961173	+	735960767	Chr2A	731984732	731985543	+	731985137	1.0	1.0
gene:TraesCS2A03G1170200	Chr2A	736255317	736258265	-	736256791	Chr2A	732280562	732283510	-	732282036	1.0	1.0
gene:TraesCS2A03G1170300	Chr2A	736519908	736521993	+	736520950	Chr2A	732545301	732547386	+	732546343	1.0	1.0
gene:TraesCS2A03G1170400	Chr2A	736543656	736545465	-	736544560	Chr2A	732569049	732570858	-	732569953	1.0	1.0
gene:TraesCS2A03G1170600	Chr2A	736554818	736555711	+	736555264	Chr2A	732580211	732581104	+	732580657	1.0	1.0
gene:TraesCS2A03G1170700	Chr2A	736556424	736563042	-	736559733	Chr2A	732581817	732588435	-	732585126	1.0	1.0
gene:TraesCS2A03G1170800	Chr2A	736573819	736575570	+	736574694	Chr2A	732599212	732600963	+	732600087	1.0	1.0
gene:TraesCS2A03G1170900	Chr2A	736824603	736826194	-	736825398	Chr2A	732851987	732853578	-	732852782	1.0	1.0
gene:TraesCS2A03G1171600	Chr2A	736958314	736959823	-	736959068	Chr2A	732988491	732990000	-	732989245	1.0	1.0
gene:TraesCS2A03G1171700	Chr2A	736998035	737002511	-	737000273	Chr2A	733028213	733032689	-	733030451	1.0	1.0
gene:TraesCS2A03G1171800	Chr2A	737009061	737011888	-	737010474	Chr2A	733039511	733042338	-	733040924	1.0	1.0
gene:TraesCS2A03G1172300	Chr2A	737057203	737060636	+	737058919	Chr2A	733087802	733091235	+	733089518	1.0	1.0
gene:TraesCS2A03G1172600	Chr2A	737100541	737101404	-	737100972	Chr2A	733131363	733132226	-	733131794	1.0	1.0
gene:TraesCS2A03G1173100	Chr2A	737119088	737119531	+	737119309	Chr2A	733149910	733150353	+	733150131	1.0	1.0
gene:TraesCS2A03G1173300	Chr2A	737130513	737130971	+	737130742	Chr2A	733161501	733161959	+	733161730	1.0	1.0
gene:TraesCS2A03G1173500	Chr2A	737184984	737186609	-	737185796	Chr2A	733215922	733217547	-	733216734	1.0	1.0
gene:TraesCS2A03G1173700	Chr2A	737256286	737258529	-	737257407	Chr2A	733287115	733289358	-	733288236	1.0	1.0
gene:TraesCS2A03G1174000	Chr2A	737310411	737317099	-	737313755	Chr2A	733342218	733348906	-	733345562	1.0	1.0
gene:TraesCS2A03G1174300	Chr2A	737362391	737366658	-	737364524	Chr2A	733394610	733398877	-	733396743	1.0	1.0
gene:TraesCS2A03G1175100	Chr2A	737479127	737483430	-	737481278	Chr2A	733515008	733519311	-	733517159	1.0	1.0
gene:TraesCS2A03G1175300	Chr2A	737494773	737495102	+	737494937	Chr2A	733530654	733530983	+	733530818	1.0	1.0
gene:TraesCS2A03G1175400	Chr2A	737505133	737508278	+	737506705	Chr2A	733540216	733543361	+	733541788	1.0	1.0
gene:TraesCS2A03G1175500	Chr2A	737525429	737528045	+	737526737	Chr2A	733560806	733563422	+	733562114	1.0	1.0
gene:TraesCS2A03G1175600	Chr2A	737544066	737544299	+	737544182	Chr2A	733579785	733580018	+	733579901	1.0	1.0
gene:TraesCS2A03G1175800	Chr2A	737593306	737596114	+	737594710	Chr2A	733628800	733631608	+	733630204	1.0	1.0
gene:TraesCS2A03G1176300	Chr2A	737678833	737681397	+	737680115	Chr2A	733715828	733718392	+	733717110	1.0	1.0
gene:TraesCS2A03G1176400	Chr2A	737684458	737684667	+	737684562	Chr2A	733721453	733721662	+	733721557	1.0	1.0
gene:TraesCS2A03G1176600	Chr2A	737757040	737759863	-	737758451	Chr2A	733794580	733797403	-	733795991	1.0	1.0
gene:TraesCS2A03G1176800	Chr2A	737816222	737820626	-	737818424	Chr2A	733853915	733858319	-	733856117	1.0	1.0
gene:TraesCS2A03G1176900	Chr2A	737825484	737826066	+	737825775	Chr2A	733863177	733863759	+	733863468	1.0	1.0
gene:TraesCS2A03G1177100	Chr2A	737883176	737890466	-	737886821	Chr2A	733921860	733929336	-	733925598	1.0	1.0
gene:TraesCS2A03G1177200	Chr2A	738048021	738051341	+	738049681	Chr2A	734087112	734090432	+	734088772	1.0	1.0
gene:TraesCS2A03G1177300	Chr2A	738051395	738056043	-	738053719	Chr2A	734090486	734095134	-	734092810	1.0	1.0
gene:TraesCS2A03G1177400	Chr2A	738062508	738063400	-	738062954	Chr2A	734101599	734102491	-	734102045	1.0	1.0
gene:TraesCS2A03G1177500	Chr2A	738108965	738113618	-	738111291	Chr2A	734148608	734153261	-	734150934	1.0	1.0
gene:TraesCS2A03G1177600	Chr2A	738214915	738218494	+	738216704	Chr2A	734254558	734258137	+	734256347	1.0	1.0
gene:TraesCS2A03G1177800	Chr2A	738304193	738307062	+	738305627	Chr2A	734343836	734346705	+	734345270	1.0	1.0
gene:TraesCS2A03G1177900	Chr2A	738307697	738312664	-	738310180	Chr2A	734347340	734352307	-	734349823	1.0	1.0
gene:TraesCS2A03G1178300	Chr2A	738465164	738466771	+	738465967	Chr2A	734504895	734506502	+	734505698	1.0	1.0
gene:TraesCS2A03G1178700	Chr2A	738479715	738483456	-	738481585	Chr2A	734519446	734523187	-	734521316	1.0	1.0
gene:TraesCS2A03G1178900	Chr2A	738484586	738489669	-	738487127	Chr2A	734524317	734529400	-	734526858	1.0	1.0
gene:TraesCS2A03G1179100	Chr2A	738546173	738548142	+	738547157	Chr2A	734585904	734587873	+	734586888	1.0	1.0
gene:TraesCS2A03G1179300	Chr2A	738553889	738557288	+	738555588	Chr2A	734593620	734597019	+	734595319	1.0	1.0
gene:TraesCS2A03G1179600	Chr2A	738581567	738583594	+	738582580	Chr2A	734621298	734623325	+	734622311	1.0	1.0
gene:TraesCS2A03G1179700	Chr2A	738584871	738589375	+	738587123	Chr2A	734624602	734629106	+	734626854	1.0	1.0
gene:TraesCS2A03G1180100	Chr2A	738589675	738593285	-	738591480	Chr2A	734629406	734633016	-	734631211	1.0	1.0
gene:TraesCS2A03G1180200	Chr2A	738594067	738599348	-	738596707	Chr2A	734633798	734639079	-	734636438	1.0	1.0
gene:TraesCS2A03G1180300	Chr2A	738603026	738606092	-	738604559	Chr2A	734642757	734645823	-	734644290	1.0	1.0
gene:TraesCS2A03G1180400	Chr2A	738607399	738609579	-	738608489	Chr2A	734647130	734649310	-	734648220	1.0	1.0
gene:TraesCS2A03G1180500	Chr2A	738613124	738614500	-	738613812	Chr2A	734652855	734654231	-	734653543	1.0	1.0
gene:TraesCS2A03G1180700	Chr2A	738699264	738701700	-	738700482	Chr2A	734738994	734741430	-	734740212	1.0	1.0
gene:TraesCS2A03G1180900	Chr2A	738722973	738728319	+	738725646	Chr2A	734762703	734768049	+	734765376	1.0	1.0
gene:TraesCS2A03G1181000	Chr2A	738759245	738761246	+	738760245	Chr2A	734798975	734800976	+	734799975	1.0	1.0
gene:TraesCS2A03G1181100	Chr2A	738760255	738760770	+	738760512	Chr2A	734799985	734800500	+	734800242	1.0	1.0
gene:TraesCS2A03G1181400	Chr2A	738847005	738853006	+	738850005	Chr2A	734886735	734892736	+	734889735	1.0	1.0
gene:TraesCS2A03G1181600	Chr2A	738852968	738856745	-	738854856	Chr2A	734892698	734896475	-	734894586	1.0	1.0
gene:TraesCS2A03G1181800	Chr2A	738869794	738870596	-	738870195	Chr2A	734909525	734910327	-	734909926	1.0	1.0
gene:TraesCS2A03G1181900	Chr2A	738872774	738883895	-	738878334	Chr2A	734912506	734923627	-	734918066	1.0	0.999
gene:TraesCS2A03G1182000	Chr2A	738996812	738998209	-	738997510	Chr2A	734933251	734934648	-	734933949	1.0	1.0
gene:TraesCS2A03G1182300	Chr2A	739050605	739052383	-	739051494	Chr2A	734987044	734988822	-	734987933	1.0	1.0
gene:TraesCS2A03G1182400	Chr2A	739060067	739069782	+	739064924	Chr2A	734996506	735006221	+	735001363	1.0	1.0
gene:TraesCS2A03G1182500	Chr2A	739070317	739073526	-	739071921	Chr2A	735006756	735009965	-	735008360	1.0	1.0
gene:TraesCS2A03G1183300	Chr2A	739201307	739202135	+	739201721	Chr2A	735137790	735138618	+	735138204	1.0	1.0
gene:TraesCS2A03G1184200	Chr2A	739237318	739244887	+	739241102	Chr2A	735173801	735181370	+	735177585	1.0	1.0
gene:TraesCS2A03G1184600	Chr2A	739257173	739257490	+	739257331	Chr2A	735193656	735193973	+	735193814	1.0	1.0
gene:TraesCS2A03G1184700	Chr2A	739258667	739259388	+	739259027	Chr2A	735195150	735195871	+	735195510	1.0	1.0
gene:TraesCS2A03G1185100	Chr2A	739287989	739288396	+	739288192	Chr2A	735224472	735224879	+	735224675	1.0	1.0
gene:TraesCS2A03G1185300	Chr2A	739291884	739292502	-	739292193	Chr2A	735228367	735228985	-	735228676	1.0	1.0
gene:TraesCS2A03G1185500	Chr2A	739307724	739309556	+	739308640	Chr2A	735244207	735246039	+	735245123	1.0	1.0
gene:TraesCS2A03G1186000	Chr2A	739392679	739406518	+	739399598	Chr2A	735330017	735343858	+	735336937	1.0	1.0
gene:TraesCS2A03G1186400	Chr2A	739412714	739414097	-	739413405	Chr2A	735349991	735351374	-	735350682	1.0	1.0
gene:TraesCS2A03G1187000	Chr2A	739450980	739460593	+	739455786	Chr2A	735388684	735398297	+	735393490	1.0	1.0
gene:TraesCS2A03G1187100	Chr2A	739462804	739464759	-	739463781	Chr2A	735400508	735402463	-	735401485	1.0	1.0
gene:TraesCS2A03G1187400	Chr2A	739615951	739622644	+	739619297	Chr2A	735554892	735561811	+	735558351	1.0	1.0
gene:TraesCS2A03G1187500	Chr2A	739625042	739629618	-	739627330	Chr2A	735564209	735568785	-	735566497	1.0	1.0
gene:TraesCS2A03G1187800	Chr2A	739659863	739662848	-	739661355	Chr2A	735600028	735603013	-	735601520	1.0	1.0
gene:TraesCS2A03G1188000	Chr2A	739757022	739757351	+	739757186	Chr2A	735697437	735697766	+	735697601	1.0	1.0
gene:TraesCS2A03G1188100	Chr2A	739758441	739758725	-	739758583	Chr2A	735698856	735699140	-	735698998	1.0	1.0
gene:TraesCS2A03G1188200	Chr2A	739760234	739762929	-	739761581	Chr2A	735700886	735703581	-	735702233	1.0	1.0
gene:TraesCS2A03G1188300	Chr2A	739820634	739823323	+	739821978	Chr2A	735761320	735764009	+	735762664	1.0	1.0
gene:TraesCS2A03G1188400	Chr2A	739834804	739838389	+	739836596	Chr2A	735775490	735779075	+	735777282	1.0	1.0
gene:TraesCS2A03G1188500	Chr2A	739846665	739847280	-	739846972	Chr2A	735787351	735787966	-	735787658	1.0	1.0
gene:TraesCS2A03G1188600	Chr2A	739880905	739881618	-	739881261	Chr2A	735821591	735822304	-	735821947	1.0	1.0
gene:TraesCS2A03G1188700	Chr2A	739915428	739918239	-	739916833	Chr2A	735856114	735858925	-	735857519	1.0	1.0
gene:TraesCS2A03G1188800	Chr2A	739920617	739922270	+	739921443	Chr2A	735861303	735862956	+	735862129	1.0	1.0
gene:TraesCS2A03G1188900	Chr2A	739924564	739928923	-	739926743	Chr2A	735865250	735869609	-	735867429	1.0	1.0
gene:TraesCS2A03G1189200	Chr2A	740095133	740098822	+	740096977	Chr2A	736034987	736038676	+	736036831	1.0	1.0
gene:TraesCS2A03G1189500	Chr2A	740346546	740349220	-	740347883	Chr2A	736285518	736288192	-	736286855	1.0	1.0
gene:TraesCS2A03G1189900	Chr2A	740425716	740432701	-	740429208	Chr2A	736364688	736371673	-	736368180	1.0	1.0
gene:TraesCS2A03G1190400	Chr2A	740607781	740610379	+	740609080	Chr2A	736546753	736549351	+	736548052	1.0	1.0
gene:TraesCS2A03G1190500	Chr2A	740789983	740792586	+	740791284	Chr2A	736730068	736732671	+	736731369	1.0	1.0
gene:TraesCS2A03G1191100	Chr2A	741101921	741105182	+	741103551	Chr2A	737046055	737049316	+	737047685	1.0	1.0
gene:TraesCS2A03G1191700	Chr2A	741370254	741374343	-	741372298	Chr2A	737315290	737319379	-	737317334	1.0	1.0
gene:TraesCS2A03G1191800	Chr2A	741389151	741390342	+	741389746	Chr2A	737335411	737336602	+	737336006	1.0	1.0
gene:TraesCS2A03G1191900	Chr2A	741394194	741395896	-	741395045	Chr2A	737340454	737342156	-	737341305	1.0	1.0
gene:TraesCS2A03G1192100	Chr2A	741480171	741483781	+	741481976	Chr2A	737427605	737431215	+	737429410	1.0	1.0
gene:TraesCS2A03G1192200	Chr2A	741693325	741695207	+	741694266	Chr2A	737641620	737643502	+	737642561	1.0	1.0
gene:TraesCS2A03G1192400	Chr2A	741785945	741786793	-	741786369	Chr2A	737734297	737735145	-	737734721	1.0	1.0
gene:TraesCS2A03G1192800	Chr2A	741880627	741880869	+	741880748	Chr2A	737829707	737829949	+	737829828	1.0	1.0
gene:TraesCS2A03G1192900	Chr2A	741930237	741931327	-	741930782	Chr2A	737879317	737880407	-	737879862	1.0	1.0
gene:TraesCS2A03G1193000	Chr2A	742056728	742057821	-	742057274	Chr2A	738005806	738006899	-	738006352	1.0	1.0
gene:TraesCS2A03G1193100	Chr2A	742091100	742091954	+	742091527	Chr2A	738040178	738041032	+	738040605	1.0	1.0
gene:TraesCS2A03G1193300	Chr2A	742094584	742094808	+	742094696	Chr2A	738043662	738043886	+	738043774	1.0	1.0
gene:TraesCS2A03G1193800	Chr2A	742231320	742231960	+	742231640	Chr2A	738180398	738181038	+	738180718	1.0	1.0
gene:TraesCS2A03G1194100	Chr2A	742253527	742253787	+	742253657	Chr2A	738202605	738202865	+	738202735	1.0	1.0
gene:TraesCS2A03G1194200	Chr2A	742257048	742257353	+	742257200	Chr2A	738206126	738206431	+	738206278	1.0	1.0
gene:TraesCS2A03G1194300	Chr2A	742264613	742264918	+	742264765	Chr2A	738213691	738213996	+	738213843	1.0	1.0
gene:TraesCS2A03G1194600	Chr2A	742325605	742329875	+	742327740	Chr2A	738274683	738278953	+	738276818	1.0	1.0
gene:TraesCS2A03G1194900	Chr2A	742348789	742350479	+	742349634	Chr2A	738297867	738299557	+	738298712	1.0	1.0
gene:TraesCS2A03G1195300	Chr2A	742392940	742394320	+	742393630	Chr2A	738342018	738343398	+	738342708	1.0	1.0
gene:TraesCS2A03G1195400	Chr2A	742422599	742423888	+	742423243	Chr2A	738371677	738372966	+	738372321	1.0	1.0
gene:TraesCS2A03G1195500	Chr2A	742438043	742443373	-	742440708	Chr2A	738387121	738392451	-	738389786	1.0	1.0
gene:TraesCS2A03G1196100	Chr2A	742487362	742490004	-	742488683	Chr2A	738436440	738439082	-	738437761	1.0	1.0
gene:TraesCS2A03G1196500	Chr2A	742970670	742972094	+	742971382	Chr2A	738921580	738923004	+	738922292	1.0	1.0
gene:TraesCS2A03G1196700	Chr2A	743034668	743040751	-	743037709	Chr2A	738985582	738991665	-	738988623	1.0	1.0
gene:TraesCS2A03G1196900	Chr2A	743301222	743303931	+	743302576	Chr2A	739252815	739255524	+	739254169	1.0	1.0
gene:TraesCS2A03G1197300	Chr2A	743328729	743335980	-	743332354	Chr2A	739280658	739287909	-	739284283	1.0	1.0
gene:TraesCS2A03G1197800	Chr2A	743351368	743352571	+	743351969	Chr2A	739303297	739304500	+	739303898	1.0	1.0
gene:TraesCS2A03G1197900	Chr2A	743354462	743360965	-	743357713	Chr2A	739306391	739312894	-	739309642	1.0	1.0
gene:TraesCS2A03G1198000	Chr2A	743426123	743426905	-	743426514	Chr2A	739378332	739379114	-	739378723	1.0	1.0
gene:TraesCS2A03G1198100	Chr2A	743477411	743482356	+	743479883	Chr2A	739429940	739434885	+	739432412	1.0	1.0
gene:TraesCS2A03G1198200	Chr2A	743482778	743486168	-	743484473	Chr2A	739435307	739438697	-	739437002	1.0	1.0
gene:TraesCS2A03G1198300	Chr2A	743492721	743493539	+	743493130	Chr2A	739445250	739446068	+	739445659	1.0	1.0
gene:TraesCS2A03G1198600	Chr2A	743528548	743538523	-	743533535	Chr2A	739481077	739491052	-	739486064	1.0	1.0
gene:TraesCS2A03G1198900	Chr2A	743733481	743737928	-	743735704	Chr2A	739686353	739691237	-	739688795	1.0	1.0
gene:TraesCS2A03G1199000	Chr2A	743742092	743748626	-	743745359	Chr2A	739695401	739701935	-	739698668	1.0	1.0
gene:TraesCS2A03G1199400	Chr2A	743748660	743750777	-	743749718	Chr2A	739701969	739704086	-	739703027	1.0	1.0
gene:TraesCS2A03G1199500	Chr2A	743756401	743760669	+	743758535	Chr2A	739709710	739713978	+	739711844	1.0	1.0
gene:TraesCS2A03G1199600	Chr2A	743848164	743849182	+	743848673	Chr2A	739802720	739803738	+	739803229	1.0	1.0
gene:TraesCS2A03G1200300	Chr2A	743920869	743922407	-	743921638	Chr2A	739875404	739876942	-	739876173	1.0	1.0
gene:TraesCS2A03G1200400	Chr2A	743925367	743926179	+	743925773	Chr2A	739879902	739880714	+	739880308	1.0	1.0
gene:TraesCS2A03G1200600	Chr2A	744050282	744053667	+	744051974	Chr2A	740007263	740010648	+	740008955	1.0	1.0
gene:TraesCS2A03G1200700	Chr2A	744054277	744056365	+	744055321	Chr2A	740011258	740013346	+	740012302	1.0	1.0
gene:TraesCS2A03G1200800	Chr2A	744109738	744113341	+	744111539	Chr2A	740067382	740070985	+	740069183	1.0	1.0
gene:TraesCS2A03G1200900	Chr2A	744115716	744117230	+	744116473	Chr2A	740073360	740074874	+	740074117	1.0	1.0
gene:TraesCS2A03G1201000	Chr2A	744119588	744121474	-	744120531	Chr2A	740077232	740079118	-	740078175	1.0	1.0
gene:TraesCS2A03G1201100	Chr2A	744136812	744137225	-	744137018	Chr2A	740095104	740095517	-	740095310	1.0	1.0
gene:TraesCS2A03G1201200	Chr2A	744158804	744160698	-	744159751	Chr2A	740117097	740118991	-	740118044	1.0	1.0
gene:TraesCS2A03G1201300	Chr2A	744183000	744184909	-	744183954	Chr2A	740141289	740143199	-	740142244	1.0	0.999
gene:TraesCS2A03G1201400	Chr2A	744293965	744294618	-	744294291	Chr2A	740253475	740254128	-	740253801	1.0	1.0
gene:TraesCS2A03G1201600	Chr2A	744386325	744387217	+	744386771	Chr2A	740346577	740347469	+	740347023	1.0	1.0
gene:TraesCS2A03G1201700	Chr2A	744399876	744412572	-	744406224	Chr2A	740360298	740372994	-	740366646	1.0	1.0
gene:TraesCS2A03G1201800	Chr2A	744418525	744424061	-	744421293	Chr2A	740378947	740384483	-	740381715	1.0	1.0
gene:TraesCS2A03G1202200	Chr2A	744518625	744522949	+	744520787	Chr2A	740479436	740484005	+	740481720	1.0	1.0
gene:TraesCS2A03G1202300	Chr2A	744695155	744695932	-	744695543	Chr2A	740657436	740658213	-	740657824	1.0	1.0
gene:TraesCS2A03G1202500	Chr2A	744883292	744891650	-	744887471	Chr2A	740847366	740855721	-	740851543	1.0	0.996
gene:TraesCS2A03G1202700	Chr2A	744909968	744910168	+	744910068	Chr2A	740874041	740874241	+	740874141	1.0	1.0
gene:TraesCS2A03G1202600	Chr2A	744909121	744911439	-	744910280	Chr2A	740873194	740875512	-	740874353	1.0	1.0
gene:TraesCS2A03G1203100	Chr2A	745129263	745143008	+	745136135	Chr2A	741093319	741107064	+	741100191	1.0	1.0
gene:TraesCS2A03G1203300	Chr2A	745403135	745407651	+	745405393	Chr2A	741367550	741372066	+	741369808	1.0	1.0
gene:TraesCS2A03G1203400	Chr2A	745408675	745409231	+	745408953	Chr2A	741373090	741373646	+	741373368	1.0	1.0
gene:TraesCS2A03G1203600	Chr2A	745414158	745415099	+	745414628	Chr2A	741378571	741379512	+	741379041	1.0	1.0
gene:TraesCS2A03G1203800	Chr2A	745859614	745862234	-	745860924	Chr2A	741826962	741829582	-	741828272	1.0	1.0
gene:TraesCS2A03G1204000	Chr2A	746014720	746017938	-	746016329	Chr2A	741984633	741987851	-	741986242	1.0	1.0
gene:TraesCS2A03G1204400	Chr2A	746162345	746163373	+	746162859	Chr2A	742133803	742134831	+	742134317	1.0	1.0
gene:TraesCS2A03G1204300	Chr2A	746160510	746166698	-	746163604	Chr2A	742131968	742138156	-	742135062	1.0	1.0
gene:TraesCS2A03G1204700	Chr2A	746173192	746181486	-	746177339	Chr2A	742144650	742152939	-	742148794	1.0	1.0
gene:TraesCS2A03G1204800	Chr2A	746181994	746183644	+	746182819	Chr2A	742153749	742155399	+	742154574	1.0	1.0
gene:TraesCS2A03G1205200	Chr2A	746320666	746321542	-	746321104	Chr2A	742292727	742293603	-	742293165	1.0	1.0
gene:TraesCS2A03G1205300	Chr2A	746332404	746334328	-	746333366	Chr2A	742304465	742306389	-	742305427	1.0	1.0
gene:TraesCS2A03G1206000	Chr2A	746604010	746604267	+	746604138	Chr2A	742576097	742576354	+	742576225	1.0	1.0
gene:TraesCS2A03G1206100	Chr2A	746607904	746610664	-	746609284	Chr2A	742579991	742582751	-	742581371	1.0	1.0
gene:TraesCS2A03G1206200	Chr2A	746723882	746726067	-	746724974	Chr2A	742696471	742698656	-	742697563	1.0	1.0
gene:TraesCS2A03G1206300	Chr2A	746744951	746747353	-	746746152	Chr2A	742717540	742719942	-	742718741	1.0	1.0
gene:TraesCS2A03G1206400	Chr2A	746747576	746754290	-	746750933	Chr2A	742720165	742726879	-	742723522	1.0	1.0
gene:TraesCS2A03G1206800	Chr2A	746790716	746792308	+	746791512	Chr2A	742763299	742764891	+	742764095	1.0	1.0
gene:TraesCS2A03G1206900	Chr2A	746798860	746799924	-	746799392	Chr2A	742771443	742772507	-	742771975	1.0	1.0
gene:TraesCS2A03G1207000	Chr2A	746808131	746809529	-	746808830	Chr2A	742780714	742782112	-	742781413	1.0	1.0
gene:TraesCS2A03G1208400	Chr2A	747120725	747125524	-	747123124	Chr2A	743096178	743100977	-	743098577	1.0	1.0
gene:TraesCS2A03G1208500	Chr2A	747128952	747133676	+	747131314	Chr2A	743104688	743109412	+	743107050	1.0	1.0
gene:TraesCS2A03G1208600	Chr2A	747133866	747138988	-	747136427	Chr2A	743109602	743114724	-	743112163	1.0	1.0
gene:TraesCS2A03G1208800	Chr2A	747289084	747290743	-	747289913	Chr2A	743265309	743266968	-	743266138	1.0	1.0
gene:TraesCS2A03G1209300	Chr2A	747407335	747408219	+	747407777	Chr2A	743385236	743386120	+	743385678	1.0	1.0
gene:TraesCS2A03G1209400	Chr2A	747408452	747414087	-	747411269	Chr2A	743386353	743392217	-	743389285	1.0	1.0
gene:TraesCS2A03G1209900	Chr2A	747559731	747560610	+	747560170	Chr2A	743538539	743539418	+	743538978	1.0	1.0
gene:TraesCS2A03G1210000	Chr2A	747572415	747589396	-	747580905	Chr2A	743551223	743568224	-	743559723	1.0	1.0
gene:TraesCS2A03G1210100	Chr2A	747594164	747599414	-	747596789	Chr2A	743573385	743578635	-	743576010	1.0	1.0
gene:TraesCS2A03G1210300	Chr2A	748070440	748074532	+	748072486	Chr2A	744053931	744058023	+	744055977	1.0	1.0
gene:TraesCS2A03G1210500	Chr2A	748096638	748097752	+	748097195	Chr2A	744080569	744081683	+	744081126	1.0	1.0
gene:TraesCS2A03G1211300	Chr2A	748298986	748302430	-	748300708	Chr2A	744283204	744286648	-	744284926	1.0	1.0
gene:TraesCS2A03G1211600	Chr2A	748341614	748348154	+	748344884	Chr2A	744325752	744332292	+	744329022	1.0	1.0
gene:TraesCS2A03G1211700	Chr2A	748423868	748425236	+	748424552	Chr2A	744408404	744409772	+	744409088	1.0	1.0
gene:TraesCS2A03G1211800	Chr2A	748460024	748463729	+	748461876	Chr2A	744444635	744448340	+	744446487	1.0	1.0
gene:TraesCS2A03G1211900	Chr2A	748463871	748465602	-	748464736	Chr2A	744448482	744450213	-	744449347	1.0	1.0
gene:TraesCS2A03G1212000	Chr2A	748507049	748510139	+	748508594	Chr2A	744491847	744494937	+	744493392	1.0	1.0
gene:TraesCS2A03G1212200	Chr2A	748596751	748597300	+	748597025	Chr2A	744582429	744582978	+	744582703	1.0	1.0
gene:TraesCS2A03G1212400	Chr2A	748648326	748649424	-	748648875	Chr2A	744634575	744635674	-	744635124	1.0	0.999
gene:TraesCS2A03G1212500	Chr2A	748652669	748656363	-	748654516	Chr2A	744638919	744642776	-	744640847	1.0	1.0
gene:TraesCS2A03G1212600	Chr2A	748699781	748700311	-	748700046	Chr2A	744687112	744687642	-	744687377	1.0	1.0
gene:TraesCS2A03G1212900	Chr2A	748795537	748807139	-	748801338	Chr2A	744785032	744796852	-	744790942	1.0	1.0
gene:TraesCS2A03G1213000	Chr2A	748814786	748815937	-	748815361	Chr2A	744804499	744805650	-	744805074	1.0	1.0
gene:TraesCS2A03G1213100	Chr2A	748816476	748817177	-	748816826	Chr2A	744806189	744806890	-	744806539	1.0	1.0
gene:TraesCS2A03G1213200	Chr2A	748819899	748823652	-	748821775	Chr2A	744809612	744813365	-	744811488	1.0	1.0
gene:TraesCS2A03G1213400	Chr2A	748914336	748915631	-	748914983	Chr2A	744904211	744905506	-	744904858	1.0	1.0
gene:TraesCS2A03G1214400	Chr2A	748989532	748989657	+	748989594	Chr2A	744979658	744979783	+	744979720	1.0	1.0
gene:TraesCS2A03G1214500	Chr2A	748989732	748991621	+	748990676	Chr2A	744979858	744981747	+	744980802	1.0	1.0
