gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Mace_tgt_chr	Mace_tgt_start	Mace_tgt_end	Mace_tgt_strand	Mace_tgt_midpoint	Mace_coverage	Mace_identity
gene:TraesCS3B03G1139000	Chr3B	720605069	720610217	+	720607643	Chr3B	728403486	728408634	+	728406060	1.0	1.0
gene:TraesCS3B03G1139100	Chr3B	720608423	720613159	-	720610791	Chr3B	728406840	728411576	-	728409208	1.0	1.0
gene:TraesCS3B03G1139300	Chr3B	720722632	720727194	-	720724913	Chr3B	728521199	728525761	-	728523480	1.0	0.998
gene:TraesCS3B03G1139600	Chr3B	720897260	720901255	+	720899257	Chr3B	728695765	728699760	+	728697762	1.0	1.0
gene:TraesCS3B03G1139800	Chr3B	720929874	720932007	-	720930940	Chr3B	728728474	728730607	-	728729540	1.0	1.0
gene:TraesCS3B03G1140000	Chr3B	721084558	721087439	+	721085998	Chr3B	728882664	728885545	+	728884104	1.0	1.0
gene:TraesCS3B03G1140200	Chr3B	721091101	721094242	-	721092671	Chr3B	728889207	728892348	-	728890777	1.0	1.0
gene:TraesCS3B03G1141200	Chr3B	721249053	721249551	+	721249302	Chr3B	729049271	729049769	+	729049520	1.0	1.0
gene:TraesCS3B03G1141400	Chr3B	721428673	721430455	-	721429564	Chr3B	729228733	729230515	-	729229624	1.0	0.999
gene:TraesCS3B03G1141700	Chr3B	721663853	721665785	+	721664819	Chr3B	729462692	729464624	+	729463658	1.0	1.0
gene:TraesCS3B03G1141800	Chr3B	721666411	721669713	-	721668062	Chr3B	729465250	729468552	-	729466901	1.0	1.0
gene:TraesCS3B03G1142200	Chr3B	721828862	721829365	-	721829113	Chr3B	729627608	729628111	-	729627859	1.0	0.997
gene:TraesCS3B03G1142500	Chr3B	721951668	721961947	-	721956807	Chr3B	729749784	729760061	-	729754922	1.0	0.998
gene:TraesCS3B03G1142700	Chr3B	722031123	722032917	-	722032020	Chr3B	729824890	729826684	-	729825787	1.0	1.0
gene:TraesCS3B03G1142800	Chr3B	722037058	722038683	-	722037870	Chr3B	729830040	729831665	-	729830852	1.0	1.0
gene:TraesCS3B03G1143100	Chr3B	722062149	722071359	+	722066754	Chr3B	729855129	729864338	+	729859733	1.0	1.0
gene:TraesCS3B03G1143600	Chr3B	722149809	722151397	-	722150603	Chr3B	729943704	729945292	-	729944498	1.0	1.0
gene:TraesCS3B03G1143700	Chr3B	722156281	722161438	-	722158859	Chr3B	729950176	729955324	-	729952750	1.0	1.0
gene:TraesCS3B03G1143900	Chr3B	722320949	722323826	+	722322387	Chr3B	730114863	730117740	+	730116301	1.0	0.999
gene:TraesCS3B03G1144100	Chr3B	722324521	722327069	-	722325795	Chr3B	730118352	730120887	-	730119619	0.989	0.97
gene:TraesCS3B03G1144400	Chr3B	722480123	722481502	+	722480812	Chr3B	730305813	730307192	+	730306502	1.0	0.996
gene:TraesCS3B03G1145300	Chr3B	722926542	722929607	-	722928074	Chr3B	730713528	730716600	-	730715064	1.0	0.991
gene:TraesCS3B03G1146000	Chr3B	723079511	723082727	-	723081119	Chr3B	730872434	730875650	-	730874042	1.0	0.996
gene:TraesCS3B03G1146100	Chr3B	723143107	723150183	-	723146645	Chr3B	730945743	730952711	-	730949227	0.999	0.998
gene:TraesCS3B03G1146200	Chr3B	723211443	723212824	-	723212133	Chr3B	731023061	731024442	-	731023751	1.0	0.997
gene:TraesCS3B03G1146300	Chr3B	723261976	723264800	-	723263388	Chr3B	731060491	731063377	-	731061934	0.999	0.957
gene:TraesCS3B03G1146400	Chr3B	723266962	723268935	-	723267948	Chr3B	731065539	731067512	-	731066525	1.0	0.996
gene:TraesCS3B03G1146500	Chr3B	723310079	723317002	+	723313540	Chr3B	731096129	731102923	+	731099526	1.0	0.994
gene:TraesCS3B03G1146700	Chr3B	723376579	723377642	+	723377110	Chr3B	731154937	731156000	+	731155468	1.0	0.992
gene:TraesCS3B03G1146900	Chr3B	723389909	723392417	-	723391163	Chr3B	731161521	731164001	-	731162761	0.999	0.992
gene:TraesCS3B03G1147100	Chr3B	723400888	723402535	+	723401711	Chr3B	731168931	731170578	+	731169754	1.0	0.998
gene:TraesCS3B03G1147200	Chr3B	723414119	723418286	-	723416202	Chr3B	731182313	731186475	-	731184394	1.0	0.998
gene:TraesCS3B03G1147400	Chr3B	723613889	723614686	+	723614287	Chr3B	731454141	731454938	+	731454539	1.0	0.982
gene:TraesCS3B03G1147700	Chr3B	723806955	723808736	-	723807845	Chr3B	731644465	731646245	-	731645355	1.0	0.998
gene:TraesCS3B03G1147900	Chr3B	723834355	723843695	+	723839025	Chr3B	731680260	731689598	+	731684929	0.999	0.997
gene:TraesCS3B03G1148000	Chr3B	723847287	723850561	+	723848924	Chr3B	731693191	731696505	+	731694848	1.0	0.977
gene:TraesCS3B03G1148100	Chr3B	723851456	723851566	+	723851511	Chr3B	731709478	731709588	+	731709533	1.0	1.0
gene:TraesCS3B03G1148400	Chr3B	724166343	724166453	+	724166398	Chr3B	731996395	731996505	+	731996450	1.0	1.0
gene:TraesCS3B03G1148500	Chr3B	724169345	724170397	-	724169871	Chr3B	731999229	732000281	-	731999755	1.0	0.998
gene:TraesCS3B03G1148700	Chr3B	724183934	724184242	+	724184088	Chr3B	732013833	732014141	+	732013987	1.0	1.0
gene:TraesCS3B03G1149000	Chr3B	724347088	724347732	+	724347410	Chr3B	732188218	732188862	+	732188540	1.0	0.986
gene:TraesCS3B03G1149400	Chr3B	724412537	724413175	+	724412856	Chr3B	732237603	732238241	+	732237922	1.0	0.996
gene:TraesCS3B03G1150100	Chr3B	725063200	725064356	+	725063778	Chr3B	732882941	732884095	+	732883518	0.998	0.995
gene:TraesCS3B03G1151200	Chr3B	725472797	725477605	+	725475201	Chr3B	733255240	733260054	+	733257647	1.0	0.998
gene:TraesCS3B03G1151300	Chr3B	725478217	725479867	-	725479042	Chr3B	733260666	733262316	-	733261491	1.0	0.998
gene:TraesCS3B03G1151500	Chr3B	725480354	725485027	+	725482690	Chr3B	733262804	733267477	+	733265140	1.0	1.0
gene:TraesCS3B03G1152900	Chr3B	726529754	726531645	-	726530699	Chr3B	734303808	734305695	-	734304751	0.997	0.995
gene:TraesCS3B03G1153500	Chr3B	726772983	726774597	-	726773790	Chr3B	734563473	734565011	-	734564242	0.946	0.942
gene:TraesCS3B03G1154000	Chr3B	727448782	727452356	-	727450569	Chr3B	735231723	735235286	-	735233504	1.0	0.997
gene:TraesCS3B03G1154100	Chr3B	727453228	727458319	-	727455773	Chr3B	735236155	735241248	-	735238701	1.0	0.998
gene:TraesCS3B03G1154600	Chr3B	727637335	727638962	-	727638148	Chr3B	735421495	735423122	-	735422308	1.0	0.999
gene:TraesCS3B03G1155300	Chr3B	728202342	728206632	+	728204487	Chr3B	736033866	736038152	+	736036009	0.996	0.993
gene:TraesCS3B03G1155400	Chr3B	728271853	728272450	-	728272151	Chr3B	736121614	736122211	-	736121912	1.0	1.0
gene:TraesCS3B03G1155500	Chr3B	728372618	728372878	-	728372748	Chr3B	736221573	736221833	-	736221703	1.0	0.996
gene:TraesCS3B03G1155900	Chr3B	728770204	728770464	-	728770334	Chr3B	736492262	736492522	-	736492392	1.0	1.0
gene:TraesCS3B03G1156100	Chr3B	729393155	729397332	+	729395243	Chr3B	737234725	737238917	+	737236821	1.0	0.997
gene:TraesCS3B03G1157500	Chr3B	730646480	730652212	+	730649346	Chr3B	738444807	738450535	+	738447671	1.0	0.999
gene:TraesCS3B03G1157600	Chr3B	730653675	730660007	-	730656841	Chr3B	738452016	738458343	-	738455179	1.0	0.998
gene:TraesCS3B03G1157700	Chr3B	730911560	730915726	-	730913643	Chr3B	738712768	738717084	-	738714926	1.0	0.998
gene:TraesCS3B03G1158100	Chr3B	731006909	731007724	-	731007316	Chr3B	738807860	738808674	-	738808267	0.998	0.978
gene:TraesCS3B03G1158200	Chr3B	731044055	731045448	-	731044751	Chr3B	738851725	738853118	-	738852421	1.0	0.996
gene:TraesCS3B03G1158300	Chr3B	731051174	731051428	-	731051301	Chr3B	738858916	738859170	-	738859043	1.0	1.0
gene:TraesCS3B03G1158700	Chr3B	731087384	731088149	-	731087766	Chr3B	738894310	738895075	-	738894692	1.0	1.0
gene:TraesCS3B03G1159100	Chr3B	731424430	731456570	-	731440500	Chr3B	739163179	739195723	-	739179451	1.0	0.998
gene:TraesCS3B03G1159600	Chr3B	731896145	731896642	-	731896393	Chr3B	739703663	739704160	-	739703911	1.0	0.981
gene:TraesCS3B03G1159700	Chr3B	731896251	731896664	+	731896457	Chr3B	739703769	739704182	+	739703975	1.0	0.978
gene:TraesCS3B03G1160000	Chr3B	731996693	732027796	-	732012244	Chr3B	739801951	739827497	-	739814724	1.0	1.0
gene:TraesCS3B03G1160400	Chr3B	732395742	732398212	+	732396977	Chr3B	740208003	740210473	+	740209238	1.0	0.998
gene:TraesCS3B03G1161800	Chr3B	733002571	733003345	+	733002958	Chr3B	740789764	740790538	+	740790151	1.0	1.0
gene:TraesCS3B03G1161900	Chr3B	733004981	733008753	-	733006867	Chr3B	740791869	740795652	-	740793760	1.0	0.997
gene:TraesCS3B03G1162300	Chr3B	733401731	733403840	+	733402785	Chr3B	741153909	741156123	+	741155016	1.0	1.0
gene:TraesCS3B03G1162500	Chr3B	733407823	733409072	+	733408447	Chr3B	741160106	741161356	+	741160731	1.0	0.996
gene:TraesCS3B03G1162700	Chr3B	733492988	733497256	-	733495122	Chr3B	741255622	741259890	-	741257756	1.0	0.994
gene:TraesCS3B03G1163000	Chr3B	733564891	733566756	+	733565823	Chr3B	741345220	741347083	+	741346151	0.998	0.996
gene:TraesCS3B03G1163500	Chr3B	733800334	733807242	-	733803788	Chr3B	741560287	741567194	-	741563740	1.0	0.998
gene:TraesCS3B03G1163600	Chr3B	734135034	734138351	-	734136692	Chr3B	741953894	741957240	-	741955567	1.0	0.995
gene:TraesCS3B03G1163700	Chr3B	734141840	734142709	+	734142274	Chr3B	741960749	741961600	+	741961174	0.977	0.973
gene:TraesCS3B03G1164200	Chr3B	734487499	734493703	+	734490601	Chr3B	742365044	742371357	+	742368200	1.0	0.949
gene:TraesCS3B03G1164400	Chr3B	734533396	734534298	+	734533847	Chr3B	742418455	742419357	+	742418906	1.0	0.998
gene:TraesCS3B03G1164700	Chr3B	734541991	734542467	-	734542229	Chr3B	742427086	742427562	-	742427324	1.0	0.997
gene:TraesCS3B03G1165000	Chr3B	734635850	734645045	-	734640447	Chr3B	742529613	742538964	-	742534288	1.0	0.998
gene:TraesCS3B03G1165300	Chr3B	734888592	734889822	-	734889207	Chr3B	742841375	742842605	-	742841990	1.0	0.997
gene:TraesCS3B03G1165500	Chr3B	734894034	734894738	-	734894386	Chr3B	742846822	742847526	-	742847174	1.0	1.0
gene:TraesCS3B03G1165900	Chr3B	734928915	734930862	-	734929888	Chr3B	742864412	742866359	-	742865385	1.0	0.998
gene:TraesCS3B03G1166100	Chr3B	734963013	734966946	+	734964979	Chr3B	742898140	742902073	+	742900106	1.0	0.998
gene:TraesCS3B03G1166200	Chr3B	734973765	734974735	+	734974250	Chr3B	742911801	742912780	+	742912290	1.0	0.985
gene:TraesCS3B03G1166400	Chr3B	734976435	734978796	+	734977615	Chr3B	742914709	742917069	+	742915889	0.999	0.999
gene:TraesCS3B03G1167100	Chr3B	735603673	735607679	-	735605676	Chr3B	743628172	743632178	-	743630175	1.0	0.998
gene:TraesCS3B03G1167200	Chr3B	735669640	735672388	+	735671014	Chr3B	743680353	743683110	+	743681731	1.0	0.992
gene:TraesCS3B03G1168000	Chr3B	735698882	735703387	+	735701134	Chr3B	743709639	743714144	+	743711891	1.0	0.996
gene:TraesCS3B03G1169000	Chr3B	735747790	735752727	+	735750258	Chr3B	743785116	743790053	+	743787584	1.0	0.996
gene:TraesCS3B03G1169300	Chr3B	735764193	735766741	-	735765467	Chr3B	743801544	743804091	-	743802817	1.0	0.998
gene:TraesCS3B03G1169500	Chr3B	735779708	735781734	+	735780721	Chr3B	743811946	743813971	+	743812958	1.0	0.998
gene:TraesCS3B03G1169600	Chr3B	736201940	736203372	+	736202656	Chr3B	744243008	744244440	+	744243724	1.0	0.997
gene:TraesCS3B03G1170300	Chr3B	737040984	737041532	+	737041258	Chr3B	745164317	745164865	+	745164591	1.0	0.97
gene:TraesCS3B03G1170500	Chr3B	737057178	737059435	+	737058306	Chr3B	745187558	745189815	+	745188686	1.0	0.998
gene:TraesCS3B03G1170800	Chr3B	737064457	737068985	-	737066721	Chr3B	745195128	745199654	-	745197391	0.999	0.996
gene:TraesCS3B03G1171000	Chr3B	737070526	737072193	+	737071359	Chr3B	745205502	745207169	+	745206335	1.0	0.993
gene:TraesCS3B03G1171100	Chr3B	737180631	737184994	-	737182812	Chr3B	745319669	745324061	-	745321865	1.0	0.966
gene:TraesCS3B03G1171500	Chr3B	737292236	737296095	-	737294165	Chr3B	745420177	745424035	-	745422106	1.0	0.998
gene:TraesCS3B03G1171900	Chr3B	737730739	737733877	+	737732308	Chr3B	745838421	745841559	+	745839990	1.0	0.998
gene:TraesCS3B03G1172000	Chr3B	737734311	737737716	-	737736013	Chr3B	745841976	745845383	-	745843679	0.999	0.997
gene:TraesCS3B03G1172100	Chr3B	737804358	737804906	+	737804632	Chr3B	745913364	745913912	+	745913638	1.0	0.989
gene:TraesCS3B03G1172200	Chr3B	737851947	737855814	-	737853880	Chr3B	745961348	745965173	-	745963260	1.0	0.999
gene:TraesCS3B03G1172400	Chr3B	737975966	737978318	-	737977142	Chr3B	746085558	746087910	-	746086734	1.0	1.0
gene:TraesCS3B03G1172600	Chr3B	738143806	738146783	-	738145294	Chr3B	746253385	746256364	-	746254874	1.0	0.999
gene:TraesCS3B03G1172800	Chr3B	738152635	738155179	-	738153907	Chr3B	746262216	746264760	-	746263488	1.0	0.999
gene:TraesCS3B03G1172900	Chr3B	738157099	738161369	+	738159234	Chr3B	746266680	746270950	+	746268815	1.0	1.0
gene:TraesCS3B03G1173100	Chr3B	738164025	738168287	+	738166156	Chr3B	746273606	746277868	+	746275737	1.0	0.999
gene:TraesCS3B03G1173200	Chr3B	738169487	738170388	-	738169937	Chr3B	746279070	746279971	-	746279520	1.0	0.997
gene:TraesCS3B03G1173400	Chr3B	738200190	738201773	+	738200981	Chr3B	746309593	746311176	+	746310384	1.0	1.0
gene:TraesCS3B03G1173500	Chr3B	738204098	738205463	-	738204780	Chr3B	746313501	746314866	-	746314183	1.0	0.998
gene:TraesCS3B03G1173600	Chr3B	738205783	738208949	-	738207366	Chr3B	746315186	746318352	-	746316769	1.0	1.0
gene:TraesCS3B03G1173900	Chr3B	738339753	738344609	+	738342181	Chr3B	746449161	746454032	+	746451596	1.0	0.997
gene:TraesCS3B03G1174000	Chr3B	738346242	738346793	-	738346517	Chr3B	746455665	746456216	-	746455940	1.0	1.0
gene:TraesCS3B03G1174300	Chr3B	738362682	738365409	+	738364045	Chr3B	746472105	746474832	+	746473468	1.0	1.0
gene:TraesCS3B03G1174400	Chr3B	738484696	738492876	+	738488786	Chr3B	746594372	746602552	+	746598462	1.0	1.0
gene:TraesCS3B03G1174500	Chr3B	738493612	738494953	+	738494282	Chr3B	746603288	746604630	+	746603959	1.0	0.998
gene:TraesCS3B03G1174600	Chr3B	738687560	738691312	-	738689436	Chr3B	746797249	746801001	-	746799125	1.0	1.0
gene:TraesCS3B03G1174700	Chr3B	738695374	738699567	-	738697470	Chr3B	746805063	746809256	-	746807159	1.0	0.999
gene:TraesCS3B03G1175100	Chr3B	738878230	738881802	+	738880016	Chr3B	746988190	746991762	+	746989976	1.0	1.0
gene:TraesCS3B03G1175200	Chr3B	738882867	738883214	-	738883040	Chr3B	746992831	746993178	-	746993004	1.0	1.0
gene:TraesCS3B03G1175400	Chr3B	739428587	739433542	+	739431064	Chr3B	747538646	747543576	+	747541111	0.992	0.991
gene:TraesCS3B03G1175700	Chr3B	739441579	739446306	-	739443942	Chr3B	747551675	747556402	-	747554038	1.0	1.0
gene:TraesCS3B03G1176100	Chr3B	739616731	739619820	-	739618275	Chr3B	747729352	747732441	-	747730896	1.0	1.0
gene:TraesCS3B03G1176300	Chr3B	739624154	739631941	-	739628047	Chr3B	747736774	747744567	-	747740670	1.0	0.999
gene:TraesCS3B03G1176500	Chr3B	739717962	739718363	+	739718162	Chr3B	747829721	747830122	+	747829921	1.0	1.0
gene:TraesCS3B03G1176700	Chr3B	739719676	739720232	+	739719954	Chr3B	747831435	747831991	+	747831713	1.0	1.0
gene:TraesCS3B03G1177700	Chr3B	739765167	739765731	+	739765449	Chr3B	747876751	747877315	+	747877033	1.0	0.997
gene:TraesCS3B03G1178000	Chr3B	739807213	739808299	-	739807756	Chr3B	747918733	747919819	-	747919276	1.0	1.0
gene:TraesCS3B03G1178100	Chr3B	739871805	739873053	+	739872429	Chr3B	747982990	747984238	+	747983614	1.0	1.0
gene:TraesCS3B03G1178700	Chr3B	739965711	739966959	+	739966335	Chr3B	748075619	748076867	+	748076243	1.0	1.0
gene:TraesCS3B03G1178900	Chr3B	740077580	740082122	+	740079851	Chr3B	748188101	748192643	+	748190372	1.0	1.0
gene:TraesCS3B03G1179500	Chr3B	740168877	740170880	+	740169878	Chr3B	748279735	748281738	+	748280736	1.0	0.997
gene:TraesCS3B03G1179700	Chr3B	740229396	740231499	-	740230447	Chr3B	748340276	748342379	-	748341327	1.0	1.0
gene:TraesCS3B03G1179800	Chr3B	740254337	740262639	-	740258488	Chr3B	748365211	748373515	-	748369363	1.0	0.999
gene:TraesCS3B03G1179900	Chr3B	740266339	740270042	-	740268190	Chr3B	748377215	748380918	-	748379066	1.0	1.0
gene:TraesCS3B03G1180000	Chr3B	740410804	740415157	+	740412980	Chr3B	748516127	748520481	+	748518304	1.0	0.999
gene:TraesCS3B03G1180100	Chr3B	740415427	740416934	+	740416180	Chr3B	748520751	748522258	+	748521504	1.0	0.999
gene:TraesCS3B03G1180200	Chr3B	740416733	740420457	-	740418595	Chr3B	748522057	748525781	-	748523919	1.0	1.0
gene:TraesCS3B03G1180300	Chr3B	740560454	740564230	-	740562342	Chr3B	748664973	748668748	-	748666860	1.0	0.999
gene:TraesCS3B03G1180600	Chr3B	740834804	740839844	+	740837324	Chr3B	748929125	748934165	+	748931645	1.0	1.0
gene:TraesCS3B03G1181400	Chr3B	741144993	741146835	-	741145914	Chr3B	749239330	749241172	-	749240251	1.0	1.0
gene:TraesCS3B03G1181500	Chr3B	741170776	741171220	-	741170998	Chr3B	749265476	749265920	-	749265698	1.0	1.0
gene:TraesCS3B03G1181600	Chr3B	741173336	741174151	-	741173743	Chr3B	749268036	749268851	-	749268443	1.0	1.0
gene:TraesCS3B03G1181800	Chr3B	741183952	741191964	-	741187958	Chr3B	749278570	749286582	-	749282576	1.0	0.999
gene:TraesCS3B03G1181900	Chr3B	741213033	741225590	+	741219311	Chr3B	749327030	749332029	+	749329529	0.994	0.962
gene:TraesCS3B03G1184800	Chr3B	742160712	742161867	-	742161289	Chr3B	749553661	749554792	-	749554226	0.979	0.938
gene:TraesCS3B03G1185200	Chr3B	742170155	742171771	+	742170963	Chr3B	749560172	749561778	+	749560975	0.987	0.972
gene:TraesCS3B03G1185300	Chr3B	742172395	742175326	-	742173860	Chr3B	749562402	749565333	-	749563867	1.0	0.998
gene:TraesCS3B03G1185600	Chr3B	742482688	742486315	+	742484501	Chr3B	749933790	749937447	+	749935618	1.0	0.99
gene:TraesCS3B03G1186100	Chr3B	742823945	742827481	+	742825713	Chr3B	750258439	750261964	+	750260201	0.994	0.989
gene:TraesCS3B03G1186200	Chr3B	742889592	742891041	+	742890316	Chr3B	750316774	750318223	+	750317498	1.0	0.995
gene:TraesCS3B03G1186900	Chr3B	742984520	742985214	-	742984867	Chr3B	750433298	750433992	-	750433645	1.0	0.993
gene:TraesCS3B03G1187500	Chr3B	743193098	743194603	-	743193850	Chr3B	750633303	750634808	-	750634055	1.0	0.995
gene:TraesCS3B03G1187600	Chr3B	743203769	743204008	-	743203888	Chr3B	750638734	750638973	-	750638853	1.0	0.991
gene:TraesCS3B03G1187700	Chr3B	743210600	743211784	-	743211192	Chr3B	750645684	750646868	-	750646276	1.0	0.994
gene:TraesCS3B03G1188000	Chr3B	743289531	743292918	-	743291224	Chr3B	750733208	750736595	-	750734901	1.0	0.998
gene:TraesCS3B03G1188300	Chr3B	743323094	743325145	-	743324119	Chr3B	750764390	750766441	-	750765415	1.0	1.0
gene:TraesCS3B03G1188600	Chr3B	743460042	743460965	-	743460503	Chr3B	750899035	750899958	-	750899496	1.0	1.0
gene:TraesCS3B03G1188700	Chr3B	743465984	743467278	+	743466631	Chr3B	750905105	750906399	+	750905752	1.0	1.0
gene:TraesCS3B03G1189100	Chr3B	743513233	743513794	-	743513513	Chr3B	750951911	750952472	-	750952191	1.0	1.0
gene:TraesCS3B03G1189200	Chr3B	743516420	743519984	-	743518202	Chr3B	750955098	750958662	-	750956880	1.0	1.0
gene:TraesCS3B03G1189800	Chr3B	743559247	743561358	+	743560302	Chr3B	750997908	751000019	+	750998963	1.0	1.0
gene:TraesCS3B03G1190300	Chr3B	743594586	743597825	-	743596205	Chr3B	751021320	751024559	-	751022939	1.0	0.998
gene:TraesCS3B03G1190600	Chr3B	743607720	743612561	+	743610140	Chr3B	751035000	751039858	+	751037429	1.0	0.999
gene:TraesCS3B03G1190700	Chr3B	743616871	743621983	-	743619427	Chr3B	751044170	751049282	-	751046726	1.0	1.0
gene:TraesCS3B03G1190800	Chr3B	743626158	743627523	-	743626840	Chr3B	751053602	751054967	-	751054284	1.0	1.0
gene:TraesCS3B03G1191100	Chr3B	743708967	743710586	+	743709776	Chr3B	751135238	751136857	+	751136047	1.0	1.0
gene:TraesCS3B03G1191200	Chr3B	743874305	743875918	-	743875111	Chr3B	751234893	751236515	-	751235704	1.0	0.985
gene:TraesCS3B03G1191300	Chr3B	743910961	743916365	+	743913663	Chr3B	751263162	751268361	+	751265761	0.931	0.93
gene:TraesCS3B03G1192600	Chr3B	744082943	744092921	+	744087932	Chr3B	751269654	751277745	+	751273699	1.0	0.994
gene:TraesCS3B03G1192800	Chr3B	744119938	744121236	+	744120587	Chr3B	751309442	751310740	+	751310091	1.0	0.998
gene:TraesCS3B03G1193200	Chr3B	744399640	744400328	-	744399984	Chr3B	751558612	751559300	-	751558956	1.0	0.997
gene:TraesCS3B03G1193600	Chr3B	744416594	744418017	-	744417305	Chr3B	751575711	751577126	-	751576418	0.973	0.919
gene:TraesCS3B03G1193800	Chr3B	744431610	744432290	-	744431950	Chr3B	751582995	751583684	-	751583339	1.0	0.968
gene:TraesCS3B03G1193900	Chr3B	744436232	744436810	+	744436521	Chr3B	751587614	751588192	+	751587903	1.0	0.96
gene:TraesCS3B03G1194200	Chr3B	744514339	744515478	+	744514908	Chr3B	751687923	751689062	+	751688492	1.0	0.998
gene:TraesCS3B03G1194600	Chr3B	744628856	744629963	-	744629409	Chr3B	751784127	751785228	-	751784677	1.0	0.994
gene:TraesCS3B03G1194700	Chr3B	744647333	744648766	-	744648049	Chr3B	751802211	751803644	-	751802927	1.0	0.998
gene:TraesCS3B03G1194800	Chr3B	744683692	744684945	-	744684318	Chr3B	751838328	751839573	-	751838950	0.993	0.99
gene:TraesCS3B03G1194900	Chr3B	744686297	744687598	-	744686947	Chr3B	751840923	751842224	-	751841573	1.0	0.995
gene:TraesCS3B03G1196000	Chr3B	744936273	744941159	+	744938716	Chr3B	751964114	751969482	+	751966798	0.999	0.992
gene:TraesCS3B03G1196200	Chr3B	744987478	744991939	+	744989708	Chr3B	752029512	752033975	+	752031743	1.0	0.997
gene:TraesCS3B03G1196400	Chr3B	745010473	745011609	+	745011041	Chr3B	752060319	752061452	+	752060885	1.0	0.995
gene:TraesCS3B03G1196500	Chr3B	745011999	745013807	+	745012903	Chr3B	752061842	752063650	+	752062746	1.0	0.997
gene:TraesCS3B03G1196700	Chr3B	745039049	745042543	+	745040796	Chr3B	752080573	752084005	+	752082289	0.965	0.962
gene:TraesCS3B03G1197700	Chr3B	745412140	745412530	+	745412335	Chr3B	752192053	752192443	+	752192248	1.0	0.997
gene:TraesCS3B03G1198400	Chr3B	745450662	745454821	+	745452741	Chr3B	752230635	752234799	+	752232717	0.997	0.984
gene:TraesCS3B03G1198600	Chr3B	745476882	745478006	+	745477444	Chr3B	752251135	752252249	+	752251692	0.991	0.968
gene:TraesCS3B03G1199000	Chr3B	745631611	745634419	+	745633015	Chr3B	752327907	752336053	+	752331980	1.0	0.964
gene:TraesCS3B03G1199400	Chr3B	745788067	745788971	-	745788519	Chr3B	752519671	752520575	-	752520123	1.0	0.992
gene:TraesCS3B03G1200000	Chr3B	745820625	745822276	+	745821450	Chr3B	752548689	752550340	+	752549514	1.0	0.99
gene:TraesCS3B03G1200200	Chr3B	745828644	745829939	+	745829291	Chr3B	752806396	752807691	-	752807043	1.0	0.986
gene:TraesCS3B03G1200600	Chr3B	745886696	745887991	+	745887343	Chr3B	752600364	752601658	+	752601011	0.999	0.991
gene:TraesCS3B03G1200700	Chr3B	745956098	745958925	+	745957511	Chr3B	752650642	752653471	+	752652056	1.0	0.999
gene:TraesCS3B03G1201700	Chr3B	746844851	746846427	+	746845639	Chr3B	752809055	752810634	+	752809844	1.0	0.982
gene:TraesCS3B03G1202500	Chr3B	747108491	747112154	-	747110322	Chr3B	752977901	752981566	-	752979733	1.0	0.998
gene:TraesCS3B03G1202600	Chr3B	747112173	747113849	-	747113011	Chr3B	752981585	752983261	-	752982423	1.0	1.0
gene:TraesCS3B03G1202700	Chr3B	747114193	747117567	-	747115880	Chr3B	752983605	752986979	-	752985292	1.0	1.0
gene:TraesCS3B03G1202800	Chr3B	747119747	747123162	-	747121454	Chr3B	752989159	752992647	-	752990903	1.0	1.0
gene:TraesCS3B03G1202900	Chr3B	747293575	747298700	-	747296137	Chr3B	753173898	753178976	-	753176437	0.983	0.98
gene:TraesCS3B03G1203200	Chr3B	747504817	747511950	-	747508383	Chr3B	753361899	753369026	-	753365462	1.0	1.0
gene:TraesCS3B03G1203300	Chr3B	747519399	747520181	-	747519790	Chr3B	753376476	753377258	-	753376867	1.0	1.0
gene:TraesCS3B03G1203500	Chr3B	747535133	747535894	-	747535513	Chr3B	753392217	753392978	-	753392597	1.0	0.997
gene:TraesCS3B03G1203800	Chr3B	747563264	747564792	-	747564028	Chr3B	753420437	753421965	-	753421201	1.0	1.0
gene:TraesCS3B03G1203900	Chr3B	747585725	747587144	-	747586434	Chr3B	753442965	753444384	-	753443674	1.0	1.0
gene:TraesCS3B03G1204100	Chr3B	747679605	747680326	-	747679965	Chr3B	753537134	753537855	-	753537494	1.0	1.0
gene:TraesCS3B03G1204200	Chr3B	747740763	747741118	+	747740940	Chr3B	753598334	753598689	+	753598511	1.0	1.0
gene:TraesCS3B03G1204300	Chr3B	747755913	747756817	+	747756365	Chr3B	753613514	753614418	+	753613966	1.0	1.0
gene:TraesCS3B03G1204500	Chr3B	747931053	747931891	-	747931472	Chr3B	753788805	753789643	-	753789224	1.0	1.0
gene:TraesCS3B03G1204700	Chr3B	747945026	747945864	+	747945445	Chr3B	753802778	753803616	+	753803197	1.0	1.0
gene:TraesCS3B03G1204800	Chr3B	748023573	748024253	+	748023913	Chr3B	753881123	753881803	+	753881463	1.0	1.0
gene:TraesCS3B03G1204900	Chr3B	748030238	748031082	+	748030660	Chr3B	753887751	753888595	+	753888173	1.0	1.0
gene:TraesCS3B03G1205400	Chr3B	748116290	748120802	-	748118546	Chr3B	753974061	753978573	-	753976317	1.0	1.0
gene:TraesCS3B03G1205600	Chr3B	748274304	748275612	+	748274958	Chr3B	754099122	754100430	+	754099776	1.0	0.999
gene:TraesCS3B03G1205700	Chr3B	748300675	748302141	+	748301408	Chr3B	754125717	754127183	+	754126450	1.0	1.0
