gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Renan_v2_tgt_chr	Renan_v2_tgt_start	Renan_v2_tgt_end	Renan_v2_tgt_strand	Renan_v2_tgt_midpoint	Renan_v2_coverage	Renan_v2_identity
gene:TraesCS4D03G0749800	Chr4D	484276107	484282548	-	484279327	Chr4D	486941889	486948326	-	486945107	1.0	0.998
gene:TraesCS4D03G0751000	Chr4D	484391273	484391646	+	484391459	Chr4D	487056761	487057134	+	487056947	1.0	1.0
gene:TraesCS4D03G0751100	Chr4D	484391732	484395882	-	484393807	Chr4D	487057220	487061370	-	487059295	1.0	1.0
gene:TraesCS4D03G0751300	Chr4D	484400212	484402760	-	484401486	Chr4D	487065700	487068248	-	487066974	1.0	1.0
gene:TraesCS4D03G0751500	Chr4D	484412695	484415801	+	484414248	Chr4D	487077630	487080736	+	487079183	1.0	1.0
gene:TraesCS4D03G0751700	Chr4D	484416524	484416932	-	484416728	Chr4D	487081459	487081867	-	487081663	1.0	1.0
gene:TraesCS4D03G0752100	Chr4D	484510940	484516711	+	484513825	Chr4D	487175798	487181566	+	487178682	1.0	0.998
gene:TraesCS4D03G0752200	Chr4D	484519145	484522989	+	484521067	Chr4D	487184556	487188368	+	487186462	0.954	0.928
gene:TraesCS4D03G0752400	Chr4D	484522949	484528577	-	484525763	Chr4D	487188328	487193946	-	487191137	0.998	0.985
gene:TraesCS4D03G0752600	Chr4D	484614860	484615777	-	484615318	Chr4D	487280187	487281104	-	487280645	1.0	0.96
gene:TraesCS4D03G0752800	Chr4D	484740515	484741774	+	484741144	Chr4D	487405710	487406969	+	487406339	1.0	0.996
gene:TraesCS4D03G0752900	Chr4D	484777294	484780791	-	484779042	Chr4D	487442515	487446022	-	487444268	0.995	0.973
gene:TraesCS4D03G0753000	Chr4D	484781344	484788702	-	484785023	Chr4D	487446575	487453923	-	487450249	0.993	0.992
gene:TraesCS4D03G0753200	Chr4D	484793956	484799496	+	484796726	Chr4D	487462014	487467554	+	487464784	1.0	0.997
gene:TraesCS4D03G0753300	Chr4D	484800329	484803212	+	484801770	Chr4D	487468387	487471270	+	487469828	1.0	1.0
gene:TraesCS4D03G0753400	Chr4D	484803528	484807381	+	484805454	Chr4D	487471586	487475439	+	487473512	1.0	1.0
gene:TraesCS4D03G0753500	Chr4D	484807607	484810582	+	484809094	Chr4D	487475665	487478644	+	487477154	1.0	0.993
gene:TraesCS4D03G0753600	Chr4D	484840472	484840846	-	484840659	Chr4D	487508498	487508872	-	487508685	1.0	1.0
gene:TraesCS4D03G0753700	Chr4D	484844402	484845930	-	484845166	Chr4D	487512437	487513965	-	487513201	1.0	0.997
gene:TraesCS4D03G0754000	Chr4D	484856455	484861253	+	484858854	Chr4D	487524458	487529248	+	487526853	0.996	0.987
gene:TraesCS4D03G0754100	Chr4D	484888915	484890858	+	484889886	Chr4D	487556904	487558848	+	487557876	1.0	0.998
gene:TraesCS4D03G0754200	Chr4D	484894946	484897187	-	484896066	Chr4D	487562941	487565182	-	487564061	1.0	0.999
gene:TraesCS4D03G0754300	Chr4D	484927374	484928727	+	484928050	Chr4D	487595343	487596696	+	487596019	1.0	0.998
gene:TraesCS4D03G0754400	Chr4D	484958931	484960213	+	484959572	Chr4D	487627030	487628312	+	487627671	1.0	1.0
gene:TraesCS4D03G0754500	Chr4D	485006079	485007710	+	485006894	Chr4D	487674182	487675813	+	487674997	1.0	1.0
gene:TraesCS4D03G0754700	Chr4D	485044296	485045715	-	485045005	Chr4D	487713025	487714444	-	487713734	1.0	0.999
gene:TraesCS4D03G0754900	Chr4D	485051852	485052175	-	485052013	Chr4D	487720578	487720901	-	487720739	1.0	1.0
gene:TraesCS4D03G0755100	Chr4D	485068352	485069882	-	485069117	Chr4D	487737069	487738599	-	487737834	1.0	0.999
gene:TraesCS4D03G0755200	Chr4D	485159048	485160264	-	485159656	Chr4D	487827737	487828953	-	487828345	1.0	1.0
gene:TraesCS4D03G0755300	Chr4D	485180620	485182017	-	485181318	Chr4D	487849308	487850705	-	487850006	1.0	1.0
gene:TraesCS4D03G0755400	Chr4D	485277986	485279263	+	485278624	Chr4D	487946623	487947892	+	487947257	0.993	0.96
gene:TraesCS4D03G0755600	Chr4D	485495039	485501910	-	485498474	Chr4D	488163149	488170014	-	488166581	0.998	0.991
gene:TraesCS4D03G0755800	Chr4D	485507182	485507493	+	485507337	Chr4D	488175288	488175599	+	488175443	1.0	0.993
gene:TraesCS4D03G0755900	Chr4D	485593115	485593978	-	485593546	Chr4D	488260493	488261356	-	488260924	1.0	1.0
gene:TraesCS4D03G0756000	Chr4D	485596885	485597391	-	485597138	Chr4D	488264262	488264768	-	488264515	1.0	1.0
gene:TraesCS4D03G0756100	Chr4D	485632617	485638024	+	485635320	Chr4D	488300145	488305549	+	488302847	1.0	0.995
gene:TraesCS4D03G0756200	Chr4D	485638344	485638829	+	485638586	Chr4D	488305869	488306354	+	488306111	1.0	1.0
gene:TraesCS4D03G0756400	Chr4D	485646348	485647027	-	485646687	Chr4D	488313924	488314603	-	488314263	1.0	1.0
gene:TraesCS4D03G0756500	Chr4D	485648794	485651879	+	485650336	Chr4D	488316370	488319442	+	488317906	1.0	0.973
gene:TraesCS4D03G0756600	Chr4D	485723059	485732803	+	485727931	Chr4D	488390605	488400359	+	488395482	1.0	0.988
gene:TraesCS4D03G0756800	Chr4D	485791725	485793217	-	485792471	Chr4D	488459268	488460748	-	488460008	0.978	0.933
gene:TraesCS4D03G0756900	Chr4D	485871695	485873177	-	485872436	Chr4D	488539153	488540635	-	488539894	0.995	0.958
gene:TraesCS4D03G0757400	Chr4D	486059224	486059592	+	486059408	Chr4D	488726526	488726894	+	488726710	1.0	1.0
gene:TraesCS4D03G0757600	Chr4D	486205054	486207853	+	486206453	Chr4D	488872447	488875246	+	488873846	1.0	1.0
gene:TraesCS4D03G0757700	Chr4D	486252949	486256828	+	486254888	Chr4D	488920313	488924166	+	488922239	1.0	0.989
gene:TraesCS4D03G0757900	Chr4D	486284051	486287591	-	486285821	Chr4D	488951384	488954921	-	488953152	1.0	1.0
gene:TraesCS4D03G0758000	Chr4D	486288517	486293963	-	486291240	Chr4D	488955847	488961294	-	488958570	1.0	1.0
gene:TraesCS4D03G0758200	Chr4D	486419739	486422007	-	486420873	Chr4D	489087009	489089277	-	489088143	1.0	1.0
gene:TraesCS4D03G0758400	Chr4D	486534487	486536407	+	486535447	Chr4D	489201091	489203010	+	489202050	0.999	0.996
gene:TraesCS4D03G0759500	Chr4D	486715129	486720746	+	486717937	Chr4D	489372958	489378597	+	489375777	1.0	0.963
gene:TraesCS4D03G0759600	Chr4D	486720779	486723087	-	486721933	Chr4D	489378630	489380902	-	489379766	0.978	0.939
gene:TraesCS4D03G0759800	Chr4D	486738061	486743639	-	486740850	Chr4D	489395880	489401453	-	489398666	0.996	0.987
gene:TraesCS4D03G0759900	Chr4D	486864261	486870937	+	486867599	Chr4D	489522618	489529260	+	489525939	0.996	0.988
gene:TraesCS4D03G0760000	Chr4D	486872148	486874770	-	486873459	Chr4D	489530471	489533096	-	489531783	1.0	0.994
gene:TraesCS4D03G0760400	Chr4D	487006928	487008594	+	487007761	Chr4D	489664429	489666089	+	489665259	0.992	0.964
gene:TraesCS4D03G0760500	Chr4D	487009546	487011764	-	487010655	Chr4D	489667041	489669259	-	489668150	1.0	0.991
gene:TraesCS4D03G0760600	Chr4D	487016412	487017880	-	487017146	Chr4D	489673772	489675241	-	489674506	1.0	0.999
gene:TraesCS4D03G0760800	Chr4D	487021621	487022972	-	487022296	Chr4D	489678983	489680334	-	489679658	1.0	1.0
gene:TraesCS4D03G0761000	Chr4D	487028395	487029579	-	487028987	Chr4D	489685755	489686939	-	489686347	1.0	1.0
gene:TraesCS4D03G0761100	Chr4D	487031403	487032835	-	487032119	Chr4D	489688763	489690195	-	489689479	1.0	1.0
gene:TraesCS4D03G0761200	Chr4D	487035801	487037152	+	487036476	Chr4D	489693161	489694509	+	489693835	0.996	0.968
gene:TraesCS4D03G0761500	Chr4D	487050938	487060467	-	487055702	Chr4D	489701255	489710783	-	489706019	1.0	0.979
gene:TraesCS4D03G0762200	Chr4D	487143234	487144148	+	487143691	Chr4D	489793525	489794439	+	489793982	1.0	1.0
gene:TraesCS4D03G0762300	Chr4D	487176040	487176327	-	487176183	Chr4D	489826307	489826594	-	489826450	1.0	0.993
gene:TraesCS4D03G0762500	Chr4D	487194945	487199854	-	487197399	Chr4D	489845181	489850081	-	489847631	0.999	0.969
gene:TraesCS4D03G0762600	Chr4D	487214593	487215287	-	487214940	Chr4D	489865624	489866318	-	489865971	1.0	1.0
gene:TraesCS4D03G0762700	Chr4D	487215998	487217679	-	487216838	Chr4D	489867029	489868710	-	489867869	1.0	1.0
gene:TraesCS4D03G0762900	Chr4D	487324334	487325962	-	487325148	Chr4D	489974150	489975778	-	489974964	1.0	1.0
gene:TraesCS4D03G0763200	Chr4D	487384478	487386926	-	487385702	Chr4D	490034080	490036530	-	490035305	1.0	0.986
gene:TraesCS4D03G0763400	Chr4D	487438774	487441222	-	487439998	Chr4D	490088079	490090522	-	490089300	0.998	0.972
gene:TraesCS4D03G0763600	Chr4D	487549214	487551093	-	487550153	Chr4D	490198161	490200037	-	490199099	0.995	0.991
gene:TraesCS4D03G0763900	Chr4D	487721283	487722929	+	487722106	Chr4D	490370495	490372140	+	490371317	0.999	0.987
gene:TraesCS4D03G0764000	Chr4D	487741970	487743020	-	487742495	Chr4D	490391181	490392249	-	490391715	0.996	0.954
gene:TraesCS4D03G0764100	Chr4D	487743964	487744954	-	487744459	Chr4D	490393174	490394152	-	490393663	0.998	0.99
gene:TraesCS4D03G0764500	Chr4D	487958148	487961626	+	487959887	Chr4D	490607284	490610764	+	490609024	1.0	0.967
gene:TraesCS4D03G0765000	Chr4D	488253688	488257088	+	488255388	Chr4D	490902103	490905503	+	490903803	1.0	1.0
gene:TraesCS4D03G0765500	Chr4D	488415659	488416516	-	488416087	Chr4D	491060874	491061731	-	491061302	1.0	1.0
gene:TraesCS4D03G0766200	Chr4D	488550197	488551783	+	488550990	Chr4D	491194142	491195728	+	491194935	1.0	1.0
gene:TraesCS4D03G0766300	Chr4D	488576698	488577371	+	488577034	Chr4D	491220359	491221032	+	491220695	1.0	1.0
gene:TraesCS4D03G0766400	Chr4D	488577469	488578024	+	488577746	Chr4D	491221130	491221690	+	491221410	0.982	0.94
gene:TraesCS4D03G0766500	Chr4D	488578176	488581227	-	488579701	Chr4D	491221849	491224878	-	491223363	0.991	0.971
gene:TraesCS4D03G0766700	Chr4D	488595347	488596952	+	488596149	Chr4D	491239321	491240929	+	491240125	1.0	0.972
gene:TraesCS4D03G0766800	Chr4D	488688646	488690263	+	488689454	Chr4D	491332581	491334188	+	491333384	0.991	0.959
gene:TraesCS4D03G0767100	Chr4D	488745098	488746755	-	488745926	Chr4D	491388462	491390119	-	491389290	1.0	1.0
gene:TraesCS4D03G0767200	Chr4D	488755119	488757633	-	488756376	Chr4D	491398489	491401003	-	491399746	1.0	1.0
gene:TraesCS4D03G0767300	Chr4D	488789022	488790702	+	488789862	Chr4D	491432053	491433732	+	491432892	1.0	1.0
gene:TraesCS4D03G0768000	Chr4D	488898349	488899562	-	488898955	Chr4D	491540218	491541431	-	491540824	1.0	1.0
gene:TraesCS4D03G0768100	Chr4D	488929337	488930337	+	488929837	Chr4D	491571440	491572439	+	491571939	1.0	0.987
gene:TraesCS4D03G0768200	Chr4D	489088646	489089116	-	489088881	Chr4D	491739209	491739679	-	491739444	1.0	0.997
gene:TraesCS4D03G0768500	Chr4D	489254442	489258549	+	489256495	Chr4D	491911695	491915812	+	491913753	1.0	0.991
gene:TraesCS4D03G0768700	Chr4D	489259330	489263534	-	489261432	Chr4D	491916593	491920785	-	491918689	1.0	0.979
gene:TraesCS4D03G0768900	Chr4D	489266132	489270945	+	489268538	Chr4D	491923383	491928189	+	491925786	0.997	0.984
gene:TraesCS4D03G0769600	Chr4D	489545992	489547813	-	489546902	Chr4D	492198832	492200653	-	492199742	1.0	0.962
gene:TraesCS4D03G0769800	Chr4D	489584892	489586550	+	489585721	Chr4D	492237731	492239389	+	492238560	1.0	1.0
gene:TraesCS4D03G0770100	Chr4D	489700198	489701608	-	489700903	Chr4D	492369004	492370414	-	492369709	1.0	1.0
gene:TraesCS4D03G0770200	Chr4D	489705196	489706781	-	489705988	Chr4D	492374002	492375587	-	492374794	1.0	0.996
gene:TraesCS4D03G0770300	Chr4D	489785536	489789135	+	489787335	Chr4D	492454406	492458012	+	492456209	1.0	0.984
gene:TraesCS4D03G0770600	Chr4D	489806266	489808293	+	489807279	Chr4D	492475146	492477176	+	492476161	1.0	0.996
gene:TraesCS4D03G0771000	Chr4D	489818226	489820162	+	489819194	Chr4D	492487093	492489028	+	492488060	1.0	0.996
gene:TraesCS4D03G0771100	Chr4D	489827576	489829102	+	489828339	Chr4D	492496437	492497963	+	492497200	1.0	0.999
gene:TraesCS4D03G0771200	Chr4D	489830140	489830851	-	489830495	Chr4D	492499002	492499723	-	492499362	0.997	0.964
gene:TraesCS4D03G0771900	Chr4D	490162812	490163099	-	490162955	Chr4D	492830386	492830673	-	492830529	1.0	0.979
gene:TraesCS4D03G0772000	Chr4D	490166282	490168899	+	490167590	Chr4D	492833850	492836475	+	492835162	0.999	0.987
gene:TraesCS4D03G0772100	Chr4D	490202362	490206273	+	490204317	Chr4D	492869931	492873847	+	492871889	1.0	0.979
gene:TraesCS4D03G0772300	Chr4D	490214411	490215986	-	490215198	Chr4D	492881984	492883559	-	492882771	1.0	1.0
gene:TraesCS4D03G0772400	Chr4D	490403529	490405309	-	490404419	Chr4D	493070320	493072089	-	493071204	0.999	0.973
gene:TraesCS4D03G0772600	Chr4D	490441015	490445714	+	490443364	Chr4D	493107802	493112498	+	493110150	1.0	0.983
gene:TraesCS4D03G0772700	Chr4D	490449693	490450109	+	490449901	Chr4D	493116451	493116867	+	493116659	1.0	1.0
gene:TraesCS4D03G0773000	Chr4D	490485157	490486919	-	490486038	Chr4D	493152026	493153753	-	493152889	1.0	0.991
gene:TraesCS4D03G0773400	Chr4D	490595625	490598615	+	490597120	Chr4D	493262346	493265369	+	493263857	0.999	0.971
gene:TraesCS4D03G0775100	Chr4D	491008453	491015187	-	491011820	Chr4D	493671328	493678037	-	493674682	0.99	0.982
gene:TraesCS4D03G0775900	Chr4D	491047740	491049401	+	491048570	Chr4D	493710542	493712207	+	493711374	1.0	0.997
gene:TraesCS4D03G0776100	Chr4D	491062414	491063653	+	491063033	Chr4D	493724780	493726016	+	493725398	1.0	0.995
gene:TraesCS4D03G0776400	Chr4D	491415144	491416121	+	491415632	Chr4D	494077330	494078303	+	494077816	0.995	0.976
gene:TraesCS4D03G0776700	Chr4D	491447033	491450087	-	491448560	Chr4D	494109087	494112151	-	494110619	1.0	0.969
gene:TraesCS4D03G0777000	Chr4D	491571219	491575670	-	491573444	Chr4D	494233341	494237782	-	494235561	1.0	0.998
gene:TraesCS4D03G0777400	Chr4D	491780136	491784429	+	491782282	Chr4D	494442018	494446328	+	494444173	0.991	0.973
gene:TraesCS4D03G0777600	Chr4D	491785092	491786875	+	491785983	Chr4D	494446998	494448776	+	494447887	0.996	0.996
gene:TraesCS4D03G0777700	Chr4D	491787177	491790893	-	491789035	Chr4D	494449078	494452765	-	494450921	0.997	0.986
gene:TraesCS4D03G0778000	Chr4D	492011523	492017389	-	492014456	Chr4D	494670858	494676724	-	494673791	1.0	0.992
gene:TraesCS4D03G0778100	Chr4D	492021304	492025240	+	492023272	Chr4D	494680641	494684577	+	494682609	1.0	1.0
gene:TraesCS4D03G0778200	Chr4D	492026259	492028726	-	492027492	Chr4D	494685596	494688063	-	494686829	1.0	1.0
gene:TraesCS4D03G0778700	Chr4D	492870959	492874001	-	492872480	Chr4D	495577926	495580969	-	495579447	1.0	0.993
gene:TraesCS4D03G0779200	Chr4D	493074099	493075115	+	493074607	Chr4D	495780564	495781580	+	495781072	1.0	1.0
gene:TraesCS4D03G0779400	Chr4D	493385049	493394258	-	493389653	Chr4D	496088118	496097326	-	496092722	0.998	0.979
gene:TraesCS4D03G0779500	Chr4D	493795483	493817163	+	493806323	Chr4D	496494598	496516223	+	496505410	1.0	0.99
gene:TraesCS4D03G0780400	Chr4D	493962896	493967270	+	493965083	Chr4D	496661869	496666244	+	496664056	1.0	0.981
gene:TraesCS4D03G0780500	Chr4D	493974303	493979693	-	493976998	Chr4D	496673277	496678666	-	496675971	0.999	0.993
gene:TraesCS4D03G0780600	Chr4D	493988806	493990047	+	493989426	Chr4D	496687777	496689024	+	496688400	0.995	0.966
gene:TraesCS4D03G0780700	Chr4D	493994303	493996375	+	493995339	Chr4D	496693268	496695340	+	496694304	0.994	0.977
gene:TraesCS4D03G0780800	Chr4D	494003576	494006199	+	494004887	Chr4D	496702535	496705174	+	496703854	1.0	0.931
gene:TraesCS4D03G0781100	Chr4D	494024533	494024819	-	494024676	Chr4D	496723508	496723795	-	496723651	1.0	0.964
gene:TraesCS4D03G0781200	Chr4D	494026681	494034051	+	494030366	Chr4D	496725645	496733012	+	496729328	1.0	0.996
gene:TraesCS4D03G0781300	Chr4D	494080766	494082580	+	494081673	Chr4D	496779780	496781593	+	496780686	1.0	0.988
gene:TraesCS4D03G0781400	Chr4D	494104464	494111802	+	494108133	Chr4D	496803469	496810806	+	496807137	1.0	0.99
gene:TraesCS4D03G0781500	Chr4D	494119791	494129070	+	494124430	Chr4D	496818825	496828062	+	496823443	0.99	0.981
gene:TraesCS4D03G0781600	Chr4D	494148499	494156197	+	494152348	Chr4D	496847480	496855196	+	496851338	0.998	0.986
gene:TraesCS4D03G0781800	Chr4D	494163577	494172614	+	494168095	Chr4D	496862575	496871618	+	496867096	0.999	0.98
gene:TraesCS4D03G0781900	Chr4D	494172491	494178661	-	494175576	Chr4D	496871494	496877455	-	496874474	0.997	0.986
gene:TraesCS4D03G0782000	Chr4D	494319984	494321099	+	494320541	Chr4D	497018564	497019691	+	497019127	1.0	0.977
gene:TraesCS4D03G0782100	Chr4D	494322453	494326250	-	494324351	Chr4D	497021050	497024864	-	497022957	1.0	0.993
gene:TraesCS4D03G0782300	Chr4D	494339356	494345715	-	494342535	Chr4D	497037963	497044322	-	497041142	1.0	1.0
gene:TraesCS4D03G0782700	Chr4D	494524444	494527985	-	494526214	Chr4D	497222771	497226312	-	497224541	1.0	1.0
gene:TraesCS4D03G0782800	Chr4D	494561520	494565303	-	494563411	Chr4D	497259856	497263639	-	497261747	1.0	0.989
gene:TraesCS4D03G0783000	Chr4D	494860206	494869198	+	494864702	Chr4D	497559008	497567870	+	497563439	1.0	0.995
gene:TraesCS4D03G0783100	Chr4D	494871840	494878129	+	494874984	Chr4D	497570541	497576755	+	497573648	1.0	0.991
gene:TraesCS4D03G0783300	Chr4D	494878589	494883321	-	494880955	Chr4D	497577215	497581927	-	497579571	0.989	0.979
gene:TraesCS4D03G0783600	Chr4D	494899777	494901306	+	494900541	Chr4D	497598290	497599813	+	497599051	0.996	0.973
gene:TraesCS4D03G0783900	Chr4D	495120779	495121795	+	495121287	Chr4D	497815383	497816408	+	497815895	0.993	0.966
gene:TraesCS4D03G0784500	Chr4D	495563472	495564446	+	495563959	Chr4D	498254926	498255906	+	498255416	1.0	0.986
gene:TraesCS4D03G0784600	Chr4D	495679729	495680918	+	495680323	Chr4D	498370714	498371903	+	498371308	1.0	1.0
gene:TraesCS4D03G0784900	Chr4D	496017333	496019472	+	496018402	Chr4D	498707847	498709986	+	498708916	1.0	0.991
gene:TraesCS4D03G0785700	Chr4D	496176286	496178130	-	496177208	Chr4D	498866156	498868000	-	498867078	1.0	0.998
gene:TraesCS4D03G0785800	Chr4D	496178743	496180894	+	496179818	Chr4D	498868342	498870491	+	498869416	0.998	0.979
gene:TraesCS4D03G0786100	Chr4D	496317156	496319124	-	496318140	Chr4D	499006394	499008362	-	499007378	1.0	1.0
gene:TraesCS4D03G0786300	Chr4D	496664873	496666697	+	496665785	Chr4D	499353639	499355463	+	499354551	1.0	1.0
gene:TraesCS4D03G0786400	Chr4D	496682729	496694318	+	496688523	Chr4D	499371488	499383106	+	499377297	1.0	0.981
gene:TraesCS4D03G0786700	Chr4D	496729015	496730717	+	496729866	Chr4D	499417819	499419524	+	499418671	1.0	0.995
gene:TraesCS4D03G0787400	Chr4D	497061507	497068121	+	497064814	Chr4D	499886569	499893183	+	499889876	1.0	0.999
gene:TraesCS4D03G0787500	Chr4D	497065173	497072471	-	497068822	Chr4D	499890235	499897537	-	499893886	0.999	0.988
gene:TraesCS4D03G0787600	Chr4D	497159108	497160436	+	497159772	Chr4D	499984384	499985712	+	499985048	1.0	1.0
gene:TraesCS4D03G0787700	Chr4D	497161665	497166339	-	497164002	Chr4D	499986941	499991612	-	499989276	0.995	0.986
gene:TraesCS4D03G0787800	Chr4D	497183844	497194143	-	497188993	Chr4D	500009085	500019343	-	500014214	0.982	0.951
gene:TraesCS4D03G0788100	Chr4D	497198956	497202221	-	497200588	Chr4D	500024153	500027449	-	500025801	1.0	0.979
gene:TraesCS4D03G0788200	Chr4D	497206326	497208264	-	497207295	Chr4D	500031555	500033493	-	500032524	1.0	1.0
gene:TraesCS4D03G0788600	Chr4D	497233916	497238658	-	497236287	Chr4D	500059145	500063887	-	500061516	1.0	1.0
gene:TraesCS4D03G0788700	Chr4D	497238774	497240133	+	497239453	Chr4D	500064003	500065359	+	500064681	0.997	0.997
gene:TraesCS4D03G0789100	Chr4D	497252409	497256088	-	497254248	Chr4D	500077629	500081303	-	500079466	0.993	0.972
gene:TraesCS4D03G0789200	Chr4D	497271724	497272813	-	497272268	Chr4D	500097911	500099000	-	500098455	1.0	1.0
gene:TraesCS4D03G0789800	Chr4D	497384084	497384473	-	497384278	Chr4D	500210188	500210577	-	500210382	1.0	1.0
gene:TraesCS4D03G0790500	Chr4D	497525817	497526979	-	497526398	Chr4D	500349623	500350785	-	500350204	1.0	1.0
gene:TraesCS4D03G0791100	Chr4D	497657456	497658974	-	497658215	Chr4D	500479729	500481247	-	500480488	1.0	1.0
gene:TraesCS4D03G0791300	Chr4D	497672242	497679198	+	497675720	Chr4D	500772015	500778698	+	500775356	1.0	0.998
gene:TraesCS4D03G0791400	Chr4D	497682080	497685352	+	497683716	Chr4D	500781580	500784852	+	500783216	1.0	1.0
gene:TraesCS4D03G0791600	Chr4D	497695470	497698543	+	497697006	Chr4D	500794969	500798039	+	500796504	0.999	0.983
gene:TraesCS4D03G0791900	Chr4D	497727072	497729545	+	497728308	Chr4D	500826547	500829020	+	500827783	1.0	0.965
gene:TraesCS4D03G0792300	Chr4D	497921547	497926235	-	497923891	Chr4D	501021242	501025930	-	501023586	1.0	1.0
gene:TraesCS4D03G0792400	Chr4D	497940319	497942803	-	497941561	Chr4D	501039995	501042479	-	501041237	1.0	1.0
gene:TraesCS4D03G0792600	Chr4D	497967275	497970439	+	497968857	Chr4D	501066950	501070120	+	501068535	1.0	0.995
gene:TraesCS4D03G0792700	Chr4D	497970827	497975805	-	497973316	Chr4D	501070508	501075490	-	501072999	1.0	0.997
gene:TraesCS4D03G0793000	Chr4D	498056300	498060590	-	498058445	Chr4D	501155924	501160231	-	501158077	0.995	0.985
gene:TraesCS4D03G0793200	Chr4D	498070282	498072157	-	498071219	Chr4D	501169903	501171778	-	501170840	1.0	1.0
gene:TraesCS4D03G0793400	Chr4D	498085335	498087327	-	498086331	Chr4D	501184958	501186950	-	501185954	1.0	1.0
gene:TraesCS4D03G0793600	Chr4D	498124058	498124679	+	498124368	Chr4D	501223675	501224296	+	501223985	1.0	1.0
gene:TraesCS4D03G0793900	Chr4D	498199352	498202159	-	498200755	Chr4D	501298954	501301761	-	501300357	1.0	1.0
gene:TraesCS4D03G0794000	Chr4D	498405575	498419450	+	498412512	Chr4D	501503223	501517076	+	501510149	1.0	0.969
gene:TraesCS4D03G0794300	Chr4D	498592777	498596195	+	498594486	Chr4D	501699254	501702513	+	501700883	0.995	0.99
gene:TraesCS4D03G0794400	Chr4D	498630888	498633412	+	498632150	Chr4D	501737195	501739693	+	501738444	0.975	0.969
gene:TraesCS4D03G0795100	Chr4D	498734680	498735936	-	498735308	Chr4D	501837673	501838929	-	501838301	1.0	0.997
gene:TraesCS4D03G0795300	Chr4D	498778584	498784565	-	498781574	Chr4D	501880431	501886270	-	501883350	1.0	0.999
gene:TraesCS4D03G0795400	Chr4D	498903569	498916167	+	498909868	Chr4D	502004754	502017352	+	502011053	1.0	1.0
gene:TraesCS4D03G0795500	Chr4D	498916307	498917668	-	498916987	Chr4D	502017492	502018850	-	502018171	0.995	0.981
gene:TraesCS4D03G0795700	Chr4D	498923248	498924797	+	498924022	Chr4D	502024430	502025980	+	502025205	1.0	1.0
gene:TraesCS4D03G0795800	Chr4D	498965452	498969331	+	498967391	Chr4D	502066610	502070489	+	502068549	1.0	1.0
gene:TraesCS4D03G0795900	Chr4D	498973443	498977945	+	498975694	Chr4D	502074601	502079107	+	502076854	1.0	1.0
gene:TraesCS4D03G0796400	Chr4D	499123389	499125500	+	499124444	Chr4D	502224161	502226272	+	502225216	1.0	1.0
gene:TraesCS4D03G0796500	Chr4D	499136799	499138541	+	499137670	Chr4D	504009556	504011298	+	504010427	1.0	0.998
gene:TraesCS4D03G0797500	Chr4D	499370867	499374667	+	499372767	Chr4D	502403010	502406822	+	502404916	0.998	0.978
gene:TraesCS4D03G0797600	Chr4D	499380868	499381385	+	499381126	Chr4D	502413151	502413668	+	502413409	1.0	1.0
gene:TraesCS4D03G0797700	Chr4D	499456921	499462501	-	499459711	Chr4D	502488071	502493645	-	502490858	1.0	1.0
gene:TraesCS4D03G0797800	Chr4D	499470146	499471814	+	499470980	Chr4D	502501288	502502956	+	502502122	1.0	1.0
gene:TraesCS4D03G0797900	Chr4D	499517035	499521941	+	499519488	Chr4D	502548154	502553043	+	502550598	1.0	0.994
gene:TraesCS4D03G0798000	Chr4D	499524730	499528108	-	499526419	Chr4D	502555830	502559208	-	502557519	1.0	1.0
gene:TraesCS4D03G0798100	Chr4D	499530452	499532206	-	499531329	Chr4D	502561554	502563317	-	502562435	1.0	0.984
gene:TraesCS4D03G0798200	Chr4D	499544249	499544869	+	499544559	Chr4D	502652588	502653208	+	502652898	1.0	1.0
gene:TraesCS4D03G0798500	Chr4D	499561749	499565615	+	499563682	Chr4D	502669946	502673800	+	502671873	0.999	0.991
gene:TraesCS4D03G0798700	Chr4D	499566173	499566430	+	499566301	Chr4D	502674358	502674615	+	502674486	1.0	1.0
gene:TraesCS4D03G0798800	Chr4D	499567066	499569365	-	499568215	Chr4D	502675251	502677550	-	502676400	1.0	1.0
gene:TraesCS4D03G0798900	Chr4D	499573996	499575941	-	499574968	Chr4D	502682175	502684120	-	502683147	1.0	1.0
gene:TraesCS4D03G0799100	Chr4D	499620069	499621109	+	499620589	Chr4D	502728331	502729371	+	502728851	1.0	1.0
gene:TraesCS4D03G0799400	Chr4D	499681936	499683527	-	499682731	Chr4D	502790181	502791772	-	502790976	1.0	1.0
gene:TraesCS4D03G0799700	Chr4D	499757880	499759334	+	499758607	Chr4D	502865534	502866988	+	502866261	1.0	1.0
gene:TraesCS4D03G0799800	Chr4D	499760057	499762082	-	499761069	Chr4D	502867711	502869736	-	502868723	1.0	0.996
gene:TraesCS4D03G0799900	Chr4D	499763850	499764305	-	499764077	Chr4D	502871499	502871954	-	502871726	1.0	1.0
gene:TraesCS4D03G0800200	Chr4D	499774850	499777783	-	499776316	Chr4D	502882499	502885432	-	502883965	1.0	0.994
gene:TraesCS4D03G0800400	Chr4D	499792278	499797558	-	499794918	Chr4D	502899922	502905196	-	502902559	1.0	1.0
