gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Sumai3_tgt_chr	Sumai3_tgt_start	Sumai3_tgt_end	Sumai3_tgt_strand	Sumai3_tgt_midpoint	Sumai3_coverage	Sumai3_identity
gene:TraesCS5A03G1154500	Chr5A	662800129	662802450	-	662801289	Chr5A	670155487	670157808	-	670156647	1.0	1.0
gene:TraesCS5A03G1154600	Chr5A	662805591	662807016	-	662806303	Chr5A	670160949	670162374	-	670161661	1.0	1.0
gene:TraesCS5A03G1154800	Chr5A	662813035	662814014	+	662813524	Chr5A	670168392	670169418	+	670168905	1.0	0.943
gene:TraesCS5A03G1155000	Chr5A	662833402	662834364	+	662833883	Chr5A	670188940	670189902	+	670189421	1.0	0.998
gene:TraesCS5A03G1155800	Chr5A	663255913	663256338	+	663256125	Chr5A	670545875	670546300	+	670546087	1.0	0.997
gene:TraesCS5A03G1155900	Chr5A	663640700	663641245	-	663640972	Chr5A	670974688	670975233	-	670974960	1.0	0.998
gene:TraesCS5A03G1156000	Chr5A	663651834	663652416	-	663652125	Chr5A	670985825	670986407	-	670986116	1.0	0.998
gene:TraesCS5A03G1156100	Chr5A	663875078	663878941	+	663877009	Chr5A	671245221	671249083	+	671247152	1.0	0.994
gene:TraesCS5A03G1156200	Chr5A	663911512	663918884	+	663915198	Chr5A	671264171	671271543	+	671267857	1.0	0.998
gene:TraesCS5A03G1157000	Chr5A	663966446	663972945	-	663969695	Chr5A	671297868	671304365	-	671301116	0.993	0.992
gene:TraesCS5A03G1157200	Chr5A	663994525	664001995	-	663998260	Chr5A	671325390	671332850	-	671329120	0.999	0.991
gene:TraesCS5A03G1157500	Chr5A	664104161	664107681	+	664105921	Chr5A	671443834	671447354	+	671445594	1.0	1.0
gene:TraesCS5A03G1157600	Chr5A	664112497	664116750	-	664114623	Chr5A	671452076	671456314	-	671454195	0.996	0.994
gene:TraesCS5A03G1157700	Chr5A	664144734	664148172	-	664146453	Chr5A	671465753	671469192	-	671467472	1.0	0.996
gene:TraesCS5A03G1158200	Chr5A	664242950	664249766	-	664246358	Chr5A	671578033	671584847	-	671581440	1.0	0.982
gene:TraesCS5A03G1158300	Chr5A	664311775	664316146	-	664313960	Chr5A	671655472	671659843	-	671657657	1.0	0.998
gene:TraesCS5A03G1158400	Chr5A	664336217	664338198	+	664337207	Chr5A	671682269	671684250	+	671683259	1.0	0.998
gene:TraesCS5A03G1158500	Chr5A	664658076	664658997	+	664658536	Chr5A	672001193	672002114	+	672001653	1.0	0.998
gene:TraesCS5A03G1158600	Chr5A	664743006	664756436	+	664749721	Chr5A	672086125	672099567	+	672092846	1.0	0.992
gene:TraesCS5A03G1158900	Chr5A	664771957	664773167	-	664772562	Chr5A	672115076	672116286	-	672115681	1.0	1.0
gene:TraesCS5A03G1159200	Chr5A	664791078	664795000	-	664793039	Chr5A	672134178	672138100	-	672136139	1.0	1.0
gene:TraesCS5A03G1159300	Chr5A	664795189	664797889	+	664796539	Chr5A	672138289	672140989	+	672139639	1.0	1.0
gene:TraesCS5A03G1159400	Chr5A	664797864	664801136	-	664799500	Chr5A	672140964	672144239	-	672142601	1.0	1.0
gene:TraesCS5A03G1159500	Chr5A	664863163	664866233	+	664864698	Chr5A	672206264	672209116	+	672207690	0.923	0.921
gene:TraesCS5A03G1159600	Chr5A	664865838	664875083	-	664870460	Chr5A	672208721	672218031	-	672213376	1.0	0.994
gene:TraesCS5A03G1159800	Chr5A	664885777	664888258	+	664887017	Chr5A	672220705	672223186	+	672221945	1.0	0.997
gene:TraesCS5A03G1160500	Chr5A	664918130	664919773	+	664918951	Chr5A	672253060	672254703	+	672253881	1.0	1.0
gene:TraesCS5A03G1160600	Chr5A	664951850	664955393	+	664953621	Chr5A	672286835	672290378	+	672288606	1.0	1.0
gene:TraesCS5A03G1160700	Chr5A	664956665	664957000	-	664956832	Chr5A	672291650	672291985	-	672291817	1.0	1.0
gene:TraesCS5A03G1160800	Chr5A	664959597	664960531	+	664960064	Chr5A	672294581	672295515	+	672295048	1.0	0.998
gene:TraesCS5A03G1160900	Chr5A	664965964	664966206	-	664966085	Chr5A	672302286	672302528	-	672302407	1.0	0.995
gene:TraesCS5A03G1161000	Chr5A	664994960	664998062	-	664996511	Chr5A	672337651	672340754	-	672339202	1.0	1.0
gene:TraesCS5A03G1161200	Chr5A	665072526	665073873	-	665073199	Chr5A	672415149	672416496	-	672415822	1.0	1.0
gene:TraesCS5A03G1161300	Chr5A	665150848	665163029	-	665156938	Chr5A	672493460	672505641	-	672499550	1.0	1.0
gene:TraesCS5A03G1161400	Chr5A	665194850	665196040	-	665195445	Chr5A	672537465	672538655	-	672538060	1.0	0.999
gene:TraesCS5A03G1161600	Chr5A	665289743	665292945	-	665291344	Chr5A	672631489	672634691	-	672633090	1.0	1.0
gene:TraesCS5A03G1161800	Chr5A	665298999	665304222	-	665301610	Chr5A	672640769	672645992	-	672643380	1.0	0.998
gene:TraesCS5A03G1162100	Chr5A	665345892	665347048	-	665346470	Chr5A	672687602	672688758	-	672688180	1.0	1.0
gene:TraesCS5A03G1162700	Chr5A	665418830	665420581	+	665419705	Chr5A	672760517	672762268	+	672761392	1.0	1.0
gene:TraesCS5A03G1163400	Chr5A	665517661	665518078	+	665517869	Chr5A	672859338	672859755	+	672859546	1.0	1.0
gene:TraesCS5A03G1163500	Chr5A	665521290	665521811	+	665521550	Chr5A	672862967	672863488	+	672863227	1.0	1.0
gene:TraesCS5A03G1163600	Chr5A	665522278	665524569	+	665523423	Chr5A	672863962	672866253	+	672865107	1.0	1.0
gene:TraesCS5A03G1163700	Chr5A	665832156	665840663	+	665836409	Chr5A	673132853	673141352	+	673137102	1.0	0.999
gene:TraesCS5A03G1163900	Chr5A	665845517	665847771	+	665846644	Chr5A	673146205	673148459	+	673147332	1.0	1.0
gene:TraesCS5A03G1164500	Chr5A	666061873	666068979	-	666065426	Chr5A	673362492	673369597	-	673366044	0.999	0.999
gene:TraesCS5A03G1164600	Chr5A	666111193	666111561	+	666111377	Chr5A	673411802	673412170	+	673411986	1.0	1.0
gene:TraesCS5A03G1164700	Chr5A	666111651	666119244	-	666115447	Chr5A	673412260	673419854	-	673416057	1.0	0.999
gene:TraesCS5A03G1164900	Chr5A	666120575	666122565	-	666121570	Chr5A	673421185	673423175	-	673422180	1.0	1.0
gene:TraesCS5A03G1165000	Chr5A	666127751	666132230	+	666129990	Chr5A	673428372	673432856	+	673430614	1.0	0.997
gene:TraesCS5A03G1165200	Chr5A	666133131	666133548	-	666133339	Chr5A	673433757	673434174	-	673433965	1.0	1.0
gene:TraesCS5A03G1165600	Chr5A	666372082	666378335	+	666375208	Chr5A	673672070	673678315	+	673675192	0.997	0.99
gene:TraesCS5A03G1165700	Chr5A	666380826	666385634	+	666383230	Chr5A	673680805	673685613	+	673683209	0.995	0.991
gene:TraesCS5A03G1166000	Chr5A	666386698	666390213	-	666388455	Chr5A	673686677	673690192	-	673688434	1.0	0.999
gene:TraesCS5A03G1166800	Chr5A	667039565	667043877	-	667041721	Chr5A	674338615	674342883	-	674340749	1.0	0.995
gene:TraesCS5A03G1166900	Chr5A	667044194	667051681	-	667047937	Chr5A	674343198	674350642	-	674346920	1.0	0.997
gene:TraesCS5A03G1167000	Chr5A	667164526	667170024	+	667167275	Chr5A	674487327	674493873	+	674490600	1.0	0.995
gene:TraesCS5A03G1167200	Chr5A	667176312	667179178	+	667177745	Chr5A	674499947	674502815	+	674501381	1.0	1.0
gene:TraesCS5A03G1167300	Chr5A	667179640	667183286	+	667181463	Chr5A	674503277	674507054	+	674505165	1.0	0.995
gene:TraesCS5A03G1167400	Chr5A	667184887	667187812	+	667186349	Chr5A	674508346	674511266	+	674509806	0.996	0.996
gene:TraesCS5A03G1168200	Chr5A	667332997	667333367	-	667333182	Chr5A	674646515	674646867	-	674646691	1.0	0.995
gene:TraesCS5A03G1168400	Chr5A	667337221	667338396	-	667337808	Chr5A	674650718	674651893	-	674651305	1.0	0.998
gene:TraesCS5A03G1168500	Chr5A	667342602	667346895	+	667344748	Chr5A	674655408	674659701	+	674657554	1.0	0.995
gene:TraesCS5A03G1169400	Chr5A	667393016	667395318	-	667394167	Chr5A	674702678	674704981	-	674703829	1.0	0.995
gene:TraesCS5A03G1169600	Chr5A	667461898	667462743	+	667462320	Chr5A	674770222	674771042	+	674770632	0.966	0.965
gene:TraesCS5A03G1169700	Chr5A	667552265	667553322	+	667552793	Chr5A	674860296	674861352	+	674860824	0.998	0.993
gene:TraesCS5A03G1169800	Chr5A	667607611	667609221	+	667608416	Chr5A	674937093	674938703	+	674937898	1.0	0.996
gene:TraesCS5A03G1170300	Chr5A	667678381	667678587	-	667678484	Chr5A	675008429	675008635	-	675008532	1.0	0.995
gene:TraesCS5A03G1170700	Chr5A	667766114	667766416	-	667766265	Chr5A	675099832	675100134	-	675099983	1.0	0.99
gene:TraesCS5A03G1170800	Chr5A	667771207	667772217	+	667771712	Chr5A	675104942	675105952	+	675105447	1.0	0.995
gene:TraesCS5A03G1171100	Chr5A	667792884	667793708	+	667793296	Chr5A	675163378	675164187	+	675163782	0.981	0.98
gene:TraesCS5A03G1171300	Chr5A	667795887	667801937	-	667798912	Chr5A	675171833	675177768	-	675174800	1.0	0.998
gene:TraesCS5A03G1171800	Chr5A	667868087	667873503	+	667870795	Chr5A	675249523	675254948	+	675252235	1.0	0.993
gene:TraesCS5A03G1172700	Chr5A	667913527	667919162	+	667916344	Chr5A	675287251	675292892	+	675290071	1.0	0.999
gene:TraesCS5A03G1172800	Chr5A	668090420	668091918	-	668091169	Chr5A	675455929	675457427	-	675456678	1.0	0.997
gene:TraesCS5A03G1172900	Chr5A	668153421	668154866	-	668154143	Chr5A	675517027	675518472	-	675517749	1.0	0.997
gene:TraesCS5A03G1173100	Chr5A	668220937	668222158	-	668221547	Chr5A	675598245	675599468	-	675598856	1.0	0.976
gene:TraesCS5A03G1173400	Chr5A	668247283	668248635	-	668247959	Chr5A	675624462	675625814	-	675625138	1.0	0.996
gene:TraesCS5A03G1173500	Chr5A	668265278	668265827	+	668265552	Chr5A	675639205	675639754	+	675639479	1.0	0.994
gene:TraesCS5A03G1174100	Chr5A	668297868	668302827	+	668300347	Chr5A	675734132	675739091	+	675736611	1.0	0.999
gene:TraesCS5A03G1174200	Chr5A	668304687	668307695	+	668306191	Chr5A	675740681	675743691	+	675742186	1.0	0.996
gene:TraesCS5A03G1174300	Chr5A	668314168	668316175	-	668315171	Chr5A	675751663	675753670	-	675752666	1.0	0.999
gene:TraesCS5A03G1174700	Chr5A	668387492	668390028	-	668388760	Chr5A	675820440	675823004	-	675821722	1.0	0.995
gene:TraesCS5A03G1174800	Chr5A	668406456	668407565	-	668407010	Chr5A	675826616	675827725	-	675827170	1.0	0.996
gene:TraesCS5A03G1175400	Chr5A	668570430	668571878	-	668571154	Chr5A	675966994	675968442	-	675967718	1.0	0.995
gene:TraesCS5A03G1175800	Chr5A	668629387	668631659	+	668630523	Chr5A	676023195	676025467	+	676024331	1.0	0.997
gene:TraesCS5A03G1175900	Chr5A	668633850	668639504	-	668636677	Chr5A	676027649	676033338	-	676030493	1.0	0.996
gene:TraesCS5A03G1176000	Chr5A	668658580	668665009	+	668661794	Chr5A	676052417	676059017	+	676055717	1.0	1.0
gene:TraesCS5A03G1176100	Chr5A	668666532	668668976	-	668667754	Chr5A	676060407	676062851	-	676061629	1.0	0.999
gene:TraesCS5A03G1176400	Chr5A	668685846	668687421	+	668686633	Chr5A	676078766	676080341	+	676079553	1.0	0.999
gene:TraesCS5A03G1176500	Chr5A	668688296	668690517	-	668689406	Chr5A	676081216	676083437	-	676082326	1.0	0.998
gene:TraesCS5A03G1176700	Chr5A	668761310	668762563	-	668761936	Chr5A	676154284	676155537	-	676154910	1.0	1.0
gene:TraesCS5A03G1177000	Chr5A	668861752	668862794	-	668862273	Chr5A	676252091	676253136	-	676252613	1.0	0.998
gene:TraesCS5A03G1177200	Chr5A	668863835	668865905	-	668864870	Chr5A	676254178	676256248	-	676255213	1.0	0.993
gene:TraesCS5A03G1177300	Chr5A	668883128	668884527	+	668883827	Chr5A	676282207	676283606	+	676282906	1.0	0.994
gene:TraesCS5A03G1177400	Chr5A	668886313	668889178	-	668887745	Chr5A	676285392	676288257	-	676286824	1.0	0.999
gene:TraesCS5A03G1177500	Chr5A	669267636	669284090	-	669275863	Chr5A	676667347	676683813	-	676675580	1.0	0.997
gene:TraesCS5A03G1177700	Chr5A	669288951	669289604	-	669289277	Chr5A	676688671	676689324	-	676688997	1.0	0.995
gene:TraesCS5A03G1178800	Chr5A	669405917	669406990	-	669406453	Chr5A	676804855	676805928	-	676805391	1.0	0.998
gene:TraesCS5A03G1178900	Chr5A	669499632	669500388	+	669500010	Chr5A	676898723	676899472	+	676899097	0.99	0.988
gene:TraesCS5A03G1179000	Chr5A	669710002	669717081	-	669713541	Chr5A	677109514	677116585	-	677113049	1.0	0.997
gene:TraesCS5A03G1179100	Chr5A	669778788	669780541	-	669779664	Chr5A	677178539	677180293	-	677179416	1.0	0.994
gene:TraesCS5A03G1179400	Chr5A	669824032	669825835	-	669824933	Chr5A	677223084	677224887	-	677223985	1.0	0.998
gene:TraesCS5A03G1179600	Chr5A	670132726	670134467	-	670133596	Chr5A	677553272	677555013	-	677554142	1.0	0.998
gene:TraesCS5A03G1180300	Chr5A	670742007	670744147	-	670743077	Chr5A	678118674	678120813	-	678119743	1.0	0.997
gene:TraesCS5A03G1180800	Chr5A	671110298	671117806	+	671114052	Chr5A	678480115	678487582	+	678483848	1.0	0.995
gene:TraesCS5A03G1181100	Chr5A	671127983	671128902	-	671128442	Chr5A	678497756	678498675	-	678498215	1.0	0.997
gene:TraesCS5A03G1181200	Chr5A	671129969	671130850	-	671130409	Chr5A	678499739	678500620	-	678500179	1.0	0.997
gene:TraesCS5A03G1181700	Chr5A	671283654	671285989	+	671284821	Chr5A	678659095	678661463	+	678660279	1.0	0.991
gene:TraesCS5A03G1182700	Chr5A	671526565	671531221	+	671528893	Chr5A	678900436	678905093	+	678902764	1.0	0.993
gene:TraesCS5A03G1183100	Chr5A	671624544	671625878	+	671625211	Chr5A	679000893	679002227	+	679001560	1.0	0.993
gene:TraesCS5A03G1183300	Chr5A	671645405	671646991	-	671646198	Chr5A	679015326	679016912	-	679016119	1.0	0.998
gene:TraesCS5A03G1183900	Chr5A	671791105	671791527	+	671791316	Chr5A	679188994	679189416	+	679189205	1.0	0.997
gene:TraesCS5A03G1184100	Chr5A	671792655	671795436	-	671794045	Chr5A	679190403	679193182	-	679191792	0.999	0.997
gene:TraesCS5A03G1184300	Chr5A	671808976	671813323	-	671811149	Chr5A	679206725	679211075	-	679208900	0.986	0.976
gene:TraesCS5A03G1184800	Chr5A	671884666	671886375	+	671885520	Chr5A	679272125	679273834	+	679272979	1.0	0.997
gene:TraesCS5A03G1185000	Chr5A	671946350	671953786	-	671950068	Chr5A	679309498	679316934	-	679313216	1.0	1.0
gene:TraesCS5A03G1185100	Chr5A	671964279	671965436	-	671964857	Chr5A	679327460	679328617	-	679328038	1.0	1.0
gene:TraesCS5A03G1185800	Chr5A	672034286	672036302	+	672035294	Chr5A	679397481	679399497	+	679398489	1.0	0.998
gene:TraesCS5A03G1186000	Chr5A	672154555	672158657	+	672156606	Chr5A	679517709	679521811	+	679519760	1.0	1.0
gene:TraesCS5A03G1186200	Chr5A	672159912	672164237	-	672162074	Chr5A	679523066	679527391	-	679525228	1.0	1.0
gene:TraesCS5A03G1186300	Chr5A	672351208	672355592	+	672353400	Chr5A	679713097	679717481	+	679715289	1.0	1.0
gene:TraesCS5A03G1186400	Chr5A	672359144	672360985	+	672360064	Chr5A	679721033	679722874	+	679721953	1.0	1.0
gene:TraesCS5A03G1187000	Chr5A	672689108	672692853	+	672690980	Chr5A	680050857	680054602	+	680052729	1.0	1.0
gene:TraesCS5A03G1187100	Chr5A	672693060	672694659	+	672693859	Chr5A	680054809	680056408	+	680055608	1.0	1.0
gene:TraesCS5A03G1187300	Chr5A	672705799	672707016	+	672706407	Chr5A	680067548	680068765	+	680068156	1.0	1.0
gene:TraesCS5A03G1187400	Chr5A	672708314	672710734	+	672709524	Chr5A	680070063	680072279	+	680071171	0.981	0.981
gene:TraesCS5A03G1187500	Chr5A	672714118	672716326	+	672715222	Chr5A	680075663	680077871	+	680076767	1.0	1.0
gene:TraesCS5A03G1187700	Chr5A	672728602	672729429	+	672729015	Chr5A	680103378	680104205	+	680103791	1.0	1.0
gene:TraesCS5A03G1187800	Chr5A	672732358	672732798	-	672732578	Chr5A	680107130	680107570	-	680107350	1.0	0.99
gene:TraesCS5A03G1188200	Chr5A	672919974	672922687	+	672921330	Chr5A	680318835	680321548	+	680320191	0.995	0.993
gene:TraesCS5A03G1188400	Chr5A	672971667	672976031	+	672973849	Chr5A	680400482	680404924	+	680402703	1.0	0.971
gene:TraesCS5A03G1189600	Chr5A	673079823	673081340	+	673080581	Chr5A	680511256	680512766	+	680512011	0.994	0.991
gene:TraesCS5A03G1189900	Chr5A	673151325	673153089	-	673152207	Chr5A	680690923	680692684	-	680691803	0.998	0.991
gene:TraesCS5A03G1190000	Chr5A	673276793	673278530	-	673277661	Chr5A	680622114	680623849	-	680622981	0.998	0.989
gene:TraesCS5A03G1190100	Chr5A	673344173	673345882	-	673345027	Chr5A	680586607	680588314	-	680587460	0.998	0.993
gene:TraesCS5A03G1192100	Chr5A	673835475	673840489	+	673837982	Chr5A	680824508	680829534	+	680827021	1.0	0.994
gene:TraesCS5A03G1192200	Chr5A	673853078	673856662	+	673854870	Chr5A	680850868	680854452	+	680852660	1.0	0.998
gene:TraesCS5A03G1192400	Chr5A	673860565	673864759	-	673862662	Chr5A	680858520	680862685	-	680860602	0.988	0.985
gene:TraesCS5A03G1193000	Chr5A	674029557	674030669	-	674030113	Chr5A	681032584	681033696	-	681033140	1.0	0.989
gene:TraesCS5A03G1193200	Chr5A	674087366	674096362	+	674091864	Chr5A	681132425	681142105	+	681137265	1.0	0.994
gene:TraesCS5A03G1193800	Chr5A	674338507	674346312	-	674342409	Chr5A	681474928	681482821	-	681478874	1.0	0.994
gene:TraesCS5A03G1193900	Chr5A	674354048	674360033	-	674357040	Chr5A	681490480	681496465	-	681493472	1.0	0.994
gene:TraesCS5A03G1194100	Chr5A	674607342	674608110	-	674607726	Chr5A	681742395	681743163	-	681742779	1.0	1.0
gene:TraesCS5A03G1194300	Chr5A	674702925	674708070	+	674705497	Chr5A	681837701	681842846	+	681840273	1.0	1.0
gene:TraesCS5A03G1194400	Chr5A	674752149	674755449	-	674753799	Chr5A	681886945	681890245	-	681888595	1.0	1.0
gene:TraesCS5A03G1194500	Chr5A	674755714	674757484	+	674756599	Chr5A	681890510	681892280	+	681891395	1.0	1.0
gene:TraesCS5A03G1194600	Chr5A	674815231	674816579	+	674815905	Chr5A	681950031	681951379	+	681950705	1.0	1.0
gene:TraesCS5A03G1194700	Chr5A	674883961	674885980	+	674884970	Chr5A	682018767	682020786	+	682019776	1.0	1.0
gene:TraesCS5A03G1195000	Chr5A	674916847	674919467	+	674918157	Chr5A	682051714	682054611	+	682053162	1.0	1.0
gene:TraesCS5A03G1195900	Chr5A	675066119	675072412	+	675069265	Chr5A	682197865	682204169	+	682201017	1.0	0.998
gene:TraesCS5A03G1196400	Chr5A	675190635	675205739	+	675198187	Chr5A	682317050	682327221	+	682322135	1.0	0.999
gene:TraesCS5A03G1196500	Chr5A	675211999	675220585	+	675216292	Chr5A	682333634	682342220	+	682337927	1.0	0.999
gene:TraesCS5A03G1196600	Chr5A	675220653	675226290	-	675223471	Chr5A	682342288	682347665	-	682344976	1.0	0.99
gene:TraesCS5A03G1196800	Chr5A	675226945	675232697	+	675229821	Chr5A	682348343	682353848	+	682351095	0.999	0.992
gene:TraesCS5A03G1196900	Chr5A	675284887	675285939	+	675285413	Chr5A	682405844	682406896	+	682406370	1.0	1.0
gene:TraesCS5A03G1197000	Chr5A	675287275	675291116	-	675289195	Chr5A	682408232	682412073	-	682410152	1.0	1.0
gene:TraesCS5A03G1197100	Chr5A	675296748	675303421	-	675300084	Chr5A	682417621	682424294	-	682420957	1.0	1.0
gene:TraesCS5A03G1197200	Chr5A	675347867	675351659	+	675349763	Chr5A	682468225	682472017	+	682470121	1.0	0.999
gene:TraesCS5A03G1197400	Chr5A	675477369	675480868	+	675479118	Chr5A	682566107	682569606	+	682567856	1.0	0.999
gene:TraesCS5A03G1197600	Chr5A	675660046	675669266	+	675664656	Chr5A	682747425	682756645	+	682752035	1.0	1.0
gene:TraesCS5A03G1197700	Chr5A	675699041	675705231	+	675702136	Chr5A	682781554	682787744	+	682784649	1.0	1.0
gene:TraesCS5A03G1198200	Chr5A	675767407	675768669	-	675768038	Chr5A	682849407	682850669	-	682850038	1.0	1.0
gene:TraesCS5A03G1198300	Chr5A	675875570	675875996	-	675875783	Chr5A	682957574	682958000	-	682957787	1.0	1.0
gene:TraesCS5A03G1198400	Chr5A	675916292	675917815	+	675917053	Chr5A	682998046	682999569	+	682998807	1.0	1.0
gene:TraesCS5A03G1198700	Chr5A	676087790	676089471	-	676088630	Chr5A	683170136	683171817	-	683170976	1.0	1.0
gene:TraesCS5A03G1198800	Chr5A	676119774	676121875	+	676120824	Chr5A	683202132	683204233	+	683203182	1.0	1.0
gene:TraesCS5A03G1198900	Chr5A	676394110	676394655	+	676394382	Chr5A	683516700	683517245	+	683516972	1.0	0.996
gene:TraesCS5A03G1199200	Chr5A	676435322	676435867	+	676435594	Chr5A	683476425	683476970	+	683476697	1.0	1.0
gene:TraesCS5A03G1199100	Chr5A	676435153	676436388	+	676435770	Chr5A	683476256	683477491	+	683476873	1.0	1.0
gene:TraesCS5A03G1199300	Chr5A	676479312	676480533	+	676479922	Chr5A	683560465	683561686	+	683561075	1.0	1.0
gene:TraesCS5A03G1199800	Chr5A	676869384	676870498	-	676869941	Chr5A	683949810	683950924	-	683950367	1.0	1.0
gene:TraesCS5A03G1200200	Chr5A	677298516	677301341	-	677299928	Chr5A	684420010	684422835	-	684421422	1.0	1.0
gene:TraesCS5A03G1200600	Chr5A	677441048	677442992	-	677442020	Chr5A	684561692	684563636	-	684562664	1.0	1.0
gene:TraesCS5A03G1200800	Chr5A	677481621	677483341	-	677482481	Chr5A	684602048	684603768	-	684602908	1.0	1.0
gene:TraesCS5A03G1201000	Chr5A	677591379	677593154	+	677592266	Chr5A	684711804	684713579	+	684712691	1.0	1.0
gene:TraesCS5A03G1201200	Chr5A	677762284	677763712	+	677762998	Chr5A	684882382	684883810	+	684883096	1.0	1.0
gene:TraesCS5A03G1201300	Chr5A	677763953	677767136	-	677765544	Chr5A	684884051	684887234	-	684885642	1.0	1.0
gene:TraesCS5A03G1201400	Chr5A	677772324	677775423	+	677773873	Chr5A	684892436	684895535	+	684893985	1.0	1.0
gene:TraesCS5A03G1201500	Chr5A	678123829	678127676	+	678125752	Chr5A	685253585	685257432	+	685255508	1.0	1.0
gene:TraesCS5A03G1201900	Chr5A	678395328	678398419	+	678396873	Chr5A	685525015	685528106	+	685526560	1.0	1.0
gene:TraesCS5A03G1202000	Chr5A	678400414	678406608	-	678403511	Chr5A	685530101	685536295	-	685533198	1.0	0.999
gene:TraesCS5A03G1202200	Chr5A	678618113	678618382	+	678618247	Chr5A	685746950	685747219	+	685747084	1.0	1.0
gene:TraesCS5A03G1202300	Chr5A	678689606	678691003	+	678690304	Chr5A	685818454	685819851	+	685819152	1.0	1.0
gene:TraesCS5A03G1202400	Chr5A	678692610	678697120	-	678694865	Chr5A	685821458	685825967	-	685823712	1.0	1.0
gene:TraesCS5A03G1202700	Chr5A	678755866	678758610	-	678757238	Chr5A	685884713	685887457	-	685886085	1.0	0.998
gene:TraesCS5A03G1202900	Chr5A	678767154	678768638	-	678767896	Chr5A	685904642	685906126	-	685905384	1.0	1.0
gene:TraesCS5A03G1203000	Chr5A	678772270	678775478	-	678773874	Chr5A	685909761	685912969	-	685911365	1.0	1.0
gene:TraesCS5A03G1203100	Chr5A	678935942	678937957	-	678936949	Chr5A	686073497	686075512	-	686074504	1.0	1.0
gene:TraesCS5A03G1203200	Chr5A	678941500	678946425	-	678943962	Chr5A	686079056	686083988	-	686081522	1.0	1.0
gene:TraesCS5A03G1203300	Chr5A	678965411	678966822	+	678966116	Chr5A	686102975	686104386	+	686103680	1.0	1.0
gene:TraesCS5A03G1203500	Chr5A	678966202	678969731	-	678967966	Chr5A	686103766	686107295	-	686105530	1.0	1.0
gene:TraesCS5A03G1204300	Chr5A	679289674	679291242	-	679290458	Chr5A	686427294	686428862	-	686428078	1.0	1.0
gene:TraesCS5A03G1204600	Chr5A	679476876	679478876	-	679477876	Chr5A	686614075	686616075	-	686615075	1.0	0.998
gene:TraesCS5A03G1204800	Chr5A	679641241	679642446	-	679641843	Chr5A	686772847	686774052	-	686773449	1.0	1.0
gene:TraesCS5A03G1204900	Chr5A	679644534	679651519	-	679648026	Chr5A	686776139	686783164	-	686779651	1.0	0.997
gene:TraesCS5A03G1205200	Chr5A	679750086	679756149	+	679753117	Chr5A	686874329	686880392	+	686877360	1.0	0.998
gene:TraesCS5A03G1205300	Chr5A	679757840	679762611	+	679760225	Chr5A	686882083	686886854	+	686884468	1.0	0.999
gene:TraesCS5A03G1205400	Chr5A	679885516	679888583	+	679887049	Chr5A	687009981	687013046	+	687011513	0.999	0.996
gene:TraesCS5A03G1205500	Chr5A	679885852	679888473	-	679887162	Chr5A	687010315	687012936	-	687011625	1.0	0.998
gene:TraesCS5A03G1205600	Chr5A	679983575	679985254	-	679984414	Chr5A	687121977	687123656	-	687122816	1.0	0.996
gene:TraesCS5A03G1205800	Chr5A	680005381	680010332	-	680007856	Chr5A	687144061	687148832	-	687146446	1.0	0.994
gene:TraesCS5A03G1205900	Chr5A	680032481	680035430	-	680033955	Chr5A	687172944	687175893	-	687174418	1.0	0.994
gene:TraesCS5A03G1206000	Chr5A	680067995	680071963	+	680069979	Chr5A	687198702	687202670	+	687200686	1.0	0.999
gene:TraesCS5A03G1206100	Chr5A	680072336	680077507	-	680074921	Chr5A	687203043	687208225	-	687205634	1.0	0.992
gene:TraesCS5A03G1206700	Chr5A	680372362	680374541	-	680373451	Chr5A	687502979	687504998	-	687503988	1.0	0.999
gene:TraesCS5A03G1206800	Chr5A	680381636	680383767	-	680382701	Chr5A	687512425	687514555	-	687513490	0.999	0.998
gene:TraesCS5A03G1206900	Chr5A	680423378	680424224	+	680423801	Chr5A	687554186	687555034	+	687554610	1.0	0.99
gene:TraesCS5A03G1207000	Chr5A	680424716	680427455	-	680426085	Chr5A	687555526	687558282	-	687556904	1.0	0.988
gene:TraesCS5A03G1207200	Chr5A	680729707	680742429	+	680736068	Chr5A	687838542	687851267	+	687844904	1.0	0.997
gene:TraesCS5A03G1207400	Chr5A	680931200	680935351	+	680933275	Chr5A	688017130	688021257	+	688019193	0.999	0.996
gene:TraesCS5A03G1207600	Chr5A	680944354	680946591	+	680945472	Chr5A	688029451	688031688	+	688030569	1.0	1.0
gene:TraesCS5A03G1208100	Chr5A	681170635	681173227	-	681171931	Chr5A	688255816	688258408	-	688257112	1.0	0.996
gene:TraesCS5A03G1208300	Chr5A	681285831	681291848	-	681288839	Chr5A	688371630	688377647	-	688374638	1.0	0.997
gene:TraesCS5A03G1208400	Chr5A	681450194	681461769	+	681455981	Chr5A	688568941	688580506	+	688574723	0.992	0.985
gene:TraesCS5A03G1208500	Chr5A	681461250	681462697	-	681461973	Chr5A	688579986	688581434	-	688580710	1.0	0.996
gene:TraesCS5A03G1208800	Chr5A	681516773	681518240	+	681517506	Chr5A	688635579	688637046	+	688636312	1.0	0.998
