gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Attraktion_tgt_chr	Attraktion_tgt_start	Attraktion_tgt_end	Attraktion_tgt_strand	Attraktion_tgt_midpoint	Attraktion_coverage	Attraktion_identity
gene:TraesCS2B03G1100000	Chr2B	628918695	628919854	-	628919274	Chr2B	616743430	616744588	-	616744009	0.999	0.996
gene:TraesCS2B03G1100400	Chr2B	628956254	628957865	-	628957059	Chr2B	616779580	616781191	-	616780385	1.0	0.997
gene:TraesCS2B03G1100500	Chr2B	628998975	629000420	-	628999697	Chr2B	616803034	616804476	-	616803755	0.997	0.996
gene:TraesCS2B03G1100800	Chr2B	629050751	629052219	-	629051485	Chr2B	616853116	616854589	-	616853852	1.0	0.991
gene:TraesCS2B03G1101100	Chr2B	629358312	629360339	-	629359325	Chr2B	617123991	617125995	-	617124993	1.0	0.974
gene:TraesCS2B03G1101200	Chr2B	629400912	629403220	+	629402066	Chr2B	617184523	617186831	+	617185677	0.999	0.994
gene:TraesCS2B03G1101300	Chr2B	629510762	629511868	+	629511315	Chr2B	617296486	617297592	+	617297039	1.0	0.997
gene:TraesCS2B03G1101400	Chr2B	629694134	629701984	-	629698059	Chr2B	617474463	617481822	-	617478142	1.0	0.995
gene:TraesCS2B03G1101600	Chr2B	629762711	629763250	-	629762980	Chr2B	617541761	617542300	-	617542030	1.0	0.988
gene:TraesCS2B03G1101700	Chr2B	630369745	630373779	+	630371762	Chr2B	618065375	618069439	+	618067407	1.0	0.987
gene:TraesCS2B03G1101800	Chr2B	630374764	630375294	-	630375029	Chr2B	618070424	618070954	-	618070689	1.0	1.0
gene:TraesCS2B03G1102100	Chr2B	630533369	630536796	-	630535082	Chr2B	618220286	618223713	-	618221999	1.0	0.997
gene:TraesCS2B03G1102200	Chr2B	630552110	630553310	+	630552710	Chr2B	618239024	618240224	+	618239624	1.0	0.997
gene:TraesCS2B03G1102300	Chr2B	630568639	630569625	+	630569132	Chr2B	618242131	618243117	+	618242624	1.0	0.987
gene:TraesCS2B03G1102600	Chr2B	630595143	630599033	+	630597088	Chr2B	618261461	618265352	+	618263406	1.0	0.998
gene:TraesCS2B03G1102700	Chr2B	630599472	630610713	-	630605092	Chr2B	618265791	618276775	-	618271283	1.0	0.998
gene:TraesCS2B03G1103500	Chr2B	630806294	630808706	+	630807500	Chr2B	618502636	618505055	+	618503845	1.0	0.983
gene:TraesCS2B03G1103600	Chr2B	630808882	630811431	-	630810156	Chr2B	618505231	618507780	-	618506505	1.0	0.998
gene:TraesCS2B03G1103700	Chr2B	630812291	630816761	-	630814526	Chr2B	618508640	618513110	-	618510875	1.0	1.0
gene:TraesCS2B03G1104200	Chr2B	631291961	631296406	+	631294183	Chr2B	618985503	618989866	+	618987684	1.0	1.0
gene:TraesCS2B03G1104900	Chr2B	631758211	631759330	-	631758770	Chr2B	619450838	619451957	-	619451397	1.0	0.999
gene:TraesCS2B03G1105100	Chr2B	632174248	632175591	-	632174919	Chr2B	619866855	619868198	-	619867526	1.0	1.0
gene:TraesCS2B03G1105300	Chr2B	632241834	632242955	-	632242394	Chr2B	619934487	619935608	-	619935047	1.0	1.0
gene:TraesCS2B03G1105600	Chr2B	632289009	632290797	-	632289903	Chr2B	619981671	619983459	-	619982565	1.0	1.0
gene:TraesCS2B03G1105700	Chr2B	632420277	632420987	-	632420632	Chr2B	620112949	620113659	-	620113304	1.0	1.0
gene:TraesCS2B03G1105800	Chr2B	632421043	632424897	+	632422970	Chr2B	620113715	620117569	+	620115642	1.0	1.0
gene:TraesCS2B03G1105900	Chr2B	632426544	632427336	+	632426940	Chr2B	620119216	620120008	+	620119612	1.0	1.0
gene:TraesCS2B03G1106400	Chr2B	632651538	632654768	+	632653153	Chr2B	620344084	620347314	+	620345699	1.0	1.0
gene:TraesCS2B03G1106500	Chr2B	632772809	632774473	+	632773641	Chr2B	620465391	620467055	+	620466223	1.0	1.0
gene:TraesCS2B03G1106900	Chr2B	632876693	632877877	+	632877285	Chr2B	620565207	620566391	+	620565799	1.0	1.0
gene:TraesCS2B03G1107000	Chr2B	632889802	632890329	-	632890065	Chr2B	620578319	620578846	-	620578582	1.0	1.0
gene:TraesCS2B03G1107200	Chr2B	633118792	633119113	-	633118952	Chr2B	620807391	620807712	-	620807551	1.0	1.0
gene:TraesCS2B03G1107700	Chr2B	633420159	633423210	+	633421684	Chr2B	621107285	621110336	+	621108810	1.0	1.0
gene:TraesCS2B03G1107800	Chr2B	633423821	633438253	-	633431037	Chr2B	621110947	621125379	-	621118163	1.0	0.999
gene:TraesCS2B03G1108100	Chr2B	633790864	633791238	+	633791051	Chr2B	621478496	621478870	+	621478683	1.0	1.0
gene:TraesCS2B03G1108000	Chr2B	633785395	633797397	+	633791396	Chr2B	621473027	621485029	+	621479028	1.0	1.0
gene:TraesCS2B03G1108400	Chr2B	633809073	633812103	-	633810588	Chr2B	621496705	621499735	-	621498220	1.0	1.0
gene:TraesCS2B03G1108500	Chr2B	633918626	633919120	+	633918873	Chr2B	621605506	621606000	+	621605753	1.0	1.0
gene:TraesCS2B03G1109100	Chr2B	634038712	634041015	-	634039863	Chr2B	621725448	621727751	-	621726599	1.0	1.0
gene:TraesCS2B03G1109200	Chr2B	634113944	634117791	-	634115867	Chr2B	621800737	621804584	-	621802660	1.0	1.0
gene:TraesCS2B03G1109700	Chr2B	634533186	634534660	-	634533923	Chr2B	622219994	622221468	-	622220731	1.0	1.0
gene:TraesCS2B03G1109800	Chr2B	634763819	634765149	-	634764484	Chr2B	622450646	622451976	-	622451311	1.0	1.0
gene:TraesCS2B03G1109900	Chr2B	634953338	634954836	+	634954087	Chr2B	622639492	622640990	+	622640241	1.0	1.0
gene:TraesCS2B03G1110200	Chr2B	635031573	635032503	+	635032038	Chr2B	622717699	622718629	+	622718164	1.0	1.0
gene:TraesCS2B03G1110300	Chr2B	635196905	635197481	+	635197193	Chr2B	622883034	622883610	+	622883322	1.0	1.0
gene:TraesCS2B03G1110400	Chr2B	635202340	635202654	+	635202497	Chr2B	622888469	622888783	+	622888626	1.0	1.0
gene:TraesCS2B03G1111300	Chr2B	636033553	636034088	+	636033820	Chr2B	623720106	623720641	+	623720373	1.0	1.0
gene:TraesCS2B03G1111400	Chr2B	636078815	636083765	+	636081290	Chr2B	623762747	623767697	+	623765222	1.0	0.999
gene:TraesCS2B03G1111500	Chr2B	636084166	636084639	-	636084402	Chr2B	623768098	623768571	-	623768334	1.0	1.0
gene:TraesCS2B03G1112100	Chr2B	636680639	636680992	-	636680815	Chr2B	624357323	624357676	-	624357499	1.0	1.0
gene:TraesCS2B03G1112200	Chr2B	636789917	636791681	-	636790799	Chr2B	624466679	624468444	-	624467561	1.0	0.997
gene:TraesCS2B03G1112500	Chr2B	636892037	636900406	+	636896221	Chr2B	624568813	624577182	+	624572997	1.0	1.0
gene:TraesCS2B03G1112800	Chr2B	636972054	636982644	+	636977349	Chr2B	624648550	624659142	+	624653846	1.0	0.998
gene:TraesCS2B03G1113000	Chr2B	636991704	637000986	+	636996345	Chr2B	624668203	624677489	+	624672846	1.0	1.0
gene:TraesCS2B03G1114000	Chr2B	637527523	637529337	+	637528430	Chr2B	625203973	625205787	+	625204880	1.0	0.998
gene:TraesCS2B03G1114100	Chr2B	637563410	637564440	-	637563925	Chr2B	625239897	625240927	-	625240412	1.0	1.0
gene:TraesCS2B03G1114300	Chr2B	637676897	637679752	+	637678324	Chr2B	625353409	625356264	+	625354836	1.0	1.0
gene:TraesCS2B03G1114400	Chr2B	637680738	637683812	+	637682275	Chr2B	625357250	625360324	+	625358787	1.0	1.0
gene:TraesCS2B03G1114500	Chr2B	637684022	637686043	+	637685032	Chr2B	625360534	625362555	+	625361544	1.0	1.0
gene:TraesCS2B03G1114800	Chr2B	638003815	638009829	-	638006822	Chr2B	625678458	625684472	-	625681465	1.0	1.0
gene:TraesCS2B03G1114900	Chr2B	638020181	638023414	-	638021797	Chr2B	625694822	625698055	-	625696438	1.0	1.0
gene:TraesCS2B03G1115100	Chr2B	638594914	638600031	+	638597472	Chr2B	626267147	626272264	+	626269705	1.0	1.0
gene:TraesCS2B03G1115300	Chr2B	638636790	638639905	+	638638347	Chr2B	626307954	626311076	+	626309515	1.0	0.996
gene:TraesCS2B03G1115600	Chr2B	638966045	638971610	-	638968827	Chr2B	627545367	627551024	-	627548195	1.0	0.966
gene:TraesCS2B03G1116300	Chr2B	638998048	638999383	+	638998715	Chr2B	627577482	627578817	+	627578149	1.0	1.0
gene:TraesCS2B03G1116700	Chr2B	639066442	639071939	-	639069190	Chr2B	627645923	627651420	-	627648671	1.0	0.998
gene:TraesCS2B03G1117000	Chr2B	639194367	639200939	-	639197653	Chr2B	627773869	627780441	-	627777155	1.0	1.0
gene:TraesCS2B03G1117100	Chr2B	639233676	639235894	+	639234785	Chr2B	627813181	627815399	+	627814290	1.0	0.999
gene:TraesCS2B03G1117300	Chr2B	639301899	639303166	-	639302532	Chr2B	627881312	627882579	-	627881945	1.0	1.0
gene:TraesCS2B03G1117400	Chr2B	639304019	639307171	-	639305595	Chr2B	627883432	627886584	-	627885008	1.0	1.0
gene:TraesCS2B03G1117500	Chr2B	639310991	639312632	-	639311811	Chr2B	627890404	627892045	-	627891224	1.0	0.999
gene:TraesCS2B03G1117600	Chr2B	639463950	639464555	+	639464252	Chr2B	628043375	628043980	+	628043677	1.0	1.0
gene:TraesCS2B03G1117800	Chr2B	639561909	639562524	+	639562216	Chr2B	628141211	628141825	+	628141518	0.998	0.998
gene:TraesCS2B03G1118000	Chr2B	639584332	639588570	-	639586451	Chr2B	628163638	628167890	-	628165764	1.0	0.999
gene:TraesCS2B03G1118100	Chr2B	639661978	639665768	-	639663873	Chr2B	628241297	628245087	-	628243192	1.0	1.0
gene:TraesCS2B03G1118500	Chr2B	639875323	639877162	-	639876242	Chr2B	628447670	628449509	-	628448589	1.0	1.0
gene:TraesCS2B03G1118900	Chr2B	640028254	640037826	-	640033040	Chr2B	628589948	628599519	-	628594733	1.0	0.998
gene:TraesCS2B03G1119300	Chr2B	640258495	640262460	+	640260477	Chr2B	628801123	628805030	+	628803076	0.96	0.957
gene:TraesCS2B03G1119500	Chr2B	640261498	640266499	-	640263998	Chr2B	628804068	628809069	-	628806568	1.0	1.0
gene:TraesCS2B03G1119700	Chr2B	640368515	640369730	-	640369122	Chr2B	628884899	628886115	-	628885507	1.0	0.997
gene:TraesCS2B03G1119800	Chr2B	640374702	640376937	-	640375819	Chr2B	628891335	628893571	-	628892453	1.0	0.996
gene:TraesCS2B03G1120000	Chr2B	640419283	640422245	-	640420764	Chr2B	628938097	628941139	-	628939618	1.0	0.994
gene:TraesCS2B03G1120400	Chr2B	640473794	640475635	+	640474714	Chr2B	629000721	629002562	+	629001641	1.0	0.997
gene:TraesCS2B03G1120500	Chr2B	640478168	640480047	-	640479107	Chr2B	629005099	629006979	-	629006039	1.0	0.997
gene:TraesCS2B03G1120600	Chr2B	640482241	640484267	-	640483254	Chr2B	629009096	629011166	-	629010131	1.0	0.975
gene:TraesCS2B03G1120900	Chr2B	640769167	640774527	+	640771847	Chr2B	629245694	629251048	+	629248371	0.983	0.944
gene:TraesCS2B03G1121000	Chr2B	640775151	640777314	-	640776232	Chr2B	629251586	629253499	-	629252542	0.999	0.958
gene:TraesCS2B03G1121200	Chr2B	640841635	640842888	+	640842261	Chr2B	629341899	629343130	+	629342514	0.977	0.938
gene:TraesCS2B03G1121600	Chr2B	641427183	641428932	+	641428057	Chr2B	629438007	629439772	+	629438889	0.995	0.949
gene:TraesCS2B03G1121700	Chr2B	641436761	641438542	+	641437651	Chr2B	629455990	629457767	+	629456878	0.997	0.95
gene:TraesCS2B03G1122000	Chr2B	641544601	641545535	-	641545068	Chr2B	629489555	629490489	-	629490022	1.0	0.98
gene:TraesCS2B03G1124700	Chr2B	642502167	642503542	+	642502854	Chr2B	629824247	629825622	+	629824934	1.0	0.994
gene:TraesCS2B03G1125200	Chr2B	642871631	642873171	+	642872401	Chr2B	630232100	630233642	+	630232871	1.0	0.996
gene:TraesCS2B03G1126100	Chr2B	643187695	643193818	+	643190756	Chr2B	630541461	630547584	+	630544522	1.0	0.998
gene:TraesCS2B03G1126700	Chr2B	643548307	643549908	-	643549107	Chr2B	630913473	630915074	-	630914273	1.0	0.997
gene:TraesCS2B03G1127300	Chr2B	643932590	643933936	+	643933263	Chr2B	631304254	631305600	+	631304927	1.0	0.999
gene:TraesCS2B03G1127400	Chr2B	643935713	643936277	+	643935995	Chr2B	631307377	631307941	+	631307659	1.0	1.0
gene:TraesCS2B03G1127500	Chr2B	643951328	643956320	+	643953824	Chr2B	631328981	631333964	+	631331472	0.997	0.991
gene:TraesCS2B03G1127800	Chr2B	644039870	644044707	+	644042288	Chr2B	631416947	631421784	+	631419365	1.0	1.0
gene:TraesCS2B03G1127900	Chr2B	644051873	644054234	-	644053053	Chr2B	631428950	631431311	-	631430130	1.0	0.998
gene:TraesCS2B03G1128000	Chr2B	644054945	644058290	+	644056617	Chr2B	631431744	631435111	+	631433427	1.0	0.998
gene:TraesCS2B03G1128600	Chr2B	644303617	644305605	+	644304611	Chr2B	631669025	631671012	+	631670018	1.0	0.997
gene:TraesCS2B03G1128700	Chr2B	644312598	644313178	+	644312888	Chr2B	631678069	631678649	+	631678359	1.0	0.994
gene:TraesCS2B03G1128800	Chr2B	644322084	644325160	-	644323622	Chr2B	631689308	631692375	-	631690841	0.995	0.994
gene:TraesCS2B03G1129000	Chr2B	644389859	644395054	+	644392456	Chr2B	631779628	631784823	+	631782225	1.0	1.0
gene:TraesCS2B03G1129200	Chr2B	644604733	644606178	-	644605455	Chr2B	631994622	631996067	-	631995344	1.0	1.0
gene:TraesCS2B03G1129300	Chr2B	644612018	644614410	+	644613214	Chr2B	632001853	632004259	+	632003056	1.0	0.997
gene:TraesCS2B03G1129400	Chr2B	644616750	644618205	-	644617477	Chr2B	632006966	632008440	-	632007703	1.0	0.979
gene:TraesCS2B03G1129500	Chr2B	644617968	644620911	+	644619439	Chr2B	632008187	632011146	+	632009666	1.0	0.992
gene:TraesCS2B03G1129600	Chr2B	644661430	644663641	-	644662535	Chr2B	632049219	632051430	-	632050324	1.0	1.0
gene:TraesCS2B03G1129900	Chr2B	644881584	644887146	-	644884365	Chr2B	632262292	632267853	-	632265072	1.0	0.998
gene:TraesCS2B03G1130200	Chr2B	644950148	644950621	-	644950384	Chr2B	632330655	632331128	-	632330891	1.0	0.997
gene:TraesCS2B03G1130800	Chr2B	645281352	645285286	+	645283319	Chr2B	632665630	632669560	+	632667595	0.994	0.993
gene:TraesCS2B03G1130900	Chr2B	645289327	645289821	-	645289574	Chr2B	632674481	632674975	-	632674728	1.0	0.997
gene:TraesCS2B03G1131500	Chr2B	645416122	645419226	+	645417674	Chr2B	632775681	632778755	+	632777218	0.979	0.962
gene:TraesCS2B03G1131700	Chr2B	645420049	645421787	+	645420918	Chr2B	632779491	632781229	+	632780360	1.0	1.0
gene:TraesCS2B03G1132000	Chr2B	645609400	645613367	-	645611383	Chr2B	632967313	632971281	-	632969297	1.0	0.998
gene:TraesCS2B03G1132300	Chr2B	645642009	645644129	+	645643069	Chr2B	632999222	633001342	+	633000282	1.0	0.997
gene:TraesCS2B03G1132500	Chr2B	645774896	645780884	-	645777890	Chr2B	633132222	633138210	-	633135216	1.0	1.0
gene:TraesCS2B03G1133100	Chr2B	646106173	646112395	-	646109284	Chr2B	633472035	633478239	-	633475137	1.0	0.997
gene:TraesCS2B03G1133200	Chr2B	646113159	646121990	+	646117574	Chr2B	633479003	633487824	+	633483413	1.0	0.999
gene:TraesCS2B03G1133500	Chr2B	646362163	646372692	+	646367427	Chr2B	633737652	633751117	+	633744384	0.999	0.996
gene:TraesCS2B03G1133600	Chr2B	646470287	646475252	-	646472769	Chr2B	633848716	633853675	-	633851195	1.0	0.999
gene:TraesCS2B03G1133800	Chr2B	646590643	646592920	+	646591781	Chr2B	633952555	633954832	+	633953693	1.0	0.997
gene:TraesCS2B03G1133900	Chr2B	646593851	646599015	-	646596433	Chr2B	633955764	633960925	-	633958344	1.0	0.996
gene:TraesCS2B03G1134000	Chr2B	646611361	646615288	-	646613324	Chr2B	633983222	633987149	-	633985185	1.0	0.999
gene:TraesCS2B03G1134500	Chr2B	646792899	646796568	-	646794733	Chr2B	634160941	634164616	-	634162778	1.0	0.995
gene:TraesCS2B03G1134600	Chr2B	646800412	646806217	+	646803314	Chr2B	634168512	634174314	+	634171413	0.999	0.997
gene:TraesCS2B03G1134700	Chr2B	646806135	646809601	-	646807868	Chr2B	634174232	634177700	-	634175966	1.0	0.995
gene:TraesCS2B03G1134800	Chr2B	646810280	646811949	-	646811114	Chr2B	634178379	634180013	-	634179196	0.96	0.956
gene:TraesCS2B03G1134900	Chr2B	646861226	646863010	-	646862118	Chr2B	634231080	634232864	-	634231972	1.0	0.994
gene:TraesCS2B03G1135100	Chr2B	647019317	647022944	-	647021130	Chr2B	634388157	634392223	-	634390190	1.0	0.991
gene:TraesCS2B03G1135200	Chr2B	647050578	647054077	+	647052327	Chr2B	634493104	634496545	+	634494824	0.959	0.947
gene:TraesCS2B03G1135300	Chr2B	647054289	647058895	-	647056592	Chr2B	634496824	634501546	-	634499185	0.996	0.951
gene:TraesCS2B03G1136400	Chr2B	647350204	647351944	+	647351074	Chr2B	634811400	634813127	+	634812263	0.988	0.968
gene:TraesCS2B03G1137000	Chr2B	647796360	647797989	-	647797174	Chr2B	635226123	635227751	-	635226937	1.0	0.994
gene:TraesCS2B03G1137400	Chr2B	647912711	647913235	-	647912973	Chr2B	635348395	635348919	-	635348657	1.0	0.998
gene:TraesCS2B03G1137500	Chr2B	647928434	647928643	-	647928538	Chr2B	635364073	635364282	-	635364177	1.0	1.0
gene:TraesCS2B03G1137600	Chr2B	647929807	647938857	-	647934332	Chr2B	635365499	635370444	-	635367971	0.949	0.931
gene:TraesCS2B03G1137800	Chr2B	648160316	648167107	+	648163711	Chr2B	635482493	635489408	+	635485950	1.0	0.995
gene:TraesCS2B03G1138000	Chr2B	648202958	648203845	-	648203401	Chr2B	635516456	635517337	-	635516896	0.991	0.988
gene:TraesCS2B03G1138100	Chr2B	648315444	648316261	-	648315852	Chr2B	635612710	635613528	-	635613119	1.0	0.998
gene:TraesCS2B03G1138200	Chr2B	648328534	648329967	-	648329250	Chr2B	635625825	635627258	-	635626541	1.0	0.998
gene:TraesCS2B03G1138300	Chr2B	648328769	648329770	+	648329269	Chr2B	635626060	635627061	+	635626560	1.0	0.999
gene:TraesCS2B03G1138400	Chr2B	648424627	648434105	+	648429366	Chr2B	635709828	635719062	+	635714445	0.999	0.982
gene:TraesCS2B03G1138600	Chr2B	648513759	648517769	+	648515764	Chr2B	635798708	635802717	+	635800712	0.999	0.997
gene:TraesCS2B03G1138900	Chr2B	648589893	648591094	-	648590493	Chr2B	635875200	635876401	-	635875800	1.0	0.998
gene:TraesCS2B03G1139500	Chr2B	648921833	648927619	+	648924726	Chr2B	636206403	636212185	+	636209294	0.999	0.996
gene:TraesCS2B03G1139600	Chr2B	648994701	649000014	+	648997357	Chr2B	636286999	636292312	+	636289655	1.0	0.999
gene:TraesCS2B03G1139700	Chr2B	649011693	649014392	+	649013042	Chr2B	636303984	636306683	+	636305333	1.0	0.997
gene:TraesCS2B03G1139800	Chr2B	649017976	649020086	+	649019031	Chr2B	636310267	636312377	+	636311322	1.0	0.998
gene:TraesCS2B03G1140300	Chr2B	649728354	649728608	+	649728481	Chr2B	636938432	636938686	+	636938559	1.0	0.992
gene:TraesCS2B03G1140400	Chr2B	649728668	649728844	+	649728756	Chr2B	636938746	636938922	+	636938834	1.0	0.994
gene:TraesCS2B03G1140500	Chr2B	649729563	649729904	-	649729733	Chr2B	636939640	636939981	-	636939810	1.0	1.0
gene:TraesCS2B03G1140700	Chr2B	649733098	649737270	+	649735184	Chr2B	636943177	636947349	+	636945263	1.0	0.998
gene:TraesCS2B03G1140900	Chr2B	649808634	649812240	+	649810437	Chr2B	637019054	637022740	+	637020897	0.999	0.998
gene:TraesCS2B03G1141100	Chr2B	650330587	650344143	+	650337365	Chr2B	637569758	637583316	+	637576537	1.0	0.996
gene:TraesCS2B03G1141400	Chr2B	650423942	650427931	+	650425936	Chr2B	637649289	637653277	+	637651283	1.0	0.993
gene:TraesCS2B03G1142500	Chr2B	650842457	650844402	-	650843429	Chr2B	638082588	638084537	-	638083562	0.988	0.973
gene:TraesCS2B03G1142700	Chr2B	650955160	650957596	-	650956378	Chr2B	638182367	638184803	-	638183585	1.0	0.999
gene:TraesCS2B03G1142800	Chr2B	650989900	650990187	+	650990043	Chr2B	638207524	638207812	+	638207668	1.0	0.986
gene:TraesCS2B03G1142900	Chr2B	651045419	651048179	+	651046799	Chr2B	638263050	638265812	+	638264431	1.0	0.998
gene:TraesCS2B03G1143000	Chr2B	651062750	651066496	-	651064623	Chr2B	638273898	638277646	-	638275772	1.0	0.997
gene:TraesCS2B03G1143300	Chr2B	651124890	651129451	+	651127170	Chr2B	638331804	638336365	+	638334084	1.0	1.0
gene:TraesCS2B03G1143700	Chr2B	651217849	651221640	+	651219744	Chr2B	638403918	638407712	+	638405815	1.0	0.998
gene:TraesCS2B03G1144200	Chr2B	651306769	651324897	-	651315833	Chr2B	638543306	638561439	-	638552372	1.0	0.994
gene:TraesCS2B03G1144400	Chr2B	651354402	651372613	-	651363507	Chr2B	638495410	638513585	-	638504497	1.0	0.997
gene:TraesCS2B03G1144600	Chr2B	651539786	651543305	-	651541545	Chr2B	638793898	638797418	-	638795658	1.0	0.997
gene:TraesCS2B03G1144900	Chr2B	652001553	652007657	+	652004605	Chr2B	639256510	639262601	+	639259555	1.0	0.998
gene:TraesCS2B03G1145000	Chr2B	652008091	652015599	-	652011845	Chr2B	639263036	639270543	-	639266789	0.999	0.997
gene:TraesCS2B03G1145100	Chr2B	652025166	652026149	-	652025657	Chr2B	639295273	639296256	-	639295764	1.0	1.0
gene:TraesCS2B03G1145500	Chr2B	652375924	652382204	+	652379064	Chr2B	639644428	639650395	+	639647411	1.0	0.999
gene:TraesCS2B03G1145600	Chr2B	652385347	652385580	-	652385463	Chr2B	639653538	639653771	-	639653654	1.0	1.0
gene:TraesCS2B03G1145800	Chr2B	652409578	652414055	+	652411816	Chr2B	639677754	639682230	+	639679992	1.0	1.0
gene:TraesCS2B03G1146000	Chr2B	652715513	652719364	+	652717438	Chr2B	639983882	639987733	+	639985807	1.0	1.0
gene:TraesCS2B03G1146100	Chr2B	653004376	653004958	-	653004667	Chr2B	640271703	640272285	-	640271994	1.0	1.0
gene:TraesCS2B03G1146200	Chr2B	653173161	653176956	+	653175058	Chr2B	640440440	640444231	+	640442335	1.0	1.0
gene:TraesCS2B03G1146400	Chr2B	653178158	653181333	+	653179745	Chr2B	640445433	640448608	+	640447020	1.0	0.999
gene:TraesCS2B03G1146600	Chr2B	653340291	653344455	+	653342373	Chr2B	640607575	640611739	+	640609657	1.0	1.0
gene:TraesCS2B03G1147400	Chr2B	653882335	653885195	+	653883765	Chr2B	641149610	641152470	+	641151040	1.0	1.0
gene:TraesCS2B03G1148000	Chr2B	653931221	653931533	+	653931377	Chr2B	641198485	641198797	+	641198641	1.0	1.0
gene:TraesCS2B03G1148200	Chr2B	654073748	654077804	+	654075776	Chr2B	641340533	641344591	+	641342562	1.0	1.0
gene:TraesCS2B03G1148300	Chr2B	654077869	654079443	+	654078656	Chr2B	641344656	641346230	+	641345443	1.0	1.0
gene:TraesCS2B03G1148800	Chr2B	654274800	654280431	+	654277615	Chr2B	641541686	641547317	+	641544501	1.0	1.0
gene:TraesCS2B03G1149300	Chr2B	654459767	654461041	-	654460404	Chr2B	641726959	641728233	-	641727596	1.0	1.0
gene:TraesCS2B03G1149400	Chr2B	654462022	654463376	+	654462699	Chr2B	641729214	641730568	+	641729891	1.0	1.0
gene:TraesCS2B03G1149700	Chr2B	654548746	654555769	+	654552257	Chr2B	641811345	641818561	+	641814953	1.0	1.0
gene:TraesCS2B03G1150000	Chr2B	654814614	654819899	+	654817256	Chr2B	642077310	642082592	+	642079951	1.0	0.999
gene:TraesCS2B03G1150500	Chr2B	654832440	654836333	+	654834386	Chr2B	642100474	642104365	+	642102419	1.0	0.999
gene:TraesCS2B03G1151100	Chr2B	654960931	654969518	+	654965224	Chr2B	642227874	642236462	+	642232168	0.999	0.998
gene:TraesCS2B03G1151200	Chr2B	654969562	654976314	+	654972938	Chr2B	642236513	642243241	+	642239877	1.0	0.999
gene:TraesCS2B03G1151300	Chr2B	655169088	655177513	+	655173300	Chr2B	642417907	642426333	+	642422120	1.0	0.999
gene:TraesCS2B03G1151400	Chr2B	655300534	655300731	+	655300632	Chr2B	642558036	642558233	+	642558134	1.0	0.994
gene:TraesCS2B03G1151600	Chr2B	655388266	655388496	+	655388381	Chr2B	642668940	642669170	+	642669055	1.0	1.0
gene:TraesCS2B03G1151700	Chr2B	655452666	655453350	+	655453008	Chr2B	642738851	642739535	+	642739193	1.0	0.997
gene:TraesCS2B03G1152000	Chr2B	655590332	655592724	-	655591528	Chr2B	642854503	642856895	-	642855699	1.0	1.0
gene:TraesCS2B03G1152100	Chr2B	655922544	655934138	+	655928341	Chr2B	643189915	643201725	+	643195820	1.0	0.998
gene:TraesCS2B03G1152400	Chr2B	656327407	656330949	+	656329178	Chr2B	643594530	643598072	+	643596301	1.0	0.999
gene:TraesCS2B03G1152500	Chr2B	656331398	656332806	-	656332102	Chr2B	643598521	643599929	-	643599225	1.0	1.0
gene:TraesCS2B03G1152700	Chr2B	656500271	656501634	-	656500952	Chr2B	643766287	643767650	-	643766968	1.0	1.0
gene:TraesCS2B03G1153200	Chr2B	656777066	656778449	-	656777757	Chr2B	644042915	644044298	-	644043606	1.0	1.0
gene:TraesCS2B03G1153800	Chr2B	657332285	657335071	+	657333678	Chr2B	644597591	644600377	+	644598984	1.0	1.0
gene:TraesCS2B03G1153900	Chr2B	657335664	657337346	-	657336505	Chr2B	644600970	644602652	-	644601811	1.0	1.0
gene:TraesCS2B03G1154200	Chr2B	657512198	657512461	-	657512329	Chr2B	644956977	644957240	-	644957108	1.0	1.0
gene:TraesCS2B03G1154300	Chr2B	657525742	657528128	+	657526935	Chr2B	644970520	644972906	+	644971713	1.0	1.0
gene:TraesCS2B03G1154500	Chr2B	657563129	657563767	-	657563448	Chr2B	645007911	645008549	-	645008230	1.0	1.0
gene:TraesCS2B03G1154700	Chr2B	657569050	657569598	-	657569324	Chr2B	645013833	645014381	-	645014107	1.0	1.0
gene:TraesCS2B03G1154800	Chr2B	657604652	657605550	-	657605101	Chr2B	645049455	645050353	-	645049904	1.0	1.0
gene:TraesCS2B03G1154900	Chr2B	657610525	657611439	-	657610982	Chr2B	645055328	645056242	-	645055785	1.0	1.0
gene:TraesCS2B03G1155000	Chr2B	657799702	657800607	-	657800154	Chr2B	645244316	645245221	-	645244768	1.0	1.0
gene:TraesCS2B03G1155100	Chr2B	657827941	657829258	+	657828599	Chr2B	645272530	645273847	+	645273188	1.0	0.999
gene:TraesCS2B03G1155500	Chr2B	658016080	658016478	+	658016279	Chr2B	645460654	645461052	+	645460853	1.0	1.0
gene:TraesCS2B03G1155600	Chr2B	658018907	658020316	-	658019611	Chr2B	645463481	645464890	-	645464185	1.0	1.0
gene:TraesCS2B03G1155800	Chr2B	658130490	658138967	+	658134728	Chr2B	645574397	645582874	+	645578635	1.0	1.0
gene:TraesCS2B03G1155900	Chr2B	658204576	658206402	+	658205489	Chr2B	645647750	645649576	+	645648663	1.0	0.999
gene:TraesCS2B03G1156100	Chr2B	658251066	658256949	+	658254007	Chr2B	645694251	645700134	+	645697192	1.0	1.0
