gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Attraktion_tgt_chr	Attraktion_tgt_start	Attraktion_tgt_end	Attraktion_tgt_strand	Attraktion_tgt_midpoint	Attraktion_coverage	Attraktion_identity
gene:TraesCS7A03G0979800	Chr7A	590221433	590241155	-	590231294	Chr7A	592747691	592767481	-	592757586	1.0	0.998
gene:TraesCS7A03G0980600	Chr7A	590565072	590566847	-	590565959	Chr7A	593091571	593093346	-	593092458	1.0	1.0
gene:TraesCS7A03G0980700	Chr7A	591227255	591229099	+	591228177	Chr7A	593753703	593755547	+	593754625	1.0	1.0
gene:TraesCS7A03G0980900	Chr7A	591371204	591372760	+	591371982	Chr7A	593897722	593899278	+	593898500	1.0	0.999
gene:TraesCS7A03G0981800	Chr7A	592569080	592570969	-	592570024	Chr7A	595098205	595100094	-	595099149	1.0	1.0
gene:TraesCS7A03G0981900	Chr7A	592571607	592582422	+	592577014	Chr7A	595100732	595111549	+	595106140	1.0	1.0
gene:TraesCS7A03G0982200	Chr7A	592944804	592945846	+	592945325	Chr7A	595473798	595474840	+	595474319	1.0	1.0
gene:TraesCS7A03G0982300	Chr7A	592950340	592953394	+	592951867	Chr7A	595479334	595482388	+	595480861	1.0	1.0
gene:TraesCS7A03G0982600	Chr7A	592963101	592964867	+	592963984	Chr7A	595492100	595493866	+	595492983	1.0	1.0
gene:TraesCS7A03G0982700	Chr7A	592965660	592969243	-	592967451	Chr7A	595494659	595498242	-	595496450	1.0	1.0
gene:TraesCS7A03G0982800	Chr7A	593066106	593069235	-	593067670	Chr7A	595595143	595598272	-	595596707	1.0	0.999
gene:TraesCS7A03G0983100	Chr7A	593255352	593256498	+	593255925	Chr7A	595784023	595785169	+	595784596	1.0	0.998
gene:TraesCS7A03G0983300	Chr7A	593281036	593282570	+	593281803	Chr7A	595809715	595811249	+	595810482	1.0	1.0
gene:TraesCS7A03G0983400	Chr7A	593282132	593284301	-	593283216	Chr7A	595810811	595812980	-	595811895	1.0	1.0
gene:TraesCS7A03G0983500	Chr7A	593284487	593285377	+	593284932	Chr7A	595813166	595814056	+	595813611	1.0	1.0
gene:TraesCS7A03G0983600	Chr7A	593576600	593581285	+	593578942	Chr7A	596104697	596109382	+	596107039	1.0	1.0
gene:TraesCS7A03G0983700	Chr7A	593581425	593588201	-	593584813	Chr7A	596109522	596116082	-	596112802	1.0	0.983
gene:TraesCS7A03G0985300	Chr7A	595363990	595366003	+	595364996	Chr7A	597896333	597898346	+	597897339	1.0	1.0
gene:TraesCS7A03G0985500	Chr7A	595458411	595459705	+	595459058	Chr7A	597990460	597991754	+	597991107	1.0	1.0
gene:TraesCS7A03G0985600	Chr7A	595689231	595690175	+	595689703	Chr7A	598220062	598221006	+	598220534	1.0	1.0
gene:TraesCS7A03G0985700	Chr7A	595803840	595804166	-	595804003	Chr7A	598327510	598327836	-	598327673	1.0	0.993
gene:TraesCS7A03G0986200	Chr7A	595854968	595855342	+	595855155	Chr7A	598378933	598379307	+	598379120	1.0	1.0
gene:TraesCS7A03G0986300	Chr7A	595856024	595857116	+	595856570	Chr7A	598379989	598381080	+	598380534	1.0	0.998
gene:TraesCS7A03G0986700	Chr7A	596068571	596069824	+	596069197	Chr7A	598594277	598595530	+	598594903	1.0	0.998
gene:TraesCS7A03G0986800	Chr7A	596106386	596109847	-	596108116	Chr7A	598651910	598655371	-	598653640	1.0	0.999
gene:TraesCS7A03G0987000	Chr7A	596699461	596700453	+	596699957	Chr7A	599037949	599038941	+	599038445	1.0	0.992
gene:TraesCS7A03G0987100	Chr7A	596710178	596713564	-	596711871	Chr7A	599048697	599052104	-	599050400	1.0	0.986
gene:TraesCS7A03G0987300	Chr7A	596719975	596726066	-	596723020	Chr7A	599058606	599064512	-	599061559	1.0	0.998
gene:TraesCS7A03G0987700	Chr7A	596733103	596735410	-	596734256	Chr7A	599071532	599073840	-	599072686	1.0	0.999
gene:TraesCS7A03G0987800	Chr7A	596818394	596820186	-	596819290	Chr7A	599144536	599146328	-	599145432	1.0	1.0
gene:TraesCS7A03G0988000	Chr7A	597178162	597180290	+	597179226	Chr7A	599502468	599504596	+	599503532	1.0	1.0
gene:TraesCS7A03G0988200	Chr7A	597247691	597248910	+	597248300	Chr7A	599572004	599573223	+	599572613	1.0	1.0
gene:TraesCS7A03G0988300	Chr7A	597259139	597260909	+	597260024	Chr7A	599583453	599585223	+	599584338	1.0	1.0
gene:TraesCS7A03G0988400	Chr7A	597264101	597266128	+	597265114	Chr7A	599588415	599590442	+	599589428	1.0	0.999
gene:TraesCS7A03G0988600	Chr7A	597479180	597481564	-	597480372	Chr7A	599803553	599805937	-	599804745	1.0	1.0
gene:TraesCS7A03G0988800	Chr7A	598210743	598223200	-	598216971	Chr7A	600529897	600542370	-	600536133	1.0	0.996
gene:TraesCS7A03G0988900	Chr7A	598229745	598230410	+	598230077	Chr7A	600548915	600549580	+	600549247	1.0	1.0
gene:TraesCS7A03G0989100	Chr7A	598247634	598248554	+	598248094	Chr7A	600566842	600567762	+	600567302	1.0	1.0
gene:TraesCS7A03G0989300	Chr7A	598252882	598253552	+	598253217	Chr7A	600572091	600572761	+	600572426	1.0	0.998
gene:TraesCS7A03G0989400	Chr7A	598254204	598257461	-	598255832	Chr7A	600573413	600576670	-	600575041	1.0	1.0
gene:TraesCS7A03G0989500	Chr7A	598349374	598352867	-	598351120	Chr7A	600675133	600678626	-	600676879	1.0	1.0
gene:TraesCS7A03G0989900	Chr7A	598455178	598458201	+	598456689	Chr7A	600779743	600782744	+	600781243	0.989	0.988
gene:TraesCS7A03G0990900	Chr7A	598861902	598863035	-	598862468	Chr7A	601183190	601184323	-	601183756	1.0	0.987
gene:TraesCS7A03G0990800	Chr7A	598861650	598868457	+	598865053	Chr7A	601182938	601189752	+	601186345	0.999	0.992
gene:TraesCS7A03G0991000	Chr7A	598897690	598899511	+	598898600	Chr7A	601219576	601221350	+	601220463	1.0	0.974
gene:TraesCS7A03G0991400	Chr7A	598990463	598992206	+	598991334	Chr7A	601309032	601310775	+	601309903	1.0	0.997
gene:TraesCS7A03G0991900	Chr7A	599821055	599827446	+	599824250	Chr7A	602199433	602205819	+	602202626	1.0	0.997
gene:TraesCS7A03G0992400	Chr7A	600160926	600162328	+	600161627	Chr7A	602573880	602575284	+	602574582	1.0	0.996
gene:TraesCS7A03G0992800	Chr7A	600476154	600482190	+	600479172	Chr7A	602842929	602848962	+	602845945	0.998	0.997
gene:TraesCS7A03G0993100	Chr7A	600506267	600509287	+	600507777	Chr7A	602894070	602897092	+	602895581	1.0	0.996
gene:TraesCS7A03G0993200	Chr7A	600509800	600511459	-	600510629	Chr7A	602897605	602899270	-	602898437	1.0	0.997
gene:TraesCS7A03G0993300	Chr7A	600514727	600517382	-	600516054	Chr7A	602899878	602902726	-	602901302	0.997	0.991
gene:TraesCS7A03G0993400	Chr7A	600519935	600522666	-	600521300	Chr7A	602908372	602911266	-	602909819	0.997	0.984
gene:TraesCS7A03G0993500	Chr7A	600523028	600529055	-	600526041	Chr7A	602911628	602917651	-	602914639	1.0	0.999
gene:TraesCS7A03G0994500	Chr7A	601309460	601313732	-	601311596	Chr7A	603731234	603735505	-	603733369	1.0	0.992
gene:TraesCS7A03G0994600	Chr7A	601340033	601340647	-	601340340	Chr7A	603749000	603749614	-	603749307	1.0	0.978
gene:TraesCS7A03G0994700	Chr7A	601352450	601353238	-	601352844	Chr7A	603761543	603762331	-	603761937	1.0	0.996
gene:TraesCS7A03G0995000	Chr7A	601988909	601994901	-	601991905	Chr7A	604395492	604401353	-	604398422	1.0	0.996
gene:TraesCS7A03G0995100	Chr7A	602027693	602028076	+	602027884	Chr7A	604426686	604427069	+	604426877	1.0	1.0
gene:TraesCS7A03G0995200	Chr7A	602121969	602127549	-	602124759	Chr7A	604539996	604545572	-	604542784	0.999	0.998
gene:TraesCS7A03G0995500	Chr7A	602697895	602702934	+	602700414	Chr7A	604981285	604986328	+	604983806	1.0	0.992
gene:TraesCS7A03G0995800	Chr7A	604289612	604295375	+	604292493	Chr7A	606567946	606573735	+	606570840	1.0	0.996
gene:TraesCS7A03G0996900	Chr7A	605795178	605796780	+	605795979	Chr7A	608060900	608062502	+	608061701	1.0	0.99
gene:TraesCS7A03G0997100	Chr7A	605843480	605844506	+	605843993	Chr7A	608139707	608140731	+	608140219	0.997	0.994
gene:TraesCS7A03G0997400	Chr7A	605974443	605977687	+	605976065	Chr7A	608267541	608270839	+	608269190	1.0	0.981
gene:TraesCS7A03G0997500	Chr7A	606016708	606019159	-	606017933	Chr7A	608309553	608312048	-	608310800	1.0	0.998
gene:TraesCS7A03G0998300	Chr7A	606550029	606552031	-	606551030	Chr7A	608800510	608802512	-	608801511	1.0	0.998
gene:TraesCS7A03G0998400	Chr7A	606552496	606558928	-	606555712	Chr7A	608802977	608809410	-	608806193	1.0	0.999
gene:TraesCS7A03G0998500	Chr7A	606555107	606556477	+	606555792	Chr7A	608805588	608806958	+	608806273	1.0	1.0
gene:TraesCS7A03G0998700	Chr7A	606731592	606734254	+	606732923	Chr7A	608967713	608970375	+	608969044	1.0	0.997
gene:TraesCS7A03G0998900	Chr7A	606769366	606772100	+	606770733	Chr7A	609005229	609007963	+	609006596	1.0	0.998
gene:TraesCS7A03G0999100	Chr7A	606835987	606836367	+	606836177	Chr7A	609058734	609059115	+	609058924	1.0	0.997
gene:TraesCS7A03G0999500	Chr7A	606840672	606843607	-	606842139	Chr7A	609063299	609066236	-	609064767	1.0	0.998
gene:TraesCS7A03G0999600	Chr7A	607035682	607039231	+	607037456	Chr7A	609230002	609233552	+	609231777	1.0	0.998
gene:TraesCS7A03G0999700	Chr7A	607057430	607057771	+	607057600	Chr7A	609241619	609241960	+	609241789	1.0	0.997
gene:TraesCS7A03G0999800	Chr7A	607074118	607075807	-	607074962	Chr7A	609264333	609266022	-	609265177	1.0	0.998
gene:TraesCS7A03G1000100	Chr7A	607295634	607297022	-	607296328	Chr7A	609491399	609492787	-	609492093	1.0	1.0
gene:TraesCS7A03G1000200	Chr7A	607310694	607331297	-	607320995	Chr7A	609506460	609533877	-	609520168	1.0	0.998
gene:TraesCS7A03G1000300	Chr7A	607332135	607332719	+	607332427	Chr7A	609534714	609535298	+	609535006	1.0	0.994
gene:TraesCS7A03G1000700	Chr7A	607647268	607648598	+	607647933	Chr7A	609895975	609897305	+	609896640	1.0	0.997
gene:TraesCS7A03G1000800	Chr7A	607686547	607689065	-	607687806	Chr7A	609935244	609937762	-	609936503	1.0	0.997
gene:TraesCS7A03G1001100	Chr7A	607699792	607702946	-	607701369	Chr7A	609947194	609950376	-	609948785	1.0	1.0
gene:TraesCS7A03G1001200	Chr7A	607703016	607704662	-	607703839	Chr7A	609950446	609952092	-	609951269	1.0	0.999
gene:TraesCS7A03G1001300	Chr7A	607992577	607994546	+	607993561	Chr7A	610266337	610268306	+	610267321	1.0	0.996
gene:TraesCS7A03G1001400	Chr7A	607999372	607999947	+	607999659	Chr7A	610273130	610273705	+	610273417	1.0	0.998
gene:TraesCS7A03G1001500	Chr7A	608120128	608122826	+	608121477	Chr7A	610395063	610397761	+	610396412	1.0	0.998
gene:TraesCS7A03G1001600	Chr7A	608129551	608136728	+	608133139	Chr7A	610404460	610411637	+	610408048	1.0	0.999
gene:TraesCS7A03G1001800	Chr7A	608136747	608138591	-	608137669	Chr7A	610411656	610413500	-	610412578	1.0	0.999
gene:TraesCS7A03G1001900	Chr7A	608238941	608241761	-	608240351	Chr7A	610525639	610528459	-	610527049	1.0	0.998
gene:TraesCS7A03G1002100	Chr7A	608551074	608556491	+	608553782	Chr7A	610849514	610854931	+	610852222	1.0	1.0
gene:TraesCS7A03G1002200	Chr7A	608556360	608559875	-	608558117	Chr7A	610854800	610858324	-	610856562	1.0	0.999
gene:TraesCS7A03G1002300	Chr7A	608560773	608562793	-	608561783	Chr7A	610859222	610861242	-	610860232	1.0	0.998
gene:TraesCS7A03G1002600	Chr7A	608590090	608591341	-	608590715	Chr7A	610888515	610889766	-	610889140	1.0	1.0
gene:TraesCS7A03G1003100	Chr7A	608910831	608913880	-	608912355	Chr7A	611210130	611213177	-	611211653	1.0	1.0
gene:TraesCS7A03G1003400	Chr7A	609500615	609513864	+	609507239	Chr7A	611794539	611807789	+	611801164	1.0	0.999
gene:TraesCS7A03G1003500	Chr7A	609514361	609518509	+	609516435	Chr7A	611808286	611812434	+	611810360	1.0	0.999
gene:TraesCS7A03G1004500	Chr7A	609918814	609926407	+	609922610	Chr7A	612211663	612219375	+	612215519	0.999	0.949
gene:TraesCS7A03G1004600	Chr7A	609929247	609930229	+	609929738	Chr7A	612222215	612223197	+	612222706	1.0	0.998
gene:TraesCS7A03G1004700	Chr7A	609932997	609934543	-	609933770	Chr7A	612225968	612227513	-	612226740	1.0	1.0
gene:TraesCS7A03G1004800	Chr7A	610057821	610063561	+	610060691	Chr7A	612352216	612357956	+	612355086	1.0	0.998
gene:TraesCS7A03G1005300	Chr7A	610284816	610294113	-	610289464	Chr7A	612583098	612592395	-	612587746	1.0	1.0
gene:TraesCS7A03G1005400	Chr7A	610294312	610295301	+	610294806	Chr7A	612592594	612593583	+	612593088	1.0	0.998
gene:TraesCS7A03G1005500	Chr7A	610295950	610299573	-	610297761	Chr7A	612594232	612597855	-	612596043	1.0	1.0
gene:TraesCS7A03G1005600	Chr7A	610313667	610315300	+	610314483	Chr7A	612611953	612613586	+	612612769	1.0	0.998
gene:TraesCS7A03G1006300	Chr7A	611273469	611275187	+	611274328	Chr7A	613566811	613568529	+	613567670	1.0	1.0
gene:TraesCS7A03G1006400	Chr7A	611282248	611286051	+	611284149	Chr7A	613575589	613579392	+	613577490	1.0	0.999
gene:TraesCS7A03G1007200	Chr7A	611931758	611934832	-	611933295	Chr7A	614217629	614220703	-	614219166	1.0	1.0
gene:TraesCS7A03G1007600	Chr7A	612051615	612052926	+	612052270	Chr7A	614354320	614355631	+	614354975	1.0	0.997
gene:TraesCS7A03G1007700	Chr7A	612085152	612087121	+	612086136	Chr7A	614379190	614381159	+	614380174	1.0	0.998
gene:TraesCS7A03G1007900	Chr7A	612087375	612091162	-	612089268	Chr7A	614381517	614385302	-	614383409	1.0	0.996
gene:TraesCS7A03G1008200	Chr7A	612121631	612124996	+	612123313	Chr7A	614432768	614436140	+	614434454	0.979	0.977
gene:TraesCS7A03G1008400	Chr7A	612125279	612134276	-	612129777	Chr7A	614436423	614445403	-	614440913	0.998	0.996
gene:TraesCS7A03G1008600	Chr7A	612179009	612179556	-	612179282	Chr7A	614490269	614490816	-	614490542	1.0	1.0
gene:TraesCS7A03G1009700	Chr7A	612396737	612400034	-	612398385	Chr7A	614691641	614694902	-	614693271	1.0	0.997
gene:TraesCS7A03G1009800	Chr7A	612405416	612405883	-	612405649	Chr7A	614700304	614700771	-	614700537	1.0	0.997
gene:TraesCS7A03G1010300	Chr7A	612447448	612456188	-	612451818	Chr7A	614742264	614751006	-	614746635	1.0	0.998
gene:TraesCS7A03G1010700	Chr7A	612643902	612644939	+	612644420	Chr7A	614920997	614922034	+	614921515	1.0	0.991
gene:TraesCS7A03G1010800	Chr7A	612663600	612668168	-	612665884	Chr7A	614977672	614982239	-	614979955	0.997	0.993
gene:TraesCS7A03G1011100	Chr7A	612712135	612715518	-	612713826	Chr7A	615013374	615016757	-	615015065	1.0	0.997
gene:TraesCS7A03G1011200	Chr7A	612853485	612854324	+	612853904	Chr7A	615146155	615146994	+	615146574	1.0	0.983
gene:TraesCS7A03G1011300	Chr7A	612892018	612892401	-	612892209	Chr7A	615184707	615185090	-	615184898	1.0	0.997
gene:TraesCS7A03G1011400	Chr7A	612980782	612983370	+	612982076	Chr7A	615273483	615276071	+	615274777	1.0	0.997
gene:TraesCS7A03G1011500	Chr7A	613054911	613055294	+	613055102	Chr7A	615338230	615338613	+	615338421	1.0	0.997
gene:TraesCS7A03G1011600	Chr7A	613057978	613059059	-	613058518	Chr7A	615341303	615342384	-	615341843	1.0	0.996
gene:TraesCS7A03G1011700	Chr7A	613099651	613108236	+	613103943	Chr7A	615380421	615389009	+	615384715	1.0	0.998
gene:TraesCS7A03G1011900	Chr7A	613147949	613148353	-	613148151	Chr7A	615412389	615412793	-	615412591	1.0	0.997
gene:TraesCS7A03G1012300	Chr7A	613264634	613266398	+	613265516	Chr7A	615555188	615556952	+	615556070	1.0	0.987
gene:TraesCS7A03G1013500	Chr7A	613906298	613907458	+	613906878	Chr7A	616115455	616116615	+	616116035	1.0	1.0
gene:TraesCS7A03G1014500	Chr7A	614145023	614147531	+	614146277	Chr7A	616381273	616383780	+	616382526	1.0	0.998
gene:TraesCS7A03G1014700	Chr7A	614150057	614152429	+	614151243	Chr7A	616386305	616388677	+	616387491	1.0	0.999
gene:TraesCS7A03G1014900	Chr7A	614152652	614153278	+	614152965	Chr7A	616388900	616389526	+	616389213	1.0	0.995
gene:TraesCS7A03G1015000	Chr7A	614155373	614164171	+	614159772	Chr7A	616391622	616400428	+	616396025	1.0	0.997
gene:TraesCS7A03G1015100	Chr7A	614161029	614166547	-	614163788	Chr7A	616397278	616402798	-	616400038	0.998	0.991
gene:TraesCS7A03G1015400	Chr7A	614173314	614173874	-	614173594	Chr7A	616409565	616410125	-	616409845	1.0	0.992
gene:TraesCS7A03G1015500	Chr7A	614208154	614209601	+	614208877	Chr7A	616463688	616465135	+	616464411	1.0	0.995
gene:TraesCS7A03G1015800	Chr7A	614386155	614393406	+	614389780	Chr7A	616656321	616665397	+	616660859	1.0	0.996
gene:TraesCS7A03G1016200	Chr7A	614628610	614636028	+	614632319	Chr7A	616940935	616948339	+	616944637	0.997	0.992
gene:TraesCS7A03G1016300	Chr7A	614636735	614640052	+	614638393	Chr7A	616949043	616952355	+	616950699	1.0	1.0
gene:TraesCS7A03G1017300	Chr7A	615018757	615036300	+	615027528	Chr7A	617176068	617195014	+	617185541	0.999	0.998
gene:TraesCS7A03G1017600	Chr7A	615039961	615045741	-	615042851	Chr7A	617198637	617204421	-	617201529	1.0	0.999
gene:TraesCS7A03G1017700	Chr7A	615048317	615050100	+	615049208	Chr7A	617206999	617208782	+	617207890	1.0	0.995
gene:TraesCS7A03G1017800	Chr7A	615168032	615171430	+	615169731	Chr7A	617339764	617343180	+	617341472	0.999	0.978
gene:TraesCS7A03G1017900	Chr7A	615189988	615195525	+	615192756	Chr7A	617359116	617364670	+	617361893	0.991	0.988
gene:TraesCS7A03G1018000	Chr7A	615195988	615202155	-	615199071	Chr7A	617365132	617370386	-	617367759	0.967	0.958
gene:TraesCS7A03G1018100	Chr7A	615199367	615199857	+	615199612	Chr7A	617368504	617368994	+	617368749	1.0	0.995
gene:TraesCS7A03G1018600	Chr7A	615427735	615433523	+	615430629	Chr7A	617557008	617562783	+	617559895	0.996	0.993
gene:TraesCS7A03G1019000	Chr7A	615498568	615502880	-	615500724	Chr7A	617623929	617628239	-	617626084	1.0	0.999
gene:TraesCS7A03G1019100	Chr7A	615535051	615538878	-	615536964	Chr7A	617660361	617664246	-	617662303	1.0	0.996
gene:TraesCS7A03G1019200	Chr7A	615541833	615555901	+	615548867	Chr7A	617667229	617681291	+	617674260	1.0	0.999
gene:TraesCS7A03G1019500	Chr7A	615665228	615668734	+	615666981	Chr7A	617792142	617795631	+	617793886	1.0	0.992
gene:TraesCS7A03G1020000	Chr7A	615807334	615814688	+	615811011	Chr7A	617961453	617968846	+	617965149	1.0	0.978
gene:TraesCS7A03G1020100	Chr7A	616064716	616065308	+	616065012	Chr7A	618227649	618228242	+	618227945	1.0	0.997
gene:TraesCS7A03G1020200	Chr7A	616069292	616069845	+	616069568	Chr7A	618232218	618232773	+	618232495	1.0	0.991
gene:TraesCS7A03G1020300	Chr7A	616072733	616073857	-	616073295	Chr7A	618235661	618236785	-	618236223	1.0	0.997
gene:TraesCS7A03G1020600	Chr7A	616105780	616111041	-	616108410	Chr7A	618268959	618274220	-	618271589	1.0	1.0
gene:TraesCS7A03G1021300	Chr7A	616281935	616290588	+	616286261	Chr7A	618397222	618404665	+	618400943	0.905	0.903
gene:TraesCS7A03G1021400	Chr7A	616290677	616291776	-	616291226	Chr7A	618404754	618405853	-	618405303	1.0	0.995
gene:TraesCS7A03G1021600	Chr7A	616388818	616392171	-	616390494	Chr7A	618501269	618504622	-	618502945	1.0	0.999
gene:TraesCS7A03G1021900	Chr7A	616446389	616448307	-	616447348	Chr7A	618558795	618560713	-	618559754	1.0	0.997
gene:TraesCS7A03G1022100	Chr7A	616451409	616457083	-	616454246	Chr7A	618563869	618569544	-	618566706	1.0	0.996
gene:TraesCS7A03G1022200	Chr7A	616457844	616461299	-	616459571	Chr7A	618570305	618573780	-	618572042	0.993	0.989
gene:TraesCS7A03G1022300	Chr7A	616662449	616666691	-	616664570	Chr7A	618771407	618775651	-	618773529	1.0	0.996
gene:TraesCS7A03G1022400	Chr7A	616679694	616680327	+	616680010	Chr7A	618788562	618789195	+	618788878	1.0	0.994
gene:TraesCS7A03G1022600	Chr7A	616680705	616683759	-	616682232	Chr7A	618789573	618792632	-	618791102	1.0	0.996
gene:TraesCS7A03G1022700	Chr7A	616713809	616715482	-	616714645	Chr7A	618822629	618824160	-	618823394	0.915	0.912
gene:TraesCS7A03G1022800	Chr7A	616864720	616867012	+	616865866	Chr7A	619002163	619004457	+	619003310	1.0	0.997
gene:TraesCS7A03G1023200	Chr7A	617320579	617321960	+	617321269	Chr7A	619356539	619357920	+	619357229	1.0	0.998
gene:TraesCS7A03G1025200	Chr7A	619008512	619014848	+	619011680	Chr7A	620785295	620791631	+	620788463	0.987	0.984
gene:TraesCS7A03G1025500	Chr7A	619016840	619024115	+	619020477	Chr7A	620793635	620800913	+	620797274	1.0	0.999
gene:TraesCS7A03G1025800	Chr7A	619055587	619057432	-	619056509	Chr7A	620831924	620833769	-	620832846	1.0	0.998
gene:TraesCS7A03G1025900	Chr7A	619061754	619065872	+	619063813	Chr7A	620838085	620842198	+	620840141	0.999	0.993
gene:TraesCS7A03G1026100	Chr7A	619218926	619219204	-	619219065	Chr7A	620994330	620994608	-	620994469	1.0	1.0
gene:TraesCS7A03G1026800	Chr7A	619896265	619897767	-	619897016	Chr7A	623858755	623860257	+	623859506	1.0	0.998
gene:TraesCS7A03G1027100	Chr7A	619930158	619930697	+	619930427	Chr7A	623825364	623825903	-	623825633	1.0	0.97
gene:TraesCS7A03G1027500	Chr7A	620226456	620227610	-	620227033	Chr7A	623521242	623522396	+	623521819	1.0	0.994
gene:TraesCS7A03G1027700	Chr7A	620429294	620431751	-	620430522	Chr7A	623323525	623325984	+	623324754	1.0	0.998
gene:TraesCS7A03G1028600	Chr7A	620685046	620688516	-	620686781	Chr7A	623104392	623107862	+	623106127	0.999	0.998
gene:TraesCS7A03G1029900	Chr7A	621063228	621064995	-	621064111	Chr7A	622714005	622715759	+	622714882	0.99	0.989
gene:TraesCS7A03G1030000	Chr7A	621113841	621114521	+	621114181	Chr7A	622661340	622662020	-	622661680	1.0	1.0
gene:TraesCS7A03G1030300	Chr7A	621254477	621257549	-	621256013	Chr7A	622508847	622511919	+	622510383	1.0	0.997
gene:TraesCS7A03G1031000	Chr7A	621364412	621366451	+	621365431	Chr7A	622391006	622393045	-	622392025	1.0	0.998
gene:TraesCS7A03G1031200	Chr7A	621378713	621380723	-	621379718	Chr7A	622380271	622382281	+	622381276	1.0	0.989
gene:TraesCS7A03G1031600	Chr7A	621527246	621529573	+	621528409	Chr7A	622213368	622215694	-	622214531	1.0	0.998
gene:TraesCS7A03G1031700	Chr7A	621614246	621615052	+	621614649	Chr7A	622141388	622142182	-	622141785	0.982	0.978
gene:TraesCS7A03G1031800	Chr7A	621625153	621625398	-	621625275	Chr7A	622131000	622131245	+	622131122	1.0	0.995
gene:TraesCS7A03G1032000	Chr7A	621744047	621749466	+	621746756	Chr7A	622007310	622012317	-	622009813	1.0	1.0
gene:TraesCS7A03G1032400	Chr7A	621781869	621782782	+	621782325	Chr7A	621973993	621974903	-	621974448	0.996	0.991
gene:TraesCS7A03G1032500	Chr7A	621836048	621842942	+	621839495	Chr7A	621900623	621907516	-	621904069	1.0	0.998
gene:TraesCS7A03G1033100	Chr7A	621858259	621860248	-	621859253	Chr7A	621883227	621885216	+	621884221	1.0	0.995
gene:TraesCS7A03G1033200	Chr7A	621903935	621908117	+	621906026	Chr7A	621835179	621839365	-	621837272	1.0	0.996
gene:TraesCS7A03G1033300	Chr7A	622340652	622343902	+	622342277	Chr7A	624116937	624120188	+	624118562	1.0	0.992
gene:TraesCS7A03G1033700	Chr7A	622694751	622700119	-	622697435	Chr7A	624126625	624132024	-	624129324	1.0	0.984
gene:TraesCS7A03G1033900	Chr7A	622812633	622813766	-	622813199	Chr7A	624246382	624247515	-	624246948	1.0	0.996
gene:TraesCS7A03G1034000	Chr7A	622827506	622828945	-	622828225	Chr7A	624261217	624262654	-	624261935	1.0	0.997
gene:TraesCS7A03G1034600	Chr7A	622913123	622916484	-	622914803	Chr7A	624346634	624350005	-	624348319	1.0	0.991
gene:TraesCS7A03G1034700	Chr7A	622965621	622966645	+	622966133	Chr7A	624399261	624400284	+	624399772	0.998	0.993
gene:TraesCS7A03G1034800	Chr7A	622968751	622972841	-	622970796	Chr7A	624402386	624406474	-	624404430	1.0	0.999
gene:TraesCS7A03G1035400	Chr7A	623218999	623219403	+	623219201	Chr7A	624659790	624660194	+	624659992	1.0	0.997
gene:TraesCS7A03G1035500	Chr7A	623230598	623232121	-	623231359	Chr7A	624671375	624672898	-	624672136	1.0	0.999
gene:TraesCS7A03G1036000	Chr7A	623287941	623289341	-	623288641	Chr7A	624713533	624714933	-	624714233	1.0	0.99
gene:TraesCS7A03G1036200	Chr7A	623529017	623533298	+	623531157	Chr7A	624993257	624997566	+	624995411	1.0	0.997
gene:TraesCS7A03G1036300	Chr7A	623561432	623562949	+	623562190	Chr7A	625017016	625018533	+	625017774	1.0	0.997
gene:TraesCS7A03G1036400	Chr7A	623822647	623824137	+	623823392	Chr7A	625277651	625279141	+	625278396	1.0	0.998
gene:TraesCS7A03G1036700	Chr7A	624019670	624021119	-	624020394	Chr7A	625454565	625455976	-	625455270	0.972	0.97
gene:TraesCS7A03G1036900	Chr7A	624060435	624063132	-	624061783	Chr7A	625488711	625491408	-	625490059	0.999	0.994
gene:TraesCS7A03G1037100	Chr7A	624135737	624137323	+	624136530	Chr7A	625565104	625566688	+	625565896	0.998	0.994
gene:TraesCS7A03G1037300	Chr7A	624182667	624183648	-	624183157	Chr7A	625620344	625621325	-	625620834	1.0	0.996
gene:TraesCS7A03G1037400	Chr7A	624283699	624285952	-	624284825	Chr7A	625720732	625722985	-	625721858	1.0	1.0
gene:TraesCS7A03G1037700	Chr7A	624397777	624399389	-	624398583	Chr7A	625835287	625836894	-	625836090	1.0	0.997
gene:TraesCS7A03G1038200	Chr7A	624743643	624745917	+	624744780	Chr7A	626186620	626188894	+	626187757	1.0	0.997
gene:TraesCS7A03G1038100	Chr7A	624743633	624745981	+	624744807	Chr7A	626186610	626188958	+	626187784	1.0	0.998
gene:TraesCS7A03G1038500	Chr7A	624952423	624955236	+	624953829	Chr7A	626393984	626396794	+	626395389	1.0	0.998
gene:TraesCS7A03G1038600	Chr7A	625028271	625030528	-	625029399	Chr7A	626468686	626470945	-	626469815	1.0	0.995
gene:TraesCS7A03G1038700	Chr7A	625036161	625037972	-	625037066	Chr7A	626476569	626478382	-	626477475	0.999	0.995
gene:TraesCS7A03G1039000	Chr7A	625103022	625103474	-	625103248	Chr7A	626564976	626565427	-	626565201	0.997	0.993
gene:TraesCS7A03G1039200	Chr7A	625325489	625332322	+	625328905	Chr7A	626757582	626764417	+	626760999	1.0	0.994
