gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Attraktion_tgt_chr	Attraktion_tgt_start	Attraktion_tgt_end	Attraktion_tgt_strand	Attraktion_tgt_midpoint	Attraktion_coverage	Attraktion_identity
gene:TraesCS1D03G0880300	Chr1D	456677317	456678646	-	456677981	Chr1D	454153555	454154884	-	454154219	1.0	1.0
gene:TraesCS1D03G0880400	Chr1D	456678665	456680908	-	456679786	Chr1D	454154903	454157146	-	454156024	1.0	1.0
gene:TraesCS1D03G0880500	Chr1D	456722456	456728800	+	456725628	Chr1D	454198729	454205073	+	454201901	1.0	1.0
gene:TraesCS1D03G0880600	Chr1D	456729348	456732735	-	456731041	Chr1D	454205621	454209008	-	454207314	1.0	1.0
gene:TraesCS1D03G0881000	Chr1D	456954486	456956278	-	456955382	Chr1D	454430895	454432687	-	454431791	1.0	1.0
gene:TraesCS1D03G0881100	Chr1D	456989759	456991289	-	456990524	Chr1D	454466190	454467720	-	454466955	1.0	1.0
gene:TraesCS1D03G0881300	Chr1D	457060967	457062541	-	457061754	Chr1D	454536869	454538455	-	454537662	1.0	0.992
gene:TraesCS1D03G0881400	Chr1D	457063988	457066755	-	457065371	Chr1D	454539902	454542669	-	454541285	1.0	1.0
gene:TraesCS1D03G0881500	Chr1D	457263954	457265562	+	457264758	Chr1D	454740074	454741682	+	454740878	1.0	1.0
gene:TraesCS1D03G0881700	Chr1D	457307247	457308856	+	457308051	Chr1D	454783372	454784981	+	454784176	1.0	1.0
gene:TraesCS1D03G0882300	Chr1D	457571973	457576976	-	457574474	Chr1D	455048144	455053147	-	455050645	1.0	0.999
gene:TraesCS1D03G0882400	Chr1D	457594981	457599743	-	457597362	Chr1D	455071166	455075928	-	455073547	1.0	1.0
gene:TraesCS1D03G0882500	Chr1D	457603823	457605942	+	457604882	Chr1D	455080007	455082126	+	455081066	1.0	1.0
gene:TraesCS1D03G0882600	Chr1D	457611973	457614693	+	457613333	Chr1D	455088157	455090877	+	455089517	1.0	1.0
gene:TraesCS1D03G0883300	Chr1D	458139926	458142123	-	458141024	Chr1D	455609940	455612137	-	455611038	1.0	1.0
gene:TraesCS1D03G0883400	Chr1D	458237149	458239229	+	458238189	Chr1D	455707165	455709245	+	455708205	1.0	1.0
gene:TraesCS1D03G0883500	Chr1D	458241767	458244519	+	458243143	Chr1D	455711783	455714535	+	455713159	1.0	1.0
gene:TraesCS1D03G0883600	Chr1D	458248339	458249803	+	458249071	Chr1D	455718354	455719818	+	455719086	1.0	1.0
gene:TraesCS1D03G0883700	Chr1D	458254007	458255847	-	458254927	Chr1D	455724022	455725862	-	455724942	1.0	1.0
gene:TraesCS1D03G0883800	Chr1D	458261138	458264197	-	458262667	Chr1D	455731154	455734213	-	455732683	1.0	1.0
gene:TraesCS1D03G0883900	Chr1D	458271109	458273612	+	458272360	Chr1D	455741126	455743629	+	455742377	1.0	1.0
gene:TraesCS1D03G0884100	Chr1D	458273854	458275875	-	458274864	Chr1D	455743871	455745892	-	455744881	1.0	1.0
gene:TraesCS1D03G0884300	Chr1D	458276433	458280621	-	458278527	Chr1D	455746450	455750638	-	455748544	1.0	1.0
gene:TraesCS1D03G0884400	Chr1D	458283228	458289722	+	458286475	Chr1D	455753245	455759739	+	455756492	1.0	1.0
gene:TraesCS1D03G0884600	Chr1D	458291721	458293044	-	458292382	Chr1D	455761738	455763061	-	455762399	1.0	1.0
gene:TraesCS1D03G0884700	Chr1D	458482894	458483661	+	458483277	Chr1D	455953045	455953812	+	455953428	1.0	1.0
gene:TraesCS1D03G0885400	Chr1D	458517531	458521473	-	458519502	Chr1D	455987705	455991647	-	455989676	1.0	1.0
gene:TraesCS1D03G0885600	Chr1D	458546249	458550660	+	458548454	Chr1D	456016420	456020831	+	456018625	1.0	1.0
gene:TraesCS1D03G0885700	Chr1D	458618219	458618984	+	458618601	Chr1D	456088430	456089195	+	456088812	1.0	1.0
gene:TraesCS1D03G0885900	Chr1D	458661553	458662613	+	458662083	Chr1D	456131815	456132875	+	456132345	1.0	1.0
gene:TraesCS1D03G0886100	Chr1D	458681078	458681428	+	458681253	Chr1D	456151340	456151690	+	456151515	1.0	1.0
gene:TraesCS1D03G0886200	Chr1D	458684083	458684729	+	458684406	Chr1D	456157142	456157788	+	456157465	1.0	1.0
gene:TraesCS1D03G0886300	Chr1D	458687515	458688125	+	458687820	Chr1D	456160574	456161184	+	456160879	1.0	1.0
gene:TraesCS1D03G0886400	Chr1D	458735383	458736164	+	458735773	Chr1D	456208462	456209243	+	456208852	1.0	1.0
gene:TraesCS1D03G0886500	Chr1D	458764268	458772772	-	458768520	Chr1D	456237355	456245859	-	456241607	1.0	0.999
gene:TraesCS1D03G0886700	Chr1D	459131661	459140782	+	459136221	Chr1D	456604107	456613228	+	456608667	1.0	1.0
gene:TraesCS1D03G0887400	Chr1D	459512847	459513143	+	459512995	Chr1D	456980579	456980875	+	456980727	1.0	1.0
gene:TraesCS1D03G0887500	Chr1D	459527684	459530385	+	459529034	Chr1D	456995418	456998119	+	456996768	1.0	1.0
gene:TraesCS1D03G0887600	Chr1D	459548904	459554088	+	459551496	Chr1D	457016639	457021823	+	457019231	1.0	1.0
gene:TraesCS1D03G0887700	Chr1D	459622100	459631215	+	459626657	Chr1D	457089687	457098802	+	457094244	1.0	1.0
gene:TraesCS1D03G0887900	Chr1D	459654491	459659720	-	459657105	Chr1D	457122084	457127313	-	457124698	1.0	1.0
gene:TraesCS1D03G0888100	Chr1D	459724527	459725728	-	459725127	Chr1D	457192136	457193337	-	457192736	1.0	1.0
gene:TraesCS1D03G0888200	Chr1D	459734573	459735770	-	459735171	Chr1D	457202180	457203377	-	457202778	1.0	1.0
gene:TraesCS1D03G0888300	Chr1D	460007115	460009631	-	460008373	Chr1D	457472533	457475049	-	457473791	1.0	1.0
gene:TraesCS1D03G0888400	Chr1D	460017491	460019149	+	460018320	Chr1D	457482910	457484568	+	457483739	1.0	1.0
gene:TraesCS1D03G0888500	Chr1D	460023713	460027059	-	460025386	Chr1D	457489132	457492478	-	457490805	1.0	1.0
gene:TraesCS1D03G0888600	Chr1D	460054726	460055201	+	460054963	Chr1D	457519963	457520438	+	457520200	1.0	1.0
gene:TraesCS1D03G0888700	Chr1D	460058952	460061986	+	460060469	Chr1D	457524189	457527223	+	457525706	1.0	1.0
gene:TraesCS1D03G0889300	Chr1D	460447713	460450697	-	460449205	Chr1D	457916892	457919876	-	457918384	1.0	1.0
gene:TraesCS1D03G0889400	Chr1D	460471778	460474214	+	460472996	Chr1D	457940966	457943400	+	457942183	1.0	1.0
gene:TraesCS1D03G0889500	Chr1D	460476624	460479011	-	460477817	Chr1D	457945810	457948197	-	457947003	1.0	1.0
gene:TraesCS1D03G0889600	Chr1D	460533519	460537375	-	460535447	Chr1D	458002709	458006566	-	458004637	1.0	1.0
gene:TraesCS1D03G0889800	Chr1D	460539795	460543506	+	460541650	Chr1D	458008986	458012697	+	458010841	1.0	1.0
gene:TraesCS1D03G0889900	Chr1D	460569743	460574665	-	460572204	Chr1D	458038958	458043885	-	458041421	1.0	0.999
gene:TraesCS1D03G0890100	Chr1D	460713331	460717762	+	460715546	Chr1D	458181833	458186264	+	458184048	1.0	1.0
gene:TraesCS1D03G0890200	Chr1D	460729133	460730311	+	460729722	Chr1D	458197636	458198814	+	458198225	1.0	1.0
gene:TraesCS1D03G0890300	Chr1D	460732768	460737643	-	460735205	Chr1D	458201271	458206146	-	458203708	1.0	0.999
gene:TraesCS1D03G0890400	Chr1D	460739153	460743164	-	460741158	Chr1D	458207656	458211667	-	458209661	1.0	1.0
gene:TraesCS1D03G0890700	Chr1D	460762747	460762989	+	460762868	Chr1D	458328207	458328449	+	458328328	1.0	0.95
gene:TraesCS1D03G0890800	Chr1D	460802500	460802745	+	460802622	Chr1D	458264182	458264427	+	458264304	1.0	1.0
gene:TraesCS1D03G0891100	Chr1D	460824284	460824526	+	460824405	Chr1D	458285980	458286222	+	458286101	1.0	1.0
gene:TraesCS1D03G0891200	Chr1D	460827733	460828467	+	460828100	Chr1D	458289431	458290165	+	458289798	1.0	0.998
gene:TraesCS1D03G0891300	Chr1D	460850513	460851124	+	460850818	Chr1D	458312215	458312826	+	458312520	1.0	1.0
gene:TraesCS1D03G0891700	Chr1D	460873571	460874060	+	460873815	Chr1D	458335291	458335780	+	458335535	1.0	1.0
gene:TraesCS1D03G0891800	Chr1D	460879142	460879372	+	460879257	Chr1D	458340868	458341098	+	458340983	1.0	1.0
gene:TraesCS1D03G0892800	Chr1D	461006916	461017796	+	461012356	Chr1D	458468690	458479631	+	458474160	1.0	0.997
gene:TraesCS1D03G0892900	Chr1D	461023941	461025962	-	461024951	Chr1D	458485639	458487660	-	458486649	1.0	1.0
gene:TraesCS1D03G0893400	Chr1D	461069339	461070802	-	461070070	Chr1D	458531059	458532522	-	458531790	1.0	1.0
gene:TraesCS1D03G0893500	Chr1D	461071448	461073970	-	461072709	Chr1D	458533168	458535690	-	458534429	1.0	1.0
gene:TraesCS1D03G0893600	Chr1D	461263190	461264505	+	461263847	Chr1D	458724230	458725545	+	458724887	1.0	0.999
gene:TraesCS1D03G0893700	Chr1D	461264719	461269374	-	461267046	Chr1D	458725759	458730414	-	458728086	1.0	1.0
gene:TraesCS1D03G0893900	Chr1D	461314507	461316458	-	461315482	Chr1D	458775548	458777499	-	458776523	1.0	1.0
gene:TraesCS1D03G0894000	Chr1D	461370909	461371820	-	461371364	Chr1D	458831947	458832858	-	458832402	1.0	1.0
gene:TraesCS1D03G0894300	Chr1D	461391166	461394100	-	461392633	Chr1D	458852193	458855127	-	458853660	1.0	0.997
gene:TraesCS1D03G0894400	Chr1D	461410026	461415771	+	461412898	Chr1D	458871037	458876782	+	458873909	1.0	1.0
gene:TraesCS1D03G0894500	Chr1D	461417432	461417746	+	461417589	Chr1D	458878449	458878763	+	458878606	1.0	1.0
gene:TraesCS1D03G0894600	Chr1D	461457966	461459150	+	461458558	Chr1D	458919545	458920729	+	458920137	1.0	1.0
gene:TraesCS1D03G0894700	Chr1D	461458520	461458717	-	461458618	Chr1D	458920099	458920296	-	458920197	1.0	1.0
gene:TraesCS1D03G0894800	Chr1D	461461334	461462975	+	461462154	Chr1D	458922913	458924554	+	458923733	1.0	1.0
gene:TraesCS1D03G0895000	Chr1D	461463818	461467913	-	461465865	Chr1D	458925397	458929492	-	458927444	1.0	1.0
gene:TraesCS1D03G0895400	Chr1D	461612810	461617869	-	461615339	Chr1D	459072611	459077670	-	459075140	1.0	1.0
gene:TraesCS1D03G0895500	Chr1D	461624097	461627927	-	461626012	Chr1D	459083898	459087728	-	459085813	1.0	1.0
gene:TraesCS1D03G0895600	Chr1D	461630075	461633159	-	461631617	Chr1D	459089876	459092960	-	459091418	1.0	1.0
gene:TraesCS1D03G0895700	Chr1D	461634822	461639181	-	461637001	Chr1D	459094623	459098984	-	459096803	1.0	1.0
gene:TraesCS1D03G0896100	Chr1D	462103870	462108512	+	462106191	Chr1D	459559542	459564184	+	459561863	1.0	1.0
gene:TraesCS1D03G0896500	Chr1D	462208984	462212329	-	462210656	Chr1D	459665336	459668681	-	459667008	1.0	1.0
gene:TraesCS1D03G0896600	Chr1D	462402405	462403457	+	462402931	Chr1D	459857023	459858075	+	459857549	1.0	1.0
gene:TraesCS1D03G0896700	Chr1D	462403505	462404563	-	462404034	Chr1D	459858123	459859181	-	459858652	1.0	1.0
gene:TraesCS1D03G0896800	Chr1D	462417102	462424752	+	462420927	Chr1D	459871464	459879114	+	459875289	1.0	1.0
gene:TraesCS1D03G0896900	Chr1D	462465315	462466773	-	462466044	Chr1D	459919678	459921136	-	459920407	1.0	1.0
gene:TraesCS1D03G0897100	Chr1D	462472519	462476350	+	462474434	Chr1D	459926882	459930713	+	459928797	1.0	1.0
gene:TraesCS1D03G0897200	Chr1D	462477940	462481991	-	462479965	Chr1D	459932303	459936354	-	459934328	1.0	0.998
gene:TraesCS1D03G0898300	Chr1D	462725999	462728074	+	462727036	Chr1D	463079132	463081207	-	463080169	1.0	1.0
gene:TraesCS1D03G0898400	Chr1D	462730323	462734812	-	462732567	Chr1D	463072394	463076883	+	463074638	1.0	1.0
gene:TraesCS1D03G0898500	Chr1D	462736151	462742815	+	462739483	Chr1D	463064391	463071055	-	463067723	1.0	1.0
gene:TraesCS1D03G0898800	Chr1D	462749762	462752966	-	462751364	Chr1D	463054242	463057446	+	463055844	1.0	1.0
gene:TraesCS1D03G0899100	Chr1D	462760691	462761295	+	462760993	Chr1D	463045912	463046516	-	463046214	1.0	1.0
gene:TraesCS1D03G0899300	Chr1D	462773906	462776874	+	462775390	Chr1D	463030328	463033297	-	463031812	1.0	0.998
gene:TraesCS1D03G0899500	Chr1D	462834896	462840935	-	462837915	Chr1D	462966266	462972304	+	462969285	1.0	1.0
gene:TraesCS1D03G0900000	Chr1D	462883897	462886262	-	462885079	Chr1D	462921998	462924363	+	462923180	1.0	1.0
gene:TraesCS1D03G0900200	Chr1D	462909157	462913449	-	462911303	Chr1D	462894927	462899219	+	462897073	1.0	1.0
gene:TraesCS1D03G0902300	Chr1D	463237501	463238574	+	463238037	Chr1D	462570081	462571154	-	462570617	1.0	1.0
gene:TraesCS1D03G0902900	Chr1D	463366777	463371698	+	463369237	Chr1D	462436693	462441615	-	462439154	1.0	1.0
gene:TraesCS1D03G0903000	Chr1D	463420648	463426887	-	463423767	Chr1D	462381509	462387753	+	462384631	1.0	1.0
gene:TraesCS1D03G0903100	Chr1D	463427936	463434078	-	463431007	Chr1D	462374324	462380460	+	462377392	1.0	0.999
gene:TraesCS1D03G0903300	Chr1D	463440645	463442378	-	463441511	Chr1D	462366026	462367759	+	462366892	1.0	1.0
gene:TraesCS1D03G0903400	Chr1D	463443295	463444940	-	463444117	Chr1D	462363464	462365109	+	462364286	1.0	1.0
gene:TraesCS1D03G0904000	Chr1D	463557935	463558588	-	463558261	Chr1D	462252987	462253640	+	462253313	1.0	1.0
gene:TraesCS1D03G0904400	Chr1D	463571216	463571482	-	463571349	Chr1D	462240093	462240359	+	462240226	1.0	1.0
gene:TraesCS1D03G0904500	Chr1D	463627814	463632660	+	463630237	Chr1D	462178908	462183754	-	462181331	1.0	1.0
gene:TraesCS1D03G0904800	Chr1D	463691902	463692813	-	463692357	Chr1D	462118754	462119665	+	462119209	1.0	1.0
gene:TraesCS1D03G0905000	Chr1D	463713572	463716102	+	463714837	Chr1D	462095471	462098001	-	462096736	1.0	1.0
gene:TraesCS1D03G0905100	Chr1D	463717876	463719484	+	463718680	Chr1D	462092089	462093697	-	462092893	1.0	1.0
gene:TraesCS1D03G0906000	Chr1D	463967531	463969946	-	463968738	Chr1D	461842070	461844485	+	461843277	1.0	1.0
gene:TraesCS1D03G0906100	Chr1D	463992554	463994107	-	463993330	Chr1D	461817892	461819445	+	461818668	1.0	1.0
gene:TraesCS1D03G0906200	Chr1D	464056386	464058554	-	464057470	Chr1D	461755021	461757187	+	461756104	1.0	1.0
gene:TraesCS1D03G0906300	Chr1D	464077256	464104755	-	464091005	Chr1D	461709054	461736553	+	461722803	1.0	1.0
gene:TraesCS1D03G0906400	Chr1D	464107240	464110193	-	464108716	Chr1D	461703616	461706569	+	461705092	1.0	1.0
gene:TraesCS1D03G0906500	Chr1D	464110617	464110973	+	464110795	Chr1D	461702836	461703192	-	461703014	1.0	1.0
gene:TraesCS1D03G0907500	Chr1D	464357443	464357949	-	464357696	Chr1D	461456468	461456974	+	461456721	1.0	1.0
gene:TraesCS1D03G0907700	Chr1D	464392085	464392785	-	464392435	Chr1D	461421626	461422326	+	461421976	1.0	1.0
gene:TraesCS1D03G0907800	Chr1D	464472019	464477813	+	464474916	Chr1D	461337516	461343310	-	461340413	1.0	1.0
gene:TraesCS1D03G0908500	Chr1D	464620582	464623597	+	464622089	Chr1D	461189686	461192701	-	461191193	1.0	0.999
gene:TraesCS1D03G0908600	Chr1D	464661006	464662025	-	464661515	Chr1D	461151260	461152279	+	461151769	1.0	1.0
gene:TraesCS1D03G0908700	Chr1D	464675158	464675751	-	464675454	Chr1D	461137527	461138120	+	461137823	1.0	1.0
gene:TraesCS1D03G0908800	Chr1D	464682355	464683852	-	464683103	Chr1D	461129414	461130919	+	461130166	1.0	0.999
gene:TraesCS1D03G0908900	Chr1D	464689568	464691064	-	464690316	Chr1D	461122202	461123698	+	461122950	1.0	1.0
gene:TraesCS1D03G0909000	Chr1D	464702837	464703160	+	464702998	Chr1D	461110106	461110429	-	461110267	1.0	1.0
gene:TraesCS1D03G0909100	Chr1D	464707094	464707492	+	464707293	Chr1D	461105780	461106178	-	461105979	1.0	1.0
gene:TraesCS1D03G0909200	Chr1D	464716712	464717224	+	464716968	Chr1D	461096046	461096558	-	461096302	1.0	1.0
gene:TraesCS1D03G0909300	Chr1D	464735918	464736292	+	464736105	Chr1D	461077563	461077937	-	461077750	1.0	1.0
gene:TraesCS1D03G0909500	Chr1D	464775614	464775949	+	464775781	Chr1D	461037824	461038159	-	461037991	1.0	1.0
gene:TraesCS1D03G0909600	Chr1D	464782068	464782589	+	464782328	Chr1D	461031182	461031703	-	461031442	1.0	1.0
gene:TraesCS1D03G0909900	Chr1D	464844142	464845692	+	464844917	Chr1D	460968008	460969558	-	460968783	1.0	1.0
gene:TraesCS1D03G0910000	Chr1D	464870842	464872738	-	464871790	Chr1D	460940955	460942857	+	460941906	1.0	0.996
gene:TraesCS1D03G0910200	Chr1D	464881552	464882615	+	464882083	Chr1D	460931078	460932141	-	460931609	1.0	1.0
gene:TraesCS1D03G0910300	Chr1D	464889620	464890314	+	464889967	Chr1D	460923422	460924116	-	460923769	1.0	0.998
gene:TraesCS1D03G0910600	Chr1D	464914112	464917307	+	464915709	Chr1D	460896425	460899620	-	460898022	1.0	1.0
gene:TraesCS1D03G0910700	Chr1D	464938072	464938902	-	464938487	Chr1D	460874830	460875660	+	460875245	1.0	1.0
gene:TraesCS1D03G0910800	Chr1D	464968991	464974148	+	464971569	Chr1D	460839582	460844739	-	460842160	1.0	1.0
gene:TraesCS1D03G0911000	Chr1D	465048184	465051118	+	465049651	Chr1D	460762750	460765684	-	460764217	1.0	1.0
gene:TraesCS1D03G0911100	Chr1D	465061438	465064941	+	465063189	Chr1D	460748927	460752430	-	460750678	1.0	1.0
gene:TraesCS1D03G0911200	Chr1D	465073702	465075102	+	465074402	Chr1D	460738767	460740167	-	460739467	1.0	0.997
gene:TraesCS1D03G0911900	Chr1D	465254604	465256368	-	465255486	Chr1D	460558534	460560298	+	460559416	1.0	1.0
gene:TraesCS1D03G0912000	Chr1D	465298532	465300805	+	465299668	Chr1D	460514126	460516399	-	460515262	1.0	0.999
gene:TraesCS1D03G0912100	Chr1D	465302311	465308005	-	465305158	Chr1D	460506926	460512620	+	460509773	1.0	1.0
gene:TraesCS1D03G0912500	Chr1D	465323619	465331251	-	465327435	Chr1D	460483678	460491311	+	460487494	1.0	0.997
gene:TraesCS1D03G0912600	Chr1D	465338323	465339108	+	465338715	Chr1D	460475821	460476606	-	460476213	1.0	1.0
gene:TraesCS1D03G0913100	Chr1D	465548005	465551607	-	465549806	Chr1D	460265406	460269009	+	460267207	1.0	1.0
gene:TraesCS1D03G0913500	Chr1D	465573922	465580018	+	465576970	Chr1D	460237003	460243100	-	460240051	1.0	1.0
gene:TraesCS1D03G0913700	Chr1D	465598861	465601267	+	465600064	Chr1D	460215753	460218159	-	460216956	1.0	1.0
gene:TraesCS1D03G0913900	Chr1D	465644061	465644635	+	465644348	Chr1D	460172381	460172955	-	460172668	1.0	1.0
gene:TraesCS1D03G0914300	Chr1D	465654084	465657899	+	465655991	Chr1D	460159111	460162926	-	460161018	1.0	1.0
gene:TraesCS1D03G0915700	Chr1D	465996989	466015412	-	466006200	Chr1D	463181448	463199884	-	463190666	1.0	1.0
gene:TraesCS1D03G0915800	Chr1D	466022810	466023607	+	466023208	Chr1D	463207284	463208081	+	463207682	1.0	1.0
gene:TraesCS1D03G0915900	Chr1D	466033114	466034437	-	466033775	Chr1D	463217587	463218910	-	463218248	1.0	1.0
gene:TraesCS1D03G0916100	Chr1D	466048008	466054418	-	466051213	Chr1D	463232516	463238926	-	463235721	1.0	1.0
gene:TraesCS1D03G0916300	Chr1D	466066984	466071051	-	466069017	Chr1D	463251492	463255559	-	463253525	1.0	1.0
gene:TraesCS1D03G0916400	Chr1D	466072086	466073239	-	466072662	Chr1D	463256594	463257747	-	463257170	1.0	1.0
gene:TraesCS1D03G0917100	Chr1D	466121463	466138226	+	466129844	Chr1D	463341076	463357843	+	463349459	1.0	0.999
gene:TraesCS1D03G0917700	Chr1D	466428212	466428586	-	466428399	Chr1D	463646518	463646892	-	463646705	1.0	1.0
gene:TraesCS1D03G0917900	Chr1D	466435906	466436497	-	466436201	Chr1D	463653911	463654502	-	463654206	1.0	1.0
gene:TraesCS1D03G0918400	Chr1D	466492562	466493158	+	466492860	Chr1D	463710399	463710995	+	463710697	1.0	1.0
gene:TraesCS1D03G0918900	Chr1D	466629325	466633154	+	466631239	Chr1D	463847291	463851120	+	463849205	1.0	1.0
gene:TraesCS1D03G0919100	Chr1D	466663430	466664643	-	466664036	Chr1D	463881396	463882609	-	463882002	1.0	1.0
gene:TraesCS1D03G0919200	Chr1D	466667552	466667863	-	466667707	Chr1D	463885518	463885829	-	463885673	1.0	1.0
gene:TraesCS1D03G0919300	Chr1D	466672482	466673033	+	466672757	Chr1D	463890448	463890999	+	463890723	1.0	1.0
gene:TraesCS1D03G0919600	Chr1D	466773502	466775439	+	466774470	Chr1D	463991483	463993420	+	463992451	1.0	1.0
gene:TraesCS1D03G0919700	Chr1D	466774558	466781984	-	466778271	Chr1D	463992539	463999965	-	463996252	1.0	1.0
gene:TraesCS1D03G0919900	Chr1D	466799968	466801328	-	466800648	Chr1D	464017949	464019309	-	464018629	1.0	1.0
gene:TraesCS1D03G0920300	Chr1D	466950840	466954021	-	466952430	Chr1D	464169005	464172186	-	464170595	1.0	0.998
gene:TraesCS1D03G0920400	Chr1D	466954860	466959370	-	466957115	Chr1D	464173025	464177537	-	464175281	1.0	1.0
gene:TraesCS1D03G0920800	Chr1D	467068389	467071435	+	467069912	Chr1D	464286306	464289352	+	464287829	1.0	1.0
gene:TraesCS1D03G0921100	Chr1D	467079088	467082138	-	467080613	Chr1D	464297008	464300058	-	464298533	1.0	1.0
gene:TraesCS1D03G0922100	Chr1D	467222820	467230139	-	467226479	Chr1D	464440408	464447727	-	464444067	1.0	1.0
gene:TraesCS1D03G0922200	Chr1D	467256637	467259884	-	467258260	Chr1D	464473864	464476800	-	464475332	1.0	1.0
gene:TraesCS1D03G0922400	Chr1D	467421083	467425181	+	467423132	Chr1D	464637659	464641758	+	464639708	1.0	0.999
gene:TraesCS1D03G0922500	Chr1D	467429118	467429862	-	467429490	Chr1D	464645689	464646433	-	464646061	1.0	1.0
gene:TraesCS1D03G0922800	Chr1D	467447172	467451086	-	467449129	Chr1D	464663740	464667654	-	464665697	1.0	0.999
gene:TraesCS1D03G0922900	Chr1D	467462084	467465398	+	467463741	Chr1D	464678654	464681968	+	464680311	1.0	1.0
gene:TraesCS1D03G0923300	Chr1D	467483807	467485006	-	467484406	Chr1D	464700375	464701574	-	464700974	1.0	1.0
gene:TraesCS1D03G0923400	Chr1D	467488203	467490161	-	467489182	Chr1D	464704771	464706729	-	464705750	1.0	1.0
gene:TraesCS1D03G0923600	Chr1D	467490387	467491790	+	467491088	Chr1D	464706955	464708358	+	464707656	1.0	1.0
gene:TraesCS1D03G0924000	Chr1D	467555561	467557389	+	467556475	Chr1D	464772133	464773961	+	464773047	1.0	1.0
gene:TraesCS1D03G0924300	Chr1D	467700697	467704156	-	467702426	Chr1D	464917264	464920723	-	464918993	1.0	1.0
gene:TraesCS1D03G0924600	Chr1D	467721032	467724137	+	467722584	Chr1D	464937599	464940704	+	464939151	1.0	1.0
gene:TraesCS1D03G0924700	Chr1D	467725805	467739556	-	467732680	Chr1D	464942372	464956123	-	464949247	1.0	0.999
gene:TraesCS1D03G0925000	Chr1D	467749723	467753777	+	467751750	Chr1D	464966289	464970343	+	464968316	1.0	1.0
gene:TraesCS1D03G0925100	Chr1D	467754048	467757647	-	467755847	Chr1D	464970614	464974213	-	464972413	1.0	1.0
gene:TraesCS1D03G0925200	Chr1D	467768744	467771241	-	467769992	Chr1D	464985311	464987808	-	464986559	1.0	1.0
gene:TraesCS1D03G0925300	Chr1D	467796071	467799278	-	467797674	Chr1D	465011831	465015038	-	465013434	1.0	0.997
gene:TraesCS1D03G0925400	Chr1D	467882841	467883297	+	467883069	Chr1D	465097588	465098044	+	465097816	1.0	1.0
gene:TraesCS1D03G0925700	Chr1D	467972400	467973467	-	467972933	Chr1D	465187146	465188213	-	465187679	1.0	1.0
gene:TraesCS1D03G0925800	Chr1D	468024581	468033322	-	468028951	Chr1D	465239154	465247709	-	465243431	0.999	0.996
gene:TraesCS1D03G0926400	Chr1D	468057842	468069193	-	468063517	Chr1D	465271610	465282617	-	465277113	1.0	0.999
gene:TraesCS1D03G0926600	Chr1D	468141007	468145192	-	468143099	Chr1D	465354478	465358663	-	465356570	1.0	1.0
gene:TraesCS1D03G0926700	Chr1D	468152742	468157137	+	468154939	Chr1D	465366213	465370610	+	465368411	1.0	1.0
gene:TraesCS1D03G0926800	Chr1D	468158315	468161452	-	468159883	Chr1D	465371788	465374925	-	465373356	1.0	1.0
gene:TraesCS1D03G0927000	Chr1D	468204123	468205070	+	468204596	Chr1D	465417002	465417949	+	465417475	1.0	1.0
gene:TraesCS1D03G0927700	Chr1D	468429613	468431526	+	468430569	Chr1D	465642569	465644482	+	465643525	1.0	1.0
gene:TraesCS1D03G0927800	Chr1D	468438324	468440200	+	468439262	Chr1D	465651280	465653156	+	465652218	1.0	1.0
gene:TraesCS1D03G0927900	Chr1D	468502716	468506761	+	468504738	Chr1D	465715650	465719695	+	465717672	1.0	1.0
gene:TraesCS1D03G0928100	Chr1D	468517864	468520233	-	468519048	Chr1D	465730798	465733167	-	465731982	1.0	0.999
gene:TraesCS1D03G0928200	Chr1D	468520539	468521042	+	468520790	Chr1D	465733473	465733976	+	465733724	1.0	1.0
gene:TraesCS1D03G0928900	Chr1D	468559717	468571212	-	468565464	Chr1D	465772275	465783770	-	465778022	1.0	1.0
gene:TraesCS1D03G0929300	Chr1D	468595586	468597009	+	468596297	Chr1D	465808152	465809575	+	465808863	1.0	1.0
gene:TraesCS1D03G0929800	Chr1D	468718460	468720792	+	468719626	Chr1D	465931083	465933415	+	465932249	1.0	1.0
gene:TraesCS1D03G0929900	Chr1D	468736153	468737538	+	468736845	Chr1D	465948776	465950161	+	465949468	1.0	1.0
gene:TraesCS1D03G0930600	Chr1D	468971633	468977393	+	468974513	Chr1D	466183369	466189129	+	466186249	1.0	1.0
gene:TraesCS1D03G0930700	Chr1D	468979312	468989445	-	468984378	Chr1D	466191048	466201207	-	466196127	0.996	0.996
gene:TraesCS1D03G0930900	Chr1D	469002833	469004608	-	469003720	Chr1D	466214566	466216341	-	466215453	1.0	1.0
gene:TraesCS1D03G0931100	Chr1D	469041454	469045415	+	469043434	Chr1D	466253172	466257121	+	466255146	1.0	1.0
gene:TraesCS1D03G0931200	Chr1D	469095064	469096001	+	469095532	Chr1D	466306784	466307721	+	466307252	1.0	1.0
gene:TraesCS1D03G0931300	Chr1D	469096589	469099685	-	469098137	Chr1D	466308309	466311405	-	466309857	1.0	1.0
gene:TraesCS1D03G0931400	Chr1D	469108833	469109821	-	469109327	Chr1D	466320556	466321545	-	466321050	1.0	0.998
gene:TraesCS1D03G0931600	Chr1D	469218430	469219868	+	469219149	Chr1D	466430231	466431669	+	466430950	1.0	1.0
